onset	duration	gain	loss	RT	participant_response
4.05	4	14	14	1.853	weakly_accept
10.234	4	26	9	1.034	strongly_accept
16.734	4	20	8	2.266	strongly_accept
23.636	4	30	14	1.133	strongly_accept
32.425	4	22	8	1.648	strongly_accept
37.925	4	16	5	1.134	strongly_accept
45.525	4	30	8	1.443	strongly_accept
54.525	4	30	10	1.65	strongly_accept
61.926	4	12	19	2.061	strongly_reject
67.627	4	12	10	1.65	weakly_accept
72.628	4	28	20	2.265	strongly_accept
81.929	4	10	20	1.546	strongly_reject
87.13	4	16	16	1.647	weakly_accept
94.831	4	10	10	1.029	weakly_reject
100.832	4	28	8	0.927	strongly_accept
107.734	4	32	20	1.339	strongly_accept
112.735	4	18	14	2.677	weakly_reject
121.626	4	10	18	1.341	strongly_reject
128.226	4	36	12	1.339	strongly_accept
133.726	4	28	5	1.031	strongly_accept
139.926	4	36	7	0.928	strongly_accept
145.826	4	38	20	1.442	strongly_accept
151.326	4	12	9	1.442	weakly_reject
157.126	4	18	20	1.337	strongly_reject
166.027	4	34	8	0.822	strongly_accept
172.128	4	14	6	1.339	strongly_accept
180.53	4	32	5	0.822	strongly_accept
187.531	4	32	12	0.928	strongly_accept
192.932	4	22	11	1.75	weakly_accept
201.034	4	36	10	0.928	strongly_accept
207.235	4	24	17	1.442	weakly_accept
216.336	4	32	14	1.234	strongly_accept
224.227	4	10	15	1.131	strongly_reject
234.128	4	16	6	1.03	strongly_accept
242.328	4	20	7	0.93	strongly_accept
252.028	4	32	13	1.03	strongly_accept
257.428	4	20	20	1.545	weakly_reject
266.328	4	20	5	0.823	strongly_accept
273.73	4	28	9	0.927	strongly_accept
279.231	4	16	13	1.648	weakly_accept
285.331	4	26	16	1.03	strongly_accept
291.433	4	38	9	0.722	strongly_accept
296.534	4	36	8	1.03	strongly_accept
302.235	4	24	14	1.648	weakly_accept
309.636	4	38	19	1.956	strongly_accept
315.229	4	28	17	1.853	weakly_accept
322.829	4	30	17	2.058	weakly_accept
328.529	4	40	12	1.031	strongly_accept
336.029	4	22	10	1.441	weakly_accept
341.229	4	22	19	2.473	weakly_accept
348.829	4	34	13	1.031	strongly_accept
356.829	4	16	17	1.649	strongly_reject
364.63	4	38	6	1.133	strongly_accept
371.33	4	38	15	1.132	strongly_accept
376.431	4	34	19	2.062	weakly_accept
382.232	4	38	14	0.927	strongly_accept
388.833	4	24	13	1.957	weakly_accept
396.635	4	10	7	1.647	weakly_reject
405.936	4	24	9	2.061	strongly_accept
411.53	4	20	9	3.295	weakly_accept
416.73	4	14	9	2.266	weakly_reject
422.33	4	40	18	0.926	strongly_accept
431.931	4	34	14	1.235	strongly_accept
441.031	4	20	15	2.058	weakly_reject
