onset	duration	gain	loss	RT	participant_response
4.046	4	16	12	1.957	weakly_accept
9.53	4	38	5	1.236	strongly_accept
16.931	4	40	9	1.031	strongly_accept
26.233	4	20	14	1.546	weakly_accept
34.634	4	40	13	2.06	weakly_accept
40.435	4	10	13	1.545	strongly_reject
47.329	4	24	19	2.987	weakly_accept
53.929	4	34	18	1.954	weakly_accept
61.529	4	10	5	2.471	weakly_accept
67.23	4	14	20	1.647	strongly_reject
72.429	4	22	15	2.782	weakly_accept
78.629	4	38	11	1.854	strongly_accept
87.53	4	16	14	2.471	weakly_reject
97.13	4	32	16	2.883	weakly_accept
102.23	4	14	17	2.061	strongly_reject
111.331	4	34	10	1.749	strongly_accept
116.832	4	36	5	1.543	strongly_accept
125.033	4	22	14	1.443	weakly_accept
130.534	4	32	6	2.163	strongly_accept
136.535	4	12	12	2.368	weakly_reject
141.93	4	26	7	2.678	weakly_accept
147.531	4	24	7	2.058	strongly_accept
155.431	4	32	18	2.884	weakly_accept
161.131	4	10	14	1.752	strongly_reject
170.231	4	40	14	2.574	weakly_accept
176.731	4	14	19	2.679	strongly_reject
182.331	4	34	17	2.059	weakly_accept
189.731	4	10	8	2.884	weakly_accept
197.831	4	18	18	2.266	weakly_reject
207.732	4	26	8	2.162	weakly_accept
215.333	4	36	13	2.472	weakly_accept
225.034	4	10	9	2.471	strongly_reject
230.535	4	30	15	2.882	weakly_accept
236.732	4	22	12	2.474	weakly_accept
241.732	4	14	5	0	NoResp
246.932	4	26	10	2.367	weakly_accept
253.033	4	38	10	1.956	strongly_accept
258.232	4	32	17	2.369	weakly_accept
264.032	4	28	11	3.089	strongly_accept
270.732	4	32	9	2.369	strongly_accept
277.632	4	18	9	2.162	weakly_accept
282.633	4	12	16	1.854	strongly_reject
290.432	4	22	6	1.545	weakly_accept
299.433	4	36	6	2.059	strongly_accept
305.033	4	14	11	3.09	weakly_accept
312.433	4	40	6	1.443	strongly_accept
320.234	4	36	17	1.648	weakly_accept
326.335	4	40	19	2.163	weakly_accept
332.935	4	12	5	1.955	weakly_accept
340.533	4	32	19	3.091	weakly_reject
349.834	4	28	14	2.473	weakly_accept
357.534	4	16	19	3.192	weakly_reject
363.734	4	20	19	2.163	weakly_reject
371.734	4	36	15	1.852	strongly_accept
377.834	4	28	19	3.295	weakly_accept
386.734	4	30	5	1.958	strongly_accept
393.734	4	28	12	1.957	strongly_accept
399.134	4	20	12	1.956	weakly_accept
404.234	4	22	17	2.471	weakly_accept
410.134	4	18	16	2.47	weakly_reject
415.835	4	24	12	3.09	weakly_accept
424.736	4	22	5	2.371	strongly_accept
432.237	4	30	13	3.088	weakly_accept
441.035	4	24	8	1.958	strongly_accept
