onset	duration	gain	loss	RT	participant_response
4.048	4	11	17	2.161	strongly_reject
12.931	4	13	16	2.781	strongly_reject
21.731	4	9	16	1.751	weakly_reject
29.132	4	13	14	1.75	strongly_reject
37.233	4	14	10	1.339	strongly_accept
42.734	4	14	11	1.134	strongly_accept
50.536	4	10	19	1.751	strongly_reject
56.532	4	20	12	1.65	strongly_accept
66.232	4	8	14	1.956	strongly_reject
71.332	4	9	12	1.75	strongly_reject
80.232	4	10	9	1.442	weakly_accept
85.832	4	12	10	1.237	weakly_accept
91.932	4	16	7	1.236	strongly_accept
98.132	4	19	16	1.237	strongly_accept
103.832	4	9	6	1.751	weakly_accept
110.432	4	19	17	1.442	weakly_accept
115.933	4	5	19	1.133	strongly_reject
122.033	4	16	13	1.648	weakly_accept
127.733	4	7	12	2.779	strongly_reject
136.834	4	7	16	1.442	weakly_reject
142.335	4	19	6	1.237	strongly_accept
150.533	4	19	12	1.03	strongly_accept
155.733	4	17	12	1.134	weakly_accept
161.233	4	8	11	1.237	strongly_reject
169.133	4	18	18	2.064	weakly_reject
178.433	4	15	7	1.545	strongly_accept
186.434	4	16	10	1.545	weakly_accept
191.434	4	9	19	1.337	strongly_reject
196.434	4	20	19	1.443	weakly_accept
204.134	4	11	16	1.647	weakly_reject
212.534	4	16	19	1.649	weakly_reject
220.134	4	6	9	1.441	strongly_reject
226.834	4	11	13	1.441	strongly_reject
234.635	4	6	13	1.855	strongly_reject
244.237	4	12	5	1.339	strongly_accept
251.134	4	18	16	1.441	weakly_accept
256.335	4	8	9	1.337	weakly_reject
262.535	4	17	19	1.44	strongly_reject
272.435	4	15	6	1.752	strongly_accept
278.335	4	19	8	1.647	strongly_accept
287.635	4	14	6	1.134	strongly_accept
293.035	4	5	17	1.44	strongly_reject
298.235	4	6	7	2.78	weakly_reject
304.835	4	12	20	2.573	strongly_reject
311.036	4	10	8	2.268	strongly_accept
318.635	4	12	6	1.752	weakly_accept
324.436	4	8	17	1.135	strongly_reject
331.436	4	8	5	1.852	weakly_reject
340.337	4	12	12	1.648	weakly_accept
347.938	4	14	15	1.443	strongly_accept
353.539	4	19	13	1.545	strongly_reject
362.536	4	16	18	2.471	strongly_reject
369.425	4	17	11	1.338	strongly_accept
375.226	4	6	15	1.44	strongly_reject
380.627	4	11	14	2.163	weakly_reject
389.729	4	6	8	1.854	weakly_reject
395.33	4	19	15	1.03	strongly_accept
401.031	4	18	8	1.338	strongly_accept
408.532	4	14	17	1.546	weakly_reject
415.935	4	5	7	2.471	strongly_reject
422.037	4	15	18	2.472	weakly_reject
428.537	4	13	11	2.266	strongly_accept
435.921	4	18	6	1.647	weakly_accept
441.021	4	5	20	1.237	strongly_reject
