onset	duration	gain	loss	RT	participant_response
4.047	4	7	10	1.958	weakly_reject
11.429	4	10	10	1.031	weakly_accept
17.43	4	19	20	1.648	weakly_reject
22.629	4	18	15	2.678	weakly_accept
31.73	4	10	17	1.956	strongly_reject
37.63	4	8	6	1.545	weakly_accept
43.13	4	7	6	2.267	weakly_accept
50.93	4	20	5	1.749	strongly_accept
59.93	4	6	11	3.089	weakly_reject
65.431	4	7	20	1.444	strongly_reject
70.832	4	18	11	2.164	weakly_accept
76.433	4	11	10	1.343	weakly_accept
82.134	4	10	16	1.852	strongly_reject
87.235	4	19	19	1.03	weakly_accept
92.936	4	15	16	1.75	weakly_reject
99.831	4	13	18	2.783	weakly_reject
105.031	4	8	19	1.34	strongly_reject
111.931	4	16	15	1.34	weakly_accept
121.231	4	15	19	2.265	weakly_reject
126.231	4	10	11	2.059	weakly_reject
134.031	4	6	18	1.546	strongly_reject
142.933	4	18	9	1.443	strongly_accept
150.331	4	14	16	1.443	weakly_reject
155.933	4	18	19	1.854	weakly_reject
163.532	4	9	13	1.442	weakly_reject
168.732	4	10	20	1.853	strongly_reject
173.833	4	16	12	1.956	weakly_accept
182.735	4	18	10	1.235	strongly_accept
192.432	4	7	19	1.443	strongly_reject
198.232	4	8	16	2.064	strongly_reject
204.432	4	10	6	1.133	weakly_accept
212.532	4	7	14	1.956	strongly_reject
218.633	4	15	17	1.853	weakly_reject
226.233	4	17	14	1.546	weakly_accept
234.233	4	15	12	1.546	weakly_accept
242.133	4	15	13	1.34	weakly_accept
249.833	4	17	5	1.339	strongly_accept
256.433	4	19	7	1.339	strongly_accept
264.633	4	12	7	2.061	weakly_accept
274.534	4	16	11	2.367	weakly_accept
281.036	4	16	20	2.265	weakly_reject
289.934	4	20	14	2.059	strongly_accept
296.134	4	7	8	1.751	weakly_reject
305.734	4	12	14	1.236	weakly_reject
311.134	4	15	8	1.547	strongly_accept
317.834	4	9	10	2.472	weakly_reject
325.434	4	6	16	1.546	strongly_reject
330.434	4	8	12	1.237	strongly_reject
336.634	4	10	15	1.752	weakly_reject
345.434	4	13	7	1.236	weakly_accept
354.734	4	18	17	1.75	weakly_accept
360.235	4	18	14	1.75	weakly_accept
365.937	4	11	18	1.648	weakly_reject
371.535	4	5	15	2.161	strongly_reject
377.336	4	14	8	2.678	strongly_accept
384.837	4	5	9	1.442	weakly_reject
391.835	4	17	6	1.959	strongly_accept
397.936	4	11	8	1.957	weakly_accept
404.535	4	12	18	2.576	weakly_reject
413.635	4	16	9	2.369	strongly_accept
421.036	4	16	8	1.442	strongly_accept
426.535	4	20	10	1.34	strongly_accept
434.936	4	11	7	2.163	weakly_accept
441.036	4	6	6	1.545	weakly_accept
