onset	duration	gain	loss	RT	participant_response
4.062	4	12	16	1.75	strongly_reject
9.533	4	9	14	1.443	strongly_reject
17.134	4	5	5	1.648	weakly_accept
23.635	4	5	14	1.75	strongly_reject
29.127	4	19	9	1.031	strongly_accept
35.327	4	14	12	1.443	weakly_reject
40.927	4	18	7	1.545	strongly_accept
46.927	4	13	5	1.235	weakly_accept
54.927	4	6	20	1.134	strongly_reject
61.127	4	16	14	1.549	strongly_reject
68.627	4	20	9	1.235	strongly_accept
75.328	4	16	16	1.235	weakly_reject
80.529	4	20	18	1.649	weakly_reject
85.63	4	7	11	1.957	strongly_accept
91.531	4	7	5	1.852	strongly_accept
96.632	4	15	15	1.44	weakly_reject
104.833	4	11	19	1.546	weakly_reject
110.534	4	11	11	1.338	weakly_reject
117.935	4	6	14	1.752	strongly_reject
122.928	4	14	5	1.546	strongly_accept
129.028	4	14	7	1.544	strongly_accept
134.528	4	5	18	1.341	strongly_reject
141.129	4	6	10	1.134	strongly_reject
150.228	4	8	18	1.133	strongly_reject
159.329	4	18	5	1.132	strongly_accept
168.229	4	15	11	1.441	weakly_accept
178.129	4	13	15	1.545	strongly_reject
185.531	4	10	13	1.749	strongly_reject
193.332	4	11	12	1.542	strongly_reject
202.233	4	17	16	2.47	weakly_reject
207.634	4	14	19	2.265	weakly_reject
215.436	4	18	13	2.263	weakly_reject
220.63	4	7	9	1.54	weakly_reject
226.43	4	18	20	1.648	strongly_reject
234.33	4	20	15	2.265	strongly_reject
243.93	4	12	8	1.955	weakly_accept
251.33	4	8	7	1.751	weakly_reject
259.03	4	11	5	1.749	strongly_reject
268.73	4	14	20	1.956	strongly_reject
277.13	4	17	15	1.75	strongly_reject
285.232	4	14	18	1.338	strongly_reject
290.832	4	13	8	2.057	weakly_accept
299.734	4	10	18	1.646	strongly_reject
305.835	4	19	18	1.441	weakly_reject
314.631	4	19	10	2.058	weakly_accept
320.431	4	20	8	1.34	strongly_accept
328.031	4	5	8	2.059	weakly_reject
333.431	4	12	9	2.262	weakly_reject
342.432	4	9	17	1.854	strongly_reject
347.431	4	14	9	2.161	weakly_accept
356.732	4	6	17	1.441	strongly_reject
366.032	4	11	20	1.648	weakly_reject
372.932	4	17	20	1.854	weakly_reject
379.132	4	18	12	2.057	weakly_accept
384.732	4	16	17	1.647	strongly_accept
390.433	4	11	6	2.266	weakly_accept
396.534	4	10	7	1.545	weakly_accept
403.135	4	5	11	2.882	weakly_reject
408.832	4	8	13	2.265	weakly_reject
415.833	4	12	11	1.956	weakly_reject
423.433	4	11	15	1.957	strongly_reject
428.633	4	7	15	2.472	strongly_reject
434.133	4	15	9	1.751	strongly_accept
441.033	4	17	8	1.545	strongly_accept
