onset	duration	gain	loss	RT	participant_response
4.045	4	11	11	1.34	strongly_accept
10.227	4	17	16	1.134	strongly_accept
19.927	4	18	12	0.928	strongly_accept
27.628	4	20	15	1.031	strongly_accept
33.329	4	17	8	1.751	strongly_accept
40.93	4	15	15	2.987	strongly_reject
50.232	4	6	17	2.264	strongly_reject
59.133	4	5	14	2.06	strongly_reject
66.635	4	19	18	2.574	strongly_accept
72.136	4	16	17	2.472	strongly_accept
77.228	4	12	9	2.677	strongly_reject
83.228	4	10	18	2.265	strongly_reject
91.028	4	10	13	2.163	strongly_reject
98.628	4	11	5	0.928	strongly_accept
105.528	4	7	15	1.236	strongly_reject
113.529	4	11	15	1.133	strongly_reject
122.529	4	18	5	0.722	strongly_accept
128.629	4	17	15	1.029	strongly_accept
135.63	4	20	18	1.648	strongly_accept
141.731	4	9	17	1.133	strongly_reject
147.332	4	14	7	1.234	strongly_accept
153.033	4	18	7	0.926	strongly_accept
160.635	4	5	5	2.164	strongly_reject
166.135	4	6	10	1.648	strongly_reject
174.33	4	14	5	0.927	strongly_accept
179.73	4	17	20	1.442	strongly_accept
185.53	4	19	10	1.236	strongly_accept
193.43	4	16	16	1.236	strongly_accept
202.23	4	11	6	1.132	strongly_accept
210.03	4	14	9	0.926	strongly_accept
216.53	4	13	8	0.825	strongly_accept
226.43	4	9	14	1.957	strongly_reject
231.63	4	14	18	1.855	strongly_accept
240.532	4	5	8	1.955	strongly_reject
249.634	4	12	8	1.442	strongly_accept
258.535	4	5	18	1.443	strongly_reject
263.936	4	7	9	1.647	strongly_reject
269.831	4	7	5	2.061	weakly_accept
278.231	4	6	14	1.546	strongly_reject
283.431	4	11	19	1.443	strongly_reject
289.631	4	16	14	1.752	strongly_accept
297.731	4	13	15	1.441	weakly_reject
302.831	4	11	20	1.339	strongly_reject
310.232	4	14	19	1.03	strongly_reject
319.532	4	20	8	1.237	strongly_accept
326.132	4	14	20	1.651	strongly_accept
332.232	4	12	11	1.545	strongly_accept
337.832	4	18	13	1.442	strongly_accept
347.434	4	8	18	1.854	strongly_reject
354.835	4	8	13	1.544	strongly_reject
360.332	4	15	11	1.235	strongly_accept
366.533	4	10	7	1.443	strongly_accept
371.533	4	5	11	1.853	strongly_accept
376.733	4	12	16	1.133	strongly_reject
383.333	4	7	11	1.958	strongly_reject
389.133	4	6	20	1.031	strongly_reject
395.833	4	18	20	2.058	strongly_accept
401.533	4	20	9	1.134	strongly_accept
407.033	4	8	7	1.649	strongly_accept
412.633	4	19	9	0.926	strongly_accept
421.733	4	13	5	0.928	strongly_accept
428.633	4	15	9	0.928	strongly_accept
433.633	4	14	12	1.031	strongly_accept
441.034	4	11	12	1.133	strongly_accept
