onset	duration	gain	loss	RT	participant_response
4.049	4	5	9	1.243	strongly_reject
12.931	4	7	10	0.933	weakly_reject
19.831	4	15	19	1.241	weakly_reject
25.431	4	18	9	0.827	strongly_accept
32.032	4	20	10	0.932	strongly_accept
38.131	4	17	14	0.829	strongly_accept
44.133	4	18	19	1.034	weakly_reject
51.534	4	7	8	1.551	strongly_accept
57.035	4	15	17	1.451	strongly_accept
64.936	4	7	20	2.173	weakly_reject
70.331	4	7	6	1.44	weakly_reject
77.832	4	11	8	0.828	strongly_accept
83.032	4	11	7	1.136	strongly_accept
92.632	4	18	17	1.346	weakly_accept
100.232	4	12	14	1.245	weakly_reject
109.133	4	10	17	1.138	strongly_reject
114.233	4	9	10	2.377	weakly_accept
121.633	4	15	16	1.551	weakly_accept
126.632	4	11	10	1.342	weakly_accept
132.732	4	8	6	1.862	strongly_accept
142.633	4	16	12	1.345	strongly_accept
148.234	4	6	11	1.139	strongly_reject
157.536	4	14	8	0.824	strongly_accept
166.833	4	10	20	1.139	strongly_reject
174.433	4	10	16	0.929	strongly_reject
180.133	4	11	18	1.24	strongly_reject
185.334	4	6	6	1.446	weakly_accept
193.134	4	16	15	1.345	strongly_accept
198.634	4	19	20	1.139	weakly_reject
205.534	4	16	11	0.932	strongly_accept
211.234	4	8	12	1.139	weakly_reject
220.034	4	13	18	1.76	strongly_reject
226.534	4	17	5	0.931	strongly_accept
235.634	4	18	14	1.032	strongly_accept
241.835	4	16	9	1.034	strongly_accept
248.035	4	15	8	0.723	strongly_accept
256.236	4	6	18	1.033	strongly_reject
262.037	4	13	7	0.827	strongly_accept
269.635	4	14	16	1.344	strongly_reject
279.335	4	19	19	1.757	weakly_reject
286.735	4	8	19	0.931	strongly_reject
292.135	4	17	6	0.931	strongly_accept
301.236	4	15	12	1.448	strongly_accept
307.036	4	18	11	1.135	strongly_accept
313.736	4	7	14	1.656	strongly_reject
320.336	4	16	8	1.447	strongly_accept
325.335	4	10	11	1.237	weakly_reject
333.736	4	12	7	0.826	strongly_accept
338.938	4	18	10	1.239	strongly_accept
344.836	4	10	10	1.237	weakly_accept
351.837	4	10	15	1.243	weakly_reject
359.938	4	20	5	0.932	strongly_accept
366.122	4	18	15	1.65	strongly_accept
375.024	4	6	16	0.931	strongly_reject
382.825	4	12	18	0.931	strongly_reject
387.926	4	16	20	1.341	strongly_reject
395.927	4	8	16	0.927	strongly_reject
402.029	4	19	7	1.136	strongly_accept
407.63	4	20	14	1.552	strongly_accept
413.131	4	5	15	1.239	strongly_reject
420.832	4	15	13	0.829	strongly_accept
426.533	4	10	6	0.829	strongly_accept
432.034	4	9	13	0.824	strongly_reject
441.037	4	7	19	1.139	strongly_reject
