onset	duration	gain	loss	RT	participant_response
4.051	4	30	19	1.852	weakly_accept
13.334	4	36	20	1.752	weakly_accept
20.734	4	40	20	1.852	strongly_accept
26.335	4	18	7	1.648	strongly_accept
35.436	4	38	16	2.574	strongly_accept
42.134	4	40	11	1.236	strongly_accept
47.834	4	36	18	1.958	weakly_accept
54.035	4	16	10	2.777	strongly_reject
61.635	4	36	16	1.751	strongly_accept
69.735	4	30	9	1.133	strongly_accept
77.235	4	34	11	2.162	weakly_accept
84.235	4	26	19	1.545	weakly_accept
92.035	4	38	17	1.854	strongly_accept
98.035	4	32	10	1.546	strongly_accept
103.835	4	34	16	2.265	strongly_accept
108.835	4	18	5	1.237	strongly_accept
117.636	4	22	13	2.061	strongly_accept
125.836	4	22	9	0.825	strongly_accept
134.737	4	22	20	1.338	strongly_reject
140.238	4	34	6	1.134	strongly_accept
147.836	4	26	12	2.371	weakly_accept
157.724	4	18	13	1.441	strongly_reject
163.136	4	10	17	1.338	strongly_reject
170.027	4	12	13	1.235	strongly_reject
176.228	4	20	13	2.574	strongly_reject
181.931	4	22	7	1.029	strongly_accept
187.83	4	26	14	2.469	weakly_accept
193.031	4	14	7	2.163	weakly_accept
199.132	4	34	5	1.031	strongly_accept
207.133	4	16	18	1.133	strongly_reject
213.237	4	28	6	1.134	strongly_accept
220.938	4	24	5	0.928	strongly_accept
226.52	4	26	20	1.542	weakly_accept
233.121	4	12	20	1.34	strongly_reject
239.222	4	14	15	1.134	strongly_reject
248.324	4	26	15	1.854	weakly_accept
253.425	4	28	10	2.37	weakly_accept
260.026	4	32	8	1.031	strongly_accept
265.027	4	12	7	2.576	weakly_accept
270.528	4	26	6	1.44	strongly_accept
277.029	4	40	16	1.443	strongly_accept
283.932	4	28	13	2.679	weakly_accept
289.431	4	14	8	2.369	weakly_reject
298.333	4	18	19	1.234	strongly_reject
307.634	4	26	17	1.648	weakly_accept
316.538	4	20	17	1.752	strongly_reject
321.722	4	28	15	1.649	weakly_accept
331.422	4	14	12	1.543	strongly_reject
338.823	4	24	18	2.679	weakly_reject
344.024	4	10	6	1.855	strongly_reject
351.625	4	24	10	2.985	weakly_accept
360.627	4	30	6	0.928	strongly_accept
366.428	4	38	8	0.927	strongly_accept
371.529	4	38	12	1.133	weakly_accept
377.03	4	14	13	1.34	strongly_reject
386.631	4	12	17	1.029	strongly_reject
394.533	4	10	11	1.441	strongly_reject
399.936	4	18	15	1.753	strongly_reject
405.535	4	20	10	1.34	weakly_accept
411.236	4	12	11	1.854	strongly_reject
418.623	4	18	12	2.576	weakly_accept
426.423	4	38	7	1.03	strongly_accept
432.623	4	14	16	2.266	strongly_reject
441.024	4	34	9	0.928	strongly_accept
