onset	duration	gain	loss	RT	participant_response
4.047	4	10	5	2.161	strongly_reject
12.229	4	26	8	2.058	strongly_accept
21.129	4	28	12	1.439	strongly_reject
28.03	4	32	9	1.029	strongly_accept
33.231	4	18	16	1.442	strongly_reject
38.332	4	36	6	1.545	strongly_accept
43.733	4	38	10	1.647	strongly_accept
51.234	4	30	5	0.926	strongly_accept
61.136	4	22	15	1.133	strongly_reject
70.23	4	32	19	1.75	strongly_reject
77.63	4	38	5	1.75	strongly_accept
87.33	4	36	13	1.749	strongly_accept
93.031	4	40	13	2.055	strongly_accept
100.631	4	24	7	1.546	strongly_accept
106.731	4	34	17	0	NoResp
112.331	4	30	15	1.132	weakly_reject
119.731	4	24	8	1.545	weakly_accept
128.832	4	28	11	2.169	weakly_accept
134.532	4	14	11	1.338	strongly_reject
140.033	4	34	18	1.44	weakly_reject
145.534	4	16	14	1.031	strongly_reject
151.735	4	22	14	1.34	strongly_reject
159.631	4	32	6	1.236	strongly_accept
164.732	4	26	10	1.747	weakly_reject
170.232	4	20	14	0.927	strongly_reject
179.832	4	28	19	1.339	weakly_reject
188.732	4	36	17	1.546	strongly_reject
194.432	4	26	7	0.927	strongly_reject
200.632	4	16	12	1.03	strongly_reject
206.733	4	18	9	1.852	weakly_reject
213.232	4	30	13	2.677	weakly_accept
219.832	4	10	14	1.337	strongly_reject
225.032	4	12	5	1.236	weakly_reject
231.733	4	34	10	1.646	weakly_accept
237.234	4	24	12	0.927	strongly_reject
243.035	4	14	19	1.131	strongly_reject
250.636	4	32	17	1.542	weakly_reject
259.933	4	32	16	0.927	strongly_reject
265.133	4	14	20	0.927	strongly_reject
270.733	4	40	6	1.748	strongly_accept
276.734	4	40	19	2.367	weakly_accept
282.334	4	12	12	0.825	strongly_reject
289.934	4	14	17	1.237	strongly_reject
296.034	4	22	5	1.34	strongly_accept
302.233	4	12	16	0.928	strongly_reject
311.034	4	18	18	1.34	strongly_reject
320.034	4	10	8	1.235	strongly_reject
325.834	4	16	19	1.546	strongly_reject
333.634	4	10	13	0.825	strongly_reject
342.938	4	28	14	1.235	strongly_reject
350.939	4	36	15	1.75	strongly_reject
355.934	4	38	11	1.236	strongly_accept
361.834	4	24	19	1.644	strongly_reject
370.735	4	20	12	1.135	strongly_reject
377.735	4	36	5	2.781	strongly_accept
386.135	4	22	12	1.029	strongly_reject
393.535	4	20	19	0.927	strongly_reject
401.235	4	32	18	1.337	strongly_reject
406.235	4	14	5	1.237	strongly_reject
412.835	4	22	6	1.544	strongly_reject
419.735	4	10	9	1.029	strongly_reject
427.535	4	22	17	1.027	strongly_reject
435.636	4	40	9	1.031	strongly_accept
441.036	4	40	14	1.647	strongly_accept
