onset	duration	gain	loss	RT	participant_response
4.051	4	12	19	0.825	strongly_accept
12.234	4	40	12	1.236	strongly_accept
21.83	4	10	20	1.646	strongly_reject
27.43	4	20	20	1.648	strongly_accept
35.33	4	16	5	1.545	strongly_accept
41.53	4	24	9	1.131	strongly_accept
46.73	4	16	6	0.927	strongly_accept
52.23	4	22	11	0.927	strongly_accept
57.83	4	36	12	1.03	strongly_accept
66.931	4	28	5	0.927	strongly_accept
75.331	4	22	19	0.926	strongly_accept
81.933	4	38	6	0.823	strongly_accept
88.831	4	32	14	0.928	strongly_accept
94.532	4	32	12	0.827	strongly_accept
100.133	4	24	13	1.131	strongly_accept
107.034	4	16	13	0.825	strongly_accept
114.035	4	22	10	0.825	strongly_accept
119.832	4	36	8	0.824	strongly_accept
126.032	4	12	9	0.722	strongly_accept
133.832	4	10	15	1.237	strongly_reject
139.331	4	30	14	0.927	strongly_accept
144.732	4	26	16	0.825	strongly_accept
150.432	4	28	8	0.825	strongly_accept
158.032	4	40	18	0.825	strongly_accept
165.732	4	30	10	0.823	strongly_accept
173.132	4	34	19	0.823	strongly_accept
182.032	4	22	8	0.823	strongly_accept
191.733	4	38	14	0.926	strongly_accept
196.936	4	32	20	0.927	strongly_accept
204.735	4	16	16	1.131	strongly_accept
214.633	4	10	10	1.647	weakly_reject
222.033	4	20	8	1.031	strongly_accept
228.633	4	18	20	1.956	strongly_reject
233.833	4	30	8	2.265	strongly_accept
239.935	4	14	9	1.339	strongly_accept
246.633	4	14	14	1.749	weakly_accept
252.633	4	26	9	1.647	strongly_accept
258.334	4	36	7	0.928	strongly_accept
267.134	4	28	17	1.956	strongly_accept
272.634	4	28	20	1.235	strongly_accept
278.434	4	34	8	0.928	strongly_accept
285.934	4	28	9	1.134	strongly_accept
294.834	4	38	20	1.236	strongly_accept
299.935	4	24	17	1.443	strongly_accept
309.036	4	38	19	0.721	strongly_accept
317.034	4	32	5	1.133	strongly_accept
324.635	4	36	10	0.824	strongly_accept
330.735	4	38	15	0.927	strongly_accept
338.335	4	10	7	1.339	strongly_accept
347.335	4	12	10	1.338	weakly_accept
356.635	4	18	14	1.442	strongly_accept
362.735	4	38	9	1.542	strongly_accept
370.135	4	32	13	1.13	strongly_accept
379.435	4	20	9	0.928	strongly_accept
385.635	4	34	13	1.029	strongly_accept
390.635	4	24	14	1.03	strongly_accept
395.736	4	20	7	0.825	strongly_accept
401.236	4	10	18	1.544	strongly_reject
407.737	4	16	17	1.441	weakly_reject
415.838	4	30	17	1.032	strongly_accept
421.723	4	14	6	1.028	strongly_accept
426.724	4	20	15	1.028	strongly_accept
432.124	4	20	5	1.44	strongly_accept
441.026	4	34	14	0.825	strongly_accept
