onset	duration	gain	loss	RT	participant_response
4.046	4	32	18	1.748	weakly_accept
10.129	4	14	17	1.336	strongly_reject
15.33	4	40	13	1.543	strongly_accept
20.831	4	36	13	1.543	strongly_accept
27.733	4	34	10	1.646	weakly_accept
33.433	4	18	9	1.851	weakly_accept
41.235	4	22	15	2.16	strongly_reject
50.123	4	10	13	1.543	strongly_reject
58.023	4	30	5	1.234	strongly_accept
67.623	4	38	10	1.646	strongly_accept
73.724	4	30	15	1.852	weakly_accept
79.525	4	28	19	1.751	weakly_reject
84.726	4	20	14	1.545	strongly_reject
92.327	4	40	14	1.442	weakly_accept
99.728	4	14	20	1.75	strongly_reject
106.73	4	40	9	1.235	strongly_accept
114.731	4	26	8	1.34	strongly_accept
124.033	4	14	5	1.132	strongly_accept
129.834	4	36	6	1.03	strongly_accept
139.136	4	36	17	1.44	weakly_reject
145.625	4	14	19	1.13	strongly_reject
153.325	4	12	12	1.133	strongly_reject
158.825	4	40	6	1.438	strongly_accept
164.225	4	14	11	1.442	weakly_reject
169.225	4	22	6	1.235	strongly_accept
178.126	4	32	19	1.44	weakly_reject
187.227	4	34	18	1.339	weakly_reject
193.931	4	16	19	1.338	strongly_reject
200.129	4	12	5	1.337	weakly_reject
206.731	4	10	5	1.647	weakly_reject
215.132	4	26	10	1.956	weakly_reject
220.733	4	10	9	1.338	strongly_reject
227.334	4	24	19	1.235	strongly_reject
236.236	4	26	7	1.132	strongly_accept
242.226	4	38	5	1.03	strongly_accept
249.126	4	40	19	1.649	weakly_accept
256.927	4	28	14	2.06	weakly_accept
262.826	4	36	5	1.028	strongly_accept
272.526	4	22	14	1.544	weakly_reject
277.928	4	38	11	1.851	weakly_accept
285.328	4	24	7	1.34	strongly_accept
291.029	4	32	16	1.544	weakly_reject
296.13	4	30	13	1.952	weakly_accept
301.331	4	34	17	1.854	weakly_reject
308.832	4	22	17	1.54	strongly_reject
314.333	4	12	16	1.543	strongly_reject
322.434	4	24	8	1.34	strongly_accept
328.635	4	18	16	1.958	strongly_reject
336.027	4	36	15	1.44	weakly_reject
345.928	4	22	12	2.162	weakly_accept
354.728	4	16	14	1.133	strongly_reject
362.929	4	10	14	1.338	strongly_reject
369.028	4	32	6	1.34	strongly_accept
376.628	4	18	18	1.133	strongly_reject
385.629	4	20	19	1.337	strongly_reject
391.83	4	20	12	1.646	weakly_accept
397.431	4	28	11	1.544	weakly_accept
402.932	4	32	17	2.057	weakly_reject
408.533	4	16	12	1.751	weakly_reject
413.634	4	32	9	1.132	strongly_accept
418.635	4	22	5	1.339	strongly_accept
427.736	4	10	8	1.543	strongly_reject
435.329	4	28	12	1.543	weakly_reject
441.029	4	24	12	1.544	weakly_reject
