onset	duration	gain	loss	RT	participant_response
4.045	4	14	16	1.247	strongly_reject
9.428	4	34	6	0.935	strongly_accept
16.329	4	12	20	1.249	strongly_reject
25.231	4	14	12	1.664	weakly_reject
34.132	4	12	13	1.455	strongly_reject
39.633	4	10	11	1.039	strongly_reject
48.735	4	24	18	1.455	weakly_reject
54.836	4	26	14	1.975	weakly_accept
63.726	4	14	8	1.662	weakly_reject
71.326	4	14	13	1.354	weakly_reject
78.027	4	14	15	1.145	strongly_reject
85.627	4	18	15	1.352	weakly_reject
93.027	4	34	9	1.248	strongly_accept
100.828	4	36	18	1.144	strongly_accept
109.932	4	18	12	1.143	weakly_reject
116.53	4	22	7	1.353	strongly_accept
121.531	4	38	17	1.353	strongly_accept
127.732	4	30	19	1.351	weakly_accept
132.934	4	22	20	1.247	weakly_reject
138.434	4	12	17	1.042	strongly_reject
146.435	4	26	17	1.663	weakly_accept
152.527	4	28	10	1.142	strongly_accept
158.128	4	26	12	1.978	weakly_accept
167.128	4	38	8	0.936	strongly_accept
175.227	4	20	10	1.249	weakly_accept
184.928	4	12	11	1.353	weakly_reject
191.928	4	26	20	1.352	weakly_reject
199.728	4	28	13	1.038	strongly_accept
205.529	4	36	20	0.833	strongly_accept
211.43	4	30	9	1.04	strongly_accept
220.732	4	26	19	1.664	weakly_reject
226.333	4	18	7	1.559	weakly_accept
232.534	4	38	12	1.454	strongly_accept
240.939	4	22	9	1.872	weakly_accept
246.628	4	10	6	1.247	weakly_reject
252.329	4	18	13	1.145	weakly_reject
257.329	4	30	6	1.145	strongly_accept
263.829	4	22	13	2.181	weakly_reject
271.329	4	20	17	1.977	weakly_reject
276.429	4	32	8	1.664	weakly_accept
281.83	4	10	17	1.143	strongly_reject
287.429	4	40	20	1.04	strongly_accept
292.53	4	24	10	1.352	weakly_accept
299.933	4	34	16	1.146	strongly_accept
307.53	4	40	16	1.249	strongly_accept
316.332	4	34	5	1.038	strongly_accept
322.533	4	18	5	1.246	weakly_accept
332.135	4	20	13	1.77	weakly_reject
338.236	4	28	15	1.665	weakly_accept
345.93	4	14	7	1.351	weakly_reject
355.831	4	38	16	1.144	strongly_accept
363.23	4	36	16	0.936	strongly_accept
370.13	4	34	11	1.665	strongly_accept
375.932	4	38	7	1.247	strongly_accept
382.531	4	28	6	1.145	strongly_accept
390.431	4	18	19	1.249	strongly_reject
395.934	4	40	11	0.936	strongly_accept
401.131	4	12	7	1.456	weakly_reject
407.131	4	16	18	1.04	strongly_reject
412.333	4	26	6	0.937	strongly_accept
417.833	4	26	15	2.289	weakly_accept
423.534	4	24	5	1.144	strongly_accept
431.736	4	32	10	0.834	strongly_accept
441.032	4	16	10	1.559	weakly_reject
