onset	duration	gain	loss	RT	participant_response
4.044	4	38	11	0.926	strongly_accept
9.626	4	10	14	1.132	strongly_accept
16.326	4	38	10	0.825	strongly_accept
23.326	4	40	19	0.927	strongly_accept
29.926	4	16	19	1.442	strongly_reject
39.827	4	36	13	1.237	strongly_accept
49.528	4	10	8	1.237	strongly_accept
55.229	4	36	5	0.932	strongly_accept
60.23	4	22	12	1.34	strongly_accept
66.331	4	18	18	1.646	weakly_accept
74.432	4	24	7	1.134	strongly_accept
80.633	4	10	13	1.237	strongly_reject
89.535	4	14	11	1.03	strongly_accept
97.527	4	14	20	1.339	strongly_reject
106.528	4	16	14	1.134	strongly_accept
115.628	4	12	16	1.441	weakly_reject
123.028	4	14	19	1.441	strongly_reject
129.528	4	24	12	1.236	strongly_accept
137.928	4	34	18	1.134	strongly_accept
143.628	4	14	5	1.033	strongly_accept
152.929	4	18	16	1.546	strongly_accept
160.831	4	28	11	1.753	strongly_accept
166.332	4	14	17	1.958	strongly_reject
172.933	4	32	18	1.03	strongly_accept
178.534	4	20	19	1.442	weakly_accept
186.135	4	26	7	0.925	strongly_accept
195.029	4	26	10	1.122	strongly_accept
200.129	4	32	19	1.225	strongly_accept
207.029	4	40	13	1.123	strongly_accept
214.829	4	32	17	0.925	strongly_accept
223.629	4	30	5	1.236	strongly_accept
229.13	4	12	5	1.443	strongly_accept
236.73	4	36	17	1.236	strongly_accept
241.93	4	36	6	1.029	strongly_accept
247.73	4	40	6	0.823	strongly_accept
253.13	4	18	9	1.134	strongly_accept
258.631	4	30	15	0.826	strongly_accept
266.032	4	34	10	0.714	strongly_accept
271.233	4	12	12	1.337	weakly_accept
276.334	4	10	5	1.126	strongly_accept
282.235	4	24	8	0.824	strongly_accept
291.33	4	34	17	1.029	strongly_accept
296.931	4	22	5	0.927	strongly_accept
306.531	4	32	6	1.03	strongly_accept
312.631	4	22	17	1.123	strongly_accept
318.131	4	24	19	1.022	strongly_accept
324.331	4	10	9	1.327	weakly_accept
332.031	4	22	14	0.924	strongly_accept
338.931	4	28	19	0.927	strongly_accept
347.831	4	30	13	0.926	strongly_accept
352.831	4	36	15	0.823	strongly_accept
360.232	4	38	5	0.925	strongly_accept
368.034	4	28	12	1.44	strongly_accept
375.535	4	20	12	0.924	strongly_accept
381.336	4	22	15	0.928	strongly_accept
390.632	4	32	9	0.719	strongly_accept
396.832	4	22	6	0.722	strongly_accept
402.032	4	26	8	1.134	strongly_accept
408.032	4	32	16	0.72	strongly_accept
414.132	4	28	14	1.03	strongly_accept
421.732	4	20	14	0.72	strongly_accept
427.432	4	40	9	0.516	strongly_accept
432.832	4	40	14	0.721	strongly_accept
441.033	4	16	12	0.616	strongly_accept
