onset	duration	gain	loss	RT	participant_response
4.035	4	14	16	1.977	strongly_reject
9.434	4	34	6	1.042	strongly_accept
16.335	4	12	20	1.355	strongly_reject
25.235	4	14	12	2.498	weakly_reject
34.135	4	12	13	1.459	weakly_reject
39.635	4	10	11	1.352	weakly_reject
48.735	4	24	18	1.769	weakly_accept
54.835	4	26	14	1.249	weakly_reject
63.719	4	14	8	1.771	weakly_accept
71.336	4	14	13	1.355	weakly_reject
78.021	4	14	15	1.772	weakly_reject
85.622	4	18	15	2.083	weakly_accept
93.024	4	34	9	1.043	strongly_accept
100.825	4	36	18	1.46	strongly_accept
109.927	4	18	12	1.459	weakly_reject
116.528	4	22	7	1.043	strongly_accept
121.529	4	38	17	1.667	strongly_accept
127.73	4	30	19	2.187	strongly_accept
132.931	4	22	20	2.082	weakly_reject
138.432	4	12	17	2.397	weakly_reject
146.433	4	26	17	1.46	weakly_accept
152.536	4	28	10	1.148	strongly_accept
158.136	4	26	12	1.357	weakly_accept
167.12	4	38	8	1.044	strongly_accept
175.221	4	20	10	1.25	strongly_accept
184.923	4	12	11	1.354	weakly_reject
191.924	4	26	20	1.665	weakly_reject
199.726	4	28	13	1.979	weakly_accept
205.527	4	36	20	1.355	weakly_accept
211.428	4	30	9	1.145	strongly_accept
220.729	4	26	19	1.874	weakly_accept
226.33	4	18	7	0.938	strongly_accept
232.531	4	38	12	1.145	strongly_accept
240.933	4	22	9	0.939	strongly_accept
246.634	4	10	6	1.666	weakly_accept
252.338	4	18	13	1.875	weakly_reject
257.321	4	30	6	0.937	strongly_accept
263.821	4	22	13	1.564	weakly_accept
271.321	4	20	17	1.459	weakly_accept
276.423	4	32	8	0.939	strongly_accept
281.823	4	10	17	1.46	weakly_accept
287.425	4	40	20	1.46	strongly_accept
292.526	4	24	10	1.148	strongly_accept
299.927	4	34	16	1.356	weakly_accept
307.528	4	40	16	1.043	strongly_accept
316.329	4	34	5	0.939	strongly_accept
322.531	4	18	5	0.834	strongly_accept
332.132	4	20	13	1.356	weakly_accept
338.233	4	28	15	1.144	weakly_accept
345.935	4	14	7	1.457	weakly_accept
355.823	4	38	16	1.874	weakly_accept
363.223	4	36	16	1.145	weakly_accept
370.123	4	34	11	1.354	strongly_accept
375.923	4	38	7	0.938	strongly_accept
382.524	4	28	6	0.833	strongly_accept
390.426	4	18	19	1.874	strongly_reject
395.927	4	40	11	1.146	strongly_accept
401.128	4	12	7	1.353	weakly_accept
407.129	4	16	18	1.459	weakly_reject
412.33	4	26	6	0.938	strongly_accept
417.831	4	26	15	1.667	weakly_accept
423.532	4	24	5	0.94	strongly_accept
431.733	4	32	10	1.043	strongly_accept
441.035	4	16	10	1.458	weakly_accept
