onset	duration	gain	loss	RT	participant_response
4.044	4	14	17	1.561	strongly_reject
9.627	4	40	13	1.663	weakly_accept
18.527	4	14	5	1.766	weakly_accept
24.628	4	10	14	1.248	strongly_reject
29.829	4	38	10	1.456	strongly_accept
38.03	4	34	18	1.871	weakly_accept
43.532	4	34	10	1.457	strongly_accept
48.632	4	22	15	2.079	weakly_accept
57.033	4	40	14	1.456	strongly_accept
62.035	4	40	6	1.354	strongly_accept
67.635	4	24	8	1.558	strongly_accept
75.427	4	22	14	1.873	weakly_accept
82.928	4	18	9	2.289	weakly_accept
89.828	4	36	17	2.077	weakly_accept
95.528	4	32	9	1.142	strongly_accept
101.728	4	36	6	0.934	strongly_accept
107.228	4	32	18	1.562	weakly_accept
113.328	4	28	19	1.458	weakly_accept
118.329	4	12	5	1.974	weakly_accept
124.129	4	22	12	1.665	weakly_accept
132.131	4	10	5	1.873	weakly_accept
138.031	4	36	13	1.765	strongly_accept
143.832	4	38	11	1.248	strongly_accept
149.233	4	10	8	1.665	weakly_reject
157.035	4	32	16	2.496	weakly_accept
166.933	4	24	12	1.457	weakly_accept
174.329	4	32	6	1.144	strongly_accept
181.029	4	32	19	1.559	weakly_accept
190.729	4	14	19	1.559	strongly_reject
199.729	4	20	12	3.016	weakly_accept
206.33	4	32	17	2.185	weakly_accept
215.63	4	26	8	1.559	strongly_accept
223.23	4	30	13	1.352	strongly_accept
232.331	4	14	11	2.08	weakly_reject
241.233	4	28	14	1.352	weakly_accept
250.834	4	36	15	1.561	strongly_accept
257.836	4	16	14	2.079	weakly_reject
266.63	4	14	20	1.352	strongly_reject
275.731	4	34	17	1.768	weakly_accept
281.231	4	26	10	3.014	weakly_accept
286.731	4	10	13	1.663	strongly_reject
292.331	4	20	19	1.663	strongly_reject
299.932	4	30	15	2.081	weakly_accept
306.431	4	10	9	1.974	weakly_reject
312.531	4	40	9	1.246	strongly_accept
317.732	4	12	12	2.184	strongly_reject
326.632	4	18	18	1.142	strongly_reject
332.632	4	16	19	2.285	strongly_reject
340.334	4	16	12	1.663	strongly_reject
345.535	4	24	19	1.871	weakly_reject
351.235	4	28	12	1.971	weakly_accept
357.432	4	30	5	1.04	strongly_accept
362.532	4	36	5	0.935	strongly_accept
370.632	4	22	17	2.491	weakly_accept
376.832	4	22	5	1.249	strongly_accept
384.432	4	12	16	1.352	strongly_reject
390.133	4	20	14	1.665	weakly_accept
397.033	4	18	16	2.392	weakly_reject
404.433	4	40	19	1.768	weakly_accept
412.333	4	38	5	1.664	strongly_accept
421.633	4	26	7	2.283	strongly_accept
429.033	4	22	6	1.353	strongly_accept
434.434	4	24	7	1.351	strongly_accept
441.034	4	28	11	1.351	strongly_accept
