onset	duration	gain	loss	RT	participant_response
4.05	4	28	5	1.339	strongly_accept
9.734	4	38	6	1.957	strongly_accept
17.935	4	40	18	2.676	weakly_accept
24.636	4	28	17	3.605	weakly_reject
29.633	4	16	16	2.575	weakly_reject
35.233	4	14	14	1.649	weakly_reject
44.133	4	20	9	2.883	strongly_accept
53.834	4	34	13	2.575	weakly_accept
59.634	4	16	17	2.472	weakly_reject
65.734	4	20	5	2.778	strongly_accept
70.934	4	34	8	1.649	strongly_accept
77.134	4	36	8	1.752	strongly_accept
84.934	4	26	9	3.399	strongly_accept
90.534	4	38	19	3.09	strongly_reject
98.635	4	24	9	2.473	weakly_accept
104.134	4	32	5	2.159	strongly_accept
110.335	4	22	8	3.09	strongly_accept
118.136	4	36	7	1.853	strongly_accept
125.837	4	18	14	3.812	strongly_reject
133.435	4	12	10	3.294	weakly_reject
140.835	4	30	17	2.471	strongly_reject
146.235	4	24	13	2.574	strongly_reject
155.535	4	16	13	1.956	weakly_reject
163.435	4	36	12	3.706	weakly_accept
173.035	4	20	8	2.37	strongly_accept
181.936	4	38	14	3.088	strongly_reject
189.536	4	38	15	1.958	strongly_reject
195.336	4	20	7	1.957	strongly_accept
204.436	4	22	10	2.984	weakly_accept
210.436	4	34	14	3.503	strongly_reject
216.337	4	30	10	0	NoResp
223.738	4	10	7	3.193	strongly_reject
229.422	4	12	19	3.09	strongly_reject
235.123	4	32	12	3.295	weakly_reject
244.225	4	32	13	1.958	weakly_reject
250.726	4	12	9	3.086	strongly_reject
256.928	4	24	14	3.596	weakly_reject
263.528	4	18	20	2.37	strongly_reject
269.637	4	10	10	2.884	strongly_reject
274.73	4	10	15	1.853	strongly_reject
283.732	4	14	9	3.4	weakly_accept
288.933	4	34	19	3.293	strongly_reject
294.334	4	38	20	3.501	weakly_reject
299.837	4	32	20	2.779	strongly_reject
305.337	4	16	6	1.646	strongly_accept
314.221	4	16	5	2.472	strongly_accept
321.222	4	20	20	2.369	strongly_reject
328.123	4	20	15	3.089	strongly_reject
334.224	4	26	16	2.575	strongly_reject
339.225	4	32	14	2.679	strongly_reject
344.726	4	38	9	2.472	strongly_accept
353.127	4	30	8	1.338	strongly_accept
360.729	4	28	9	1.442	strongly_accept
365.829	4	30	14	3.192	weakly_accept
371.031	4	28	20	3.601	strongly_reject
377.631	4	10	20	1.338	strongly_reject
385.033	4	22	11	2.679	weakly_accept
394.935	4	22	19	2.264	strongly_reject
404.222	4	40	12	2.265	strongly_accept
411.122	4	24	17	2.162	weakly_accept
418.622	4	14	6	1.338	strongly_accept
427.424	4	10	18	1.648	strongly_reject
433.025	4	28	8	1.236	strongly_accept
441.026	4	36	10	1.234	strongly_accept
