onset	duration	gain	loss	RT	participant_response
4.028	4	14	16	1.355	weakly_accept
9.428	4	34	6	1.251	strongly_accept
16.327	4	12	20	1.455	strongly_reject
25.229	4	14	12	1.979	strongly_reject
34.131	4	12	13	1.25	strongly_reject
39.632	4	10	11	1.357	strongly_reject
48.733	4	24	18	1.874	weakly_reject
54.834	4	26	14	2.186	weakly_accept
63.728	4	14	8	1.872	weakly_reject
71.328	4	14	13	2.293	strongly_reject
78.029	4	14	15	1.252	strongly_reject
85.629	4	18	15	1.772	weakly_reject
93.029	4	34	9	1.772	strongly_accept
100.829	4	36	18	1.979	weakly_accept
109.929	4	18	12	2.084	weakly_reject
116.529	4	22	7	1.456	strongly_accept
121.529	4	38	17	2.395	weakly_accept
127.73	4	30	19	2.083	weakly_reject
132.931	4	22	20	2.603	strongly_reject
138.432	4	12	17	1.251	strongly_reject
146.434	4	26	17	1.355	weakly_reject
152.535	4	28	10	1.457	weakly_accept
158.13	4	26	12	2.084	weakly_accept
167.13	4	38	8	1.668	strongly_accept
175.23	4	20	10	1.77	weakly_accept
184.93	4	12	11	1.668	strongly_reject
191.93	4	26	20	1.561	weakly_reject
199.73	4	28	13	1.875	weakly_accept
205.53	4	36	20	3.126	weakly_accept
211.43	4	30	9	1.767	strongly_accept
220.73	4	26	19	1.561	weakly_reject
226.331	4	18	7	1.562	weakly_accept
232.532	4	38	12	1.563	strongly_accept
240.934	4	22	9	2.81	weakly_accept
246.634	4	10	6	2.082	weakly_reject
252.331	4	18	13	1.668	weakly_reject
257.331	4	30	6	1.357	strongly_accept
263.831	4	22	13	2.191	weakly_accept
271.331	4	20	17	1.564	weakly_reject
276.431	4	32	8	1.768	strongly_accept
281.831	4	10	17	1.665	strongly_reject
287.431	4	40	20	1.665	weakly_accept
292.532	4	24	10	1.772	strongly_accept
299.932	4	34	16	1.98	strongly_accept
307.532	4	40	16	1.876	weakly_accept
316.332	4	34	5	0.94	strongly_accept
322.532	4	18	5	2.5	strongly_accept
332.133	4	20	13	2.291	weakly_reject
338.234	4	28	15	2.709	weakly_reject
345.935	4	14	7	1.355	weakly_accept
355.832	4	38	16	2.189	weakly_accept
363.233	4	36	16	2.398	strongly_accept
370.133	4	34	11	1.667	strongly_accept
375.933	4	38	7	0.939	strongly_accept
382.533	4	28	6	1.668	strongly_accept
390.433	4	18	19	1.46	strongly_reject
395.933	4	40	11	1.043	strongly_accept
401.133	4	12	7	2.499	weakly_accept
407.133	4	16	18	1.459	strongly_reject
412.333	4	26	6	1.147	strongly_accept
417.833	4	26	15	2.086	weakly_reject
423.534	4	24	5	1.147	strongly_accept
431.734	4	32	10	1.668	strongly_accept
441.035	4	16	10	1.669	weakly_reject
