onset	duration	gain	loss	RT	participant_response
4.028	4	8	17	1.771	strongly_reject
13.929	4	11	13	2.605	weakly_reject
19.43	4	15	6	1.873	strongly_accept
27.832	4	16	10	2.396	weakly_accept
33.433	4	17	19	2.607	weakly_reject
39.134	4	20	12	2.706	weakly_accept
48.827	4	14	11	3.229	weakly_accept
55.827	4	10	8	1.876	weakly_accept
64.627	4	7	16	2.917	strongly_reject
72.727	4	5	20	2.188	strongly_reject
80.127	4	8	11	1.981	weakly_reject
89.428	4	14	17	2.084	weakly_reject
94.928	4	9	6	1.564	weakly_accept
101.128	4	15	7	2.813	weakly_accept
110.43	4	7	12	0	NoResp
119.531	4	20	19	1.874	weakly_accept
124.532	4	14	6	2.708	strongly_accept
131.133	4	6	15	2.707	strongly_reject
139.135	4	19	17	2.185	weakly_accept
144.828	4	19	16	2.811	weakly_accept
150.228	4	18	18	3.955	weakly_reject
157.829	4	6	8	3.227	weakly_reject
164.529	4	16	19	2.811	weakly_reject
170.629	4	8	14	1.875	weakly_reject
178.429	4	12	5	2.915	weakly_accept
183.829	4	5	19	2.602	strongly_reject
192.029	4	12	10	1.874	weakly_accept
199.429	4	19	8	1.562	strongly_accept
208.53	4	18	16	2.603	weakly_accept
214.731	4	17	12	3.853	weakly_accept
220.632	4	12	12	2.5	weakly_accept
227.533	4	18	6	3.226	strongly_accept
234.935	4	8	9	1.873	weakly_reject
240.03	4	5	17	0	NoResp
247.53	4	9	19	3.126	weakly_reject
253.53	4	19	6	1.46	strongly_accept
259.03	4	17	11	2.497	weakly_accept
264.63	4	19	13	0	NoResp
273.53	4	6	9	2.606	weakly_reject
278.73	4	11	14	2.394	weakly_reject
285.23	4	6	7	1.249	weakly_reject
290.831	4	12	20	2.497	strongly_reject
297.731	4	13	14	2.189	weakly_reject
304.331	4	12	6	2.188	weakly_accept
312.032	4	14	15	3.749	weakly_reject
318.233	4	11	17	3.127	strongly_reject
324.334	4	10	9	0	NoResp
332.135	4	15	18	2.185	weakly_reject
337.331	4	16	18	1.77	weakly_reject
346.331	4	18	8	1.356	strongly_accept
352.431	4	13	11	1.77	weakly_accept
358.131	4	16	7	1.876	strongly_accept
367.032	4	14	10	2.913	strongly_reject
374.932	4	16	13	2.292	weakly_accept
379.932	4	9	16	3.75	strongly_reject
385.432	4	8	5	0	NoResp
395.032	4	19	12	2.188	weakly_accept
400.232	4	9	12	1.77	weakly_reject
409.132	4	13	16	2.707	weakly_reject
414.933	4	11	16	2.395	weakly_reject
422.534	4	5	7	3.122	weakly_reject
427.635	4	6	13	0	NoResp
435.233	4	10	19	1.877	strongly_reject
441.033	4	19	15	1.771	weakly_accept
