onset	duration	gain	loss	RT	participant_response
4.025	4	34	7	1.459	strongly_accept
9.526	4	40	7	0.939	strongly_accept
15.627	4	38	13	1.354	strongly_accept
21.328	4	34	20	1.042	weakly_accept
27.429	4	18	10	1.668	weakly_accept
32.83	4	30	11	1.771	strongly_accept
41.931	4	26	11	1.561	weakly_accept
50.833	4	40	10	1.145	strongly_accept
60.534	4	20	18	1.771	weakly_reject
68.124	4	14	10	1.457	weakly_reject
74.324	4	10	16	1.565	strongly_reject
82.025	4	24	15	2.395	weakly_reject
87.525	4	28	16	1.774	weakly_reject
93.725	4	30	20	2.395	weakly_reject
98.925	4	14	18	1.46	strongly_reject
104.726	4	16	11	2.085	weakly_reject
113.627	4	32	7	1.249	strongly_accept
118.828	4	12	18	1.353	strongly_reject
124.229	4	38	18	2.815	weakly_accept
129.23	4	40	8	1.148	strongly_accept
139.132	4	20	16	1.665	weakly_reject
144.332	4	18	8	1.772	weakly_accept
152.334	4	40	5	1.044	strongly_accept
160.526	4	12	15	1.357	strongly_reject
166.226	4	30	16	1.459	weakly_accept
175.126	4	20	11	1.773	weakly_accept
182.026	4	12	14	1.146	strongly_reject
189.426	4	40	17	1.874	weakly_accept
196.126	4	26	5	1.878	strongly_accept
203.926	4	18	6	1.357	weakly_accept
209.727	4	28	7	1.667	strongly_accept
215.328	4	16	9	1.252	weakly_accept
220.929	4	16	7	1.564	weakly_accept
227.031	4	30	7	1.044	strongly_accept
233.032	4	12	6	1.668	weakly_accept
240.633	4	10	12	1.356	strongly_reject
246.134	4	16	15	1.668	strongly_reject
253.635	4	16	8	2.185	strongly_accept
260.227	4	28	18	1.77	weakly_accept
267.827	4	34	15	1.457	strongly_accept
275.727	4	24	11	2.293	strongly_accept
283.827	4	34	12	1.561	strongly_accept
288.927	4	24	20	1.877	weakly_reject
294.028	4	22	16	1.983	weakly_reject
299.928	4	20	6	2.397	weakly_accept
306.528	4	24	16	1.667	weakly_reject
315.329	4	26	13	2.29	weakly_accept
323.131	4	16	20	1.564	strongly_reject
331.532	4	10	19	1.457	strongly_reject
340.834	4	18	11	2.812	weakly_reject
348.235	4	12	8	1.562	strongly_accept
355.628	4	40	15	1.563	strongly_accept
361.829	4	24	6	1.566	strongly_accept
370.929	4	30	18	2.5	weakly_accept
376.429	4	36	14	3.124	strongly_accept
385.729	4	36	19	1.665	weakly_accept
391.329	4	26	18	1.977	weakly_reject
400.329	4	30	12	3.227	strongly_accept
406.029	4	18	17	2.189	weakly_reject
412.53	4	22	18	1.667	weakly_reject
422.131	4	36	11	2.393	strongly_accept
429.033	4	32	15	1.774	weakly_accept
434.033	4	32	11	1.356	strongly_accept
441.035	4	36	9	2.606	strongly_accept
