onset	duration	gain	loss	RT	participant_response
4.031	4	40	13	1.039	strongly_accept
9.631	4	22	14	1.876	weakly_reject
19.331	4	10	9	1.148	strongly_reject
28.931	4	16	19	1.251	strongly_reject
38.032	4	10	13	0.938	strongly_reject
43.233	4	12	12	1.147	strongly_reject
50.734	4	36	6	1.251	strongly_accept
57.732	4	40	9	0.835	strongly_accept
63.932	4	40	19	0.938	strongly_accept
70.532	4	14	20	1.356	strongly_reject
75.932	4	40	14	1.352	strongly_accept
83.932	4	40	6	0.731	strongly_accept
89.932	4	32	19	1.773	weakly_reject
95.132	4	12	16	1.248	strongly_reject
104.132	4	24	12	3.229	weakly_accept
110.832	4	22	6	0.937	strongly_accept
117.332	4	26	10	1.772	weakly_accept
122.333	4	22	15	2.189	weakly_reject
131.633	4	20	19	1.459	strongly_reject
137.233	4	36	5	1.459	strongly_accept
142.934	4	14	17	1.252	strongly_reject
150.635	4	18	16	2.29	strongly_reject
156.136	4	26	8	1.25	strongly_accept
161.833	4	22	12	2.707	weakly_reject
169.633	4	28	12	0.939	strongly_accept
175.733	4	22	17	1.458	weakly_reject
183.333	4	32	16	3.331	weakly_accept
191.433	4	30	5	1.042	strongly_accept
200.234	4	32	9	1.042	strongly_accept
206.134	4	30	15	2.398	weakly_accept
215.034	4	14	5	1.979	strongly_accept
221.234	4	10	5	2.29	weakly_reject
226.734	4	16	14	3.958	strongly_reject
234.934	4	26	7	2.917	strongly_accept
242.534	4	36	13	1.044	strongly_accept
252.436	4	22	5	1.874	strongly_accept
259.837	4	32	18	1.666	weakly_reject
264.935	4	24	7	1.355	weakly_accept
270.435	4	38	11	1.147	strongly_accept
275.635	4	28	14	2.289	weakly_accept
280.735	4	18	18	1.355	strongly_reject
289.835	4	12	5	2.501	weakly_reject
297.235	4	38	10	2.392	strongly_accept
305.035	4	24	8	1.565	strongly_accept
310.829	4	36	17	1.564	weakly_accept
316.33	4	32	17	1.354	weakly_reject
321.331	4	20	14	1.665	strongly_reject
328.236	4	20	12	1.459	weakly_reject
337.136	4	36	15	2.397	weakly_accept
345.519	4	34	17	2.813	weakly_reject
352.12	4	14	19	1.25	strongly_reject
359.521	4	34	18	1.771	weakly_reject
365.623	4	28	19	1.666	weakly_reject
371.824	4	38	5	0.835	strongly_accept
377.925	4	32	6	0.835	strongly_accept
386.826	4	10	14	1.458	strongly_reject
394.728	4	30	13	1.251	strongly_accept
400.529	4	24	19	1.77	strongly_reject
406.23	4	18	9	3.02	weakly_reject
411.831	4	28	11	1.666	weakly_accept
421.132	4	16	12	1.563	weakly_reject
428.037	4	34	10	1.979	weakly_accept
433.434	4	14	11	1.872	strongly_reject
441.037	4	10	8	1.355	strongly_reject
