onset	duration	gain	loss	RT	participant_response
4.046	4	38	11	2.673	weakly_reject
9.629	4	10	14	1.854	strongly_reject
16.329	4	38	10	1.854	weakly_accept
23.329	4	40	19	2.575	weakly_accept
29.929	4	16	19	1.339	strongly_reject
39.829	4	36	13	2.371	weakly_accept
49.529	4	10	8	2.163	weakly_reject
55.229	4	36	5	0.929	strongly_accept
60.229	4	22	12	1.957	weakly_reject
66.33	4	18	18	1.029	strongly_reject
74.431	4	24	7	1.237	strongly_accept
80.632	4	10	13	1.237	strongly_reject
89.534	4	14	11	1.34	strongly_reject
97.535	4	14	20	0.927	strongly_reject
106.53	4	16	14	1.546	strongly_reject
115.63	4	12	16	0.825	strongly_reject
123.03	4	14	19	0.927	strongly_reject
129.53	4	24	12	1.957	weakly_reject
137.932	4	34	18	2.267	weakly_reject
143.631	4	14	5	1.75	weakly_accept
152.933	4	18	16	1.133	strongly_reject
160.831	4	28	11	2.06	weakly_accept
166.331	4	14	17	1.03	strongly_reject
172.936	4	32	18	1.546	weakly_reject
178.533	4	20	19	1.338	strongly_reject
186.134	4	26	7	0.825	strongly_accept
195.036	4	26	10	2.677	weakly_accept
200.132	4	32	19	1.545	strongly_reject
207.032	4	40	13	1.649	weakly_accept
214.832	4	32	17	2.472	weakly_reject
223.632	4	30	5	1.237	strongly_accept
229.132	4	12	5	0.825	strongly_accept
236.732	4	36	17	1.649	weakly_reject
241.935	4	36	6	1.649	strongly_accept
247.732	4	40	6	0.825	strongly_accept
253.132	4	18	9	1.442	weakly_accept
258.633	4	30	15	1.856	weakly_reject
266.033	4	34	10	1.752	weakly_accept
271.232	4	12	12	1.236	strongly_reject
276.333	4	10	5	2.474	weakly_accept
282.234	4	24	8	0.824	strongly_accept
291.336	4	34	17	2.987	weakly_reject
296.933	4	22	5	0.825	strongly_accept
306.533	4	32	6	0.721	strongly_accept
312.633	4	22	17	1.752	weakly_reject
318.133	4	24	19	1.34	weakly_reject
324.333	4	10	9	0.926	strongly_reject
332.034	4	22	14	2.267	weakly_reject
338.934	4	28	19	2.573	weakly_reject
347.834	4	30	13	2.268	weakly_accept
352.834	4	36	15	2.061	weakly_accept
360.234	4	38	5	0.928	strongly_accept
368.034	4	28	12	1.751	weakly_accept
375.534	4	20	12	1.853	weakly_reject
381.335	4	22	15	2.162	weakly_reject
390.637	4	32	9	1.236	strongly_accept
396.834	4	22	6	0.927	strongly_accept
402.035	4	26	8	0.825	strongly_accept
408.035	4	32	16	1.546	weakly_reject
414.135	4	28	14	2.987	weakly_reject
421.735	4	20	14	1.75	strongly_reject
427.435	4	40	9	1.236	strongly_accept
432.835	4	40	14	2.575	weakly_accept
441.035	4	16	12	2.062	strongly_reject
