onset	duration	gain	loss	RT	participant_response
4.046	4	18	17	2.06	weakly_accept
10.229	4	24	15	1.854	weakly_accept
19.531	4	40	8	1.031	strongly_accept
27.332	4	18	6	1.441	strongly_accept
33.033	4	40	17	1.03	strongly_accept
42.035	4	30	7	1.03	strongly_accept
48.136	4	22	16	1.956	weakly_reject
54.325	4	34	15	1.442	strongly_accept
63.225	4	40	10	1.031	strongly_accept
68.825	4	40	5	0.928	strongly_accept
74.525	4	40	7	1.028	strongly_accept
82.526	4	36	11	1.236	strongly_accept
91.427	4	18	10	2.263	weakly_accept
96.428	4	12	15	1.545	weakly_reject
102.129	4	20	16	2.061	weakly_accept
107.629	4	16	15	2.06	weakly_reject
117.231	4	40	15	1.646	strongly_accept
123.732	4	38	13	1.236	strongly_accept
132.534	4	26	18	1.956	weakly_reject
139.937	4	16	20	2.368	strongly_reject
148.026	4	28	16	1.956	weakly_accept
157.127	4	24	16	1.855	weakly_accept
163.027	4	24	20	2.061	weakly_accept
169.627	4	36	14	1.238	strongly_accept
177.027	4	10	19	1.751	strongly_reject
184.427	4	20	11	1.544	weakly_accept
190.527	4	12	8	2.162	weakly_accept
200.429	4	28	18	2.061	weakly_accept
206.63	4	36	9	1.543	strongly_accept
212.631	4	30	20	1.955	weakly_accept
219.532	4	32	11	1.339	strongly_accept
225.033	4	12	6	1.853	weakly_accept
230.034	4	16	7	1.957	weakly_accept
237.036	4	30	16	1.339	strongly_accept
244.928	4	32	7	1.339	strongly_accept
253.328	4	34	12	1.648	strongly_accept
258.528	4	10	12	1.956	weakly_reject
264.128	4	14	10	1.751	weakly_accept
270.828	4	16	11	1.957	weakly_accept
275.93	4	32	15	1.853	strongly_accept
285.029	4	28	7	1.963	strongly_accept
290.529	4	16	8	1.855	weakly_accept
299.43	4	34	7	1.237	strongly_accept
305.231	4	12	14	1.955	strongly_reject
310.332	4	38	18	2.057	weakly_accept
318.133	4	20	6	1.957	strongly_accept
323.334	4	10	16	1.855	weakly_reject
329.136	4	12	18	1.857	strongly_reject
338.829	4	16	9	2.161	weakly_accept
346.529	4	18	11	1.958	weakly_accept
353.13	4	24	11	1.649	strongly_accept
358.53	4	26	13	1.853	weakly_accept
364.13	4	22	18	2.061	weakly_accept
371.73	4	14	18	1.648	weakly_reject
381.03	4	30	11	1.546	weakly_accept
388.53	4	36	19	2.368	weakly_accept
396.131	4	30	18	2.269	weakly_accept
403.732	4	20	18	2.16	weakly_reject
410.633	4	18	8	2.263	weakly_accept
416.034	4	30	12	2.369	strongly_accept
421.235	4	34	20	2.677	weakly_accept
429.436	4	24	6	1.956	strongly_accept
435.531	4	26	11	2.266	strongly_accept
441.031	4	26	5	1.646	strongly_accept
