CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
7005.571999999999	6694.3164	9543.503	n/a	n/a	n/a	n/a	-0.0389386861	0.0589842363	-0.04236255480000001	0.07250575690000001	-0.0253577668	0.0742136986	-0.0356654012	0.0727388815	-0.0590621745	-0.058045500199999996	0.09624900269999999	-0.002501626	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	6.18546e-05	-0.108439	-0.0441856	-0.0007948299999999998	-0.0011478800000000002	-0.000368514
6905.821	6684.2919999999995	9511.937	1.06426775	53.82419586	1.02285051	0.047965632899999985	-0.0304050797	-0.020184525	-0.0826446777	0.0825680458	-0.053236079500000005	0.041757534900000004	-0.051325924800000006	-0.005955929699999999	-0.11950028019999999	-0.0661767171	0.1113363168	-0.0274373075	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	3.55717e-05	-0.108212	-0.0222851	-0.000985709	-0.000989084	-0.000201952
6901.1196	6700.066999999999	9527.633	1.10774541	56.02302933	1.05947423	0.2303296533	0.0451549528	-0.006111921	-0.0946167285	0.012324040500000001	-0.011779152900000001	0.0384362534	0.0429605435	-0.0002960438	-0.1259899447	0.0809052772	-0.0225654785	-0.0609085464	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	0.00666677	0.0328635	0.0317441	-0.0012844200000000003	-0.000927947	1.00751e-05
6864.6953	6677.5615	9507.838	1.06477046	53.849617	1.01960588	0.132493765	0.0201264932	0.0757936499	-0.0495150845	-0.0193001672	-0.0444911509	0.0271362568	0.0149223129	0.0664367064	-0.0649942069	0.057267501500000005	0.0476449152	0.0671892484	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	-0.0160337	-0.0253367	0.0133741	-0.00156503	-0.000656377	0.000122357
6842.331999999999	6685.2812	9498.905999999999	1.05715549	53.46449661	1.00806797	0.09080785000000001	-0.0536798728	0.017877441	-0.062438033	0.0021367998000000003	0.0291578326	0.0024745239	-0.0649895746	0.015417485900000001	-0.0531150217	-0.0094655439	0.0665368309	0.0081776473	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	-0.0147915	-0.0732609	0.0103327	-0.00122195	-0.000831874	-0.000131067
6844.299	6690.7983	9510.521	1.10415792	55.8415947	1.04364038	0.17725179640000002	0.0156778438	-0.0459605032	-0.055472971100000004	-0.0173794205	0.007299794300000001	0.0532210655	-7.24692e-05	-0.0429701107	-0.0570750405	0.0701343603	-0.0316311646	-0.0271108393	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	3.93714e-05	0.040974	0.029658	-0.000946523	-0.000587803	-7.33505e-05
6829.696	6690.4062	9499.597	1.07010603	54.11945724	1.02881467	0.17683424539999998	0.037440909	0.0590956708	-0.0477184768	-0.013438521799999999	-0.0567183993	-0.0379934061	0.031362541	0.0668319424	-0.049694690199999995	0.013618923400000002	0.08866343900000001	0.0685194079	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	-0.0121066	-0.062024	0.000897701	-0.000625047	-0.000446387	0.000122357
6828.1655	6690.865	9508.17	1.06351256	53.7859993	1.02144468	0.091491549	-0.055505670099999994	0.0364973817	-0.1030006516	0.024242802200000003	0.013284113799999999	-0.0108561529	-0.0618766485	0.040888660099999995	-0.0971174878	0.029304413199999997	0.0763747533	-0.0524595845	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	0.0169779	-0.0565668	0.0046724	-0.000706491	0.000308746	-0.000104569
6882.485	6671.781999999999	9539.593	1.08928359	55.08934021	1.04010201	0.11900087	0.0399786661	-0.007701430699999999	-0.1001655273	-0.0665503096	0.0363701532	0.0176036574	0.015871628999999998	-0.0003616185	-0.12199529220000001	0.087295656	-0.0205664115	0.04636153900000001	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.016082	0.0352226	0.0172269	-0.000924055	0.000258389	-9.72686e-05
6881.4663	6687.3706	9560.969000000001	1.07014692	54.12152481	1.0272876	0.165111955	-0.0076271809	0.0590083869	-0.0620690279	-0.1291239132	0.037799981499999996	0.0328194958	-0.0020029839999999998	0.055092014800000005	-0.0624994343	0.058116916399999996	0.1055296388	0.0368461958	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	0.0154328	-0.0745645	-0.0119887	-0.000625047	6.70133e-05	-0.00011608600000000003
6861.5830000000005	6698.359	9572.597	1.08836162	55.04271317	1.03685188	0.15985608	-0.0232457371	-0.0425160547	-0.055137475400000004	-0.18367195100000003	0.0076351225	0.0031500107	-0.023027270899999997	-0.035248628500000004	-0.038047944	0.1503354227	0.0443371461	0.010573766200000001	0.066269463	0.0657421369	0.0648663662	0.0636467925	0.062089879800000004	0.060203880099999996	0.0304976	0.0437191	0.00837788	-0.000625047	6.70133e-05	-0.000238908
6866.971	6701.6562	9562.858	1.0790869	54.57365799	1.02811122	0.17000905999999996	0.046646623899999996	0.0197236237	0.0081231545	-0.1650185055	0.0117554838	-0.0895460681	0.0420925179	0.0070335212	0.0218958613	0.09234979609999999	0.0835180943	0.053005815899999996	0.0662343442	0.0656020711	0.0645527497	0.0630930508	0.0612322541	0.058982189000000004	0.0205141	-0.05122	-0.0157214	-0.000200771	0.000317013	-9.34401e-05
6872.579000000001	6705.2646	9542.455	1.06832147	54.02920532	1.01497924	0.084029155	-0.0439626801	0.0145107008	0.0577062442	-0.1289131083	0.0794477328	-0.0298098144	-0.0378878054	0.0025034553	0.0862532988	0.0745592034	0.0833199283	-0.0646557294	0.06619603980000001	0.06544938480000001	0.0642111921	0.0624907605	0.060301010999999995	0.057658388899999996	0.0243556	-0.0115379	-0.00893079	-0.000824755	0.000317013	-0.000143755
6860.5127	6701.2617	9511.238000000001	1.11009264	56.14173508	1.0368917	0.117910685	-0.0059799366	-0.0681490385	0.0404247277	-0.0975758565	-0.023720394900000004	0.0006815252000000001	-0.008167957	-0.06036671230000001	0.0365208338	0.09351766210000001	0.0069490988	0.0101220519	0.0661545517	0.0652841075	0.063841841	0.061840385	0.059297270199999995	0.056234771600000004	0.0204853	0.0595948	0.00862355	-0.000624122	0.000519315	-3.96231e-05
6831.174	6704.637	9492.315	1.113644	56.32134628	1.05053401	0.256405545	0.0408148188	-0.0022450481	0.0678977473	-0.0006954467	-0.0338097578	-0.0732149393	0.0574167695	-0.0131846065	0.0670775984	-0.014403266000000001	0.0499204158	0.015563589499999999	0.06610988200000001	0.065106271	0.06344485650000001	0.061142424800000005	0.0582222384	0.054713801500000006	-0.00718857	-0.0557322	-0.0173846	1.17004e-05	-0.000430813	0.000122357
6793.071	6683.892	9469.023000000001	1.1004051	55.65179825	1.04017341	0.27907909	-0.0474329872	0.010617183600000002	0.0684426584	0.0406928133	0.0367480505	0.0140019251	-0.0392344237	0.0036234731	0.0758669505	-0.022201145	-0.0872076526	0.0048895347	0.0660620326	0.0649159094	0.0630204104	0.06039741690000001	0.0570772081	0.0530981118	0.0302456	0.0467735	0.0164423	-0.0008891879999999998	0.000447943	-0.000204245
6767.6934	6693.6885	9470.689	1.10915363	56.09424591	1.05505264	0.2056993	0.0406236553	-0.0740585229	0.0304259464	0.0379672535	0.024885365099999997	0.04903746	0.045372202	-0.0700728409	0.0204424671	0.0145863425	-0.0454027191	-0.0018771542	0.066011006	0.06471305940000001	0.0625686863	0.0596059345	0.0558635559	0.0513904995	-0.00625699	-0.0250879	0.00643004	-0.000555047	-0.000119312	-0.00104931
6769.741	6688.5312	9475.681999999999	1.07411873	54.32239532	1.03684485	0.13521971	-0.0334815552	0.038469389300000004	0.0266101394	0.031597156099999996	0.0326128506	0.031618978900000004	-0.026770685699999998	0.032821627400000004	0.0258108114	-0.0490817255	-0.0210978051	-0.0455959224	0.0659568046	0.06449776	0.062089879800000004	0.058768586799999994	0.054582741	0.0495939208	-0.0144239	-0.0565182	-0.007774859999999998	-0.000357506	-0.000724599	-0.000223786
6789.4785	6686.3384	9490.499	1.06593192	53.90835953	1.03033185	0.17485001	0.0654429754	-0.0297216053	-0.0241622877	0.0048521818	0.036028527799999994	-0.0006511851999999999	0.0566056458	-0.022339549	-0.0154715875	0.0518980995	-0.1066672959	0.0014991092	0.0658994309	0.0642700526	0.0615841982	0.0578860181	0.0532363032	0.047711485899999996	0.00408225	0.0484871	0.0155224	-0.000471763	-0.000392394	-0.000109422
6796.4434	6686.630999999999	9497.815	1.05657506	53.43514633	1.02037787	0.180244685	-0.0546523695	0.0170804402	-0.0092282064	-0.019013846	0.06711172	-0.0178378391	-0.0553658324	0.0215404019	0.0044362165	0.0010950444	-0.0434220304	0.0707001937	0.06583888780000001	0.064029981	0.0610518603	0.0569589074	0.0518258614	0.0457464537	-0.0117558	-0.0586724	-0.0154164	-9.96453e-05	-0.000352709	-0.000223786
6829.404	6687.0522	9502.451	1.05976498	53.59646988	1.02057827	0.122329095	0.056513183700000004	-0.0343651899	0.0288960548	-0.0324492193	0.0687203153	-0.0169017917	0.0577235605	-0.041318170099999996	0.0121522179	0.0229060629	-0.0246743577	-0.1361207603	0.0657751782	0.0637775914	0.0604930965	0.0559879682	0.0503531111	0.043702225899999995	0.0140932	-0.0244676	0.00302472	7.35812e-05	0.000350748	-0.000223786
