CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
7247.963000000001	6513.91	9163.042	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.5027e-05	-0.0247439	7.12409e-06	0.00013241	0.000430911	0.0
7168.9890000000005	6529.710999999999	9123.53	0.95821458	52.96595001	0.97184384	0.07460402936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-8.74805e-06	0.0199572	8.80284e-05	-0.000282644	0.00025	0.0
7075.9775	6504.4863	9080.635	0.9536106	52.71146011	0.96350956	0.15965814355	0.022865769700000003	-0.0230221071	0.0223190233	-0.0273042844	0.07471027969999999	-0.0477968775	0.023380120299999998	-0.0045017208	-0.0586167467	0.0014786442000000002	-0.044136642000000004	0.0137499645	0.0665923119	0.06659110019999999	0.0665890807	0.0665862534	0.0665826184	0.0665781756	0.0	0.0	-0.0192228	-0.0155398	0.0171025	3.80984e-05	-0.000627484	0.000560426
7040.316	6504.956	9062.433	0.94516617	52.24468994	0.95819604	0.17921097000000002	0.019291981	-0.0201566309	0.0220701123	-0.012376785900000001	0.0904480676	-0.0224767498	0.026188411600000003	0.022267073199999998	-0.057348242300000005	-0.0044186536	-0.046134607800000005	0.0069261936	0.0665890807	0.0665781756	0.0665600019	0.0665345614	0.066501857	0.0664618922	0.0	0.0	-0.0209164	0.0884362	0.0409072	-0.000602084	-0.000525485	0.000307874
7021.715	6507.128000000001	9040.016	0.96258074	53.20729065	0.96831203	0.08460000000000001	0.021902618500000002	-0.0140440081	0.0369357117	-0.0088040188	0.0910631257	-0.0317994584	0.027547223399999998	-6.80078e-05	-0.055017282699999996	-0.0037166604	-0.0435107208	0.0281437777	0.0665826184	0.06655232900000001	0.066501857	0.0664312176	0.0663404322	0.0662295284	0.0	0.0	-0.0208384	0.0356681	0.0420178	-0.000220878	-0.000390536	0.000404585
6991.279	6515.2075	9027.645	0.93465489	51.66366959	0.95319194	0.08141695	0.0200307999	-0.0149004062	0.0307044567	0.0131424723	0.0482641593	0.0166448024	0.0200395138	0.0019857469	-0.0238505058	0.0023960518	-0.0153042919	0.041818562999999996	0.0665729253	0.0665135654	0.0664146714	0.0662763021	0.0660985399	0.06588149019999999	0.0	0.0	-0.016759	0.0781661	0.0496847	-0.000661792	-0.000390536	0.000302046
7004.7197	6514.795999999999	9032.345	0.93060708	51.43992615	0.9491418	0.01540255	0.014125156699999999	-0.0176118133	0.0318456194	-0.0069747822	0.0782695083	-0.0168888213	0.0164010023	-0.008569480899999999	-0.0252222793	-0.015078949099999999	-0.0132009213	-0.0111746926	0.0665600019	0.0664618922	0.06629848320000001	0.0660699354	0.0657764733	0.0654183853	0.0	0.0	-0.0158252	0.0707198	0.050617	-0.00070061	-0.000390536	0.000219061
6981.929	6504.6143	9026.291	0.9189927	50.79793167	0.93995434	0.04529860000000001	0.0223414192	-0.0015584906	0.0189361877	0.0024393705	0.0417744656	0.0409713499	0.0169461256	0.0042631881	-0.026133783100000002	0.0166551717	0.0100901148	0.0429768899	0.0665438488	0.0663973196	0.0661533431	0.06581227740000001	0.06537462320000001	0.0648410227	0.0	0.0	-0.0226453	0.0590648	0.0633829	-0.00068834	-0.000546846	0.000331633
7000.585999999999	6513.5034	9038.69	0.93790668	51.84341431	0.95467323	0.0936653	0.0161344098	0.0013879407	0.0125721335	-0.012998923300000001	0.033837252400000004	-0.0210600249	0.0197497498	-0.0092176406	-0.031576446200000004	-0.0026439315	-0.0220834147	0.0016589179	0.06652446690000001	0.06631986	0.0659793144	0.0655035283	0.06489347690000001	0.0641504106	0.0	0.0	-0.0151243	0.096113	0.0529827	-0.00118126	-0.000390536	0.000206945
7003.432	6518.9976	9045.744	0.9440605	52.18357086	0.95435828	0.10964515	0.015439945	-0.0120658008	0.0365445322	-0.0053578842	0.0057472776000000005	-0.023654446200000002	0.0120792962	-0.004899043499999999	-0.0432082851	0.0111080676	0.009694549200000001	0.005321839399999999	0.066501857	0.0662295284	0.0657764733	0.0651439278	0.0643336182	0.0633477554	0.0	0.0	-0.0221414	0.0297087	0.0594574	-0.000695725	-0.00046607	0.000240857
7006.5415	6517.608	9047.466999999999	0.92343628	51.04355621	0.94723183	0.10407935	0.0101399776	-0.008383381700000001	0.028356185699999998	-0.0144770275	-0.004959629	-0.025997032599999997	0.0154357844	0.0016239406	-0.037858335099999994	0.01585574	0.0080144583	0.016987095900000002	0.06647602030000001	0.0661263425	0.0655449082	0.0647337551	0.063695726	0.062434459000000005	0.0	0.0	-0.0181116	0.0941465	0.0676349	-0.00109881	-0.000390536	0.000170791
6999.0684	6514.741999999999	9045.757	0.9310571	51.46480179	0.94736707	0.10452284999999996	0.019114461699999998	-0.038266363500000004	0.0334027982	-0.0248453198	0.0747365222	-0.0429137035	0.024031399900000004	0.010268553	-0.0219739327	0.0072768318	-0.10236859039999999	-0.005975634499999999	0.0664469579	0.06601032230000001	0.0652847203	0.0642733284	0.0629805741	0.061412116399999994	0.0	0.0	-0.0257003	0.0447349	0.0521796	-0.000724007	-0.000509423	0.000318446
7006.294	6512.0273	9035.276	0.92963094	51.38596725	0.94797981	0.08223964999999998	0.0199438418	-0.003981151699999999	0.0327886508	-0.0017744878	0.028700403	-0.0387434565	0.0218636132	0.002490879	-0.0105927286	0.0107132728	-4.7404099999999996e-05	0.015000208700000002	0.0664146714	0.06588149019999999	0.0649960232	0.0637630054	0.062189029900000005	0.060282513200000006	0.0	0.0	-0.018117	0.0621037	0.0698897	-0.00139479	-0.000445802	0.000261301
7007.965999999999	6512.2515	9036.69	0.94312203	52.13169861	0.95524818	0.06705005	0.0152272159	-0.0107799825	0.0312921595	-0.019680198899999998	0.0239550053	-0.045053209000000004	0.021553918199999998	-0.0067652114	-0.0165744678	0.0166513245	-0.0013150839000000002	0.034178940299999995	0.0663791623	0.0657398713	0.064678943	0.0632031821	0.0613220536	0.0590476225	0.0	0.0	-0.0160693	0.100532	0.07945159999999998	-0.0016227	-0.000390536	0.000204234
6999.941999999999	6517.071999999999	9027.244	0.96473521	53.32638168	0.96811634	0.12982894999999997	0.0179707491	-0.0278422261	0.0280939927	-0.005560752800000001	0.0515013367	-0.0201850666	0.0160017284	0.0041905492	-0.0348656464	0.0107040226	-0.0397292689	0.022365278500000002	0.0663404322	0.065585493	0.0643336182	0.0625942932	0.0603806967	0.0577096009	0.0	0.0	-0.022295	0.0428528	0.0632534	-0.000880803	-0.000640536	0.000206854
6987.3677	6511.103	9026.585	0.94506079	52.2388649	0.9598316	0.15902855	0.017320809399999998	-0.0047514343	0.024379137999999998	0.0019241082999999998	0.0344451669	-0.009625391700000001	0.0228234727	0.0101493555	-0.0101599001	0.0216203188	0.0116978184	0.0425925445	0.06629848320000001	0.0654183853	0.0639601995	0.0619368113	0.059366101	0.056270785499999997	0.0	0.0	-0.0187685	0.135027	0.0837321	-0.00155433	-0.000685378	0.000345468
