CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
7292.869000000001	6197.235	8532.705	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0
7194.0205	6186.3853	8497.084	1.09336758	54.20637512	1.07071805	0.1256565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0122283	0.0470813	0.017295999999999995	0.000354481	-0.000472376	0.00015416099999999996
7139.13	6193.7285	8481.447	1.10673845	54.86927032	1.0774864	0.16634104	-0.0179163145	0.057312459100000004	-0.06876110839999999	0.0205965088	-0.1190008072	0.004140194099999999	0.058294353099999995	-0.0286724595	-0.0886110827	0.048204931799999996	-0.0249404196	0.0822049109	0.0665923119	0.06659110019999999	0.0665890807	0.0665862534	0.0665826184	0.0665781756	0.0	0.0	-0.00694586	0.08145729999999998	0.0402999	-0.00116735	-0.000920187	0.000258093
7093.845	6186.8643	8456.073	1.10775411	54.91962433	1.07767844	0.11987089	0.0452533907	0.044729194400000005	0.0500537104	-0.058358392599999996	-0.0374940984	-0.0458463708	0.0672212145	0.0197022972	0.0554560583	-0.0061527991	0.09753412480000001	0.0431860901	0.0665890807	0.0665781756	0.0665600019	0.0665345614	0.066501857	0.0664618922	0.0	0.0	-0.0182019	0.0365862	0.0105279	-0.000751268	-0.000995217	0.000446416
7057.7563	6183.8647	8449.259	1.10125279	54.5973053	1.08328915	0.2096547	0.0455577093	-0.027631109100000002	-0.0647768278	0.011588388	0.042452639	-0.091401654	0.0173296621	0.0664823755	-0.0785998817	0.00919297	0.1056204707	-0.005387785	0.0665826184	0.06655232900000001	0.066501857	0.0664312176	0.0663404322	0.0662295284	0.0	0.0	-0.012061	-0.0316751	0.0244957	0.00072276	-0.000260466	0.000663331
7062.3633	6196.26	8470.521	1.12357068	55.70376968	1.10315335	0.15013249999999997	-0.031964831400000004	-0.060850404500000004	0.0542590251	0.011330676299999998	0.015309112	-0.0340957763	-0.0706646563	-0.0018248363000000001	-0.0132246875	-0.0090480345	0.0545391368	0.001312364	0.0665729253	0.0665135654	0.0664146714	0.0662763021	0.0660985399	0.06588149019999999	0.0	0.0	-0.0322521	0.0173304	0.0573524	0.00164047	-0.000241978	0.000637945
7049.8784	6198.3403	8451.971	1.08163893	53.62490082	1.04875696	0.07111681	-0.0573636274	0.0266178691	-0.0421129613	-0.0419480389	-0.0027291134	-0.0800267462	-0.0101577189	-0.0626204527	-0.058304929500000005	0.08015489370000001	0.020971747000000002	-0.014162169099999998	0.0665600019	0.0664618922	0.06629848320000001	0.0660699354	0.0657764733	0.0654183853	0.0	0.0	-0.0283823	0.0361533	0.06876350000000002	0.00178334	6.03352e-05	0.000933022
7033.508000000001	6182.882	8440.957	1.07788742	53.43891144	1.04423892	0.07559341	0.0136062602	0.06587003450000001	0.056535637699999995	0.0479800349	0.0104461855	-0.0855541855	0.060264804000000005	-0.017357766299999997	0.0041024558	-0.0482826476	0.0365817535	0.0655530961	0.0665438488	0.0663973196	0.0661533431	0.06581227740000001	0.06537462320000001	0.0648410227	0.0	0.0	-0.0260723	0.0295543	0.0436613	0.00164047	-0.000310377	0.00061496
7046.9297	6188.12	8450.478000000001	1.08520806	53.80184937	1.06120765	0.229567935	0.0677899408	-0.011769396000000001	-0.030859276600000003	-0.049233047599999996	-0.0030253846999999997	-0.0692774054	0.028867257400000002	0.0525036951	-0.055794604299999995	0.0440560785	0.0261509373	-0.0849999273	0.06652446690000001	0.06631986	0.0659793144	0.0655035283	0.06489347690000001	0.0641504106	0.0	0.0	0.00611995	0.103943	0.0702159	0.0008466339999999998	0.000172423	-3.70517e-05
7050.26	6197.8657	8462.06	1.06314385	52.70795822	1.04669583	0.043083593499999996	0.0020494998	-0.0707445822	0.0392764887	0.0581453036	-0.08689802810000001	-0.0220093517	-0.0763157314	0.0378875383	-0.0337930095	0.0219296327	-0.014859865900000001	0.0124779212	0.066501857	0.0662295284	0.0657764733	0.0651439278	0.0643336182	0.0633477554	0.0	0.0	0.0118869	0.083954	0.0565483	0.000813469	0.000182234	-6.82683e-06
