CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
7013.375	6475.7295	10179.791	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0101999	0.011285	-0.0154443	-0.000357509	-0.0	0.0
6904.7812	6489.552	10122.530999999999	1.03108609	49.79377365	1.04228342	0.105385355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.007885039999999998	-0.0126145	0.0113715	0.000280074	-9.41193e-05	0.0
6853.7485	6483.9424	10082.979	1.00642288	48.60272598	1.01984191	0.11659344999999997	0.0364023516	-0.0392287885	0.0109266552	-0.044245184900000005	-0.011161925	0.0447057887	0.051047597800000004	-0.0485176499	0.07983938230000001	-0.023182899500000003	0.025609778399999998	-0.0204160801	0.0665923119	0.06659110019999999	0.0665890807	0.0665862534	0.0665826184	0.0665781756	0.0	0.0	-0.0148531	0.0534561	0.0201067	-5.5277e-05	-0.000393347	6.18131e-05
6826.9077	6490.685	10062.708	1.01852643	49.18723679	1.01530802	0.060229315	0.0010947727	-0.057270211200000004	0.0605333116	0.0378073876	0.08923157539999998	0.019947066399999998	0.0007912514	-0.0605455485	-0.016769952	0.0597834976	0.0350499274	-0.0776077378	0.0665890807	0.0665781756	0.0665600019	0.0665345614	0.066501857	0.0664618922	0.0	0.0	-0.0151239	0.0755351	0.00576198	-0.000268861	-0.000444505	0.000267767
6789.424	6486.0557	10050.564	1.02451289	49.47634125	1.01896083	0.08399777	-0.0314903985	-0.047422771399999994	0.0159940305	0.0702581634	0.0002142196	-0.0203406874	-0.043172022000000004	-0.0372297663	0.09831899570000001	0.062321509299999994	0.0850986443	-0.061604680700000004	0.0665826184	0.06655232900000001	0.066501857	0.0664312176	0.0663404322	0.0662295284	0.0	0.0	-0.0102474	0.0380506	0.0223842	0.000120871	-0.000368342	0.000233371
6810.783	6483.371	10056.841999999999	1.04067278	50.25674057	1.02719581	0.06420304	-0.058781466100000006	-0.0036208165999999996	-0.0144865258	-0.0281348846	-0.1087233601	-0.014259745	-0.0538254396	-0.022617799100000002	0.0505444436	-0.0029864129	-0.0859398745	0.1259342828	0.0665729253	0.0665135654	0.0664146714	0.0662763021	0.0660985399	0.06588149019999999	0.0	0.0	-0.0167009	0.062141	0.044922	-6.67228e-05	-0.000387375	0.000249171
6819.6675	6483.938	10070.921999999999	1.04732704	50.57809067	1.02682459	0.04924266	-0.018289808799999998	0.06744786	0.0611923184	-0.0017062663	-0.0807542499	-0.0083389141	-0.0483184149	0.0458741717	0.0028194307	0.0443252029	-0.042324939299999996	-0.0225417357	0.0665600019	0.0664618922	0.06629848320000001	0.0660699354	0.0657764733	0.0654183853	0.0	0.0	-0.0166963	0.0938688	0.0486223	-0.000283478	-0.000344434	0.000232668
6815.375	6488.1816	10086.366	1.0376308	50.10983658	1.02059031	0.10333455	0.050156096	0.052161907800000004	-0.048570389299999996	0.035124103999999996	-0.10250586769999999	-0.0128193475	0.0352236068	0.040297834500000004	0.1128527064	-0.0362434683	0.0038173378000000003	0.036639037799999996	0.0665438488	0.0663973196	0.0661533431	0.06581227740000001	0.06537462320000001	0.0648410227	0.0	0.0	-0.0167302	0.025903	0.0493297	0.000172675	-0.000340706	0.0
6816.590999999999	6483.7534	10110.597	1.04646611	50.5365181	1.0360924	0.08886273500000001	0.055996810999999994	-0.0241854079	0.0135825422	-0.0475487997	-0.1384343332	0.044613762800000005	0.0766654604	-0.0090463296	0.036041555	-0.0117446852	-0.037578159300000004	-0.00337101	0.06652446690000001	0.06631986	0.0659793144	0.0655035283	0.06489347690000001	0.0641504106	0.0	0.0	-0.0167181	0.0801993	0.0552425	-0.000295981	-0.000392213	5.26677e-05
6813.9683	6484.385	10120.401	1.05175269	50.79181671	1.02710986	0.046708460000000014	-0.013408391399999999	-0.0430059475	0.0113752377	0.0512922003	-0.0158803809	-0.0227535984	-0.0122408883	-0.0492277872	0.0345282779	0.050999338899999996	0.072106979	-0.058630675199999996	0.066501857	0.0662295284	0.0657764733	0.0651439278	0.0643336182	0.0633477554	0.0	0.0	-0.0167204	0.055984	0.0483813	-8.83475e-05	-0.000444505	0.0
6818.6235	6485.5454	10121.796	1.0336808	49.91907883	1.01795125	0.05148732499999999	-0.0422508662	-0.0223482406	-0.0407931266	-0.0023492787	-0.0362619805	0.0082249671	-0.0537694815	-0.041742882200000005	0.10603353089999999	-0.019431933300000002	-0.0021239673	-0.0148431436	0.06647602030000001	0.0661263425	0.0655449082	0.0647337551	0.063695726	0.062434459000000005	0.0	0.0	-0.0245125	0.0378392	0.052905	0.000164158	-0.000444505	-0.000168029
6817.07	6476.151	10110.266	1.04249775	50.34487152	1.02669513	0.132861065	-0.049529879699999994	0.0267104881	0.0235383033	-0.065843162	0.055171178499999994	-0.0411661004	-0.0820091406	0.0145149127	0.0052716031	0.0165062006	-0.0461492811	-0.0087239792	0.0664469579	0.06601032230000001	0.0652847203	0.0642733284	0.0629805741	0.061412116399999994	0.0	0.0	-0.016721	0.11552	0.04891	-0.00032281	-0.000295409	6.37823e-05
6811.0503	6473.1323	10100.354	1.03403139	49.93601227	1.01893806	0.09765661500000003	-0.0034147666	0.053694190499999996	0.0361955326	-0.00029421009999999997	0.0595105304	0.0018237904999999998	0.013707273999999998	0.0627092607	-0.0013417061999999999	0.0366882893	0.010277022700000001	-0.0662769712	0.0664146714	0.06588149019999999	0.0649960232	0.0637630054	0.062189029900000005	0.060282513200000006	0.0	0.0	-0.016729	0.0612664	0.0373315	0.000191388	-0.000353759	1.3234899999999996e-23
6792.1475	6477.98	10086.789	1.0018059	48.37976074	1.00345564	0.05226585	0.038641658100000004	0.0447628026	-0.0349386707	0.033186804300000004	0.030704755499999997	0.0303709225	0.0288267231	0.051766052800000004	0.0198094103	0.049226708	-0.0021106729	-0.037502449199999996	0.0663791623	0.0657398713	0.064678943	0.0632031821	0.0613220536	0.0590476225	0.0	0.0	-0.021624	0.07583729999999998	0.0525954	0.000330003	-0.000444505	-0.00012136
