CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	X	Y	Z	RotX	RotY	RotZ
7229.1494	6820.2095	9404.093	1.02133405	49.39509964	0.98896271	0.23438164999999994	-0.0149558624	0.045652657199999995	0.0436671664	0.029754313799999998	0.01533061	-0.030945510699999998	0.0150938999	-0.0948087045	0.006049030600000001	0.0459229342	-0.0836979372	0.0179514481	0.0668565555	0.066756237	0.0665891509	0.06635546440000001	0.0660554112	0.0	0.0	0.0	0.0	0.0	0.0	0.0288395	0.353419	0.144985	0.00785856	-0.000206738	-0.0013159100000000004
7237.1669999999995	6829.9478	9409.764000000001	0.96027803	46.44222641	0.97045612	0.20673264999999996	0.006241210600000001	0.050508968	0.0349681815	0.011249963100000001	-0.0162366548	-0.0510070108	0.0483695822	-0.0018596545	-0.04395017	0.059716542000000004	-0.0309666318	0.0132379802	0.0668400388	0.066690211	0.0664407469	0.0660920191	0.0656445485	0.0	0.0	0.0	0.0	0.0	0.0	0.0113202	0.451804	0.17969	0.008070219999999998	-0.000834525	-0.00103289
7279.5093	6833.7207	9411.745	1.06929088	51.71445084	1.00962079	0.17101924999999993	-0.033574246099999996	0.0647725926	-0.0292202471	-0.0043297631	-0.0197765074	0.0187689387	0.031093053	-0.0616459797	0.0386893379	0.043882058200000004	-0.0142868478	0.0214228865	0.0668202204	0.06661100860000001	0.0662628073	0.0657763431	0.065152631	0.0	0.0	0.0	0.0	0.0	0.0	0.0234818	0.372602	0.14985	0.00761048	-0.000432212	-0.00116715
7232.184	6849.7144	9397.963	1.0069443	48.69916153	0.98341197	0.04617260000000004	0.0036794482	0.0187199126	-0.0703707526	-0.053317840400000004	-0.0020830507999999998	-0.0306854514	-0.00984976	-0.0373942943	-0.0309945519	0.0413737865	0.0376886642	-0.035920533500000004	0.0667971015	0.0665186453	0.0660554112	0.065408686	0.0645802662	0.0	0.0	0.0	0.0	0.0	0.0	0.0247952	0.360552	0.142645	0.00737276	-0.000308198	-0.0013175000000000003
7280.4688	6876.0109999999995	9425.29	1.07134426	51.81375504	1.04010475	0.259867725	0.006995608299999999	-0.0177024202	-0.0443852505	0.0049333933	-0.0897946766	-0.0061360255	0.0272925763	0.0922747406	-0.013342854	-0.0479680892	0.0548580965	0.0171170116	0.06677068309999999	0.0664131394	0.0658186508	0.0649893383	0.06392816059999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0259144	0.482161	0.236084	0.00694223	2.10725e-05	-0.00120329
7323.170999999999	6888.429	9431.901	1.41509688	68.43877411	1.28061903	0.505750775	-0.07731539030000001	-0.0479565667	0.0150896147	-0.025554564	0.0254053966	0.09047209169999999	-0.0621015517	0.0114186774	0.0950397469	-0.10972500369999999	0.011871673999999999	0.009961644399999999	0.0667409666	0.0662945118	0.06555263139999999	0.0645186314	0.0631971196	0.0	0.0	0.0	0.0	0.0	0.0	0.0470687	0.199417	0.118324	0.00791443	0.000487422	-0.00144659
7314.3228	6916.3027	9460.881	1.5370723	74.33790588	1.38578272	0.45587938	-0.0923030165	0.0178199917	-0.0213913914	-0.0749005072	0.10561296619999999	-0.0318166447	-0.17046190460000002	0.0495524845	0.08742762359999999	0.014073439699999999	0.013251424	-0.047344434299999995	0.06670795339999999	0.06616278589999999	0.0652574712	0.0639969373	0.0623880458	0.0	0.0	0.0	0.0	0.0	0.0	0.00973267	0.10931900000000001	-0.0354293	0.00602132	-0.000701659	-0.00185824
7286.406999999999	6893.380999999999	9439.774	1.29298282	62.53293228	1.19641674	0.17545056	-0.005604473100000001	0.0072541211	-0.0727125894	-0.059328468499999995	0.088693986	-0.0013122425	-0.1360595308	0.0053208155	0.0564963025	0.0010440892	0.0720359592	-0.010859496699999999	0.06667164519999999	0.06601798769999999	0.06493330139999999	0.0634246683	0.06150193809999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0120488	0.066675	-0.00575007	0.00421244	-0.000552625	-0.00191655
7283.1284	6902.6274	9429.624	1.13948524	55.10927963	1.08652616	0.14428587	-0.0280338845	-0.06479621599999999	-0.0242257168	-0.0117071173	0.0664061093	-0.032200130699999996	-0.1738538459	0.0399316853	-0.0500331217	-0.0058617448	0.0218611778	-0.0045566178	0.0666320437	0.0658601458	0.0645802662	0.0628022766	0.0605398908	0.0	0.0	0.0	0.0	0.0	0.0	0.0123956	0.126908	0.026726	0.00523703	-0.000552625	-0.00191654
7346.236999999999	6896.003000000001	9440.173	1.33357811	64.49625397	1.24533784	0.3638514500000001	-0.1037313331	0.0315204984	0.0023675372	0.0154782552	-0.006101564499999999	0.034168041499999996	-0.0705126181	0.0759894393	0.10332087220000001	0.0471350735	-0.034148463	-0.0412660423	0.0665891509	0.0656892914	0.0641985224	0.062130254100000004	0.059503091699999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0138333	0.281764	0.111617	0.00725529	-0.00020161	-0.0020006
7314.715	6912.47	9440.381	1.45187438	70.217453	1.31206679	0.383495165	-0.0552230208	0.0298578039	-0.0599292767	-0.0357726425	0.021332473199999997	-0.0260063998	-0.1427792055	0.0740274605	0.0727884148	-0.011224123300000001	0.0788249363	-0.0667471396	0.06654296900000001	0.0655054583	0.06378823980000001	0.061409131799999996	0.058392820899999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0104451	0.142263	0.0476595	0.00408969	-2.99207e-05	-0.00180492
7301.3647	6910.4834	9432.015	1.34753835	65.17141724	1.25679898	0.440455235	0.0281872004	0.0038199166	-0.0608443063	-0.0386628751	0.0036134443	-0.0814294955	-0.1028058149	0.1300661803	-0.05819014980000001	0.0114105378	0.10274796039999999	-0.0605160937	0.0664935002	0.0653086828	0.06334960070000001	0.0606394797	0.0572104495	0.0	0.0	0.0	0.0	0.0	0.0	0.0269353	0.315124	0.162738	0.00248359	0.000127966	-0.0008483959999999999
7292.793000000001	6871.4434	9396.578000000001	1.22930408	59.45321655	1.15097356	0.18999825	-0.0357257804	-0.02600023	-0.0643229768	-0.0417063139	-0.0212739439	0.0095464596	-0.028812081	0.0043763595	0.0743060139	-0.0606314919	0.0031804843	-0.0220459941	0.0664407469	0.0650990038	0.06288280019999999	0.0598219059	0.0559574373	0.0	0.0	0.0	0.0	0.0	0.0	0.0315942	0.303501	0.170829	0.00514695	0.000388799	-0.00123671
7252.9980000000005	6845.871999999999	9353.033000000001	1.0269165	49.66508102	1.00587845	0.10557115	-0.027105291400000002	-0.0698851017	-0.0015684338	-0.0353900552	0.0275645026	0.0251021517	-0.0346007692	-0.0564821828	-0.005957173100000001	-0.0681731353	-0.0102733705	-0.0190727313	0.0663847118	0.0648764627	0.0623880458	0.058957056699999996	0.0546353315	0.0	0.0	0.0	0.0	0.0	0.0	0.0327018	0.273171	0.146826	0.00590323	0.000198508	-0.00129275
7265.936	6856.7837	9370.96	1.04770374	50.67042542	1.0345571	0.32168730000000006	-0.0014770952	-0.063915735	0.0562005994	-0.004665434699999999	-0.015046374	-0.022214039300000002	0.0182053173	0.0860112764	-0.050460177300000006	-0.031622781	-0.101667202	0.0551508412	0.0663253976	0.0646411034	0.061865557300000006	0.058045615300000006	0.0532457645	0.0	0.0	0.0	0.0	0.0	0.0	0.0286202	0.439292	0.218005	0.00492388	0.000254249	-0.000721727
7249.5645	6832.274	9364.843	1.07241321	51.86545181	1.03008139	0.1945897	-0.0463847654	0.0170054162	0.0594001205	-0.025902447999999998	0.011802604199999999	0.0329673138	0.0336358521	-0.037700690099999996	0.0621964929	0.023118858500000002	-0.0308358794	0.0186181076	0.0662628073	0.0643929725	0.0613155672	0.057088302199999996	0.051790452199999996	0.0	0.0	0.0	0.0	0.0	0.0	0.03481	0.345284	0.189744	0.00567352	0.000717861	-0.0008310929999999998
7262.0293	6831.9575	9369.538	1.03255117	49.93759155	0.98600072	0.09984945	0.0613020221	0.0407312616	0.0355318125	-0.021906082599999998	0.0730748104	0.0369503448	0.014849796399999999	-0.0563784011	-0.045398693600000005	0.080845028	0.0160226789	0.0616438383	0.0661969439	0.064132119	0.0607383198	0.0560858739	0.050271191500000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0376173	0.314398	0.173072	0.00608583	0.000454445	-0.00114505
7285.6787	6847.9575	9404.868	1.0458225	50.57943726	1.02361631	0.26240735000000004	0.0984274944	0.034098742200000004	0.0032627072999999998	0.0019600441000000002	0.0046980708	0.0046094297	0.045153768	0.0387574028	-0.0318948815	0.026686074100000002	0.0713219571	0.052779619699999995	0.0661278108	0.0638585945	0.0601340717	0.0550391225	0.0486898584	0.0	0.0	0.0	0.0	0.0	0.0	0.0328195	0.442433	0.233499	0.00538957	0.000751634	-0.000755548
7260.9580000000005	6827.07	9392.849	1.08582211	52.51395416	1.02624488	0.24264195000000005	0.027814441800000003	-0.0365815025	-0.0329552931	-0.0025941128	0.0065481609	0.0476083075	0.0386601105	-0.0635709335	0.023046554900000002	-0.0566873128	0.0218700379	0.0565906066	0.0660554112	0.0635724529	0.059503091699999996	0.053948875300000004	0.0470484052	0.0	0.0	0.0	0.0	0.0	0.0	0.0404352	0.340478	0.177243	0.00681785	0.000731359	-0.000843298
7248.1230000000005	6841.041	9393.877	1.02748227	49.69244385	0.99713123	0.09173400000000001	0.0175938548	-0.07460982669999999	0.0156707475	0.027992321299999998	0.0172354916	0.0274204333	-0.0026937434000000003	-0.0354698675	-0.0702356701	-0.046809572599999995	-0.027679647999999998	0.0740862187	0.0659797489	0.0632737508	0.058845660099999995	0.0528159939	0.0453488589	0.0	0.0	0.0	0.0	0.0	0.0	0.0328112	0.356925	0.171932	0.00621897	0.000274801	-0.0010349
7304.5825	6844.503000000001	9410.039	1.04240501	50.41415787	1.01709032	0.18537945	-0.0589038276	-0.015645215	0.0627062767	0.0628773175	-0.0441031587	0.0638302087	0.043145181399999996	0.029170167200000003	0.027948313500000002	-0.0337836662	-0.0825670615	0.0672715058	0.0659008274	0.0629625473	0.0581620692	0.0516413735	0.043593318	0.0	0.0	0.0	0.0	0.0	0.0	0.0329568	0.43759	0.214985	0.00529855	0.000363355	-0.000813557
7264.684	6851.635	9388.121	1.07115841	51.80476761	1.02326119	0.28062195	-0.051877225	0.0422945058	0.032156151699999996	0.0056257422	0.0284172825	0.0007620303	-0.0230095318	-0.038240715099999996	0.0270511955	0.04059901	-0.038659720099999996	-0.036682755299999995	0.0658186508	0.06263890379999999	0.057452623	0.0504259424	0.0417839502	0.0	0.0	0.0	0.0	0.0	0.0	0.0268069	0.290894	0.151698	0.00618427	0.000348657	-0.00120292
7243.5283	6846.6587	9376.973	0.97281873	47.04873657	0.95710075	0.044798200000000066	-0.011794676100000002	0.07206793809999999	0.0052345259	-0.0311924811	0.0194586134	0.026516556200000003	-0.030438105	-0.0485570776	0.0026593801000000003	0.072237673	-0.0049838646	0.0141516974	0.0657332231	0.0623028842	0.0567176368	0.0491706612	0.0399229894	0.0	0.0	0.0	0.0	0.0	0.0	0.0326395	0.306773	0.16198399999999996	0.00609952	0.000330975	-0.0013565
7247.281999999999	6843.7046	9373.363000000001	0.97077584	46.94993591	0.96862501	0.13639695	-0.022520215	0.0472956553	-0.038404763599999996	-0.0528116521	-0.005710764300000001	-0.021611783399999997	0.0153855129	-0.0042781867	0.0068718007	0.0490999154	0.023195070499999998	-0.0276852637	0.0656445485	0.061954555	0.0559574373	0.047876521799999995	0.0380127337	0.0	0.0	0.0	0.0	0.0	0.0	0.0306072	0.387595	0.174847	0.00587856	0.000520027	-0.000952919
7269.5913	6848.3574	9364.975	0.99602342	48.17098999	0.98037791	0.13686100000000004	-0.0193396796	-0.0056124139	-0.0832595332	-0.07284461099999999	0.0263351146	-0.0103340978	-0.026560018900000003	-0.047007935	0.0018315889000000002	-0.030633649500000002	0.0650390094	-0.0356634667	0.06555263139999999	0.061593985	0.0551723624	0.046544547	0.036055541600000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0326598	0.314807	0.141416	0.00618112	0.000539254	-0.00120292
7263.613	6858.1646	9356.271999999999	1.00918436	48.80749512	0.98802251	0.07780859999999999	0.0047426742	-0.059180359	-0.034098110099999995	-0.056877818399999995	0.017841668999999998	0.0034514494000000002	-0.0642368022	-0.0009391759	-0.0637712769	-0.029713681000000002	-0.008907945300000001	-0.0555098341	0.0654574763	0.061221245300000005	0.0543627612	0.045175789400000006	0.0340538298	0.0	0.0	0.0	0.0	0.0	0.0	0.0277049	0.345506	0.176532	0.00614158	0.00043802	-0.00120292
7270.8125	6851.6177	9375.285	1.06995702	51.74666595	1.04359353	0.22480025	-0.0249953283	-0.0569401158	0.02221805	-0.0022290241	-0.0509372233	0.0251977288	0.0340983505	0.054595264299999995	0.0058314345	-0.060312667800000004	-0.0209581322	-0.0107675398	0.065359088	0.060836409800000005	0.053528993600000005	0.0437713306	0.03201007	0.0	0.0	0.0	0.0	0.0	0.0	0.0363354	0.452354	0.24684	0.00605708	0.000784892	-0.000854017
7252.8135	6832.4873	9348.065	1.03551447	50.08090973	1.0102725	0.23921639999999994	-0.0538923563	-0.046784186500000005	0.048388361500000004	-0.042795913	0.0224766886	-0.016068048	-0.0031450308000000003	-0.062045696	-0.0064707506	-0.003099487	-0.049689957800000004	0.017241386100000002	0.0652574712	0.0604395543	0.052671430199999994	0.0423322807	0.0299267857	0.0	0.0	0.0	0.0	0.0	0.0	0.0272531	0.334871	0.193004	0.00633892	0.000334813	-0.0012984
7244.9424	6851.189	9351.284	1.03616107	50.1121788	1.00977743	0.18676930000000003	0.0261544824	0.015376134	0.0713371636	-0.031137333700000002	0.0497739411	-0.0540848769	-0.0145611995	0.0367601817	-0.0621907805	0.0400661924	-0.0569697829	0.021637342	0.065152631	0.0600307573	0.051790452199999996	0.040859776800000004	0.0278065492	0.0	0.0	0.0	0.0	0.0	0.0	0.0236098	0.426229	0.225644	0.00536678	0.000288533	-0.0011342600000000002
7308.566999999999	6833.463000000001	9369.735	1.07866001	52.16756821	1.02931499	0.06308834999999997	-0.0411777997	0.09459361849999999	0.0319130807	0.0101737653	-0.0152545683	0.10875209179999999	0.06617041809999999	0.0189552308	0.0735176188	0.0405331226	0.018421116799999998	0.0776462643	0.0650445727	0.0596100996	0.050886451299999996	0.0393549825	0.025651978399999997	0.0	0.0	0.0	0.0	0.0	0.0	0.017832299999999995	0.416793	0.215683	0.00485919	0.000304914	-0.000899954
7262.515	6832.566	9364.3	1.05673921	51.10740662	1.01292372	0.2326734	0.015121718000000001	0.022898174900000002	-0.0618913308	-0.026400508599999997	0.0166859749	0.0395823555	0.0074130614000000004	-0.050886209800000005	0.0131973927	0.0269795279	0.0878703894	-0.036943600800000004	0.06493330139999999	0.059177664299999995	0.049959829299999994	0.037819087200000004	0.0234657338	0.0	0.0	0.0	0.0	0.0	0.0	0.014381	0.287171	0.17083799999999996	0.00551599	0.00031757	-0.0013256
7279.3594	6837.6367	9384.581	1.03768575	50.18592072	1.01377857	0.23937415	0.06522620059999999	-0.0387465684	-0.028792281200000002	0.0214980474	-0.0032523198	0.0219129263	0.016889903	0.0355307909	-0.0683653724	-0.0228117499	-0.0001129294	0.0778371183	0.06481882280000001	0.0587335368	0.0490109982	0.0362533045	0.021250514900000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0202878	0.416206	0.239172	0.00521894	0.000428397	-0.00101151
7273.9087	6818.233	9391.935	1.03747237	50.17559814	1.00022364	0.08685410000000003	0.0031262078999999996	-0.0701985308	0.022517756200000003	0.069282539	-0.0134643922	0.0488903074	0.0616141214	-0.0182760473	0.0026190948	-0.0954356752	-0.049433814699999995	0.066013043	0.06470114240000001	0.0582778049	0.0480403796	0.0346588719	0.0190090568	0.0	0.0	0.0	0.0	0.0	0.0	0.0328136	0.423567	0.257348	0.00584083	0.000535288	-0.0007644649999999998
7248.669	6815.9253	9374.183	1.02923727	49.77732086	0.99273771	0.21542835	-0.0011828611	-0.0284288961	0.0438191259	0.0333954085	0.043947758899999995	-0.0174158682	0.027394837000000002	-0.0664923647	-0.018787178999999998	-0.0161426288	-0.0570663316	-0.008601757199999999	0.0645802662	0.057810558600000006	0.0470484052	0.0330370494	0.0167441272	0.0	0.0	0.0	0.0	0.0	0.0	0.0205	0.354854	0.199279	0.00665928	0.000265538	-0.00120292
7258.9259999999995	6831.918000000001	9378.664	1.01725066	49.19761276	0.9996556	0.22714569999999995	0.070744579	0.027398896000000002	0.0683768034	0.0335517112	0.0377569446	-0.0661103474	0.038056734	0.0389474817	-0.086461176	0.074423855	-0.0421845833	0.0422230867	0.0644561999	0.05733189019999999	0.0460355159	0.0313891187	0.0144585227	0.0	0.0	0.0	0.0	0.0	0.0	0.00955199	0.459839	0.244362	0.00570084	-9.86158e-05	-0.00120292
7272.4717	6836.812	9388.019	1.08293211	52.37418365	1.02110612	0.03330472999999993	0.0202967545	0.0850398476	0.0167492716	0.0441227338	-0.024454489700000002	0.0580108684	0.0562098415	-0.0153320052	0.0649489702	0.0704812801	0.0212615614	0.0139399601	0.0643289499	0.0568418944	0.045002161900000004	0.029716382000000003	0.0121550656	0.0	0.0	0.0	0.0	0.0	0.0	0.00519225	0.447927	0.244939	0.00577383	5.4304e-05	-0.00109971
7227.996	6830.618	9380.879	1.0062083	48.66356659	0.98698241	0.13925205000000007	0.055490031100000003	0.036839561	-0.037907565	0.0141590003	0.0087483223	0.003182418	0.00010141909999999999	-0.042684820899999996	-0.032191085099999996	0.0240370671	0.0804513597	-0.025344503199999997	0.0641985224	0.0563406678	0.0439488027	0.0280201614	0.0098365999	0.0	0.0	0.0	0.0	0.0	0.0	0.0168706	0.384764	0.216215	0.00584283	0.000234718	-0.00156403
7220.061	6833.709	9392.478000000001	0.99533695	48.13779068	0.99366075	0.252075245	0.0673440571	0.027431701	-0.0317575278	0.021949886000000002	-0.0503465091	-0.043068331200000004	0.052342021100000004	0.0591009383	-0.028289986	0.0010743658	0.0343014689	-0.016553807900000002	0.0640649237	0.0558283096	0.042875906500000005	0.0263017972	0.0075059885	0.0	0.0	0.0	0.0	0.0	0.0	0.0140744	0.506014	0.28083	0.00510021	7.01671e-05	-0.00120292
7235.5117	6825.6304	9378.685	1.05141735	50.85002518	1.00580859	0.20256154500000004	0.0203842206	-0.0281824019	-0.08085857490000001	0.025232012999999998	-0.0349064459	-0.0013866395	0.0465963178	-0.0508688282	0.0386086326	-0.0864591499	0.027328934	-0.0299564293	0.06392816059999999	0.05530492099999999	0.0417839502	0.0245626475	0.005166109	0.0	0.0	0.0	0.0	0.0	0.0	0.0159904	0.421386	0.231514	0.00582486	0.000470908	-0.00141156
7226.9736	6828.405	9367.502	0.98367977	47.57401276	0.9711231	0.08036574999999994	0.0239082345	-0.0735046891	-0.0003936292	0.025196064	-0.0001379816	0.0203800868	0.013582078899999999	-0.0384042175	-0.0536158514	-0.0502946229	-0.0321254279	-0.0234686004	0.06378823980000001	0.0547706054	0.0406734192	0.0228040867	0.0028198507000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.020284	0.389035	0.212693	0.00592924	0.000204995	-0.00153927
7254.1973	6836.1669999999995	9386.166	1.0125711	48.9712944	0.99397653	0.25242704999999993	0.000882882	-0.0532702284	0.0436689574	0.08010835320000001	-0.041525000299999996	0.0305124354	0.0716217983	0.0682322901	-0.0256382319	-0.05524534019999999	-0.06809281730000001	0.0416634516	0.0636451681	0.0542254683	0.0395448073	0.0210275044	0.00047011059999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0120299	0.510683	0.270762	0.00519061	-0.000127314	-0.00132109
7223.2	6827.436	9373.599	1.06945086	51.72218704	1.01727915	0.264938435	-0.0284712104	0.013897263899999998	0.0368674629	0.037361156	0.0416829469	-0.0451693293	0.0298934725	-0.052030818300000004	0.0469280989	0.018904283100000002	-0.05857830730000001	-0.040574277400000004	0.0634989527	0.0536696175	0.0383986161	0.0192343047	-0.0018802101	0.0	0.0	0.0	0.0	0.0	0.0	0.00765448	0.36387	0.216976	0.00587589	-4.65937e-05	-0.00175437
7280.943	6846.3174	9386.52	1.06342208	51.43061447	1.00846624	0.130742435	0.0705339892	0.0547269693	0.0409453425	0.0634038192	0.058300369500000004	-0.040770665899999996	-0.0085357489	0.014183656499999999	-0.0610175976	0.0896562448	-0.0149793205	0.043086739699999994	0.06334960070000001	0.0531031628	0.0372353551	0.0174259047	-0.0042282091	0.0	0.0	0.0	0.0	0.0	0.0	0.007759699999999999	0.424781	0.248804	0.00542879	-0.000160968	-0.00155788
7267.6978	6832.3184	9399.9375	1.0604372	51.28625488	1.01671314	0.11065788499999998	0.0707090741	0.053506156900000004	-0.0400010544	0.0575436032	-0.0265522556	0.0276596875	0.059354889699999996	0.019766061	0.0208420256	-0.0041828669	0.0898451411	0.027475204700000002	0.0631971196	0.0525262161	0.036055541600000005	0.015603733500000001	-0.0065709873	0.0	0.0	0.0	0.0	0.0	0.0	0.00787354	0.473981	0.26538	0.00500496	2.28929e-05	-0.00127021
7238.503000000001	6824.9565	9387.052	1.04631507	50.60326385	0.99446368	0.17649473999999998	0.0256671306	-0.05140789	-0.021457912000000003	0.038209682200000004	-0.006870474499999999	0.0198943993	0.0195711945	-0.0550439911	0.0078603476	-0.0437054639	0.008063121	0.0048047009	0.06304151690000001	0.0519388914	0.0348596999	0.013769231100000001	-0.008905652	0.0	0.0	0.0	0.0	0.0	0.0	0.0104336	0.380828	0.23313	0.00557844	7.42465e-05	-0.00161601
7235.299	6851.446999999999	9386.9	1.02178562	49.41693497	0.99108577	0.09464707499999994	0.0124069181	-0.061616835099999996	0.059276525999999996	0.0364111037	0.0149396631	-0.054584226900000005	-0.0255108939	0.0400222431	-0.0686899605	-0.010395578	-0.0485793671	-0.0129121797	0.06288280019999999	0.0513413048	0.0336483617	0.0119238473	-0.011229320400000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0136747	0.442289	0.250083	0.00539019	8.630599999999998e-05	-0.00155648
7277.111	6833.7725	9383.298	1.07771075	52.12166214	1.02079952	0.0591015	-0.0394520588	0.0516458463	0.0799947543	0.0306333967	-0.0222247373	0.0446083003	0.055270447199999996	0.0226788536	0.0603280791	0.0469380686	-0.0490834319	-0.0060358289	0.0627209775	0.0507335742	0.0324220654	0.0100690404	-0.0135391234	0.0	0.0	0.0	0.0	0.0	0.0	0.0115439	0.477606	0.246494	0.00556211	0.00012621000000000003	-0.00140701
7265.014	6847.66	9380.653	1.08794618	52.61668015	1.02559865	0.19040982049999994	0.014544239399999999	0.0659800751	-0.0158470465	0.0036905490999999996	-0.006105183	0.007193862	-0.005521250500000001	-0.0261811405	0.0210970417	0.0690721271	0.0172920927	-0.0048728974	0.0625560566	0.050115819900000004	0.0311813562	0.0082062763	-0.0158322089	0.0	0.0	0.0	0.0	0.0	0.0	0.00749268	0.382693	0.198002	0.00595693	9.31799e-06	-0.00175437
