CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
7578.557	6745.54	9412.072	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0132734	-0.0235545	1.80166e-05	0.000358016	-0.0	-9.62804e-05
7474.432	6737.768	9375.402	1.05990911	51.41363525	1.01889622	0.1236641424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0100557	0.0169112	2.2409e-05	-0.000434709	-0.000233208	7.50856e-05
7396.1533	6742.7236	9352.306	1.0780232	52.29230499	1.01204753	0.150288561	0.0076538835	-0.0767400401	0.0133600401	-0.0665841254	0.012153918500000001	0.0181701771	0.0024839459	-0.0817787573	0.036477838	-0.0497167498	0.0278559946	-0.0469335992	0.0665923119	0.06659110019999999	0.0665890807	0.0665862534	0.0665826184	0.0665781756	0.0	0.0	-0.0169987	-0.0454742	0.0103572	0.000804665	-0.000304538	0.000176889
7365.0093	6754.9424	9344.607	1.05066824	50.96538162	0.99487847	0.141158235	0.0299164539	-0.0051104711	0.0614472442	-0.0003099804	0.07009019849999999	-0.0313693883	0.0014345316	0.0450444691	0.0638852448	-0.0373332404	-0.033967243599999995	0.0447239708	0.0665890807	0.0665781756	0.0665600019	0.0665345614	0.066501857	0.0664618922	0.0	0.0	-0.0191954	0.0148309	0.0241768	8.357029999999998e-05	-0.000239049	0.000687042
7354.148	6736.7856	9336.824	1.04720545	50.79740906	1.00327575	0.089362995	0.0076386234999999995	0.0610312939	-0.0245605599	0.0204530806	-0.0063091362	0.0561017679	-0.0071608414	0.0658512337	-0.033786143	0.0179287924	0.0467279924	-0.0215315317	0.0665826184	0.06655232900000001	0.066501857	0.0664312176	0.0663404322	0.0662295284	0.0	0.0	-0.0272001	0.0296247	0.00971347	-0.00054326	-0.000339247	0.000372047
7350.483	6775.6753	9353.208	1.14408231	55.49667358	1.07778442	0.31723958	0.0150096736	-0.0559497501	-0.0520703462	-0.021717847599999996	0.0581604818	0.0862033025	0.0646432353	-0.0888317002	-0.0105494034	0.0164815398	-0.0032133356	0.048672958200000005	0.0665729253	0.0665135654	0.0664146714	0.0662763021	0.0660985399	0.06588149019999999	0.0	0.0	0.0331432	-0.0111259	0.0370716	0.000866296	0.00127507	-0.000379831
7347.3447	6748.003000000001	9335.277	1.12133503	54.39325714	1.05960214	0.1762018	0.020686413799999998	-0.0428805268	0.054217428	0.0305788408	0.0322293346	-0.021232253700000002	-0.045069532300000006	-0.0014542207	0.0666791518	-0.046261143399999996	-0.0600927972	0.0044773836	0.0665600019	0.0664618922	0.06629848320000001	0.0660699354	0.0657764733	0.0654183853	0.0	0.0	0.0153705	0.042302	0.0360715	-0.000370695	0.00081187	0.0
7364.3096	6754.96	9335.604	1.03061092	49.9924469	0.99374157	0.0764196	0.0333862702	0.0510928071	0.034677476	0.0264028903	-0.0446753145	0.0250760712	0.0372977869	0.05291326019999999	0.029712449900000003	0.05441830860000001	0.041764081099999996	0.010760064199999999	0.0665438488	0.0663973196	0.0661533431	0.06581227740000001	0.06537462320000001	0.0648410227	0.0	0.0	0.015677	0.0204248	0.0127092	-0.000277496	0.000720996	-0.000433399
7345.0386	6766.8184	9359.965	1.1236707	54.50655365	1.0650655	0.18803969	0.0391602054	0.039507892200000005	-0.0594493609	3.8034e-05	-0.0134799803	0.0126718377	0.0973857171	0.0110233559	-0.0723246962	0.0213855145	-0.0643686327	0.0100602655	0.06652446690000001	0.06631986	0.0659793144	0.0655035283	0.06489347690000001	0.0641504106	0.0	0.0	0.00343696	-0.0226333	0.0449457	0.00108152	0.000368192	-0.0007316799999999999
7328.8994	6738.4277	9345.445	1.15351677	55.95431519	1.08281159	0.23611057	-0.0365283215	-0.0331261442	-0.048029372800000004	-0.006196550699999999	-0.0241656928	-0.04707508690000001	-0.09060225289999999	0.0075164971	-0.0357475646	-0.050811910599999996	-0.0375617287	0.0180675901	0.066501857	0.0662295284	0.0657764733	0.0651439278	0.0643336182	0.0633477554	0.0	0.0	0.00354248	0.0573273	0.0317689	-0.000753665	0.00065868	0.0
7335.77	6735.1445	9337.323	1.05889928	51.36465073	0.99709648	0.10391882	-0.0290221443	-0.0330031927	0.055898763899999995	0.0185983077	-0.031275736400000004	-0.0378772986	-0.0321326734	-0.0389314773	0.05557679980000001	0.0195738747	0.0163564198	-0.011432826100000001	0.06647602030000001	0.0661263425	0.0655449082	0.0647337551	0.063695726	0.062434459000000005	0.0	0.0	0.0219045	0.0199228	0.0141171	-0.000499975	0.001015	0.0
7353.249	6740.454000000001	9340.362	1.02478909	49.71004486	0.98129445	0.11033245	0.0471015764	0.0659146223	0.0092263374	-0.017189778200000002	-0.036994841	-0.0308059978	0.0673685959	0.0413028411	0.010968150500000001	-0.012960346000000001	-0.0132415128	0.0052410629	0.0664469579	0.06601032230000001	0.0652847203	0.0642733284	0.0629805741	0.061412116399999994	0.0	0.0	0.0178981	-0.0181384	0.0282431	0.000235774	0.000667972	0.0
7308.473000000001	6736.5019999999995	9348.702	1.04993737	50.92992783	0.99649078	0.17711617999999998	-0.0341109421	0.0117656484	-0.0707150633	-0.0435868964	0.0289130727	-0.0611418998	-0.0434579363	0.0303478871	-0.058159624699999996	-0.0184694699	-0.0108548427	0.0213054102	0.0664146714	0.06588149019999999	0.0649960232	0.0637630054	0.062189029900000005	0.060282513200000006	0.0	0.0	0.00359347	0.0522945	0.0347747	-0.00110037	0.00050166	0.000214485
7326.9517	6737.485	9340.805	1.07132888	51.96757889	1.00822341	0.20517653	-0.033265138300000004	-0.0564664872	0.036892390899999995	-0.0195227114	-0.0383134577	-0.0203380324	-0.023547252999999997	-0.0689894241	0.0191315896	-0.01343733	0.043458189800000005	-0.018474613100000002	0.0663791623	0.0657398713	0.064678943	0.0632031821	0.0613220536	0.0590476225	0.0	0.0	0.0215218	-0.028671	0.017499899999999995	0.000215302	0.000751661	0.0
7322.241	6751.934	9338.231	1.01957047	49.45690536	0.97488761	0.033599250000000004	0.024139695099999997	0.0080374134	0.0716466073	-0.0026211016	0.0592210242	-0.0648763428	0.0583383418	0.0066347324	0.0567885301	0.015134576	-0.045041231900000006	-0.018295410800000002	0.0663404322	0.065585493	0.0643336182	0.0625942932	0.0603806967	0.0577096009	0.0	0.0	0.0187038	-0.0290731	0.0318203	0.000447903	0.000663087	0.0
7307.7305	6741.5005	9327.485	1.01464546	49.21800232	0.98280036	0.16087174999999998	-0.0116264015	0.071093517	0.018983953799999998	0.012492651	0.0276786035	0.033144883	-0.0035383678000000004	0.0830042256	-0.0012520635	0.0175328369	-0.054002197300000006	-0.018830586399999998	0.06629848320000001	0.0654183853	0.0639601995	0.0619368113	0.059366101	0.056270785499999997	0.0	0.0	0.007698499999999999	0.0397548	0.0306265	-0.000718737	0.000429255	0.000196423
7338.0386	6741.004	9310.394	1.02196407	49.57300949	0.9838618	0.0490666	-0.0245627495	0.0650216354	-0.0543523365	-0.0276167741	0.08826563779999999	0.022740703799999998	0.0190413133	0.022591722400000003	-0.062024631100000005	0.044448491900000005	0.030360604399999998	-0.028899394100000003	0.0662533171	0.0652385807	0.0635588499	0.0612312469	0.058279497300000004	0.0547336892	0.0	0.0	0.0096423	0.0224144	0.0306033	-0.000428991	0.000732633	0.000198483
7289.859	6757.509	9308.551	1.05959296	51.39830017	0.98386222	0.060619210000000014	-0.013308481799999999	-0.0485788243	-0.0170548339	-0.0541241762	0.0387874756	0.04744234519999999	0.009361981	-0.0672953175	-0.0046176764	-0.0449308344	0.0046318725	0.0292627952	0.0662049363	0.065046114	0.0631297449	0.0604781476	0.057122203499999996	0.053100996799999994	0.0	0.0	0.024836	0.0191904	0.0569655	-0.00024488	0.000700982	9.74588e-05
7339.2397	6744.531999999999	9321.786	1.05026352	50.94574738	0.98396379	0.10412744	0.0259290016	-0.0238950155	0.06906578299999999	-0.023706094900000002	0.0594201422	-0.0464662696	-0.0475049223	0.0436005603	0.0689404847	-0.019765133600000002	-0.0411533568	-0.0414047283	0.0661533431	0.0648410227	0.0626730718	0.0596780983	0.0558956233	0.0513755597	0.0	0.0	0.0135624	0.0593594	0.0406019	-0.000790219	0.000784609	0.0
7334.076999999999	6740.92	9333.076	1.02413392	49.67826843	0.98215121	0.08391845	0.0335572004	0.060016031799999994	0.0129543952	-0.010950110700000001	-0.0720397542	0.0162285912	0.034295054500000005	0.059533841399999995	-0.0015699373	0.0222927632	0.0642603295	-0.0037458149	0.0660985399	0.0646233464	0.062189029900000005	0.0588317198	0.0546012445	0.0495603916	0.0	0.0	0.0194379	0.0235407	0.0244443	-0.000497301	0.000556194	5.29396e-23
