CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6858.234	6469.2925	9017.4795	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
6727.37	6463.754	8970.448	1.0642066	57.87436295	1.02525818	0.13613204999999998	-0.0094116792	0.049811396200000004	-0.056558231900000006	0.0354929493	-0.026336746600000002	0.0408855473	-0.0091787993	0.047399244400000005	-0.0489731456	0.0371246166	-0.0829845704	0.0247240182	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	0.0123106	0.0443518	0.0483107	-0.000433918	0.000189261	0.0
6685.443	6461.624	8957.985	1.07491243	58.45657349	1.03013539	0.1583544	0.0664979782	0.011092843400000002	0.0480822724	0.0009199361	0.0212403793	-0.0112910006	-0.0540502512	-0.057528377400000004	0.028442780499999997	0.011831155900000001	0.014374881	-0.0412754934	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	-0.0316548	0.0663355	0.0338478	-0.0007940519999999998	-0.000623671	0.000385782
6684.005999999999	6471.3203	8944.759	1.05836105	57.55646515	1.01829767	0.22866992	-0.023061303199999997	-0.0649899176	-0.0209344803	-0.012690021000000001	-0.0985873042	-0.015089864299999999	0.0931445941	-0.029794449100000002	-0.0120335426	-0.0365520658	0.1034008234	0.0449845329	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	-0.0148112	-0.0524531	0.0279892	0.000265141	-9.59436e-05	0.00022912
6629.536999999999	6452.2954	8938.2	1.04155707	56.64262009	1.01147115	0.23497467	-0.0611948832	0.0200596491	-0.0384088115	-0.0189304121	0.0316878273	0.0435132653	-0.0351119326	0.032155457	-0.0713859478	-0.0700548571	-0.0447839005	-0.0329297224	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	-0.0234968	0.0825363	0.0460067	-0.000782651	-0.000462052	0.000177377
6611.0586	6458.179	8935.366	1.04416001	56.78417206	1.00699782	0.20692285	0.0274929053	0.048993842999999995	-0.0058795270999999994	-0.0083001935	-0.0716576971	-0.0057401638	-0.0314489404	0.023829358399999997	0.058574339100000004	0.039207606400000004	0.048927125700000004	0.0564746334	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	-0.0287408	-0.0384868	0.0228468	0.000330784	-0.000498534	0.000177377
6607.2397	6453.999	8932.185	1.02148974	55.55130768	0.99876755	0.1792364	0.0678243629	-0.0413381747	-0.050111314000000004	0.0404602154	0.0744083187	0.0335056055	-0.0127929664	-0.0444184244	-0.0777092851	0.0575357195	-0.0780480994	-0.0134484026	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	-0.0287296	0.0691912	0.042284	-0.000686939	-0.000523011	0.000177377
6640.398	6454.773	8933.844000000001	1.03853214	56.47811508	1.00102758	0.09278574999999997	-0.0122295505	-0.0535119258	0.0360386002	-0.0304229285	0.0158575809	-0.0443954429	0.0281486107	-0.029996638	-0.007869092099999999	-0.0470697224	-0.0213451266	0.0092738514	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.0287169	0.0261964	0.016972	-0.000467032	-0.000503593	0.000427377
6627.935	6446.3457	8935.046999999999	1.04547417	56.85564041	1.00239611	0.11542450000000003	-0.0379318446	0.0209104097	-0.07834104730000001	0.0676517744	-0.0161826747	0.0108202377	0.0139506474	0.08959656769999999	-0.028641131	0.0043854911	-0.019584438	0.0503009346	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	-0.0228711	-0.0147313	0.0354782	0.000257506	-0.000531951	0.000177377
6630.772	6451.8506	8951.456	1.03860557	56.48210907	1.00679529	0.16289795	0.0706689789	0.008133763399999999	-0.0095064211	-0.0419412367	0.0522868029	-0.0059138051	-0.0717549758	-0.034993914	-0.0130634472	0.00173191	0.017906918799999998	0.0076421579	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	-0.0264111	0.0792235	0.0321018	-0.0009377500000000002	-0.000486672	0.000177377
