CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
6512.8438	6921.148	9312.849	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00727352	-0.0494935	-0.0126684	0.000420611	0.000400608	-0.000115478
6397.278	6918.8467	9278.224	1.01803684	47.29741287	1.00781167	0.07486525767000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.26267e-06	-0.0222872	-0.00199531	6.61567e-05	0.000332219	5.59004e-05
6457.7036	6924.7334	9273.199	1.0577004	49.14015961	1.03219283	0.15053901767000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00533359	0.0562585	0.012126	-0.000711288	0.000114821	0.0
6388.1226	6911.444	9245.921999999999	1.04103661	48.3659668	1.02341497	0.22365212	-0.027642211	0.053054636100000004	-0.0491314571	0.0428706971	-0.0037993216	-0.0151477707	0.0143360348	-0.009028294899999999	0.061897750099999996	-0.039025600099999995	-0.0001377676	0.0023373091	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	-0.0131242	-0.0593414	-0.00507933	0.0	-0.000418241	0.000203432
6430.655	6914.9805	9240.251	1.06261504	49.36849213	1.02015579	0.051467499999999985	0.019075295	0.0749062754	-0.026027600699999997	-0.0275775899	0.0714169608	-0.0730897511	0.0095457286	0.0264289978	0.1038766274	0.029066169500000003	-0.0198050538	-0.027252118	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	-0.014258	-0.0640895	-0.008925479999999998	0.000602255	-0.000568025	0.000286182
6399.9873	6900.6704	9223.944	1.06511736	49.48474884	1.02388728	0.047120769999999985	0.0737124265	0.0446857586	0.0351367162	-0.0265809306	-0.0325896583	-0.0380351983	-0.0004969335	0.0731059422	0.045035909900000004	-0.0173830505	-0.0076105353	-1.1779300000000001e-05	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.0166281	-0.0532771	-0.00401606	0.000878603	-0.000516783	0.000539169
6375.224	6914.1865	9212.994	1.10299385	51.24446869	1.06249106	0.26979911	0.0633184055	-0.033305059399999996	-0.0670575278	0.014317534199999999	0.0159984425	0.037314823399999995	-0.0688479358	0.0221277491	-0.0554997592	0.0098318817	0.0743676934	0.0678376116	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.025266	0.0751734	0.0286708	-0.000574297	-0.000266783	0.000241592
6340.2847	6903.701999999999	9205.273000000001	1.03219688	47.9552803	1.00859451	0.018099250000000004	0.0228637549	-0.06331211769999999	-0.0264855043	-0.0492518968	0.0441639368	0.014450481599999999	-0.09173427640000001	-0.0193543363	-0.0654414018	-0.0600763691	-0.0012784738	0.049561376100000006	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	-0.0290417	0.077058	0.0302517	-0.000703267	-0.000266783	0.000153401
6311.7334	6904.906	9210.587	1.03093672	47.89673233	1.01538444	0.20069176	0.0094762575	-0.0624465662	0.054598029299999996	0.0090391636	0.045261952800000005	0.0253192687	-0.0099262351	0.0151129279	-0.040740560099999996	-0.052739854	-0.050575577000000004	0.0700190845	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	-0.0243972	-0.0445675	0.00933944	0.000324031	-0.000266783	0.000196293
6335.5566	6907.115	9238.488000000001	1.00735497	46.80113602	0.99723005	0.05193868	-0.0152074362	-0.0587289962	0.0756334184	0.08552174789999999	0.0383440144	-0.0531373825	0.0717090994	0.0194981303	-0.0372427612	-0.0127712807	-0.0918279992	0.043335379400000006	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	-0.016580399999999995	-0.0456551	0.00258601	0.000706772	-0.000266783	0.000539169
6349.2583	6922.891	9260.963	1.00379944	46.63594818	0.99617445	0.04361839	-0.0368420714	-0.0337838621	0.0650147985	0.0757336395	-0.0008621756	-0.0881442801	0.051791245199999995	-0.0111140756	-0.0207908528	0.0526928384	-0.0826338461	0.0617983342	0.0665753023	0.0663014597	0.06584588940000001	0.06520984	0.0643950551	0.0634037678	0.0	0.0	0.0	-0.0123618	-0.0255752	-0.00539198	0.000551363	-0.000266784	0.000467741
6357.092	6928.3813	9274.658000000001	1.04326165	48.46934128	1.02056825	0.1775764	-0.0598519312	0.007419005500000001	-0.0118880075	0.0271276635	-0.0613380965	-0.0822304898	-0.0207284712	-0.0846512287	-0.008815278000000001	0.021299898799999998	0.013739109499999999	-0.0192778307	0.0665493219	0.0661977005	0.0656130405	0.0647974	0.0637536504	0.062485465999999996	0.0	0.0	0.0	-0.0177694	0.0723607	0.00649102	-0.000474402	-0.000266784	0.000246508
6331.3745	6927.878000000001	9263.632	1.00711906	46.79018021	0.99966538	0.14213424500000002	-0.05076269519999999	0.0063216554	-0.0201869346	0.0158445149	-0.0549679807	0.001225163	0.0383933817	-0.0325600495	0.0050115675	-0.0572456457	0.0600100981	-0.0453178204	0.0665200979	0.066081036	0.0653514116	0.064334433	0.0630345717	0.0614575434	0.0	0.0	0.0	-0.013632300000000003	0.00519098	-0.00721692	9.74327e-24	-7.12153e-05	0.000718927
6323.3423	6951.045999999999	9263.537	0.99856293	46.39266586	0.99214762	0.09949382499999998	-0.053068516399999995	0.0191086778	-0.00048276199999999997	0.0381176204	-0.029283222400000003	0.014449070100000001	0.07928589	-0.041492724700000004	0.0220897015	-0.0428276018	0.0858930044	-0.0825533023	0.0664876318	0.0659514889	0.0650611175	0.06382129980000001	0.0622386951	0.06032180349999999	0.0	0.0	0.0	-0.0128908	-0.0368688	-0.015774	0.000661256	-9.77316e-05	0.00044399
6404.384	6944.71	9264.845	1.0307498	47.88804626	1.00255013	0.04186382	-0.038130726499999996	0.0687646157	-0.08595815359999999	0.0348686356	0.049785875300000004	-0.0471836074	0.044351943	-0.0084316772	0.0669998015	0.08098264299999999	0.1432702221	-0.0556846509	0.0664519252	0.0658090843	0.06474228530000001	0.0632584008	0.0613669902	0.0590802386	0.0	0.0	0.0	-0.012093	-0.0278835	-0.0148476	0.0007701109999999998	-0.000516784	0.000539169
6457.8364	6943.899	9257.096	1.09290349	50.77567673	1.05135214	0.23727855	0.024465403900000002	0.0756420306	-0.078315256	-0.0776333546	0.0638232066	-0.1276322548	-0.0559350517	-0.0292651623	0.0511531115	0.0805384113	0.1143317623	-0.1013921491	0.0664129799	0.0656538502	0.0643950551	0.0626461747	0.0604205191	0.05773502690000001	0.0	0.0	0.0	-0.0185854	0.08011509999999998	0.0125519	-0.000645633	-0.000653728	0.000184096
6351.77	6931.6562	9222.978000000001	1.07711256	50.04203415	1.05034721	0.1911686223	0.049047987	0.0489015054	-0.0094668811	-0.11762089699999999	0.0230380924	0.0040862254999999995	-0.059011574500000004	0.0238797911	0.056611498200000006	-0.034909570099999995	0.013460238700000002	-0.1292562578	0.0663707976	0.0654858167	0.06401957900000001	0.0619850991	0.0594004349	0.056288528399999996	0.0	0.0	0.0	-0.0205021	-0.0286898	-7.16723e-05	0.000508363	-0.000627001	0.000359842
6288.8516	6928.375	9213.729	1.04713726	48.6493988	1.01760638	0.0655558192	0.0732241028	0.0190381503	0.0488653307	-0.0493060802	-0.04882139480000001	0.0908828776	0.0002427404	0.0665032182	0.0269318905	-0.0387225586	-0.009179800600000001	-0.0585642861	0.0663253806	0.0653050166	0.0636160219	0.0612756893	0.058307980499999995	0.05474328059999999	0.0	0.0	0.0	-0.0213208	-0.06830840000000002	-1.74031e-05	0.0007814649999999999	-0.000516784	0.000241876
6333.1587	6916.888000000001	9216.193000000001	1.0414542	48.38536835	1.01221895	0.0323156569	0.0714397568	-0.0232352321	-0.0293902264	0.0096632516	-0.020809184799999998	0.0900841593	0.0090697178	0.0698602372	0.0033604786	0.019925000800000002	0.0438067159	-0.0181717136	0.0662767309	0.0651114852	0.0631845607	0.060518498600000005	0.0571444867	0.0531019945	0.0	0.0	0.0	-0.0202133	-0.0457456	-0.00305146	0.000804853	-0.000516784	0.000330714
