CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	NonSteadyStateOutlier06	NonSteadyStateOutlier07	NonSteadyStateOutlier08	NonSteadyStateOutlier09	X	Y	Z	RotX	RotY	RotZ
6916.7915	6128.2773	8766.181999999999	0.97610766	49.04843521	0.98287958	0.10683258	0.046281733600000007	-0.0482167309	-0.02218834	-0.0660184759	0.0277164409	0.005702590600000001	0.060124557599999996	-0.034827894500000005	0.017266592600000002	-0.0413734563	-0.0416721346	-0.0357260625	0.066927492	0.0661380977	0.0648293301	0.0630114668	0.0606987832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112592	0.01649	0.00535475	-0.000211816	0.000897702	0.000834442
6920.8525	6129.5293	8766.634	1.0306232	51.78778458	0.99529964	0.02049907	0.0248101705	-0.0602898575	0.0353475027	-0.0342078404	0.0197928552	0.0037361194	0.0044739806	-0.0768255599	-0.041523485	-0.004040392	-0.0468003521	1.8294e-06	0.0668836256	0.0659633782	0.0644389999	0.062324452	0.0596391007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183305	0.0112995	0.00473963	-0.000251774	0.000959159	0.0007834139999999999
6958.0845	6132.694	8773.24	1.04455483	52.48783875	1.01173282	0.08655551999999998	-0.0102657303	-0.060794327	0.0608629234	0.13539503320000001	-0.052984849	0.0763012498	-0.008566697	-0.0499494141	0.0031881763	0.0204785635	0.1849480097	0.07212769570000001	0.06683639549999999	0.0657753893	0.06401950440000001	0.0615872906	0.0585044429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205197	-0.0306922	0.0126896	0.000129188	0.0010166900000000002	0.000533414
6944.5386	6133.99	8782.659	1.01814175	51.16060638	1.00249064	0.13465129	-0.0417578544	-0.0408176735	-0.0442145517	0.0605246329	-0.009610367600000001	-0.0064868934	-0.0388151276	-0.0161870281	0.0206254841	-0.0252593471	0.0536402347	0.0559018457	0.0667858041	0.0655741689	0.0635710333	0.060800575700000005	0.0572962364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119446	0.026068	0.00476616	-0.000636555	0.0008045819999999998	0.0007834139999999999
6950.4727	6129.486	8786.343	1.01325738	50.91517258	1.00455105	0.07366657000000001	-0.0703670498	0.0036330590999999997	-0.0632597312	-0.0168978773	0.0289435689	0.003223882	-0.0806668802	0.0117228871	0.0369494959	0.023526265299999998	-0.1062076908	-0.0089395501	0.06673185400000001	0.0653597576	0.0630937897	0.059964940300000005	0.0560159999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205319	-0.000397008	-0.000588502	-0.000325884	0.00105283	0.000889687
6934.4365	6134.808000000001	8780.905	0.99327517	49.91108322	0.98870116	0.030490720000000006	-0.0543959256	0.0375677481	-0.0111211069	-0.073153709	-0.0185652303	-0.0232600664	-0.0323842757	0.0290018862	-0.0028117795	-0.0026298958	-0.0012984823	0.0033600076	0.0666745479	0.0651321984	0.0625879897	0.0590810568	0.054665343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223182	0.00874363	0.00978653	-0.000248368	0.00109555	0.000953226
6931.840999999999	6134.9126	8784.579	1.00143886	50.32130051	0.99404716	0.048564440000000014	-0.0290920563	0.0634502689	0.0490679486	-0.0542984838	0.0300856756	0.041304971600000004	-0.0178797246	0.054048856900000004	-0.0091144333	-0.025375086	-0.0654839467	-0.015356396699999999	0.0666138887	0.064891537	0.0620538621	0.0581496363	0.05324596349999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281312	0.0220882	0.00384066	-0.000631165	0.00111327	0.000884523
6953.47	6132.347	8781.823	1.02888274	51.70032883	1.00345612	0.10264829	-0.0045220647999999995	0.08880272689999999	0.064239793	0.0576215534	-0.0032769242999999997	-0.0038541563	-0.0142641758	0.09959512429999999	-0.052178561	0.0352683119	0.015263388700000002	0.028664743	0.0665498794	0.064637822	0.061491648600000004	0.057171428200000006	0.051759646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281255	-0.0325837	0.00491925	0.000129838	0.001189	0.0007834139999999999
6938.4980000000005	6129.7134	8780.702	1.00178778	50.33883667	0.99437082	0.09889229000000002	0.0324318729	0.0649252474	-0.0115497613	0.0741124306	-0.014961141599999998	0.0137617404	0.0323285546	0.054601377699999995	0.043879022000000004	0.0112914055	0.0190881555	-0.0041908764	0.0664825232	0.0643711044	0.0609016038	0.0561472197	0.0502082589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241747	0.0172723	0.00979904	-0.000451172	0.00129099	0.000904528
6933.71	6131.515	8781.965	1.00163937	50.33137512	0.99625683	0.031014610000000005	0.0632941128	0.0404387653	-0.0549983557	0.035233066	0.0308045944	-0.0280615727	0.0690881072	0.046008452199999994	0.0230935375	-0.053970956699999996	-0.0098648063	0.0809672281	0.0664118235	0.0640914378	0.0602839946	0.055077834900000004	0.0485937525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281232	0.011891	0.00979945	-0.000531839	0.00124259	0.000599907
6912.444	6122.174	8774.07	1.01080394	50.79188919	1.00210488	0.10889461999999998	0.0634765924	0.0158990704	-0.0685406737	-0.0290086146	0.0104620737	0.040008042	0.06557676900000001	0.011410516	0.0662888202	0.0699404943	0.0070969053	-0.11633807970000001	0.066337784	0.0637988784	0.0596391007	0.053964134000000004	0.0469181565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281273	-0.0469316	0.00558318	0.000196061	0.00111995	0.000533414
6927.0586	6138.312	8777.478000000001	1.01293635	50.89904022	1.00589597	0.11867016	0.0404224536	-0.036830802200000005	0.0195132804	-0.0811722111	-0.0458775925	0.10732259359999999	0.0268056775	-0.0348058241	-0.0075312323	-0.0197682848	-0.028135092200000003	-0.0347205546	0.06626040820000001	0.0634934851	0.058967213899999996	0.0528070134	0.0451835774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019062	0.0148479	0.00978804	-0.000384849	0.00107845	0.0007834139999999999
6944.1465	6136.31	8780.719000000001	1.03602076	52.05900574	1.00512254	0.047159300000000015	0.0275651161	-0.0587662112	0.0780876819	0.022566176400000002	0.0244429689	0.0432010191	0.0351792259	-0.0667107816	-0.0739716047	0.0383655824	0.0271245512	0.0109550402	0.0661797001	0.0631753194	0.0582686382	0.051607403899999994	0.043392195700000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028131	-0.013639600000000003	0.00978809	-0.000251474	0.00113713	0.0007834139999999999
6940.281999999999	6126.2007	8782.408000000001	1.0261476	51.56289291	1.00418472	0.06870583	-0.021007208599999997	-0.0510525097	-0.0135045094	0.07043222019999999	-0.0071608583	-0.0178657103	-0.0330978151	-0.0429709587	0.0638000494	0.0014949604000000002	0.0547441858	0.0687423335	0.0660956638	0.0628444453	0.05754369	0.0503662708	0.0415462637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127239	0.0139057	0.007357609999999999	-0.000384849	0.000936374	0.000915742
6950.7744	6135.7134	8789.235	1.02055955	51.28209686	1.00304925	0.034662	-0.0644017663	-0.0060138232	-0.0665875922	-0.0159536353	-0.018655518899999998	-0.048660645499999995	-0.0586484975	-0.0221577175	0.0157016232	0.0658445199	-0.0260511654	-0.074947732	0.06600830349999999	0.0625009292	0.05679269730000001	0.049084612699999995	0.0396481017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139551	-0.00115856	0.00484182	-0.000274843	0.00106317	0.000995955
6937.142	6143.6943	8789.437	1.01076102	50.78973389	1.00075436	0.02562239	-0.0400237666	0.037781505800000004	0.0331867199	-0.0614050208	-0.0432831819	-0.059309308600000006	-0.0376841874	0.0404863377	0.0306369992	0.0026539373	-0.0732423708	-0.0270867138	0.0659176235	0.0621448404	0.0560159999	0.0477634608	0.0377000962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0165761	0.00706473	0.00979077	-0.000241245	0.001189	0.00103311
6959.2519999999995	6133.071	8792.743	1.00689399	50.59541702	0.99551898	0.03435649	-0.0112473303	0.0655985063	0.0572870575	-0.004590193	0.0580710033	0.0099070661	-0.0132832452	0.0751600858	-0.09026637189999999	-0.0383047151	0.0196840027	0.0013412364000000001	0.0658236285	0.0617762504	0.055213949500000005	0.046403878200000005	0.035704696099999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205733	0.0104263	0.00598305	-0.000564474	0.001189	0.000892539
6953.5576	6141.783	8787.449	1.00219417	50.35925674	0.99395692	0.046905065	0.014692476699999998	0.0733820332	0.0225110611	0.0727793551	0.0492629521	0.0284897982	0.0136708801	0.0725945188	-0.022988408199999998	0.0773399592	-0.0002346196	-0.0107358821	0.0657263231	0.06139523349999999	0.054386909000000004	0.0450069587	0.0336644098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0221639	-0.0038595	0.00978043	-9.19383e-05	0.001189	0.000964629
6946.7974	6133.729	8778.284	0.98046517	49.26739502	0.98384053	0.063609925	0.0519991766	0.0593872271	-0.0213810537	0.0360083227	0.0503208111	0.015341410500000001	0.0506911533	0.0610048282	0.021630365099999996	0.0089587078	0.0396722005	0.0665294281	0.0656257123	0.0610018661	0.0535352528	0.043573826399999994	0.031581802400000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174599	0.00706451	-0.0121079	-0.000448089	0.00108909	0.00103044
6954.834	6133.632	8780.271999999999	1.02319014	51.41428375	1.00737858	0.08027694000000002	0.0545054045	0.034826652	-0.0791668755	0.009425676	-0.0414507721	0.0423489885	0.0343461151	0.034493997900000004	0.0400719754	0.1012561318	-0.011770123200000001	-0.0134657501	0.0655218011	0.0605962275	0.052659366299999996	0.0421056343	0.0294594919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016242	-0.0265105	-0.00774717	0.00018513	0.001189	0.0009411030000000002
6968.186	6132.878000000001	8785.337	1.03845799	52.18147659	1.0165298	0.10035312	0.0493236714	-0.0364571703	0.0242831811	-0.08380578820000001	-0.0843710036	0.118141436	0.044077463399999996	-0.033212908	-0.0504762108	0.0027860444	0.0279969056	-0.0586723977	0.0654145948	0.0601783993	0.051759646	0.0406035638	0.027300146400000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149217	0.0227453	0.0150208	-0.000303611	0.001189	0.000992543
6966.0854	6137.289000000001	8788.605	1.05381596	52.95319748	1.02047038	0.07819951	0.0234982309	-0.0410073978	0.056422847000000005	0.038773982900000004	0.050466558200000004	0.025384205899999998	0.0202745937	-0.0502496544	-0.0595806426	0.0243366034	0.041174068	0.054362120199999996	0.0653040986	0.059748465599999995	0.0508364991	0.0390688234	0.0251064806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239714	0.0030689	-0.00137401	-0.000679046	0.000986528	0.000908878
6955.5977	6136.5903	8780.286	1.00214255	50.35666275	0.99360603	0.06179062	-0.0164707118	-0.0392295856	-0.0008199858999999999	0.0657386026	0.0061480734	0.0408024918	-0.0178085433	-0.0388408534	0.005550883299999999	-0.021427899500000003	0.0443006554	0.0207700435	0.0651903183	0.059306512699999994	0.0498903433	0.0375026481	0.0228812522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212212	-0.00491456	0.0198249	-0.000384849	0.001189	0.00100937
6921.561	6135.743	8772.359	0.97156972	48.82040787	0.97802609	0.03809611	-0.0404313258	-0.0140673805	-0.033559023199999996	0.032565760299999996	0.021654157	0.0645815212	-0.0431385079	-0.0077547529	0.0882586047	-0.049282056100000006	0.083203939	0.0017851885	0.06507325950000001	0.0588526296	0.048921607	0.0359062978	0.0206272586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170268	0.0200356	0.0171718	-0.000384849	0.001189	0.000883401
6945.590999999999	6125.84	8770.494	1.0023582	50.36749649	0.99734288	0.04271054	-0.0631934416	-0.0219938025	-0.0384151359	0.0203975392	0.043844013200000004	0.0256735539	-0.06465518	-0.0094484653	-0.048404459500000004	0.0898095357	-0.031242526899999998	0.0326426773	0.0649529281	0.058386907599999996	0.0479307285	0.0342810572	0.0183473335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281368	0.00302946	0.016514	-0.000265538	0.00108929	0.000943112
6934.2393	6124.9766	8768.773000000001	1.00839031	50.67060471	1.00047886	0.060836740000000014	-0.06528014530000001	0.0171372236	-0.0382817996	-0.040639885699999996	-0.037002348399999996	-0.045184761799999994	-0.06519319330000001	0.019307102	0.06865205	-0.0292484336	-0.020913968999999998	-0.014478398600000001	0.0648293301	0.0579094405	0.0469181565	0.032628233799999996	0.0160443431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0158613	0.0281813	0.0287472	-0.000384849	0.001189	0.000938609
6961.8086	6122.5703	8778.641	1.01738894	51.12277603	0.99990433	0.02597045	-0.0379889078	0.05780651480000001	0.065648361	-0.0720009899	-0.055892348499999994	-0.1234408476	-0.0378075837	0.0449225528	-0.057008189400000006	-0.0704011704	-0.0003190236	-0.0680167457	0.0647024718	0.0574203242	0.045884349000000005	0.0309491576	0.0137211826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178063	0.0232314	0.0174314	-0.000384849	0.001189	0.0007834139999999999
6954.504	6137.2637	8786.46	1.02917612	51.71506882	1.0041461	0.0184331	-0.0027160529	0.0707190129	0.0400432814	0.0648612838	-0.0394232371	-0.0097019662	0.0084207483	0.0672851961	-0.021843662599999997	-0.0204154804	0.09324457300000001	0.0220848602	0.0645723596	0.0569196571	0.0448297742	0.029245179500000003	0.0113807724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0162893	0.0147066	0.018164	-0.000384849	0.001189	0.000936588
6956.031999999999	6120.4175	8793.822	1.01292908	50.89867401	0.99763042	0.0146288	0.046742688	0.04557112940000001	-0.060426582	0.065931737	-0.0215211956	-0.0067366959999999995	0.045154491	0.044531769900000004	0.0642592295	0.0286758575	-0.0274549808	0.024327977400000003	0.0644389999	0.05640754	0.0437549092	0.027517670499999997	0.009026055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015754	0.0200042	0.0170268	-0.000384849	0.001189	0.0007834139999999999
6950.3975	6133.8335	8792.918	1.00680578	50.59098434	0.99998814	0.10000655000000001	0.0544730582	0.0022681748000000002	-0.043116322199999994	-0.0294903934	-0.028066911200000003	-0.019058971799999998	0.0645387808	0.0237655817	0.0120657187	0.0273686022	0.0256514388	-0.019945516899999998	0.0643023995	0.0558840758	0.042660240499999995	0.025768020699999998	0.0066599904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183635	-0.0127446	0.0157604	0.000585524	0.00107926	0.000970938
6942.6206	6129.838000000001	8791.711	1.00542319	50.52151108	0.99831545	0.10934304	0.0521484675	-0.029112390800000002	0.0162864004	-0.0716807813	0.011022206699999999	0.0254536735	0.06268533230000001	-0.047149285	-0.0272508594	-0.0314641125	-0.044449244299999996	-0.030912176800000003	0.0641625653	0.0553493699	0.0415462637	0.0239976378	0.0042855532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204151	0.0284352	0.00624036	-0.000390277	0.00104877	0.000845397
6931.1	6132.606	8784.885	1.0045377	50.47701645	0.99320155	0.0434585	0.026811877400000003	-0.050904155	0.0586545995	-0.0393224413	0.056118499100000004	-0.0099187753	0.0302913183	-0.064932057	-0.0953176793	0.019589043100000002	-0.0774552933	0.019543365400000002	0.06401950440000001	0.0548035299	0.0404134828	0.022207946200000002	0.0019057285000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163221	0.00181996	0.00911747	-0.000390277	0.001189	0.00090263
6927.8257	6133.3257	8774.6875	0.98322606	49.40612793	0.98080325	0.023953359999999993	0.0063859042000000005	-0.053144570599999996	0.0431142657	0.015834819099999998	-0.0040197931	0.0406974214	0.0038190818	-0.050941638899999996	-0.0259395792	-0.0400580034	0.0520102701	0.0229976393	0.0638732237	0.0542466655	0.0392624106	0.020400386	-0.00047649199999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196263	0.00181823	0.0225182	-0.000390277	0.00106958	0.0009281440000000002
