CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
7033.8896	6675.5740000000005	9530.585	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
6901.8633	6671.2964	9493.689	1.04175234	50.6951828	1.02114773	0.1028111	0.000804334	-0.0655562851	0.0711950755	-0.0773129446	0.0077426813	-0.0086159131	0.0546609037	-0.036256788399999997	0.0040270513	-0.0468402453	0.0782680263	0.0643401322	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	-0.0162897	0.012467700000000003	0.0106871	0.000615263	-0.00025	0.000402069
6853.1772	6667.3306	9481.872	1.0315361	50.19802475	1.01569426	0.1860232672	0.0541983463	0.0449652559	0.000930904	-0.025006625299999998	0.0754794391	-0.0014843269	0.031904043199999996	0.0630660888	0.0870182004	-0.0032071859000000003	-0.0142079693	-0.0107456849	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	0.0185714	0.0503258	7.46828e-05	-0.000338059	0.000297161	-0.000151281
6813.170999999999	6670.959	9472.684000000001	1.02471745	49.86620712	1.00626564	0.1058886672	-0.0759778457	-0.020373480700000002	0.0291227389	0.051658659	0.027542432000000002	0.006110000500000001	-0.0682222972	-0.0287835525	0.0526484458	-0.025408157599999998	-0.0122566324	-0.0467824686	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	0.0219469	0.0487708	0.0340326	0.000566251	0.000449254	0.000132321
6807.6016	6665.4014	9471.083	1.02019763	49.64625931	1.00091648	0.0751434	0.06382468570000001	-0.0012260666	0.0314605442	0.0850290809	0.039000356	-0.047885934000000005	0.060945679100000004	0.0374963231	0.0004579896	-0.0562895567	-0.08965474039999999	0.044780809299999995	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	0.0185641	0.0573999	0.0196323	-0.000122975	0.000426566	-0.000130389
6813.7065	6670.584	9470.35	1.01214182	49.25423431	0.99543959	0.05414548999999999	-0.025873610699999997	0.053143700499999995	-0.0029110931	0.0026928898	-0.050879196200000004	-0.0574840326	-0.029261299700000003	0.020685534199999998	0.046835482000000005	-0.030944746800000002	-0.0067589701	0.054036634699999996	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	0.0185798	0.0334035	5.231e-05	-0.000203654	0.000426566	0.0
6802.7480000000005	6674.351	9472.228000000001	1.02268887	49.76749039	1.00317061	0.04738219	0.023044011800000003	-0.0674304731	0.0688862755	-0.0445041327	-0.0479872312	-0.011540914099999999	0.0528561769	-0.0320570459	-0.0211651312	-0.014440844599999999	0.0615517631	0.014165496299999998	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	0.0185806	0.033394	0.0221624	0.000168439	0.000293423	0.0
6788.5419999999995	6675.026999999999	9478.415	1.03761995	50.4940834	1.02160382	0.12242030000000002	0.021709407799999997	0.052976755300000004	0.0206150243	-0.042468320999999996	0.0821079436	-0.028935227	0.0315192085	0.0099878347	0.08603988039999999	-0.0257292661	0.0067398797	-0.0675977839	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.0122795	0.0334262	-0.0100066	-0.000245625	-0.00022011	0.000259583
6868.363	6726.0146	9552.104	1.35852265	66.11029053	1.29639149	0.55764642	-0.048624999800000006	-0.0227796955	-0.1733099315	-0.0384185655	0.1040093112	-0.13065784960000001	-0.018033163799999998	-0.0699534783	0.1779932654	0.2624374262	0.0038902865000000003	-0.019176998100000002	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	-0.00355658	-0.141189	-0.182492	0.00202613	0.0008395749999999998	-0.000445435
6839.9907	6720.7476	9535.113000000001	1.49785101	72.89048004	1.40703881	0.35034808999999995	0.0331674187	0.0300951256	-0.0389187695	0.07638032759999999	-0.0131884451	0.11554834359999999	-0.0060331809	0.0497699362	-0.1373268181	0.2325272849	-0.04352599150000001	0.0382487804	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	0.00473806	0.0106317	-0.101936	0.0026325	0.00042186	0.000724015
6786.3027	6684.4375	9493.353000000001	1.26457787	61.53862381	1.20715916	0.22758886	-0.0640439255	-0.0087295879	0.043403078399999996	0.0291961304	0.0195035062	-0.0647438646	-0.015617798899999999	-0.0524172345	0.0365818637	-0.012106908700000002	-0.0069801162	-0.0676182231	0.0663740572	0.0659398291	0.0652182186	0.06421237070000001	0.0629266692	0.0613667174	0.0	-0.0132363	0.0104978	0.0128074	0.00143799	-0.00024059	0.000686231
6753.255999999999	6678.401999999999	9463.792	1.03024292	50.13509369	1.00899363	0.07043558	0.0444264483	0.012194244699999999	0.0025259673	0.0646543985	0.013265440900000001	0.0423776555	0.0534687688	0.008601489	-0.0443365813	0.021409554700000003	-0.0581722359	0.01670599	0.0663419489	0.0658117066	0.0649311064	0.0637048363	0.0621394246	0.060243205	0.0	0.00125308	0.016646399999999995	-0.0082406	0.00132362	0.000129345	0.000776918
6731.8784	6673.5947	9452.628	1.02527404	49.89329147	1.00276947	0.07447657	-0.0803807873	-0.0012951473	0.0144409124	0.0615319386	-0.0109980768	-0.0196139165	-0.0559422945	-0.05258501	0.010031721700000001	-0.0247815188	-0.054501499800000006	0.011907668799999998	0.0663066357	0.0656708672	0.0646157647	0.0631480654	0.0612771412	0.0590149387	0.0	0.014217	0.0108276	0.0033999	0.00130951	0.000938696	0.000834524
6749.5103	6659.1562	9464.163	1.0267216	49.96373367	1.00480902	0.0963057	0.0678483913	-0.042216301399999996	-0.0357876914	0.034976107	0.0027014501000000002	-0.0603732674	0.049085155	0.013806015100000001	0.028097510299999996	0.0195406878	-0.04971904940000001	0.0350341236	0.0662681193	0.0655173382	0.0642723306	0.0625424883	0.0603408602	0.0576840542	0.0	0.0182385	0.0312819	-0.0148362	0.000300886	0.000958923	0.000877549
6781.9937	6669.892	9467.452	1.03014672	50.13041306	1.00910676	0.13109437	-0.0198937265	0.0409047593	-0.0282081548	-0.030779337200000003	-0.0784323745	-0.0081295814	-0.0678696847	0.0486480718	-0.0322593195	0.0055608233	0.0095295175	0.0480707201	0.0662264016	0.0653511492	0.0639009535	0.0618885731	0.0593317122	0.0562528657	0.0	0.00487019	-0.00718686	-0.0262272	0.000923471	0.000419786	0.000681945
