CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
6949.5176	6402.2593	8558.35	n/a	n/a	n/a	n/a	0.0401795144	-0.022229752999999998	0.0593924685	-0.0617182848	0.047177583200000005	-0.0313088644	-0.0369661612	0.033890332200000005	0.0741739121	-0.0424998329	0.0259764266	-0.0645563716	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	-1.30365e-05	-0.0230235	0.0544738	-0.00181395	-0.000929931	0.00108498
6830.1084	6396.6133	8514.0205	1.09563577	55.32052231	1.05250907	0.1805020135	0.0335561866	0.0323350288	0.0472749767	-0.0687940572	-0.0084313706	-0.0743408627	-0.0452569545	-0.0281636514	0.055512273	0.0174041091	-0.0247265072	0.0172853616	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	-0.0141729	-0.0874922	0.0388211	-0.000523734	-0.00092359	0.000657122
6774.2817	6395.6035	8490.885	1.07403076	54.22964859	1.0340786	0.2132443798	0.0073230147	0.0681104349	0.0239399671	0.0200980087	-0.0860403581	-0.038832533100000004	-0.0052390954	-0.054804841900000005	-0.012961578799999998	-0.0682541708	0.054223531900000004	0.0626193402	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	-2.23902e-05	0.00799212	0.060283	-0.00148914	-0.000673901	0.00108498
6759.0186	6407.59	8487.646	1.06196284	53.62031937	1.0234046	0.0535668098	-0.0530586892	0.035945708300000004	-0.0005003949	0.085564145	0.0594452246	-0.011492901000000002	0.0437179855	-0.042064564299999996	-0.0203347611	-0.0053322236	0.09483194810000001	-0.058473683	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	-0.016201799999999995	0.00685582	0.049545	-0.00164994	-0.000571291	0.000838128
6804.335999999999	6404.069	8501.815999999999	1.08155692	54.60965729	1.04037666	0.16132637	-0.0538144279	-0.0486252634	-0.08094163110000001	-0.058590830700000006	0.0329013967	-0.071126071	0.0575420339	0.047295208600000006	-0.073852794	0.0146956938	-0.0151276155	0.0201458302	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	-0.0210914	-0.0756171	0.050528	-0.000476953	-0.000571291	0.000551498
6800.6646	6407.031	8528.73	1.09394979	55.23538971	1.04644549	0.19699536414	0.0269532031	-0.0611484423	-0.0962528017	0.0153283244	0.0180363492	-0.0035145909999999996	-0.0175700453	0.07091662900000001	-0.047538835300000006	-0.0961864152	0.048075273700000004	-0.0788482316	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	-6.88586e-06	0.019273	0.0527339	-0.00164094	-0.000821291	0.000713808
6774.7397	6421.0815	8541.686	1.09385514	55.23061371	1.04911411	0.23951646914	0.060168898	0.0133163628	-0.045364164000000005	-0.054428653099999995	0.0538648248	0.0034686395	-0.04518195	0.0030873928000000003	-0.0494738942	-0.011563885500000001	-0.0613770496	-0.0487659323	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	-0.0160438	-0.0716261	0.0162841	-0.000608501	-0.000662024	-1.70991e-05
6762.831999999999	6417.649	8546.283000000001	1.07058609	54.05571747	1.03330564	0.216982345	0.0305705314	0.0719102551	-0.07101874080000001	-0.013712775	-0.0609941038	0.030662304100000003	-0.0369140637	-0.06479934400000001	-0.0712852443	-0.1095598085	-0.045417811100000004	0.0023625914	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	0.00307204	0.011649	0.0460108	-0.00127085	-0.000334099	0.000689921
6794.1772	6428.3716	8552.164	1.06617999	53.83324814	1.02871287	0.04927849	-0.0260646553	0.0516251941	-0.0119290379	0.0755934874	-0.003084982	0.041778339500000004	0.0331072834	-0.0545612755	-0.0186669043	-0.033449471	0.0104635043	-0.0724431219	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.00385361	-0.00119277	0.0190998	-0.00127085	-0.000410163	0.000591102
6795.1074	6411.4966	8547.673	1.06577349	53.81272507	1.03214037	0.18977862	-0.0649178054	-0.0076539976	-0.045268561	-0.0039919698	0.06510493740000001	0.06440006179999999	0.0656970381	0.0060285725	-0.060282282400000005	0.027115574700000002	-0.0722542263	-0.067653365	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	-0.0131986	-0.062401	0.0222351	9.08426e-05	-0.000814285	0.000189259
6796.149	6399.972	8537.838	1.07961583	54.51164627	1.04157734	0.20667523	-0.017900663	-0.0607066574	0.0095312493	0.0011626057000000002	-0.044352628	0.1126793613	0.0265748473	0.0604908367	0.0622314822	-0.09385763859999999	-0.0603496715	0.013529168400000001	0.066269463	0.0657421369	0.0648663662	0.0636467925	0.062089879800000004	0.060203880099999996	-0.013181	0.0500361	0.0337605	-0.00119246	-0.000590581	0.000336155
6739.0728	6408.727	8522.776	1.10063291	55.57283401	1.04612315	0.22754698	0.038366506	-0.039088096	0.038788041	0.030654165299999998	0.012740661200000001	0.044665679699999995	-0.0397211273	0.0353535373	0.023036066	0.055831363700000004	0.012221838300000001	0.010496231399999998	0.0662343442	0.0656020711	0.0645527497	0.0630930508	0.0612322541	0.058982189000000004	-0.00342152	-0.07170840000000002	0.0105811	-0.000146405	-0.0008321309999999998	0.000166488
6730.6167	6399.2397	8511.571	1.07503331	54.28026581	1.03416395	0.19031662	0.0479565622	0.026592343799999998	0.0154820626	-0.0572882567	0.008896672900000001	-0.027210620699999997	-0.0534561344	-0.0123297735	0.0004953485	-0.0079336118	-0.0010956003	-0.0181180825	0.06619603980000001	0.06544938480000001	0.0642111921	0.0624907605	0.060301010999999995	0.057658388899999996	0.0041138	0.0137178	0.029859	-0.000781647	-0.00055461	0.0008152689999999998
6753.536	6396.2637	8512.921999999999	1.08571732	54.81972122	1.03478086	0.1410698	0.0095825794	0.0409968812	0.0458283845	0.0241817586	-0.0923144168	-0.06199350940000001	-0.0064769065	-0.0464057445	0.0363013336	-0.042486108700000004	0.0318126286	0.014188179399999999	0.0661545517	0.0652841075	0.063841841	0.061840385	0.059297270199999995	0.056234771600000004	-0.0196995	0.0407888	0.0165855	-0.00129581	-0.000247845	9.7957e-05
6735.234	6402.0625	8508.049	1.08766305	54.91796494	1.04367089	0.22722041	-0.0619943996	-0.0032982832	-0.0156657697	0.04534110400000001	0.06751679990000001	-0.0086252372	0.0570446289	-0.0101997846	-0.052434935	0.09754474699999999	-0.0010236017	-0.0421762931	0.06610988200000001	0.065106271	0.06344485650000001	0.061142424800000005	0.0582222384	0.054713801500000006	-0.00682364	-0.0652838	0.0103457	0.00011473	-0.000777944	0.000197961
6739.7515	6393.4053	8517.206	1.07308829	54.18206024	1.03473151	0.23051776	-0.0205441058	-0.0641518326	-0.035311785899999996	-0.0295740712	-0.0069151019	0.0112013796	0.0293400898	0.06549887559999999	-0.011342374399999999	-0.03752787	0.0221787411	-0.0031312759999999997	0.0660620326	0.0649159094	0.0630204104	0.06039741690000001	0.0570772081	0.0530981118	-0.0195403	0.0523578	0.0365181	-0.000764362	-0.000290502	0.000311169
6709.111999999999	6401.2607	8523.372	1.10903442	55.99704361	1.05090749	0.28651419	0.0403842619	-0.0074483807999999995	-0.00045676019999999997	-0.0227881128	0.047108707400000005	-0.0261483348	-0.046553905199999995	0.0181692616	-0.0011695407	0.0294042327	-0.0314953143	-0.0207005863	0.066011006	0.06471305940000001	0.0625686863	0.0596059345	0.0558635559	0.0513904995	0.00957028	-0.0649105	-0.00185532	7.03899e-05	0.000614558	1.57431e-05
6745.279	6413.8145	8532.533000000001	1.06945348	53.99853134	1.02417517	0.06266515499999999	0.029801186299999997	0.0601765896	-0.0473527761	0.0049414192	-0.08327347480000001	-0.0230337995	-0.0139011421	-0.0432652253	-0.0736765667	-0.0497797436	0.0072533626	0.0560636375	0.0659568046	0.06449776	0.062089879800000004	0.058768586799999994	0.054582741	0.0495939208	0.0080599	-0.0418093	0.0145465	0.000318966	0.0007990169999999998	1.57431e-05
6753.9077	6421.2065	8537.64	1.07763672	54.41171646	1.04240215	0.15417062509999999	-0.0259577863	0.0088473251	-0.0039090211	0.0581198172	0.0034605333	0.028737460899999998	0.0285590705	-0.0073218147	0.007794619599999999	-0.0037317019	0.0013111402	-0.023935317999999997	0.0658994309	0.0642700526	0.0615841982	0.0578860181	0.0532363032	0.047711485899999996	0.0141252	0.00628652	-1.16001e-05	-0.00101192	0.000643461	-0.000206843
6784.0513	6417.057	8527.825	1.06763959	53.90694809	1.02840996	0.1902215199	-0.0105911854	-0.0499822693	-0.0145385558	-0.011626524	-0.061834703399999996	0.1287028884	0.0161606432	0.045462004400000006	0.00094969	0.0280576875	-0.0930653368	0.08198979719999999	0.06583888780000001	0.064029981	0.0610518603	0.0569589074	0.0518258614	0.0457464537	0.014142900000000003	-0.07042030000000002	-0.0204835	0.00057011	0.000405186	-0.000166646
6755.599	6410.6416	8515.778	1.07327986	54.1917305	1.026739	0.09066088	0.0402084583	-0.0430419016	0.0333991885	0.0177716373	0.028626827	0.0118180614	-0.0448525882	0.0373944608	0.0098704582	-0.0077122589	0.010355419499999999	-0.0360437431	0.0657751782	0.0637775914	0.0604930965	0.0559879682	0.0503531111	0.043702225899999995	0.021128	-0.0277719	0.00123618	0.000652003	0.000579506	-0.000296587
6767.805	6410.967	8508.284	1.10576665	55.83204651	1.06230068	0.186490475	0.022538777799999996	0.021482130099999996	0.0883052385	-0.09872147769999999	-0.031438477400000005	-0.0856883351	-0.041489133399999996	-0.024124210400000002	0.0688132769	0.0025477054	-0.029744934599999998	0.022541116400000002	0.0657083051	0.0635129325	0.059908148700000004	0.0549739475	0.0488198232	0.0415823416	0.00412953	0.0549886	-0.00251257	-0.000615616	0.0004998	1.57431e-05
6738.0635	6404.281	8498.517	1.09342849	55.20907211	1.05114877	0.20021536999999998	-0.0223363652	0.0263773002	0.030097723	0.0748035957	-0.024867608500000003	-0.030365999700000004	0.0198009773	-0.023422971299999998	0.001821645	0.0586951679	0.051633166900000006	0.0696283495	0.0656382718	0.063236055	0.059297270199999995	0.0539176256	0.0472278409	0.0393904706	0.00412889	-0.0575529	-0.022495	0.000680102	0.000557898	1.57431e-05
6749.646	6393.7383	8500.565999999999	1.07758093	54.40890121	1.044276	0.24143146	-0.0347984141	-0.0306452039	0.0344077439	0.034558659	0.0181889092	0.0739624398	0.0356005645	0.031623682	0.0594367677	-0.0178839896	0.030863434500000002	-0.0551376915	0.0655650816	0.0629470122	0.05866072519999999	0.0528198154	0.0455790783	0.0371304074	0.014120700000000003	0.0679922	0.0105428	-0.000777033	0.000557898	1.57431e-05
6749.1445	6399.891	8493.586	1.1049571	55.79116821	1.05288041	0.242786305	0.0152105151	-0.049732308200000006	0.0398981011	0.0373353447	-0.0408096648	0.1159921649	-0.025574636499999998	0.0350426021	0.033335919	0.0926361203	0.0064149982999999995	0.0512864796	0.065488738	0.06264585980000001	0.0579987893	0.0516813616	0.0438755176	0.0348060647	0.0141319	-0.0505495	-0.0243124	0.000746647	0.000608581	-0.000197458
6712.0986	6401.2593	8483.402	1.08662057	54.86532974	1.04049528	0.15843912999999998	0.0361815174	0.027046576200000002	0.036270586800000004	-0.0383218052	-0.0099928121	-0.027286094500000004	-0.038994971600000004	-0.0300270166	-0.0022764107000000002	0.0342854799	-0.0114880133	0.030277459500000003	0.0654092447	0.0623326557	0.0573117491	0.050503140099999996	0.042119207	0.0324214662	-0.0233166	-0.0384252	-0.00391652	0.000297167	-0.000307407	0.000206483
6736.4844	6397.899	8491.199	1.09069157	55.07087708	1.04496884	0.19247194	-0.0007577592999999999	0.0426419873	0.0412159544	0.0498474023	-0.0823962619	-0.0726213462	-0.0106076417	-0.05265863849999999	0.013890936999999999	-0.0352773942	0.0535890887	0.0428834908	0.06532660559999999	0.062007460099999995	0.056599901900000006	0.0492860577	0.0403122579	0.0299807403	-0.00396895	0.0484014	-0.00719381	-0.000626026	-0.000633339	-0.0002048
6741.2793	6393.8276	8488.074	1.0852598	54.79661942	1.04440081	0.24760414	-0.0559596974	-0.0028674996	-0.0038067126	0.0364230093	0.0505984133	-0.0157610133	0.0567945863	-0.007946158100000001	-0.0162291472	0.0797927575	0.0054120446	0.0201218783	0.0652408245	0.0616703357	0.0558635559	0.0480310508	0.0384568429	0.0274881122	0.0156493	-0.0554642	-0.0214714	0.000430789	0.000423251	-0.000121351
6740.7573	6399.076999999999	8496.633	1.07755423	54.40755463	1.03874636	0.21680567	-0.025844675600000002	-0.0630561509	-0.0098832293	-0.0256019666	-0.011947956200000002	0.0147775202	0.024184207200000002	0.0605920772	0.024658031	-0.0209180325	-0.0136565222	0.030301592000000002	0.0651519057	0.0613213471	0.0551030297	0.046739085199999995	0.036555192599999994	0.024947897099999998	0.00162278	0.0658604	0.00253935	-0.000545686	0.000534364	-0.000182639
6709.015	6399.2646	8496.545	1.1049844	55.79254913	1.04821396	0.27304713499999994	0.0318043253	-0.013248626599999999	-0.0003867432	-0.0151682401	0.04459435900000001	-0.0082453135	-0.0416208134	0.0167574183	-0.0188402582	0.0688929252	0.0039711353	0.036311926200000004	0.06505985339999999	0.0609605617	0.054318652599999996	0.0454111549	0.0346095933	0.022364492599999997	-0.0335663	-0.0450227	-0.028766	0.000432705	-0.000202255	1.57431e-05
6740.649	6403.22	8505.094000000001	1.07806754	54.43347168	1.02391791	0.06319275	0.0305015277	0.0621249861	-0.059597980700000004	-0.012588384199999999	-0.0473394242	-0.0338240359	-0.0281156326	-0.049746796399999994	-0.0810608981	-0.02438332	0.009960749100000001	0.0552021249	0.064964672	0.0605880488	0.053510764	0.0440482817	0.0326223841	0.0197423711	-0.0379856	-0.0117667	-0.0150777	0.000632686	-0.000165653	1.57431e-05
6752.6196	6410.4116	8515.529	1.08228123	54.64622879	1.03717351	0.133674555	-0.0306436688	0.0358399817	-0.0370434098	0.0848475681	0.0165243077	0.0019863226	0.035179591	-0.046692770300000006	-0.033129412999999996	0.0164508695	0.05655728980000001	-0.060054741200000004	0.0648663662	0.060203880099999996	0.0526797137	0.0426515145	0.030595954300000002	0.0170860719	-0.0287498	0.0396259	-0.0293623	-0.000329682	-0.000169899	-0.000192874
6772.9917	6409.696	8518.607	1.06489813	53.76852417	1.0272752	0.180830395	-0.044438342	-0.0487626316	-0.0679134926	-0.037973689	0.0270856321	-0.0031561876	0.0396627632	0.0386274108	-0.07490571139999999	0.0345235401	-0.0701135771	0.0064352755000000005	0.0647649406	0.05980812940000001	0.0518258614	0.041221927900000004	0.02853274	0.014400193600000001	-0.0336608	-0.0472596	-0.0444176	0.000987085	-3.23521e-05	-0.000167616
6753.236	6407.2075	8523.851	1.07279456	54.1672287	1.02980196	0.21057959500000004	0.0185788423	-0.0700364416	-0.0314869807	0.0056367136	-0.006585182199999999	0.0339299888	-0.0130110729	0.0766598125	0.00035033309999999996	-0.0622066428	0.0267978222	-0.005861283199999999	0.0646604001	0.0594008729	0.050949576600000004	0.0397606219	0.026435221800000002	0.011689385900000002	-0.0368573	0.0480233	-0.0129774	-0.000387703	-0.000215732	-0.000112584
6740.6704	6401.125	8524.942	1.09269106	55.17183685	1.04030704	0.1845624	0.048724381799999994	0.0109507663	0.0173318548	-0.043496283399999995	0.035057683900000004	-0.0497881355	-0.0406812258	-0.0058127234	0.024243727799999996	0.05627074730000001	-0.036569994	0.012005813899999999	0.0645527497	0.058982189000000004	0.050051238600000006	0.0382687212	0.024305921499999997	0.0089583417	-0.0387524	-0.052306	-0.0527156	0.000429655	-0.000209402	-0.000140892
6748.139	6405.0947	8520.048	1.04761207	52.89572144	1.00757253	0.06221341	0.0136652078	0.0746078442	-0.0412660348	0.013776416599999999	-0.0633284242	-0.0265062114	-0.0138192688	-0.059940527199999996	-0.0801302933	0.0087448879	-0.0559613992	0.0837716065	0.06444199469999999	0.0585521582	0.0491312363	0.0367473735	0.022147399100000003	0.0062117889	-0.0449757	-0.0425113	-0.0392415	0.000850464	-3.23521e-05	-8.432469999999998e-05
6741.1675	6403.166	8527.898000000001	1.06820285	53.93538666	1.03119731	0.209396115	-0.0472712596	0.0310898253	-0.013128813000000001	0.08285712740000001	0.0299612785	0.023013395699999998	0.047628618399999996	-0.0438727121	-0.0162771602	-0.030797055499999997	0.061785817800000004	-0.055397013200000005	0.0643281403	0.0581108632	0.048189968	0.0351977495	0.0199622496	0.0034544825	-0.0358884	0.0701301	-0.0216102	-0.000505327	-3.23521e-05	-0.000129256
6782.3306	6407.985	8531.339	1.05859149	53.4500885	1.02660477	0.180913145	-0.053646834500000004	-0.023913666299999997	-0.0351730464	-0.0517251251	0.0251579325	0.0796900411	0.0519788139	0.021668442799999996	-0.0372419108	0.0527939463	-0.0904827085	-0.0016592348000000002	0.0642111921	0.057658388899999996	0.0472278409	0.0336210418	0.0177531003	0.0006911956	-0.0439243	-0.0283917	-0.0534945	0.000112333	-0.000246661	-0.000111802
6751.1943	6405.4619999999995	8537.844000000001	1.07244849	54.14975739	1.03156555	0.153203555	0.0055977977000000005	-0.0745126554	-0.0418130637	0.0039230893	-0.0332364525	0.0124196006	0.000474701	0.0841649571	0.0023221165	-0.0523910854	-0.0152928201	0.025929782599999996	0.0640911555	0.057194822400000005	0.0462452716	0.032018463399999995	0.0155226071	-0.0020732878	-0.0423649	0.0195144	-0.0172339	-0.00107398	-0.000282352	1.57431e-05
6763.6377	6402.445	8533.843	1.07233131	54.14383698	1.03351176	0.066432355	0.0521331072	-0.0258098794	0.0676351045	-0.0458853942	0.0643167984	-0.0445420937	-0.0398249205	0.026497332999999998	0.1024644859	0.0065627642000000005	-0.0089048371	-0.0457487677	0.0639680366	0.0567202529	0.0452426854	0.0303912475	0.013273451499999998	-0.0048341819	-0.0476768	0.0486929	-0.027748	-0.00122666	-0.000282352	-0.000260134
6728.0019999999995	6409.6924	8515.894	1.0844698	54.75672913	1.04124808	0.20646195	0.0477734434	0.0373909728	0.045021695099999995	-0.0651640944	0.0034337612	-0.0553956766	-0.0472568936	-0.038046792999999995	0.052478320999999994	0.0357110915	-0.0723729154	0.0277423331	0.063841841	0.056234771600000004	0.044220516200000004	0.0287406463	0.0110083378	-0.0075867072	-0.0395425	-0.0541361	-0.0520813	0.000100719	-0.000282352	-0.000164206
6728.857	6393.392	8507.924	1.04494619	52.76111603	1.02031887	0.204109345	0.0187821382	0.0586522304	0.0437475758	-0.013510018300000001	-0.0662064975	-0.0310689791	-0.0246659771	-0.0641155604	0.0345130282	-0.0276818275	0.027727670299999996	0.0643304277	0.063712575	0.0557384719	0.043179206500000004	0.027067929900000003	0.0087299892	-0.0103260985	-0.0327445	0.0472696	-0.0181149	-0.0008761469999999998	-3.23521e-05	-0.000176125
