CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
6502.7505	6341.0957	8897.427	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.011312	-0.0329889	-0.0270306	0.000829415	0.000392585	-0.000152931
6381.016	6335.9043	8878.214	1.0285877	54.35782623	1.00856936	0.15706451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00582131	-0.00443302	0.00795652	0.000464128	-0.000366961	0.00025
6335.451999999999	6331.255999999999	8870.661	1.06330752	56.19267273	1.02532768	0.11398471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0139562	0.0380619	0.00637292	-0.000486203	-0.000402056	0.0
6274.786	6338.7305	8849.971	1.07384646	56.74962234	1.02479482	0.2393935	0.0347175292	-0.0318109667	0.06692841769999999	-0.0116941931	-0.0285921362	0.0692721574	0.0090541613	-0.06510081849999999	0.0504103621	-0.0104783958	-0.0560756986	0.0685491033	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	0.0236388	-0.0520329	0.00337722	0.00068682	0.000251044	-0.000348037
6303.5386	6333.9033	8840.837	1.00869918	53.30677795	0.98746437	0.06675603000000001	-0.02347958	-0.0037608369	0.0838805832	-0.027992842599999998	0.06276926599999999	-0.0210174759	-0.0626826625	-0.0020338305	0.071888826	0.017071013	-0.0358853835	-0.023722154199999998	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	0.0213655	-0.0246449	0.0256842	0.000520282	0.000353925	-0.000374373
6304.231	6337.4155	8838.618	1.02145195	53.98072815	1.00294328	0.25960832	-0.0523578625	0.0004072403	0.0372850156	0.003778715	0.0006632405999999999	-0.07964175700000001	0.046800599000000005	0.0692710891	0.025575596000000003	0.0228879585	-0.0768222675	-0.0489810001	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.00993222	0.0652512	0.051843	-0.0008464059999999999	-0.000150128	0.0
6301.8164	6336.4814	8832.241	1.0673579	56.40671921	1.01795518	0.19626292	-0.0621409534	0.0125298068	-0.0254051341	0.0346162213	-0.0172671237	0.0752625482	-0.0410797146	0.0681029122	-0.0367809608	-0.049748089599999996	0.0173492948	0.0033812067999999997	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.0093344	-0.0339684	0.01856	0.000166844	-0.000400128	0.0
6275.345	6327.1807	8826.118	1.04779387	55.37281799	1.00119328	0.11141064999999999	0.0427120117	0.046276844500000004	-0.06438983820000001	-0.0288649181	0.091639924	0.0182249871	-0.0137729268	-0.0706948646	-0.056739842	0.027593664	-0.052206929000000006	-0.0100742252	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	0.0319218	-0.0301667	0.0245969	8.3948e-05	0.000577573	-0.00014572
6273.5986	6329.72	8841.883	1.04561496	55.25767136	1.01485133	0.17823490000000003	0.0736961991	0.0217559745	0.0190186052	-0.015142868200000001	-0.0416226471	0.0130296955	0.07706974230000001	-0.0763981555	-0.0003987914	0.0550162274	0.007882061800000001	-0.035831336899999996	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	0.0277895	0.058627	0.0325364	-0.00105342	0.000313273	0.0
6292.983	6337.7603	8857.211	1.04513991	55.23256683	1.01158822	0.14646911	-0.0095692924	0.0049974103	0.0531361162	-0.0020982194	0.0743825881	0.0060830321	0.0058746621	0.0368721452	0.0209299352	-0.029217135699999997	0.07871846610000001	-0.0399514429	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	0.0419422	0.0117995	-0.00848361	-0.000634199	0.000674253	-0.000109177
