CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
7475.8716	6585.717	9506.788	n/a	n/a	n/a	n/a	0.0120923292	-0.0408111906	0.0352477531	-0.0308393361	-0.0004938189	0.08955494189999999	0.0020372267000000003	-0.0286402682	0.0516217786	-0.067798464	0.1057585658	-0.0715769962	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	0.0163057	-0.100739	-0.0530693	0.000136902	0.0008120789999999998	0.0
7368.439	6576.2974	9478.205	1.03575885	47.10978317	1.02207315	0.035824510000000004	0.0339676289	-0.026118475099999997	0.027583906800000002	-0.0040347017	-0.05937246980000001	0.04172237	-0.0297511702	0.0154740599	0.0497901404	-0.0318430409	0.0638349383	-0.0087920873	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	0.0189435	-0.10455	-0.0636026	0.000282015	0.000959429	-8.43852e-05
7319.4316	6594.3955	9464.979	1.0467695	47.61058044	1.03437567	0.10547083999999998	0.0362684317	-0.0248773004	0.0205059447	0.0046614351	-0.09259285630000001	-0.0013945201	-0.008014583	-0.0079949749	0.0116695827	-0.0287585002	0.0426326821	-0.032530332599999996	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	0.0162896	-0.0500807	-0.0486122	-0.000122074	0.00105687	-0.00025
7276.4536	6585.2036	9438.472	1.04438138	47.50196457	1.02831399	0.0650415	0.0361542273	-0.0453710059	-0.0174023269	0.0392498645	-0.0636950166	0.0089011684	-0.0232025418	-0.052411072	0.006632114200000001	0.0045801187	0.0146946743	-1.4236500000000002e-05	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	0.0262978	-0.07283879999999998	-0.0365541	-0.000175592	0.000956046	0.0
7248.984	6586.4893	9434.27	1.00777769	45.8371048	1.00278938	0.06437095000000001	0.030851156600000002	-0.034355241	0.0062357524	-0.0318365347	-0.10811600769999999	-0.0049918639	-0.0054128047	0.0218811956	0.0197858729	0.0177102201	0.0230185846	0.0217835704	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	0.0217016	-0.0881924	-0.0328694	0.000375213	0.0008120789999999998	-0.000119957
7234.7466	6578.647	9433.309000000001	0.99973089	45.47110748	0.99370182	0.022768400000000005	0.0402141925	-0.0108464856	0.0022858013	-0.0324487404	-0.1122769408	-0.0128502531	-0.023605573300000002	0.050203413899999993	-0.0037151267	0.0408238561	0.0489656674	0.0180815699	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	0.0163185	-0.0881845	-0.031905	0.000549457	0.000710038	-0.000171932
7220.842	6596.7544	9435.555	1.01346409	46.09574127	1.01455998	0.16179985000000002	0.053794503099999995	0.0028745834999999997	0.0011122395	-0.022747375	-0.0670824325	-0.042777454400000005	-0.038595783599999996	0.008600445699999999	-0.011750596499999998	0.013806415700000001	0.011471188200000001	-0.0030885652	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	-0.0153984	-0.0465046	-0.0361923	0.00029419	-0.000545078	0.0
7226.0957	6586.276999999999	9428.287	1.0838778	49.29839325	1.06728625	0.1506061	0.0587500971	-0.0319667333	-0.0267787832	0.0007236807000000001	-0.051952098700000005	-0.046868821799999995	-0.0385876576	-0.0387460877	0.0192657102	0.0418949481	-0.0187013836	-0.0343573958	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	0.0162369	-0.0677352	-0.021061	0.000221419	0.000865282	-0.000169047
7228.6074	6592.1616	9439.402	1.03686082	47.15990448	1.02463603	0.0617937	0.040805328599999996	-0.0615710884	-0.0122583413	-0.0500686568	-0.013323260200000001	-0.0373636829	-0.0159641141	-0.0151011557	0.0553286241	-0.0089140504	0.0133418538	0.008766614300000001	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.0200979	-0.07363229999999998	-0.0211239	0.0008200749999999998	0.000593735	-0.000338298
7220.9307	6589.0869999999995	9450.806999999999	1.02995729	46.84590912	1.0198983	0.05430679999999999	0.0546755378	-0.038898480299999996	-0.0089279884	-0.017668414	-0.010582633000000001	-0.023839317000000002	-0.0245419025	-0.0078008428	0.0366391256	0.0213365069	-0.0098972319	0.0368768936	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	0.0106077	-0.0593974	-0.0293954	0.00066036	0.000764245	-0.000222319
7223.6714	6596.0674	9441.888	1.0446651	47.51486969	1.02967596	0.13392439	0.039735608	0.0006576261000000001	-0.0207347693	0.0523611349	0.0155959181	-0.021680656099999997	-0.0260405675	-0.0501700946	-0.0259938722	0.0174303235	-0.0424346284	-0.0041385307	0.066269463	0.0657421369	0.0648663662	0.0636467925	0.062089879800000004	0.060203880099999996	-0.00236534	-0.0374782	-0.0293967	0.0007261849999999999	-0.00039247	0.000535758
7207.0996	6588.9526	9417.782	1.01619434	46.21992111	1.00951922	0.015175944	0.028136023	0.0184906218	-0.0569768356	0.0857244166	0.0510294022	-0.0032731992999999997	-0.0323368123	-0.08389746990000001	-0.0372410428	0.0578411285	-0.055625566900000006	-0.027071327599999997	0.0662343442	0.0656020711	0.0645527497	0.0630930508	0.0612322541	0.058982189000000004	0.000993004	-0.0424469	-0.0293808	0.0007217579999999998	-0.000456415	0.00046747
7172.4490000000005	6586.052	9400.075	1.03647256	47.14224243	1.02668154	0.180615996	0.007393129799999999	0.0307137069	-0.0470853138	0.0440986747	0.0589526099	-0.0300087968	-0.0143691436	-0.034663192	-0.0402028829	0.08306849820000001	-0.0355551952	-0.0177622306	0.06619603980000001	0.06544938480000001	0.0642111921	0.0624907605	0.060301010999999995	0.057658388899999996	0.0334632	-0.0549165	-0.0382851	0.0011643100000000004	0.000763075	-0.000405926
7186.4890000000005	6595.225	9405.93	1.04218125	47.40189362	1.04170728	0.28817864	0.0330176483	0.045546248399999996	-0.06949615769999999	0.0412590542	0.0551402113	-0.015652166000000002	-0.05875436	-0.0254297559	-0.023702728399999998	0.05447842519999999	-0.0427185038	-0.0550831496	0.0661545517	0.0652841075	0.063841841	0.061840385	0.059297270199999995	0.056234771600000004	-0.0452751	0.00229509	-0.011288	0.000794194	-0.0008015649999999999	0.00016395099999999996
