CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
7831.1777	7020.569	9259.457	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.55776e-05	-0.0265227	-0.000670111	0.000276439	0.000706704	0.0
7700.1084	7020.6333	9214.506	1.09414542	50.83908463	1.04716742	0.1853737114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.015979799999999995	0.038438	-0.0173463	-0.000291952	-0.000480357	0.0
7633.7925	7032.279	9195.292	1.0199343	47.39089584	1.00608492	0.10284820499999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0118975	-0.0186195	-0.0053657	5.26041e-05	-0.000230357	0.0
7596.1064	7035.8457	9183.399	1.02053416	47.41876602	1.00574625	0.14457064500000003	0.056767455300000005	-0.029210097400000003	0.0609605975	-0.0274847569	0.0291383629	-0.0159060897	-0.0544002737	0.0534533557	-0.0543023253	0.0401931321	-0.1103091097	0.040269753	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	0.0172991	-0.0195075	0.0337545	0.000394894	0.000607917	-0.000326753
7557.504	7012.9517	9160.413	1.00402069	46.651474	0.99496949	0.10763865	0.0186551516	-0.06297250509999999	0.025040927799999998	-0.021356749100000003	-0.058898312	-0.0484539501	-0.0042480028	0.054921406900000004	-0.0178455809	-0.057689919000000006	-0.0371760718	-0.0368907303	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	0.0229621	0.0384056	0.0392928	-0.000178281	0.000607917	-0.000129443
7564.1445	7024.5693	9158.679	1.04157043	48.39620972	1.01777744	0.1910552	-0.0322949841	-0.054733385499999995	-0.0432766865	0.033992572	-0.0238143016	-0.0484801949	0.0346927492	0.0498450356	0.0396564811	-0.0269133589	0.0845062759	-0.0419918591	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.0314063	0.0387691	0.0002582	-0.000541811	-0.000458718	0.000386166
7509.757	7028.0684	9141.757	1.02406728	47.58293152	1.00593734	0.179689	-0.050578504100000005	-0.0418822108	-0.0210753277	0.0613153336	-0.022110471200000002	-0.084824494	0.050834337300000004	0.0361236816	-0.0203591944	0.0571128831	0.0743200071	-0.0340389062	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.0200473	-0.0308291	0.0211191	0.000555258	-0.00023762	0.000146915
7542.769	7012.9917	9139.823	1.0323751	47.96895218	1.00034833	0.1293749	-0.0697039334	0.005861439	0.0747292455	0.0047931699	0.0188784324	-0.055702437	0.053863271500000004	-0.032623960099999995	-0.044413571299999996	-0.0376023805	-0.0201525834	0.0357735958	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	-0.0257084	0.0248244	0.0256549	-0.000317354	-0.000526221	0.000256192
7530.052	7006.215999999999	9147.136	1.00554824	46.72245026	0.99474275	0.07801555	-0.041621336200000005	0.0392764251	0.0269843677	-0.05755618480000001	0.031387497400000006	-0.036154795499999996	0.023325217999999998	-0.061536427000000005	0.007005310799999999	-0.0324112173	-0.0662521388	0.0359555045	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	-0.0192533	0.0565622	0.0147756	-0.0007271559999999999	-0.000502227	0.000111121
7526.9106	7029.545999999999	9147.296999999999	0.99785632	46.36504745	0.99713671	0.16052655	-0.0152222245	0.0768156861	-0.00045493370000000005	-0.0214468453	-0.0340561642	0.001244577	-0.0084636265	-0.06495235769999999	-0.0045892022	0.042775491799999996	-0.0681438001	-0.0761786733	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	-0.0224898	-0.022314	0.0138138	0.000607089	-0.000398552	0.0
