CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6559.6157	6579.013000000001	9590.545	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
6455.508000000001	6571.3525	9554.462	1.03329384	51.2286377	1.00009775	0.1018654	0.0103057767	-0.06237170349999999	0.052186388	-0.0488755334	0.0447940508	0.0143323072	-0.022721843199999998	0.058688366299999996	-0.0826387353	0.0417029508	0.012621569099999999	-0.0367537971	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	-0.0200448	0.020044	0.0299751	-0.000346883	-0.000289147	1.3234899999999996e-23
6424.6904	6564.3374	9538.469000000001	1.05365837	52.23826981	1.00282109	0.0920229	0.0451124638	-0.0351530631	0.011040737	0.0358992446	0.028217149599999998	0.0511331319	-0.0477911839	-0.0061556360999999995	0.0149322474	-0.0319345338	0.1027808089	-0.0495853446	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	-0.0119995	0.071931	0.0406683	-0.000485684	-0.0	0.0
6409.868	6562.0435	9522.845	1.06931484	53.01448441	1.02136827	0.14671246999999998	0.0472001784	0.0435302368	-0.078010478	-0.0438769068	-0.0103876712	0.011704884399999999	-0.0417829345	-0.0720292169	0.0697390086	0.036807039	-0.0322237269	-0.006698619300000001	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	-0.019906	-0.0198292	0.0329152	-1.2384600000000003e-05	-0.000312554	0.0
6412.4727	6566.851	9521.73	1.05758679	52.43303299	1.00641692	0.02202363	-0.044257914599999996	0.0686108042	0.049750818499999995	0.0321663674	0.018888423799999998	-0.0163597912	0.0587327153	-0.0329405556	-0.0237836744	-0.0645769009	-0.0007989955999999999	0.0051114507	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	-0.0171294	-0.0198144	0.0398595	0.000192738	-0.00035319	0.0
6384.5254	6570.908	9530.596	1.04609156	51.86312485	1.0138365	0.19305042	-0.0730298904	-0.012696875900000001	-0.0453542725	0.0319430892	-0.027403761000000002	-0.0308327784	0.057006874400000004	0.0236659571	0.0784249187	0.0093267071	0.0350893281	0.050174270300000004	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	-0.0124509	0.068904	0.0585307	-0.0011621200000000004	-0.000142128	5.37264e-05
6404.9130000000005	6559.4336	9524.083	1.04911625	52.0130806	1.01226008	0.196551598	-0.0039873051000000005	-0.0561176745	0.038682821299999996	-0.053219939699999996	0.00047623379999999995	-0.0179670086	-0.0193203351	0.08747616189999999	-0.0300216344	0.026870477900000002	0.06890453860000001	0.0455979076	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	-0.0197426	-0.0147515	0.0282419	4.22736e-06	-0.000326306	0.000209513
6373.9194	6562.3657	9529.7705	1.04746246	51.93109131	1.00356674	0.089282223	0.060794346799999996	-0.0266305965	0.01919427	0.0608976397	-0.0380218923	-0.0760788148	-0.051006400599999994	0.0164561256	0.021640853999999998	-0.0363058119	0.0296623517	0.0088374096	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.0221335	0.0210327	0.051341	-0.000350139	-0.000414087	9.14999e-05
6394.31	6570.6523	9540.288	1.07228649	53.16181564	1.0221349	0.11790582	0.0302478231	0.0531786657	0.0005288125	-0.06407992030000001	-0.0861806842	-0.0212422465	-0.0236678669	-0.0882378689	-0.0059379966	0.0722712345	0.0021359642000000002	0.0190933344	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	-0.0123116	0.0662617	0.0621533	-0.00110597	-0.000146047	7.45185e-05
6398.005999999999	6569.7153	9542.707	1.07144678	53.12018204	1.0168488	0.12652064	-0.0519508988	0.0424822917	0.0300224937	0.060121541699999996	-0.0508330497	0.0248747467	0.0637651353	-0.0046415246	0.0118906023	-0.0636254938	-0.0391280064	0.025081099500000002	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	-0.0197641	0.0189999	0.0398974	-0.000350139	-0.00037919	7.24837e-05
6377.01	6576.3	9544.211	1.03312778	51.22040558	1.00048172	0.094588065	-0.0632559877	-0.0402726491	-0.0500652746	-0.0259401468	-0.08583374839999999	-0.014525860900000001	0.052497610599999994	0.0640335011	0.0341398085	0.03035853	0.011758841899999999	0.027904754	0.0663740572	0.0659398291	0.0652182186	0.06421237070000001	0.0629266692	0.0613667174	0.0	-0.00267887	0.0453785	0.05163	-0.000686298	-0.0	0.0
6416.1055	6569.425	9542.73	1.04746926	51.931427	1.00082433	0.06078796500000001	0.0060371832	-0.0526681097	0.0746451967	-0.0010258121000000001	-0.0168994737	0.048401584299999995	-0.0410941167	0.0409397387	-0.047724873099999995	-0.036199872599999995	0.0659403547	0.06485006360000001	0.0663419489	0.0658117066	0.0649311064	0.0637048363	0.0621394246	0.060243205	0.0	-0.0144442	0.0329078	0.042219	-0.000859023	-0.000311702	5.83917e-05
6374.104	6570.0225	9534.834	1.04507136	51.81254578	1.00006771	0.03165386499999999	0.054259012	0.0056553564	-0.041710487000000004	0.0370328255	-0.0426282342	-0.0103872705	-0.07424683809999999	-0.0229342491	0.0385362589	-0.0616338808	0.0021921561	0.0839733177	0.0663066357	0.0656708672	0.0646157647	0.0631480654	0.0612771412	0.0590149387	0.0	-0.0177231	0.0303519	0.0471606	-0.000559062	-0.000383116	0.000104566
6423.3145	6584.61	9541.649	1.07711804	53.40135193	1.02080309	0.055244615	0.0013143664	0.07724618330000001	0.063464874	-0.0395928351	-0.022328986000000002	0.0266262423	0.0525458925	-0.0742459627	-0.10983801160000001	-0.0067918473	0.0875440379	0.0798087086	0.0662681193	0.0655173382	0.0642723306	0.0625424883	0.0603408602	0.0576840542	0.0	-0.0177234	0.0534496	0.0451138	-0.000985729	-0.00025	6.23527e-05
6388.7153	6570.2524	9534.385	1.05762947	52.43514633	1.01297343	0.08803081500000001	-0.0579683842	0.0087535198	-0.026923631899999998	0.0590958979	-0.011607925500000001	0.0453647474	0.056565043200000005	-0.0122448244	0.0210065771	-0.0545152328	-0.0370992461	0.0105620541	0.0662264016	0.0653511492	0.0639009535	0.0618885731	0.0593317122	0.0562528657	0.0	-0.0177212	0.014619	0.0313013	-0.000350139	-0.00025	0.000134473
6369.0327	6582.693	9526.761	1.02085519	50.61195374	0.99767536	0.05995	-0.0362330921	-0.046818592199999995	-0.0551298026	-0.0307080797	-0.0083512831	0.0447519491	0.0207945975	0.0637224993	0.0245895335	0.0479105978	0.0429898936	-0.0033913883	0.0661814847	0.0651723324	0.0635017949	0.061186825099999995	0.0582509159	0.054723861799999995	0.0	-0.0110548	0.0327895	0.046609	-0.000489078	-0.000127304	0.0
6406.8174	6577.2163	9517.394	1.05340064	52.22549438	1.01007128	0.047033259999999986	0.0113173001	-0.044424973099999994	0.0665033764	-0.0006090778	0.0452995719	0.0909533328	-0.0285868472	0.02056168	-0.0514234139	-0.0105169073	0.0111907478	-0.0594817238	0.06613337059999999	0.06498092230000001	0.0630750281	0.0604377867	0.057099776500000005	0.053099701299999996	0.0	-0.0177165	0.0347971	0.0207773	-0.000558623	-0.00025	5.84042e-05
6379.0996	6575.7827	9501.598	1.05929613	52.5177803	1.01248384	0.13036367999999998	0.0704638767	-0.0021970341	-0.053992776799999996	0.060060754	0.0443317709	0.019521084299999998	-0.0804553584	-0.0382672155	0.0341445323	-0.0204759368	-0.0334001244	0.0374781729	0.0660820618	0.0647769559	0.0626208389	0.0596420368	0.0558796839	0.051383208300000004	0.0	-0.017703	-0.0207214	0.0442996	0.000278369	-0.000402607	9.49928e-05
6367.536	6562.113	9495.987	1.0682615	52.9622612	1.0185194	0.09782986	0.0162654095	0.0766709797	0.0130888183	-0.0460468091	0.008712684200000001	-0.014315828400000001	0.0125284183	-0.0681750867	-0.0599538991	0.0330988754	-0.025562574700000004	-0.07107009110000001	0.0660275606	0.0645604726	0.0621394246	0.058800190599999996	0.0545921117	0.0495773675	0.0	-0.0365181	0.0116548	0.0381183	-0.000251648	-0.000440845	0.000335883
6405.229	6572.1826	9509.926	1.04978609	52.04628754	1.01033962	0.0626039	-0.0646929091	-0.010274099699999999	-0.0324285505	0.0361447208	-0.0269110145	-0.046707559	0.046386675499999995	0.0389199716	0.037464495800000004	0.0023556554	-0.0517377699	-0.0047129790999999996	0.06596986980000001	0.0643315143	0.0616309946	0.0579128985	0.0532386146	0.0476853191	0.0	-0.0396234	0.0235313	0.0469578	0.000111372	-0.000364096	0.0
6387.899	6567.769	9520.117	1.01914549	50.52718735	0.99034852	0.0358218	0.0201398877	-0.0574014507	0.0527609526	-0.0124714951	-0.0191180936	-0.042068242199999994	-0.0487810105	0.0393189162	-0.020686003300000002	-0.014937187	-0.0380509044	0.0072995192	0.0659089921	0.0640901252	0.0610957699	0.0569808464	0.051820827199999996	0.0457103529	0.0	-0.0317463	0.0208895	0.0483814	-0.000352982	-0.000350864	0.0
6414.2812	6567.9155	9522.201	1.05220628	52.16627884	1.00863254	0.06314922999999999	0.052352360099999995	0.0184387885	-0.060100823600000006	-0.0244898967	-0.0230123466	0.07054840429999999	-0.0415178698	-0.0264362038	0.056444473099999996	0.037060704300000004	0.0291057234	-0.0263103838	0.0658449304	0.0638363518	0.0605339832	0.0560047547	0.050340461399999994	0.0436559033	0.0	-0.0276185	0.049279	0.0445055	-0.0008100149999999998	-0.000328091	5.53146e-05
6404.7217	6569.159000000001	9504.532	1.06253552	52.67837906	1.01185727	0.06943706	-0.0141043152	0.0574272804	0.0398623756	-0.0321259797	0.037861445099999995	0.0582612196	0.0380797097	-0.0410827228	-0.0719795791	-0.024600330899999998	-0.0019725597	-0.0569803583	0.0657776879	0.0635702434	0.0599458788	0.054985377800000006	0.048799305099999996	0.0415255426	0.0	-0.0290589	0.007976469999999998	0.0444238	-0.000395705	-0.000390715	0.0
6338.7519999999995	6560.8457	9484.476999999999	1.03680682	51.40280533	1.00480258	0.052471179999999985	-0.0431953907	0.0354332548	-0.0101399624	0.060119968200000005	0.0882945832	0.0389500023	0.0347200374	-0.021653620499999998	0.0285209138	-0.086479161	-0.0269312219	-0.0144464476	0.0657072678	0.0632918512	0.0593317122	0.053923503399999996	0.0471992193	0.0393229751	0.0	-0.0270465	0.0374172	0.0553729	-0.000454486	-0.000248117	0.0
