CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
7378.8276	7139.4355	10040.392	n/a	n/a	n/a	n/a	0.005700405600000001	-0.0800940293	0.0162703513	0.09653484119999999	-0.0932165588	0.040082090099999995	-0.0681992267	0.0652263662	-0.0102842437	0.0376206515	-0.014075401000000001	-0.0014494623999999998	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	0.0342911	0.0427769	0.0262669	-0.00149423	0.000109507	-0.000749906
7285.6016	7135.4194	10015.201	1.11400998	54.13354111	1.01708102	0.221221635	0.0794397597	0.0021568281	-0.0320672438	-0.0356088706	-0.059742807800000006	-0.0331580037	-0.0458521934	-0.0219935315	0.015545381399999999	-0.040207762599999995	0.0301042656	-0.039524575299999996	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	0.0354823	-0.0659502	0.00011236500000000003	-0.000487729	0.00060523	-0.000549154
7286.784000000001	7133.0938	10020.995	1.01785624	49.46110153	0.98450154	0.085091065	0.0093296578	0.0801771832	-0.053691246399999996	0.0010057445	-0.0626897038	0.0906683257	0.0141860036	-0.0972721342	0.054250889100000005	-0.06359180019999999	0.0568730617	0.0701715058	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	0.0350018	-0.00994067	0.00330845	-0.000757348	0.000629342	-0.000763522
7214.6743	7131.358	10044.284	1.06359482	51.68369675	1.01326346	0.23664547	-0.0680420203	0.032370241099999995	-0.07669535	-0.0046994557	-0.0152262618	-0.0314895656	0.0818326509	0.029232706	0.0398187848	-0.0354124582	-0.0110420422	0.1877658955	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	0.0220746	0.128791	0.0481541	-0.000867344	0.000485083	-0.000214958
7166.826999999999	7141.0205	10032.873	1.07685208	52.32791138	1.0048703	0.0790406	-0.038318767999999996	-0.0668502358	-0.0161481016	0.0641214916	0.0142529141	0.0631056709	-0.0205741165	0.0587901229	-0.07072559120000001	0.058045475	-0.0108423671	-0.051738527400000005	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	0.0267571	0.0859353	0.0284075	-0.0007601879999999999	0.00049524	-0.000332761
7132.954000000001	7146.8926	10023.118	1.08536148	52.74141312	1.00785375	0.183329494	0.0638924414	-0.0254210333	-0.008215827	-0.0045541863	-0.0266060108	-0.042302899500000005	-0.06289366440000001	-0.0273633955	-0.024168182599999997	-0.013856099299999999	0.0153865894	-0.0016690238	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	0.0360442	-0.0265526	0.000866256	-0.000162898	0.000452019	-0.000372515
7157.425	7156.7617	10024.81	1.03299928	50.19695282	1.01229835	0.232897694	0.0504975056	0.046954728099999996	-0.058739641100000003	-0.0130775206	0.08271395849999999	0.0616248723	-0.015265483400000002	-0.0615611108	0.0299807248	0.0063035075	-0.0264789983	0.1046662931	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	0.0170531	0.109403	0.0528911	-0.000443961	0.00037723	-0.000209844
7166.3066	7147.2207	10014.652	1.05097878	51.07064056	1.00609267	0.06930510000000001	-0.016584854099999997	0.06642907320000001	-0.0296292571	0.0112357433	-0.0142637802	-0.0572313546	0.0202945772	-0.0029738658000000003	0.0760212627	-0.017835649199999998	-0.026627442799999998	-0.09093952779999999	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	0.0117258	0.0758912	0.0423441	-0.000571285	0.000538721	-0.000100279
7191.3345	7140.0054	10022.756	1.11006546	53.94186401	1.0126673	0.23225517	-0.0611198585	-0.0343854498	-0.0627117749	-0.0301152062	0.0393581551	-0.0359344206	0.0610849221	0.0186148722	-0.025821295499999997	0.0508618128	0.0401075852	-0.0889893794	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.0246711	-0.0482381	0.00800753	0.000343368	0.000538721	-0.000402506
7186.508000000001	7137.4365	10030.82	1.0771842	52.34404755	1.01419878	0.23113572000000004	0.0308084556	-0.0594863871	-0.0718618365	-0.0041970955	-0.0059592137	-0.0370157137	-0.0323777699	0.0091574902	-0.044590319	-0.0048137778	-0.0181153962	0.1318578704	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	0.0243639	0.0898085	0.0318394	-0.000481518	0.000239627	-0.000147485
