CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
7564.943	6514.504	9708.1455	n/a	n/a	n/a	n/a	-0.0089958389	-0.0008927202	0.0425014472	-0.0140671966	0.0832826376	-0.119214501	-0.0219473548	-0.097131366	0.0020843049	-0.0032656128999999996	0.012051296999999999	-0.0068994765000000005	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	-0.0012239	0.975361	0.569399	0.0126893	0.00651868	0.000124927
7548.944	6536.116	9757.632	1.28076196	117.85201263	1.05975759	1.60738805	-0.0321730381	-0.035850287200000004	0.0256118069	-0.0205044601	0.055628244199999996	-0.0151864558	-0.0131425684	-0.037001974300000004	-0.0198775881	0.007746077	0.0101935265	0.0057132445999999995	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	-0.0631042	0.811099	0.80925	-0.008707289999999998	0.00568653	0.000724082
7258.4805	6468.18	9578.943000000001	0.74597394	68.6423645	0.77879733	0.2576782	0.024392508900000002	0.0015183545000000001	0.0371266309	-0.05287192860000001	0.0367793936	0.0167918223	-0.0441683249	-0.0171077274	-0.013803576299999998	0.0156326672	0.0328151282	0.0074263456	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	-0.0322889	0.812174	0.849825	-0.0117369	0.00550755	0.00121975
7233.8105	6481.7183	9581.374	0.60034102	55.241642	0.66976047	0.15526940000000003	0.0283214715	-0.0139608772	0.0207236804	-0.0340522407	0.0360759686	0.0467077636	-0.0413632868	-0.0093151994	-0.0079277086	0.0066887636	0.030826885699999997	0.007035956800000001	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	-0.0266945	0.8049469999999999	0.809918	-0.0135081	0.00554256	0.00146436
7264.9263	6473.5044	9612.519	0.5569585	51.24970627	0.63880086	0.1858188	0.0255977772	-0.0176291753	0.0091313859	-0.038568136	0.0281871739	0.0502309515	-0.041973318600000004	-0.0098217524	-0.007016637900000001	0.0067224116	0.0281210177	0.0090999337	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	-0.0342443	0.7413119999999999	0.792031	-0.0152923	0.0054474	0.00140878
7305.2734	6495.607	9624.29	0.54077691	49.76072693	0.6365844	0.0964243000000001	0.0214915119	-0.0163384819	0.0168203309	-0.0292806733	0.0244490975	0.0396890649	-0.0350880958	-0.008574490799999999	-0.0057477672	0.0053540114	0.0199271529	0.0024923126	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	-0.0338025	0.723086	0.758984	-0.0156417	0.00493285	0.00137854
7661.2363	6538.0254	9760.812	1.18035221	108.6125946	0.98947424	1.63683183	-0.025721144700000004	-0.0303387924	-0.0507658007	-0.0257143478	0.0871166608	-0.08874337730000001	-0.022444284199999998	-0.0021385201	-0.0232792901	-0.0418354206	0.0044875204	0.0499221803	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	0.00846583	1.20869	1.48437	-0.021294	0.00498684	0.00334372
7425.2437	6497.1978	9657.89	1.07947111	99.3298111	0.94436741	0.94680826	-0.0010567852	-0.00621236	-0.0130395176	0.0220086768	0.0491647745	-0.0636186505	-0.04297470900000001	0.0011032088000000001	-0.0157391106	-0.0077191889	0.024471631	0.035918788	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	-0.00188343	1.41657	1.77215	-0.0142531	0.00334759	0.00320789
7126.8906	6438.794	9465.256	1.21738899	112.02061462	0.97244734	0.7496563300000001	0.06467834530000001	0.027583488399999998	0.0067235847	-0.02003826	0.0079521322	-0.0188898084	-0.0599025321	-0.0097847621	-0.013099295	0.0191478362	0.0549250881	0.02294084	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.0195489	1.20908	1.55751	-0.0120658	0.0060551	0.00198082
7469.0034	6560.6255	9663.838	1.37530267	126.55136871	1.10832381	1.6382526999999998	-0.0246454091	-0.0605415112	0.0639379603	0.0298827899	0.0024390839	0.035611433	-0.0124320057	0.0075651766	-0.0014216868	-0.033953298300000004	0.012657448799999999	-0.0071035894	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	0.0554341	0.708371	0.886336	-0.0188081	0.00595455	0.00021398
