CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
7112.331999999999	6122.67	8823.541	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.000112492	0.0
7023.3916	6134.378000000001	8806.679	1.07752061	55.76055908	1.04806018	0.1536028	-0.052738105	0.018394831299999997	-0.019687172	0.0043861983000000005	-0.0829707575	-0.05580617349999999	0.0565108716	-0.010300740899999999	0.0231043269	-0.0088016026	0.014670500500000001	-0.0008235111999999999	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	-0.0161096	-0.0402638	-0.0210306	0.00106022	-0.000326248	0.00025
6964.738	6143.3525	8798.395	1.04994678	54.33364487	1.02948546	0.11879299	0.0396551823	0.0375812141	-0.0299202175	-0.0712891738	-0.1301384369	0.1005677033	-0.0353673008	-0.0547190549	0.006843586800000001	-0.05607443610000001	0.010605934099999999	0.0735082432	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	0.017718399999999995	-0.0360906	0.00873349	0.000803786	0.000327249	0.000139377
6941.4395	6142.972	8801.586	1.05190337	54.43489838	1.02544391	0.11324475999999997	0.0120334873	-0.0546590156	0.0353377641	0.0355407623	-0.006075064	-0.0018439497	-0.0132805714	0.039076396400000005	0.0021133608999999998	0.0337905939	0.047316803899999996	-0.048261718499999995	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	-0.0103313	-0.0067549	-0.00862192	0.00060198	-0.00013849	0.000241911
6933.411	6139.8647	8798.440999999999	1.06401849	55.06184006	1.03235328	0.09643967	-0.06738946679999999	0.021006381	-0.0546647367	0.0180287827	-0.0888069417	-0.043727922	0.0718770733	-0.0206033612	0.035529692	0.0246612467	-0.0681035658	0.008698982099999999	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	-0.0125228	-0.0257385	0.0247509	0.00130679	-0.000160612	0.000131008
6918.597	6143.568	8789.383	1.04636645	54.14836502	1.02658117	0.08262844999999999	0.0273883532	0.0417911369	0.030126248799999998	-0.0312969329	0.0470508879	0.012299886000000001	-0.0195043146	-0.0504378403	-0.0467216165	0.0211065679	0.0773897335	-0.0859608611	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	-0.0146438	-0.0167721	-0.0214411	0.0009653280000000002	-0.000297809	0.00010268600000000003
6922.047	6147.0044	8771.284	1.05348837	54.51691818	1.02488708	0.076523689	0.0381128576	-0.0573961828	0.0001474382	0.0666055365	-0.024031689199999998	-0.0917404807	-0.0319395429	0.0646732961	-0.021195900299999997	0.048468253600000004	-0.0684445967	-0.0491199927	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	-0.000293871	-0.021605	0.00672411	0.000828656	-0.000147016	0.000398734
6887.666	6147.6669999999995	8776.412	1.0613867	54.92564774	1.02481854	0.05840080399999999	-0.0429332008	0.0237475841	-0.0061437351000000005	0.0109439176	-0.014496208899999998	-0.063130768	0.0158248483	-0.022986687599999996	-0.0282971677	0.0066810816	-0.035715099	-0.0599609946	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.000246977	-0.0167637	-0.0214117	0.0007290699999999998	1.0587899999999999e-22	0.000659668
6912.9272	6142.656	8787.584	1.0478189	54.22352982	1.02010381	0.042728917	0.0485546921	-0.016328201100000002	-0.0502434372	0.0015440665	-0.07969216030000001	0.055116031600000004	-0.047816766600000005	0.0105378067	0.0481697561	-0.0247120597	0.0127194899	0.0571117775	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	0.00699137	-0.0242643	0.00216587	0.0007290699999999998	-8.108919999999999e-23	0.000747916
6910.012	6134.146	8793.396999999999	1.04098642	53.86995697	1.01492953	0.05880153	-0.050050459500000005	-0.041368575899999996	-0.0033933065	-0.0530159621	0.0280960435	-0.0333790462	0.0536139614	0.051304515999999994	-0.044029848899999995	-0.0010049123	-0.0331477333	-0.044358729000000006	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	-0.00250744	-0.0200508	-0.0184754	0.000920097	-0.000199921	0.000649905
