CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
6745.4263	6260.5635	8969.27	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0145854	0.0361488	9.80969e-07	-0.000135785	0.000297293	-6.43702e-05
6678.9146	6264.7119999999995	8932.793	1.10156453	55.12604523	1.06178832	0.09672980818100001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.12811e-05	-0.0306434	1.48025e-06	0.000115795	0.000247487	-7.0244e-05
6604.8516	6265.914000000001	8923.767	1.08675301	54.38483047	1.04809165	0.16357592305	-0.0424891784	0.0579796493	-0.0651873225	0.10811267869999999	-0.010105755899999999	-0.0012925042	0.0537358851	-0.0407793148	0.0651085348	-0.0522493158	0.0435725886	0.0090584733	0.0665923119	0.06659110019999999	0.0665890807	0.0665862534	0.0665826184	0.0665781756	0.0	0.0	4.25844e-05	0.0360854	0.0197286	-0.000240088	-0.000126033	0.0007421269999999998
6598.9297	6261.485	8936.878	1.09870195	54.98279572	1.06312346	0.1632973594	-0.04319029	-0.0205152031	-0.0053964978	0.09344578199999999	0.0242765278	0.11734465109999999	-0.0710916792	-0.0084164162	0.0430866878	0.0119518579	0.020976152	-0.0185890032	0.0665890807	0.0665781756	0.0665600019	0.0665345614	0.066501857	0.0664618922	0.0	0.0	-0.0182474	0.0937148	0.0277267	-0.000722573	-0.000436154	-5.28645e-05
6596.592	6270.9907	8935.041	1.13843155	56.97099686	1.08502614	0.21766291	0.0327610676	-0.027640809900000004	-0.0963818492	0.054889176799999995	0.0399406425	-0.0198730117	0.032774926600000004	0.0555626113	-0.025039127999999997	0.0608319229	0.0828601979	-0.0466070309	0.0665826184	0.06655232900000001	0.066501857	0.0664312176	0.0663404322	0.0662295284	0.0	0.0	-0.0234636	-0.0391717	0.0100939	0.000331779	-0.000559834	7.6517e-06
6570.451999999999	6274.5234	8949.3125	1.0741272	53.75299072	1.04582083	0.165455925	0.0555651178	-0.0083452402	-0.027062747999999998	0.0888631364	-0.010169724	-0.0050693865	0.0419689745	0.0170637542	-0.0448897788	-0.0511507566	-0.0238021371	0.0339538441	0.0665729253	0.0665135654	0.0664146714	0.0662763021	0.0660985399	0.06588149019999999	0.0	0.0	-0.0141697	0.040844	0.00744549	-0.000709944	-0.000369849	0.000245902
6566.3003	6269.5713	8954.368	1.06046069	53.06906891	1.03446352	0.07766949	0.049121104299999996	0.0200032572	0.0052384923	0.0034605898	0.0327156855	0.09412227150000001	-0.0413504466	-0.006635261	-0.0820527406	0.023663043999999998	-0.0529199653	-0.058141223	0.0665600019	0.0664618922	0.06629848320000001	0.0660699354	0.0657764733	0.0654183853	0.0	0.0	-0.00658562	0.081691	0.0236963	-0.0007462499999999998	-0.000226896	0.000326395
6560.1255	6264.7046	8938.237	1.05861461	52.97668457	1.03418255	0.162350435	0.0404775194	0.0473423121	-0.0311807396	-0.0604335511	0.1020340974	-0.0079836935	0.0335946765	-0.0392632066	-0.0265015363	0.0859839463	0.0115076994	-0.1189048984	0.0665438488	0.0663973196	0.0661533431	0.06581227740000001	0.06537462320000001	0.0648410227	0.0	0.0	0.0134629	-0.000629565	0.0121425	-0.000409069	0.000102186	0.000628683
6562.026	6275.9785	8936.871	1.01319325	50.7036438	1.00510228	0.115975965	-0.0033951803000000003	0.0733539698	-0.06222862690000001	-0.057042166	0.023129546600000002	0.005430439499999999	0.018121932	-0.05503764110000001	-0.024219042200000002	-0.0655395837	0.1074341727	-0.0702657409	0.06652446690000001	0.06631986	0.0659793144	0.0655035283	0.06489347690000001	0.0641504106	0.0	0.0	0.0234033	0.05198	0.0179818	-0.000814812	0.00017798	0.000158486
6550.0386	6263.3730000000005	8935.075	1.02063406	51.07600784	1.01075792	0.04421078999999999	-0.0130296189	0.0578161509	-0.081294751	-0.10033814619999999	0.00040756559999999997	-0.0144472224	-0.022177440899999998	-0.0892167604	0.0077006253000000005	0.0542753837	0.113208874	-0.0214687822	0.066501857	0.0662295284	0.0657764733	0.0651439278	0.0643336182	0.0633477554	0.0	0.0	0.0186796	0.0474428	0.00562741	-0.0008915639999999999	0.000288478	-0.000106174
