CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
7054.664000000001	6531.4556	9214.780999999999	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00268442	0.0	0.0	-0.0	0.0
7015.644	6500.411999999999	9168.669	1.08645499	54.10131073	1.04537666	0.09647113	-0.0731209505	0.057181748	-0.031592078100000004	0.0582736462	-0.120028679	-0.010613008600000001	-0.0046630155	0.0710368266	-0.0639286605	0.0186943736	-0.024513651	0.12131554779999999	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	-0.0205887	-0.00230956	0.0165496	0.000402508	-0.000363534	0.000320735
6952.0327	6489.4414	9155.978000000001	1.06145155	52.85623932	1.01900315	0.17255882	0.0095264949	0.077754368	-0.0104514871	0.00663585	0.014820511399999998	0.1075219597	0.0185484764	-0.0031968526000000002	-0.06788332030000001	0.0219669935	-0.0744451648	0.0509717332	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	0.00786618	-0.0292471	-0.0156167	0.0008451539999999998	0.000485886	-8.7201e-05
6900.965	6492.262	9164.28	1.00913632	50.25113678	1.0007385	0.06342237	0.0609331607	0.0347857512	-0.000379773	-0.046674681100000004	-0.0138392391	0.061142218600000006	0.0014607185000000001	-0.044518371699999996	-0.030125466400000002	0.0511624038	-0.0720807145	0.0160673775	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	0.0182666	-0.0356613	-0.0305458	0.000524333	0.000437252	-0.000351319
6876.755	6494.3037	9161.469000000001	0.97989291	48.7949295	0.98924387	0.1218591	0.062236134500000005	-0.0118215419	0.0016135070000000001	-0.0412823342	-0.0516318026	0.0026578642	-0.0252552046	-0.064649863	-0.0006050226	0.0651409783	-0.0388541278	0.0085258019	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	-0.0175254	-0.0320633	-0.0486004	0.000580125	-0.000289243	0.000154684
6894.6323	6514.0894	9162.2295	0.98352069	48.97557831	1.00050521	0.19103232	0.052275341399999994	-0.0358183043	0.014577918600000002	-0.0018357387	-0.0448749964	-0.0588401071	-0.0141803033	-0.0640770103	0.0298035518	0.0311714433	0.012434091100000001	0.07722077299999999	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	-0.0181362	0.0432127	0.00664837	-0.000441971	-0.000268088	0.0
6899.9653	6504.851	9150.983	1.05964386	52.76622009	1.01831412	0.15183257	0.0036444259	-0.049175353	-0.0045368575	0.013718283000000001	0.026899225699999998	-0.007414456999999999	-0.0425946019	-0.027662677799999997	0.0537593906	0.0239129981	0.0079741109	0.034764511	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	-0.0242472	-0.0150378	-0.0154284	0.0007985769999999998	-0.00020075	-2.64698e-23
6907.225	6507.1016	9156.699	1.09026194	54.29088211	1.01892793	0.08679821700000001	-0.0629959019	-0.021501925699999997	0.0281179188	-0.007611758299999999	-0.0088238663	0.060091091900000004	-0.0291899015	0.0764980091	0.017084020800000002	0.0211531344	-0.0541240225	-0.011173328100000001	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.0243412	-0.0443151	-0.0430608	0.000978195	-1.97566e-06	-0.000217498
6949.984	6514.0415	9176.224	1.04843736	52.20817947	1.00898361	0.045302133	-0.0477796691	0.0384714534	0.014242380700000001	-0.0734652178	-0.0773563518	0.0587185668	-0.0130316024	0.06194106480000001	-0.0673469545	0.0353689123	-0.0833615502	-0.0279249048	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	-0.0332705	-0.0472747	-0.0601454	0.000914968	0.000181275	-0.000137403
6953.7866	6541.474	9196.4	1.0514555	52.35847092	1.03607297	0.2273225	0.012616103100000001	0.0651866201	0.029515877599999997	-0.0396471176	0.0284051551	-0.0138674671	0.031866166	-0.0059188266000000005	-0.0678950802	-0.0133246831	0.0204397264	0.0746296851	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	-0.0362152	0.0279355	0.014249800000000003	-0.000168498	-0.000193325	-0.000174785
6891.7085	6518.1064	9168.561	1.05468047	52.51906204	1.02830684	0.17809636	0.059184243	0.0238817064	0.0080864149	-0.045556540599999994	0.0549231861	-0.057308046900000006	0.005709886	-0.063772325	-0.0447225105	0.0068745041000000005	0.004573176599999999	-0.011023665	0.0663740572	0.0659398291	0.0652182186	0.06421237070000001	0.0629266692	0.0613667174	0.0	-0.0312079	-0.0355488	-0.0154131	0.0010821	3.46512e-05	-0.000295048
6884.0996	6520.3486	9155.143	1.00190425	49.89101028	0.99664712	0.10673694	0.065953996	-0.0311157081	-0.0175142032	-0.0392033533	-0.0343318448	-0.06430062809999999	-0.020606546899999998	-0.0607339471	-0.005305713599999999	0.022913289700000002	0.017177627	-0.012011585200000001	0.0663419489	0.0658117066	0.0649311064	0.0637048363	0.0621394246	0.060243205	0.0	-0.0275331	-0.0441902	-0.0652807	0.00154971	0.000163056	0.0
6900.486	6519.6269999999995	9150.449	0.99217021	49.40629196	0.98437345	0.03815361	0.0405512059	-0.06450582839999999	-0.0299700543	-0.009486178100000001	-0.0301884123	-0.0535856364	-0.0462929959	-0.0443257711	0.0595282591	0.0224209565	0.047236764400000006	-0.0160872774	0.0663066357	0.0656708672	0.0646157647	0.0631480654	0.0612771412	0.0590149387	0.0	-0.0265642	-0.0441608	-0.0721857	0.0011196200000000002	-1.18602e-05	0.0
