CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	X	Y	Z	RotX	RotY	RotZ
6597.1943	6938.698	9508.030999999999	1.01988304	47.08519745	0.98311681	0.06931016	0.0308540263	0.0265588987	-0.0179422275	0.1295950695	-0.0039906411	-0.0789434426	0.0039463473	0.021444812599999998	-0.0576482739	0.0393405118	0.0145031729	0.13995137259999998	0.0668565555	0.066756237	0.0665891509	0.06635546440000001	0.0660554112	0.0	0.0	0.0	0.0	0.0	0.0	-0.0229012	0.0286968	-0.0013970600000000003	-0.000372872	-0.0003506	0.000148129
6524.119000000001	6930.5933	9484.514000000001	0.97917092	45.20563126	0.96970487	0.05589058	0.0012792883999999999	0.0561576374	0.0142581549	0.0634409397	0.038628734399999996	0.0602390914	0.037928101	-0.0080476617	-0.0101762894	0.0104296761	-0.00269984	-0.036573863399999997	0.0668400388	0.066690211	0.0664407469	0.0660920191	0.0656445485	0.0	0.0	0.0	0.0	0.0	0.0	-0.0239171	0.0287238	0.00889736	9.43088e-05	-0.000134431	-5.95864e-05
6532.028	6925.3330000000005	9478.381	0.97120804	44.83800507	0.96995515	0.10565570000000002	-0.0229826575	0.0501517484	0.0456175449	0.0548786897	0.0189272089	0.06607284320000001	-0.00022204349999999998	-0.0284844549	0.0162024995	0.0373519621	0.0731278369	-0.1198270128	0.0668202204	0.06661100860000001	0.0662628073	0.0657763431	0.065152631	0.0	0.0	0.0	0.0	0.0	0.0	-0.0265142	0.0717354	0.0290174	-0.000290918	-0.000267219	0.000220938
6576.8193	6920.2676	9464.08	1.00710082	46.49507523	0.9838739	0.153866705	-0.0592243199	-0.0099292839	0.0829462771	0.058045955	0.0288069605	0.0016926232000000002	0.030469541200000002	-0.0710750098	-0.0301764914	-0.006940118	-0.0188153136	-0.075136921	0.0667971015	0.0665186453	0.0660554112	0.065408686	0.0645802662	0.0	0.0	0.0	0.0	0.0	0.0	-0.0328605	-0.0214132	0.0147125	0.00016096	-0.000456234	6.04929e-05
6515.3594	6937.1016	9457.0625	1.00291407	46.30178833	0.98014319	0.120594645	-0.0092292008	-0.0529124025	0.0822550671	0.014292293000000001	0.0348526676	-0.0086534975	-0.081550699	-0.0259122744	0.0338061911	0.0348024646	0.0391498536	-0.006214721800000001	0.06677068309999999	0.0664131394	0.0658186508	0.0649893383	0.06392816059999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.0291084	0.0478278	0.0384245	-0.000220341	-0.000529177	3.6946e-05
6520.073	6918.0947	9457.73	0.99984252	46.15998077	0.9735949	0.03443227	0.037186452599999996	-0.0540027597	0.0625779068	-0.0036954919	0.0036386821000000003	0.0429791685	-0.0691338013	-0.0025050719	-0.009277781	-0.0049802622	-0.0585608334	-0.0588642071	0.0667409666	0.0662945118	0.06555263139999999	0.0645186314	0.0631971196	0.0	0.0	0.0	0.0	0.0	0.0	-0.0351531	0.0647025	0.0350794	-0.000377554	-0.000529177	3.08036e-05
6536.0156	6920.0596	9448.018	1.02351427	47.25283813	0.98987025	0.152960505	0.0665236602	-0.0019697341	0.050622807699999994	-0.0591836867	-0.0186060878	0.021021098399999997	-0.010158858	0.0335807397	-0.038270023199999996	-0.0309319425	-0.027159219199999998	-0.050724267999999996	0.06670795339999999	0.06616278589999999	0.0652574712	0.0639969373	0.0623880458	0.0	0.0	0.0	0.0	0.0	0.0	-0.0328863	-0.0473498	0.0300888	3.86341e-05	-0.000339414	-3.62614e-05
6524.6387	6927.4497	9453.775	1.01463771	46.84303284	0.98222327	0.136208785	0.037194182799999996	0.0414220146	0.022001099700000002	-0.058128111600000004	0.0412632122	-0.0232313727	0.0162055591	0.040152109	0.025724731	0.0023419265	-0.08668077019999999	0.0495579309	0.06667164519999999	0.06601798769999999	0.06493330139999999	0.0634246683	0.06150193809999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.0377113	0.0449704	0.0447511	-0.000270495	-0.000279177	-0.000154921
6560.3125	6927.3315	9468.243	1.03208756	47.64864731	0.98535556	0.04922666500000001	-0.0211687913	0.0683903703	0.0015093191	-0.039095718700000004	-0.006799404	0.028789002999999997	0.045392423700000004	0.055161381100000004	0.0182254728	-0.013235590600000001	-0.0701144776	-0.071688887	0.0666320437	0.0658601458	0.0645802662	0.0628022766	0.0605398908	0.0	0.0	0.0	0.0	0.0	0.0	-0.0328922	0.0398698	0.0424994	-0.000879037	-0.000279177	-2.23577e-05
6580.6343	6925.7407	9471.509	1.0011493	46.22031021	0.97337478	0.07287329499999999	-0.0821900335	0.0229056838	-0.029112878199999997	-0.0576457143	-0.0577157317	0.0004365416	0.0746136549	-0.0517123067	0.0115682441	-0.0027991625	-0.0557130363	-0.0010856181	0.0665891509	0.0656892914	0.0641985224	0.062130254100000004	0.059503091699999996	0.0	0.0	0.0	0.0	0.0	0.0	-0.0364637	-0.00123048	0.0381384	-0.000677427	-0.00013654	-0.000154921
6528.7725	6944.3345	9484.376	0.98819953	45.6224556	0.97756702	0.110103955	-0.0327858204	-0.0314887976	-0.0129881641	-0.024439302599999997	-0.0049798311	-0.0360508983	-0.0054817436	-0.0293685758	0.0246934744	0.034997531899999997	0.0803738442	0.061901914	0.06654296900000001	0.0655054583	0.06378823980000001	0.061409131799999996	0.058392820899999996	0.0	0.0	0.0	0.0	0.0	0.0	-0.0392036	0.080282	0.0557795	-0.000789442	-8.43455e-05	-0.000154921
6548.0205	6932.7466	9481.065999999999	1.01772046	46.98535538	0.98757029	0.121249075	0.0143707293	-0.0725287602	0.0012486942	-0.0367523103	0.0815210634	0.0157435382	-0.0214954125	-0.0313142342	-0.013793432	-0.0313373871	0.015013098700000001	-0.0538137643	0.0664935002	0.0653086828	0.06334960070000001	0.0606394797	0.0572104495	0.0	0.0	0.0	0.0	0.0	0.0	-0.0457188	0.0131376	0.0297065	-0.000553944	-0.000279177	-0.000154921
6519.115	6941.2227	9477.733	0.97906947	45.20094681	0.96650958	0.07280575	0.0589466416	-0.048498718600000004	0.0327061515	-0.053595545999999994	-0.0559947279	0.0271552179	-0.062775886	0.0362275641	-0.0164577001	-0.0401141757	-0.0091880113	-0.0306104433	0.0664407469	0.0650990038	0.06288280019999999	0.0598219059	0.0559574373	0.0	0.0	0.0	0.0	0.0	0.0	-0.0346394	0.0511718	0.0350577	-0.000437125	-0.000529177	-0.000154921
6568.8364	6943.467	9474.516	0.98469186	45.46051788	0.97624403	0.03833585	0.0566947703	0.0019868763	0.050196192699999996	0.0054997545	-0.0945738211	-0.08816204470000001	-0.0130525923	0.0423544557	-0.0346284869	0.067264682	-0.0126240507	0.0496320459	0.0663847118	0.0648764627	0.0623880458	0.058957056699999996	0.0546353315	0.0	0.0	0.0	0.0	0.0	0.0	-0.0406309	0.0650318	0.0425044	-0.000629158	-0.000557897	-0.000154921
6527.388000000001	6930.964	9458.78	1.02380097	47.26607895	0.98364782	0.07284385	0.0264850128	0.0673377199	0.0526061884	-0.022157315	0.0632187888	-0.0257083952	0.0645098224	0.0418914942	-0.0058832197	-0.0028256648999999997	0.0730169574	-0.0024531652	0.0663253976	0.0646411034	0.061865557300000006	0.058045615300000006	0.0532457645	0.0	0.0	0.0	0.0	0.0	0.0	-0.0387991	0.0235532	0.0424909	-0.000317479	-0.000279177	-0.000154921
6536.12	6941.255999999999	9465.367	0.99629581	45.99623871	0.97516066	0.08522995000000001	-0.0607671196	0.0448662451	0.04574346940000001	-0.0527178979	-0.029003348999999998	0.0190157566	0.0649109395	-0.017078013899999998	0.0687512757	0.083614457	0.010076917900000001	-0.07729952650000001	0.0662628073	0.0643929725	0.0613155672	0.057088302199999996	0.051790452199999996	0.0	0.0	0.0	0.0	0.0	0.0	-0.0426567	0.0773371	0.0513161	-0.000692744	-0.000279177	-0.000154921
6574.795	6923.0693	9467.761999999999	1.01772618	46.98561859	0.98277742	0.09249445	-0.0604274942	-0.0536807921	0.0438494818	-0.0084367468	0.0488510926	-0.1024643313	-0.0327491787	-0.0826651809	-0.0156286956	0.0563002178	-0.0133725825	0.017023150900000002	0.0661969439	0.064132119	0.0607383198	0.0560858739	0.050271191500000006	0.0	0.0	0.0	0.0	0.0	0.0	-0.0426307	0.0134455	0.042492	-0.000297689	-0.000279177	-0.000154921
6529.8076	6921.579000000001	9468.454	0.98401511	45.4292717	0.96753931	0.033379200000000005	0.0104431234	-0.0583679428	-0.013263600300000001	-0.0604968098	0.0416568249	0.0167697071	-0.0648101271	-0.0046300535	0.04428636230000001	-0.0038331428	-0.0242449052	-0.043638162300000005	0.0661278108	0.0638585945	0.0601340717	0.0550391225	0.0486898584	0.0	0.0	0.0	0.0	0.0	0.0	-0.0398713	0.0313186	0.0456307	-0.000105529	-0.000279177	-0.000154921
6530.35	6931.026	9477.464	0.97830969	45.16587067	0.97018588	0.07176590000000001	0.0476829721	-0.0241536514	-0.0144562848	-0.0042655811	-0.07537008690000001	-0.0105358151	-0.0692755582	0.0333751407	-0.0072521951	0.0464466445	-0.018555621799999998	0.010277564	0.0660554112	0.0635724529	0.059503091699999996	0.053948875300000004	0.0470484052	0.0	0.0	0.0	0.0	0.0	0.0	-0.0410678	0.0700897	0.0444793	-0.000468466	-0.000529177	-0.000154922
6548.3804	6923.109	9468.196	0.99478734	45.9265976	0.97534549	0.11179455	0.061956798	0.0501544125	-0.0042092948	0.0083007068	-0.0011883719	-0.0688776497	0.0112568431	0.0624310825	-0.0484431329	0.0060756319	-0.0591513288	0.1231670001	0.0659797489	0.0632737508	0.058845660099999995	0.0528159939	0.0453488589	0.0	0.0	0.0	0.0	0.0	0.0	-0.0370862	-0.0118223	0.0374472	-0.000590799	-0.000472648	-0.000353437
6536.7974	6925.9890000000005	9470.324	0.97836739	45.16853333	0.96880281	0.1167115	0.0145726945	0.06296333929999999	0.0076633303	-0.0002155952	0.0824453431	0.0103970548	0.0767932792	0.0717954987	0.048170801299999996	0.0102056681	0.005973850300000001	0.0053874356000000005	0.0659008274	0.0629625473	0.0581620692	0.0516413735	0.043593318	0.0	0.0	0.0	0.0	0.0	0.0	-0.0410949	0.0639973	0.0518138	-0.000649145	-0.000279177	-0.000154922
6574.403	6928.181	9474.219000000001	1.04607666	48.29448318	0.99241263	0.056936	-0.0790637619	0.047436239000000005	0.0663733584	-0.011465735900000001	-0.0131348426	-0.0143485858	0.0760870801	-0.0397617444	-0.0008620653	-0.0061956514	-0.031862577	-0.0387951299	0.0658186508	0.06263890379999999	0.057452623	0.0504259424	0.0417839502	0.0	0.0	0.0	0.0	0.0	0.0	-0.04423	0.0401634	0.0293919	-0.000800046	-0.000279178	-0.000154922
6570.1323	6924.022	9459.767	1.01073134	46.66268921	0.97607106	0.08129846	-0.0666113785	-0.0210868123	0.0492546192	-0.0252137942	-0.009668128100000001	-0.0543514836	0.0028581191999999997	-0.061618255700000006	-0.0299443556	0.0043038462	-0.04610083139999999	0.040389658700000004	0.0657332231	0.0623028842	0.0567176368	0.0491706612	0.0399229894	0.0	0.0	0.0	0.0	0.0	0.0	-0.0377421	-0.00577841	0.028615	-0.000800046	-0.000529177	0.000156916
6529.831	6934.7163	9461.65	0.97275341	44.90935135	0.96589667	0.11851996	-0.0215913337	-0.0630998813	0.0360199449	-0.0373610832	0.026149797599999997	-0.0413533299	-0.0594195685	-0.029141431000000002	-0.0041211809	0.0372613407	-0.002671928	0.0417377943	0.0656445485	0.061954555	0.0559574373	0.047876521799999995	0.0380127337	0.0	0.0	0.0	0.0	0.0	0.0	-0.0426202	0.0724061	0.0448298	-0.000800046	-0.000279178	2.2064e-05
6519.531999999999	6918.0635	9459.351	1.00601113	46.44477081	0.97334403	0.065134735	0.044483659	-0.0491603688	0.0254176054	-0.07791310559999999	0.0223073121	0.0207491988	-0.0212523035	0.0075873079000000005	-0.0605664365	-0.0552462815	-0.0190670904	-0.07879081660000001	0.06555263139999999	0.061593985	0.0551723624	0.046544547	0.036055541600000005	0.0	0.0	0.0	0.0	0.0	0.0	-0.0439665	0.0279178	0.0387671	-0.000800046	-0.000529178	3.68127e-05
6531.7075	6931.3047	9455.583	0.97534752	45.02911377	0.96209025	0.05432744	0.06745376139999999	-0.0031221267	0.0267360144	-0.07764481940000001	-0.0367259163	-0.040626092	-0.027220881699999998	0.0517329712	-0.0091157601	-0.0037528875	-0.029477344300000003	0.0060184418000000005	0.0654574763	0.061221245300000005	0.0543627612	0.045175789400000006	0.0340538298	0.0	0.0	0.0	0.0	0.0	0.0	-0.0444141	0.0379877	0.0470606	-0.000284305	-0.000430456	-5.90531e-05
6534.1865	6936.6597	9458.011999999999	1.00719726	46.49952698	0.97657281	0.086195195	0.0500926821	0.0547139454	0.0091424636	-0.0237057333	0.0170076272	-0.0928964434	0.0437333913	0.0865583618	-0.0043834256	0.0323097741	0.0648085109	0.0895969898	0.065359088	0.060836409800000005	0.053528993600000005	0.0437713306	0.03201007	0.0	0.0	0.0	0.0	0.0	0.0	-0.0357188	0.085791	0.0579336	-0.000522333	-0.000387881	-0.000154922
6536.0234	6926.5	9457.634	1.01668191	46.93740845	0.97935909	0.1118398	-0.035231959900000005	0.0787012733	0.0228361206	-0.0337495872	0.0332037641	0.019696599	0.0889488456	-0.0120771028	-0.0163323754	0.0124036138	0.0111810803	0.0106570232	0.0652574712	0.0604395543	0.052671430199999994	0.0423322807	0.0299267857	0.0	0.0	0.0	0.0	0.0	0.0	-0.0499324	0.0222636	0.0448024	-0.000211684	-0.000279178	-0.000154922
6544.4585	6937.0034	9453.323	0.96802932	44.69125366	0.95710874	0.036915855	-0.073068002	0.0318203944	0.0237833636	-0.07025878990000001	-0.0646642882	0.0241117947	0.0340617419	-0.052324108	0.012233512	-0.0095478911	0.013086501100000002	-0.0210026983	0.065152631	0.0600307573	0.051790452199999996	0.040859776800000004	0.0278065492	0.0	0.0	0.0	0.0	0.0	0.0	-0.0499083	0.0454453	0.0448038	-0.000204969	-0.000446489	-5.47749e-05
6542.5380000000005	6939.2974	9459.465	0.98158282	45.31698227	0.97064376	0.09278186	-0.0487402526	-0.030989137799999997	0.034522179	-0.030280801	-0.0004338244	-0.049843807999999996	-0.0496774625	-0.0466847814	0.037898483999999996	0.0764875819	0.0173706715	0.030597780800000002	0.0650445727	0.0596100996	0.050886451299999996	0.0393549825	0.025651978399999997	0.0	0.0	0.0	0.0	0.0	0.0	-0.0435813	0.08752129999999998	0.0658213	-0.000528158	-0.000498783	3.69693e-05
6552.321	6940.63	9457.203000000001	1.01107371	46.6784935	0.97931665	0.12641112	0.0040641684	-0.0613142111	0.0212350178	-0.054136874	0.0765765202	0.029356932599999996	-0.0457697963	-0.0197381408	-0.0138635135	-0.012102661	0.0575076111	-0.0298318294	0.06493330139999999	0.059177664299999995	0.049959829299999994	0.037819087200000004	0.0234657338	0.0	0.0	0.0	0.0	0.0	0.0	-0.0499041	0.022456	0.0448055	-1.68899e-05	-0.000468922	-0.000102046
6549.7715	6936.4	9460.745	0.97917235	45.20569611	0.96398383	0.03163634	0.0527686126	-0.0378758129	0.0009853401	-0.06488907769999999	-0.02518179	0.0364860404	-0.047325373600000005	0.0034760892	0.0153434758	-0.0423287311	-0.025039758199999998	-0.0549597634	0.06481882280000001	0.0587335368	0.0490109982	0.0362533045	0.021250514900000003	0.0	0.0	0.0	0.0	0.0	0.0	-0.0499093	0.0464016	0.048731	-3.08387e-05	-0.000460546	-0.000154922
6573.5513	6927.7744	9464.252	0.98833644	45.62877655	0.97741395	0.04267746499999999	0.06729044099999999	0.0024922417000000003	-0.0036532046000000004	0.0200160186	-0.0686815798	-0.0749725862	-0.0122278752	0.1037048846	-0.018390566100000002	0.0479415105	0.0222492821	0.0759665259	0.06470114240000001	0.0582778049	0.0480403796	0.0346588719	0.0190090568	0.0	0.0	0.0	0.0	0.0	0.0	-0.0473783	0.0711768	0.0448154	-0.000253574	-0.000454168	-0.000154922
6546.309	6930.9424	9456.1045	1.00886691	46.57661057	0.97813594	0.09111765	0.0031293684	0.0650659567	0.0371833946	0.0187445043	0.0686906772	0.0160880381	0.06077817519999999	0.023882439199999998	-0.0255442502	-0.059228326100000006	0.0429247336	0.0258828	0.0645802662	0.057810558600000006	0.0470484052	0.0330370494	0.0167441272	0.0	0.0	0.0	0.0	0.0	0.0	-0.0467102	0.00731975	0.0448256	-0.00058739	-0.000256338	-0.000154922
6532.4146	6936.3867	9454.303	0.95562261	44.11846924	0.95854956	0.05817587	-0.0410131929	0.0570783584	0.0190871029	-0.0260374237	0.010523170200000001	0.08823978140000001	0.057863345700000006	-0.035894154	0.034174538399999996	-0.0589990337	0.0691612242	0.0110436892	0.0644561999	0.05733189019999999	0.0460355159	0.0313891187	0.0144585227	0.0	0.0	0.0	0.0	0.0	0.0	-0.0501099	0.0401396	0.048737	-0.000410627	-0.00026937	1.61814e-05
6540.5109999999995	6932.009	9456.426	0.96779138	44.68026733	0.96467036	0.076821195	-0.0653205728	0.008978898	0.0283531803	-0.0218744421	-0.052538068099999995	0.0199279779	0.0229490975	-0.0319968051	-0.0272855252	0.071687719	-0.044942578600000005	-0.0514228084	0.0643289499	0.0568418944	0.045002161900000004	0.029716382000000003	0.0121550656	0.0	0.0	0.0	0.0	0.0	0.0	-0.0478852	0.08182309999999998	0.0544571	-0.000800046	-0.000344912	9.50783e-05
6556.7666	6920.616	9452.496	0.98619455	45.52989197	0.96597415	0.09962834	-0.040542611400000005	-0.045106441100000005	0.0286230656	0.0074324596	0.0322498363	-0.0692491507	-0.057545209400000005	-0.0664545843	-0.0101162704	0.00098218	-0.0676687149	0.0106054197	0.0641985224	0.0563406678	0.0439488027	0.0280201614	0.0098365999	0.0	0.0	0.0	0.0	0.0	0.0	-0.0501379	0.0320889	0.0448097	-0.000326491	-0.000507723	-2.84365e-05
6524.08	6931.4775	9449.652	0.95849127	44.2509079	0.95883751	0.04483560000000001	0.0055054305	-0.0686065427	0.0187760111	-0.0048404373	0.0428595984	0.0043060914	-0.0627387279	-0.038583329300000004	0.0130193469	0.024267607099999998	0.0256276738	0.0153894503	0.0640649237	0.0558283096	0.042875906500000005	0.0263017972	0.0075059885	0.0	0.0	0.0	0.0	0.0	0.0	-0.0481215	0.06293840000000002	0.0488763	-0.000264845	-0.000597864	-2.21615e-05
6522.3745	6922.522	9451.413	0.97526181	45.02515793	0.96644706	0.039268475	0.051621012800000005	-0.0474578688	0.026552384199999998	-0.0433031656	0.006481197199999999	0.0146148825	-0.053067543499999995	0.029907205200000002	-0.0027549340999999997	0.0255911957	-0.0122268391	-0.0492737019	0.06392816059999999	0.05530492099999999	0.0417839502	0.0245626475	0.005166109	0.0	0.0	0.0	0.0	0.0	0.0	-0.047272	0.0786443	0.0595474	-0.000362836	-0.000607952	-0.000154922
6568.121	6924.951	9448.712	0.99322438	45.85443878	0.97256905	0.067997	0.07036273059999999	-0.0004248197	0.0228256011	-0.07458044	-0.0256137267	-0.014468354899999999	-0.0248504139	0.0182630498	-0.0617450388	-0.0757249945	0.0223903557	0.0303930963	0.06378823980000001	0.0547706054	0.0406734192	0.0228040867	0.0028198507000000003	0.0	0.0	0.0	0.0	0.0	0.0	-0.0525418	0.0316296	0.0470583	-0.000365372	-0.000669884	-0.000154922
6556.378000000001	6924.363	9452.19	0.99648595	46.00501633	0.97242194	0.0607293	0.0494025595	0.0474298171	-0.0295705731	-0.0355922296	0.0488911001	-0.0352806224	0.0604308275	0.057443668899999994	0.0206998548	-0.015498906399999998	-0.0709227246	0.0874470668	0.0636451681	0.0542254683	0.0395448073	0.0210275044	0.00047011059999999997	0.0	0.0	0.0	0.0	0.0	0.0	-0.0466948	0.0749011	0.0512924	-0.000453877	-0.000610855	-0.000154922
6573.3047	6929.8667	9460.385	1.02385259	47.26845932	0.97718084	0.032396299999999996	-0.020648523999999998	0.0666176691	-0.0155689433	-0.0192111341	0.0211156867	0.027397748599999997	0.0889055151	0.0197295118	-0.0042150901	0.009720679	-0.0224419848	0.0054927915	0.0634989527	0.0536696175	0.0383986161	0.0192343047	-0.0018802101	0.0	0.0	0.0	0.0	0.0	0.0	-0.0475021	0.0482359	0.0512843	-0.000465225	-0.000523889	-0.000154922
6566.677	6918.9634	9459.613000000001	0.98207176	45.33955383	0.96656322	0.03328319999999999	-0.0744071655	0.046730079	-0.0576654282	-0.0515744432	-0.038316295699999996	0.0538688397	0.062451013099999994	-0.0366419745	0.0011553564	-0.041461872000000004	-0.0323718894	0.0389993619	0.06334960070000001	0.0531031628	0.0372353551	0.0174259047	-0.0042282091	0.0	0.0	0.0	0.0	0.0	0.0	-0.0473543	0.0327987	0.0473871	-0.000234	-0.000479094	-0.000154922
6540.98	6931.105	9464.8955	0.97921956	45.2078743	0.97288948	0.08767679999999999	-0.0551136146	-0.0197806317	-0.0400118818	0.0208494667	-0.051800079000000006	-0.0208556564	-0.0026043868	-0.059953846500000005	0.0317410052	0.08798428400000001	0.0343665802	0.0498210063	0.0631971196	0.0525262161	0.036055541600000005	0.015603733500000001	-0.0065709873	0.0	0.0	0.0	0.0	0.0	0.0	-0.0500064	0.08982769999999998	0.05632	-0.000577935	-0.000441773	-0.000154922
6566.0380000000005	6923.0	9461.78	1.02573514	47.35537338	0.98392069	0.0916017	-0.0113826639	-0.0712288286	-0.0451418209	0.0176830874	0.09613052779999999	-0.0042855424	-0.0444519256	-0.029126461099999997	-0.0206915856	-0.0423239986	-0.0206833412	-0.031200822599999997	0.06304151690000001	0.0519388914	0.0348596999	0.013769231100000001	-0.008905652	0.0	0.0	0.0	0.0	0.0	0.0	-0.0455814	0.0304471	0.0393439	-0.000520195	-0.000600433	-0.000154922
6549.6113	6930.6543	9463.885	1.00009751	46.17175293	0.97843194	0.07856449999999998	0.0370804618	-0.04966609190000001	-0.0406366534	-0.0418048549	-0.021810213300000002	0.0365051343	-0.060611533200000005	0.0350619294	0.0389774813	-0.0426268259	-0.0660649142	-0.0013134037	0.06288280019999999	0.0513413048	0.0336483617	0.0119238473	-0.011229320400000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.045748	0.0665712	0.0612041	-0.00025772	-0.0007462299999999999	-0.000154922
6568.517	6932.9956	9462.524	1.01391506	46.80966949	0.98852122	0.029564550000000005	0.0683825563	0.0180457315	-0.0162051206	0.0248083479	-0.0733907419	-0.09069192109999999	-0.0308337957	0.0710456229	-0.0423387816	0.0625894877	-0.0461971486	0.08763564609999999	0.0627209775	0.0507335742	0.0324220654	0.0100690404	-0.0135391234	0.0	0.0	0.0	0.0	0.0	0.0	-0.0443919	0.0792689	0.0654589	-0.000456771	-0.000720162	-0.000154922
