CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
7853.878000000001	6479.6167	9888.595	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.51466e-05	-0.0286848	-0.0322139	0.0	-0.000401059	0.0
7708.799	6469.4736	9839.879	1.05910885	49.89370728	1.04416537	0.09540805159999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0100256	-0.0207475	0.0142862	0.000122594	9.49451e-05	0.0
7630.1704	6459.925	9810.392	1.0178653	47.95075989	1.01545727	0.0993249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00289483	0.0339143	0.0168302	-0.000336835	-2.95993e-05	0.0
7593.1055	6470.23	9791.822	1.0446955	49.21470642	1.02340579	0.045398855	-0.0580355295	0.0063149634	-0.027599661299999998	0.0394385909	-0.0967681433	-0.0283527287	0.0593808141	-0.0219293706	-0.0467376745	0.0076425214	0.0259769394	-0.0703015121	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	-0.0181504	0.0304998	0.0103377	-0.0003097	-0.000279822	0.000127368
7547.24	6472.6235	9775.518	1.04616666	49.28401566	1.02634633	0.1021119	-0.0479500821	0.0232571184	-0.013446105	0.06846176179999999	-0.0810083821	0.0327282358	0.0441192794	-0.0556213479	-0.0126295728	0.012807921299999999	-0.049317061399999994	-0.1337117636	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	-0.0181426	-0.018101	0.0349171	0.000192136	-0.000312553	0.000171279
7523.915	6459.4683	9764.571	1.01339972	47.74039078	1.00827312	0.11009425	-0.0408138193	0.0519302002	0.045197645599999996	0.0492281209	-0.0429767983	0.05551487150000001	0.0209209874	-0.06460850230000001	0.033117256	0.0588959937	-0.0116082493	-0.1292269781	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.0181346	0.0304429	0.0414585	-0.000673966	-0.000375191	0.0
7549.9644	6475.4883	9765.757	1.04849148	49.39353561	1.02623701	0.055121	-0.030824762000000002	0.0590641015	0.0631296417	0.0234937213	-0.030612075099999997	0.0543552254	-0.0042590778	-0.07745058610000001	0.0592202743	-0.0006464734	0.0754059153	-0.09269135220000001	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.0181279	0.046623	0.0183831	-0.000982947	-0.000383386	5.29396e-23
7533.203	6469.313	9765.609	1.12783659	53.13141251	1.07361329	0.18309150000000002	0.021039215	0.0583100716	0.0135540644	-0.100670273	0.0052817654	-0.0768631245	-0.0203645613	-0.040983161000000004	0.0166625886	-0.052010506500000005	-0.08950722929999999	-0.0148752885	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	-0.0135059	-0.0429707	0.0305304	0.000339667	-0.000332187	0.000160757
7526.229	6469.1875	9768.888	1.07840502	50.80273438	1.03151929	0.03197765	0.0537782763	0.0397893534	-0.0571159629	-0.021501271000000002	-0.0259297023	0.013182518899999999	-0.056940465499999995	-0.0169751099	-0.0363964984	-0.018834615	-0.026140656600000003	-0.09713488869999999	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	-0.0160959	-0.0214912	0.0333387	0.000315576	-0.000312495	0.000102543
7515.4033	6470.6514	9768.962	1.03801346	48.89992142	1.02120113	0.129986075	0.0698201903	0.0295563021	-0.054699034400000006	0.0148209595	-0.06732968269999999	0.0591940177	-0.0661058584	0.003738408	-0.07364077200000001	-0.0103603624	-0.012312833600000002	-0.0664459117	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	-0.0136722	0.0393196	0.0387383	-0.000788133	-0.00023417	5.75375e-05
7524.0835	6477.626	9768.567	1.04304004	49.13671875	1.01576507	0.03968298	0.0712672329	-0.0054793248	-0.0287334265	0.0339466494	-0.0441375937	-0.013030492	-0.0713906945	0.027981652599999997	-0.026115088999999998	0.0611201583	0.061725023899999995	-0.045310135999999994	0.0665753023	0.0663014597	0.06584588940000001	0.06520984	0.0643950551	0.0634037678	0.0	0.0	0.0	-0.010833700000000002	0.0508346	0.0430152	-0.00094804	-2.82569e-05	0.000112769
7517.155	6466.0415	9759.654	1.0259105	48.32976532	1.00567412	0.08615385499999999	0.0641549017	-0.0236941	-0.009905624699999999	0.0572630471	0.0196625744	-0.0360829274	-0.0465363503	0.0433043258	-0.0326901442	0.0858601329	-0.0895480551	-0.0310334817	0.0665493219	0.0661977005	0.0656130405	0.0647974	0.0637536504	0.062485465999999996	0.0	0.0	0.0	-0.0187135	0.0235328	0.0590978	-0.00052341	-0.000279311	0.000134878
7510.3203	6475.5019999999995	9753.346	1.01747239	47.93225098	1.00595689	0.11158685	0.0514846471	-0.0395213148	0.0268328962	0.054739066600000004	0.032014876	-0.0327334752	-0.0284329165	0.0625658096	-0.0028877806	0.0732840659	-0.0523377896	0.00044764910000000003	0.0665200979	0.066081036	0.0653514116	0.064334433	0.0630345717	0.0614575434	0.0	0.0	0.0	0.0127253	0.0414335	0.0543999	-0.000803944	0.0003083	-0.000147966
7527.0503	6464.1704	9761.948	1.03075349	48.55791473	1.01350474	0.075115795	0.0285624114	-0.0578760868	0.061854057000000004	0.020931718999999998	0.0100096149	-0.0139441522	-0.0078676914	0.06382218320000001	0.0661822713	-0.0011819613000000001	0.0518465154	0.0172832068	0.0664876318	0.0659514889	0.0650611175	0.06382129980000001	0.0622386951	0.06032180349999999	0.0	0.0	0.0	0.0110598	0.0617808	0.0423265	-0.00113388	-3.43899e-05	0.0
7528.8765	6474.0957	9764.968	1.06512737	50.17723846	1.02769148	0.06516446999999999	0.012903781999999999	-0.0712013001	0.0418401339	-0.0454006426	0.0077717563	0.036305136099999996	0.012475246399999999	0.0785623816	0.0662211201	-0.0145737178	-0.06706723190000001	-0.08183459309999999	0.0664519252	0.0658090843	0.06474228530000001	0.0632584008	0.0613669902	0.0590802386	0.0	0.0	0.0	-0.00252634	0.0352972	0.0517286	-0.00082337	-3.77325e-05	0.0
7526.6094	6485.084	9768.85	1.05436838	49.67038727	1.0240078	0.070734205	-0.0189632981	-0.058373282199999994	-0.012681005300000001	-0.0834626032	0.0059280228	0.056978140499999996	0.040274489	0.047732352199999994	-0.0187658906	-0.032761714	-0.0127307647	-0.0305712791	0.0664129799	0.0656538502	0.0643950551	0.0626461747	0.0604205191	0.05773502690000001	0.0	0.0	0.0	-0.00498648	0.0332834	0.0982586	-0.000686016	-9.82188e-05	0.000196765
7524.43	6463.956999999999	9756.761999999999	1.01797116	47.9557457	1.00753748	0.07934984500000002	-0.0338114135	-0.051880687800000005	-0.0400128618	-0.0595538018	-0.0043954961	0.0151259157	0.050211705499999995	0.0327862165	-0.049870608600000005	-0.024443396000000003	-0.013414271799999999	0.0399462521	0.0663707976	0.0654858167	0.06401957900000001	0.0619850991	0.0594004349	0.056288528399999996	0.0	0.0	0.0	0.0121922	0.0525742	0.090164	-0.000974878	3.43011e-05	-7.75684e-05
7515.349	6461.01	9748.005	1.02827597	48.44119644	1.01705217	0.042982299999999994	-0.0463512829	-0.0363334514	-0.0836436671	-0.0286404919	0.0125310546	-0.011696504199999999	0.0561338704	0.013996096000000001	-0.0983125423	-0.026690698500000002	0.039155239	0.0885632904	0.0663253806	0.0653050166	0.0636160219	0.0612756893	0.058307980499999995	0.05474328059999999	0.0	0.0	0.0	0.0143485	0.0483129	0.0775514	-0.00082337	0.000344679	-6.04123e-05
7507.225	6469.661999999999	9737.333	1.0202924	48.06510162	1.00892472	0.041862165	-0.0560280527	-0.025582235099999996	-0.0714031229	0.010845583999999998	0.037468609900000005	-0.013566548999999999	0.0681825216	0.0010233287	-0.053166553899999996	0.0015520653	-0.051492369	0.0135820876	0.0662767309	0.0651114852	0.0631845607	0.060518498600000005	0.0571444867	0.0531019945	0.0	0.0	0.0	0.014372200000000003	0.0343747	0.0851528	-0.000587958	0.000234526	-2.64698e-23
7507.161999999999	6456.439	9731.155999999999	0.99400634	46.82678604	0.99064595	0.039468545	-0.0623328594	-0.0067191364	-0.050480597099999996	0.0293272935	0.06044015	-6.05917e-05	0.0550165894	-0.0104165892	-0.09230027449999999	0.0413548472	0.0525594602	-0.0254740386	0.066224851	0.0649052602	0.0627253846	0.0597141173	0.055911371200000004	0.051367549500000005	0.0	0.0	0.0	0.0143618	0.0459872	0.0944717	-0.00082337	0.000292774	7.68749e-05
7509.146	6452.170999999999	9732.26	0.99797934	47.01395035	1.00095224	0.07672479999999998	-0.0626630096	0.0050145975	-0.032389394	0.046102141799999996	0.05703157230000001	0.0018300632000000001	0.0547757128	-0.031748733599999995	-0.029739881	0.022715916699999998	0.0817498825	0.0165892449	0.0661697434	0.0646863818	0.0622386951	0.0588631729	0.0546101363	0.0495429884	0.0	0.0	0.0	0.0143717	0.08104659999999998	0.0853918	-0.00141018	0.000251144	5.38029e-05
7502.2812	6469.7515	9731.819	1.01639259	47.88138199	1.00719452	0.05436899999999999	-0.060420175599999994	0.0177663316	-0.0129617526	0.0554641837	0.0487341008	0.0145766874	0.047100976399999994	-0.0352547076	-0.0288815699	0.021421219300000002	0.021277692999999997	-0.061026770099999995	0.0661114108	0.0644548926	0.0617247057	0.057966328600000006	0.0532423673	0.047631512	0.0	0.0	0.0	0.0252461	0.0696901	0.0750669	-0.00135121	3.43011e-05	0.000214254
7495.9	6470.0596	9735.411	1.02368391	48.22487259	1.00611103	0.0873634	-0.0422293778	0.0343475137	0.0037328384	0.0700298182	0.025683995499999997	0.0388834898	0.027962647900000002	-0.047521737599999996	-0.029504878300000002	0.0508633457	-0.0761833391	-0.0891358066	0.06604985599999999	0.0642108378	0.0611836417	0.057024284	0.0518097308	0.0456364737	0.0	0.0	0.0	0.00956915	0.058361	0.11317700000000003	-0.00121084	3.43011e-05	0.000518829
7505.6265	6462.601	9742.365	1.02221215	48.15553665	1.00782168	0.112105095	-0.0368446511	0.042874379500000004	0.0418720871	0.0433942078	0.0059105222	0.0644267147	0.010043334499999999	-0.060454582199999995	0.0409807998	0.0559844235	0.0092894168	-0.0491108067	0.0659850821	0.063954265	0.060615740599999995	0.0560377736	0.050313972	0.0435613736	0.0	0.0	0.0	0.0143862	0.0905828	0.122656	-0.00198063	0.000253682	0.000196255
7508.9897	6450.18	9742.737	0.99968082	47.09410477	0.99817389	0.052043749999999986	-0.0272422808	0.0562401728	0.04802272269999999	0.0203419413	0.0194823201	0.0273350102	-0.0090700372	-0.0638475555	0.06649363059999999	0.022406379599999998	0.0857196809	0.0135913602	0.0659170921	0.0636852241	0.060021251399999996	0.0550075666	0.0487569134	0.041409852000000004	0.0	0.0	0.0	0.0237821	0.09434360000000003	0.101963	-0.00215783	0.000400961	0.000156853
7523.1567	6464.3657	9750.118	1.05442894	49.67324448	1.02881968	0.1142937	-0.0035610175	0.059721538600000006	0.0407310985	-0.050642145300000004	0.0242413146	-0.08949579369999999	-0.0287852004	-0.0502024908	0.0260255576	-0.0016835176	-0.0727417312	0.0726789213	0.06584588940000001	0.0634037678	0.0594004349	0.0539344663	0.0471404521	0.0391856835	0.0	0.0	0.0	0.0196608	0.0561222	0.113196	-0.00141541	0.000290997	0.000518829
7508.8994	6456.687	9752.687	1.02044833	48.07244492	1.00563717	0.06368605000000001	0.021891083500000002	0.0587033826	0.016861548100000002	-0.0828354486	0.0201320681	-0.0914830863	-0.0375564641	-0.0457274261	0.0131152272	-0.0731305721	-0.0526496864	0.0460697253	0.0657714774	0.0631099507	0.058753563499999995	0.0528193096	0.0454665573	0.036892769900000004	0.0	0.0	0.0	0.0285873	0.0743092	0.121482	-0.00178091	0.00037842	0.000406021
7510.67	6468.5815	9754.51	1.01893485	48.00114822	1.0097326	0.0874583	0.0260527589	0.0533152071	0.013809212900000001	-0.0541809651	0.015671919399999998	-0.0433343054	-0.0489852389	-0.0284653205	0.0069271439	-0.0395417372	0.017152161699999998	0.0731319642	0.0656938599	0.0628038302	0.058080920700000004	0.051662965899999996	0.043737268600000004	0.034535134	0.0	0.0	0.0	0.0270754	0.09249	0.0987985	-0.0025049	0.000254466	0.000459719
7516.7515	6476.4688	9752.882	1.04684901	49.31615829	1.02658999	0.0736077	0.0432980678	0.0477204943	-0.044033872800000005	-0.056771594	0.0300296177	-0.015871162299999998	-0.063310799	-0.0231147011	-0.0209538501	-0.10135630970000001	-0.0248195231	-0.0258544185	0.0656130405	0.062485465999999996	0.057382801799999994	0.050466337	0.0419546927	0.0321169116	0.0	0.0	0.0	0.0274889	0.0692264	0.0948863	-0.00198206	0.000461976	0.000649737
7523.05	6473.309	9753.71	1.02593291	48.33082199	1.00912118	0.0411339	0.0589217066	0.026758776600000003	-0.046887904800000005	-0.0166562227	0.0100737515	0.0590745392	-0.0615713879	-0.0046376113	-0.0270820069	-0.024309253700000002	-0.014183856100000001	-0.0165895647	0.0655290233	0.0621549201	0.0566595129	0.049230355999999996	0.040121001499999996	0.029642345299999998	0.0	0.0	0.0	0.0292471	0.07734349999999998	0.11327400000000003	-0.0020011	0.000354506	0.000518829
7518.481	6462.009	9763.626	1.03584266	48.79765701	1.01838827	0.08403399999999998	0.0747779922	0.0130565723	-0.0491796394	0.042801542000000005	-0.0401819889	0.0244591225	-0.0749745226	0.0169635066	-0.0338368434	0.0018208112	0.07666051809999999	-0.0240052038	0.06544181219999999	0.061812257	0.055911371200000004	0.0479559867	0.0382384291	0.0271157762	0.0	0.0	0.0	0.0239699	0.103815	0.103427	-0.00262933	0.000353073	0.000299726
7521.085999999999	6476.1357	9758.061	1.0388943	48.94141769	1.01375234	0.08533540000000002	0.0659898829	-0.015126089099999998	-0.0134086498	0.037665193799999996	-0.012622945600000001	-0.0411938415	-0.059368133	0.0421070962	-0.014673924	0.0567215684	0.0146333248	0.0054301472	0.0653514116	0.0614575434	0.055138705	0.046644222699999995	0.036309269	0.024541636800000002	0.0	0.0	0.0	0.0281195	0.0771762	0.107564	-0.00205333	0.000139976	0.000518829
7514.563	6463.246	9752.525	1.00757194	47.46585083	0.99261457	0.027455299999999978	0.0611707687	-0.0300238355	-0.013481523	0.0557582521	0.0065334568	-0.0371658085	-0.0452390192	0.0521916715	-0.0116758634	0.0712982376	-0.049736534299999996	0.0576639341	0.0652578259	0.061090848600000004	0.054341852999999996	0.045296087	0.0343358717	0.0219244431	0.0	0.0	0.0	0.0219096	0.0781629	0.12512000000000004	-0.00203606	0.00017676	0.000518829
7521.49	6464.2554	9752.532	0.99859011	47.04272461	0.99421829	0.09294295	0.058745434400000004	-0.0385479486	0.0058601499	0.052044850999999996	-0.0018182620000000002	-0.0696939521	-0.0358776544	0.0547963588	0.0055888998	0.0394175904	0.0515448425	0.0572827763	0.0651610596	0.0607122441	0.053521165	0.043912630700000004	0.0323206413	0.0192687865	0.0	0.0	0.0	0.0213571	0.106284	0.113361	-0.00262058	0.000312051	0.000188433
7519.3325	6462.5380000000005	9747.213	1.02633739	48.3498764	1.00845039	0.0819272	0.0447465376	-0.0633416085	0.055649541500000003	0.032432334300000004	0.0114467821	-0.06670207730000001	-0.0169649882	0.0693261887	0.07743975360000001	0.017818005	-0.0062060045	-0.0073731674	0.0650611175	0.06032180349999999	0.0526770008	0.0424949326	0.030266033300000002	0.0165793258	0.0	0.0	0.0	0.0273003	0.0749608	0.102989	-0.0023958	0.000278396	0.000615774
7515.045	6461.3009999999995	9738.837	1.00428987	47.31123352	0.99261189	0.04792055	0.0261659486	-0.0737948205	0.048291991299999996	0.026442799700000002	0.057253536900000006	-0.010202613000000001	0.0122763769	0.0751769223	0.0430298999	-0.0009820898	-0.0526148632	0.026891123599999997	0.0649580043	0.059919603099999996	0.0518097308	0.0410440984	0.0281745508	0.0138607794	0.0	0.0	0.0	0.023512	0.0695785	0.116456	-0.00198198	0.000297407	0.000688602
7513.658	6461.77	9745.889000000001	0.9984166	47.03454971	0.99506903	0.07658165	0.0194980646	-0.0675031973	0.0691362844	-0.0030581469	0.0090038171	0.0313277841	0.0222134288	0.0591568815	0.0854324566	-0.026465381	0.0292373766	-0.0140486581	0.0648517252	0.0595057212	0.050919735199999996	0.0395612591	0.0260487419	0.011117916399999999	0.0	0.0	0.0	0.0264106	0.0991207	0.11629	-0.00255254	0.000158243	0.000518829
7518.1514	6453.588000000001	9750.514000000001	1.03902304	48.94748688	1.01437223	0.03213545	-0.0025027683	-0.0769781986	0.0375696087	-0.0541750849	-0.0144963473	0.0748141769	0.024602462599999996	0.0770259049	0.0629937102	-0.0350059533	0.0840934066	-0.0060119369	0.06474228530000001	0.0590802386	0.0500074046	0.0380475712	0.0238911966	0.0083555489	0.0	0.0	0.0	0.0252359	0.0840932	0.10719	-0.00244917	0.000124948	0.000518829
7509.8184	6458.45	9752.521999999999	1.03169703	48.60235977	1.00598788	0.08301319999999998	-0.0286275477	-0.0670787095	-0.0104112305	-0.0679118969	-0.0092452671	0.048759206	0.0430563313	0.0621777824	-0.0093416382	-0.0545965171	-0.0435711895	0.0340782446	0.06462969	0.0586432382	0.0490731391	0.036504214900000005	0.021704543599999997	0.0055785229000000006	0.0	0.0	0.0	0.0207724	0.0657204	0.128404	-0.00191661	0.000118166	0.000758745
7506.9194	6456.3193	9752.215	0.98968214	46.62307739	0.98610616	0.07382930000000001	-0.0351623087	-0.0531097575	-0.0241558425	-0.0729693592	-0.0122903615	0.027738776	0.0543575241	0.0401867661	-0.0232646161	-0.0431154239	0.014975636899999999	0.0013955610999999998	0.06451394469999999	0.0581948052	0.0481173485	0.0349323937	0.019491447	0.0027917102000000003	0.0	0.0	0.0	0.0173698	0.0938094	0.13418600000000003	-0.00237726	0.000148714	0.000518829
7503.8433	6451.889	9753.427	0.99452239	46.85109711	0.99482584	0.03533284500000001	-0.0391424851	-0.0532958845	-0.045076288	-0.0567828344	-0.033084042200000004	0.0401392706	0.0503680658	0.028357060299999997	-0.021191467000000002	-0.071222131	0.09626353369999999	0.0772569298	0.0643950551	0.05773502690000001	0.0471404521	0.033333333300000004	0.017254603	-0.0	0.0	0.0	0.0	0.0144735	0.093796	0.111079	-0.00244917	3.43011e-05	0.000518829
