CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	X	Y	Z	RotX	RotY	RotZ
6281.848000000001	6441.7935	9610.548	1.0336175	53.87313461	1.02021348	0.09583764	0.0652017871	-0.0374758706	-0.047972065	-0.0001542061	-0.061608475999999995	0.0373217198	-0.040243312	-0.0774640705	0.025176603999999998	-0.0167570975	0.0225455006	0.015777666	0.0666228653	0.0662692852	0.0656813745	0.06486121190000001	0.0638116976	0.06253654269999999	0.0	0.0	0.0	0.0	0.0196885	0.0697504	0.0653103	-0.000338482	-0.000119929	0.0
6251.909000000001	6448.319	9606.033000000001	1.01701224	53.00765228	1.00717711	0.22429157	-0.056282954	-0.06652806530000001	-0.0369362866	-0.0420224559	-0.018122936	-0.0671482455	0.0578952143	-0.0446939799	-0.0684722747	0.019151286899999998	-0.033141226600000004	-0.0154653802	0.0665934784	0.0661519714	0.0654182934	0.0643956847	0.063088662	0.0615029978	0.0	0.0	0.0	0.0	-0.00613772	-0.0191445	0.0444809	0.000643365	-0.000760164	0.000152739
6235.855	6458.688	9595.196	1.04239488	54.33062363	1.02490938	0.172690895	-0.07277321269999999	0.044931560999999995	-0.008946803	0.044994397900000004	-0.0269824339	0.0536300505	0.0152366902	0.1241783311	-0.0135280595	-0.013934311699999999	-0.0054226321	-0.0630908886	0.06656083139999999	0.0660217037	0.0651263897	0.0638797199	0.0622884198	0.0603610746	0.0	0.0	0.0	0.0	-0.00961951	0.0768578	0.0675277	-3.79491e-05	-0.000551504	0.000265965
6247.8857	6442.608	9587.38	1.02553403	53.45182037	1.0130316	0.059664355	0.0737862132	0.0583184592	0.032751018199999996	0.0129555117	-0.049825826399999995	-0.059351773200000006	-0.055324507300000006	0.011221833799999999	0.052056296200000005	-0.0750070309	-0.0728418794	0.1318764275	0.0665249258	0.06587850740000001	0.0648057921	0.0633137214	0.0614119504	0.0591127855	0.0	0.0	0.0	0.0	-0.00557295	0.104357	0.07208159999999998	-0.000426479	-0.000551504	0.000348729
6230.5264	6444.3657	9573.075	1.01696217	53.00504303	1.00620556	0.17153985	0.0343880913	-0.0754272949	0.0284659775	-0.0352760928	-0.0266014917	0.0510121942	0.0436903149	-0.0524145247	-0.0153487008	0.0412109554	-0.0068907564	0.0183803143	0.0664857635	0.0657224108	0.06445664179999999	0.06269813269999999	0.0604603265	0.05776033	0.0	0.0	0.0	0.0	-0.0130581	0.0245934	0.0548128	0.000445109	-0.00086021	0.000508881
6252.638000000001	6436.8184	9575.971	1.02043414	53.18600845	1.00907159	0.10050093500000001	-0.0597925833	0.0416046901	0.0044277255	0.015292944199999998	0.0252561874	0.0737834404	0.0119081772	0.1052784232	-0.0143574025	0.0177087987	0.0247212609	-0.0558929418	0.0664433463	0.0655534443	0.0640790926	0.0620334358	0.0594347124	0.056306091600000004	0.0	0.0	0.0	0.0	-0.0145122	0.0662533	0.06863320000000002	4.94543e-05	-0.000551504	0.000341911
6242.545999999999	6432.665	9583.67	1.01230788	52.7624588	1.00365293	0.08771651499999998	0.08186103730000001	0.0138916035	0.0077422352	-0.0096547903	-0.0068802362	-0.000908245	-0.08411823130000001	-0.0207747131	0.0419743283	0.0031844621000000004	0.0260372162	0.0845900127	0.0663976762	0.065371641	0.06367331080000001	0.0613201515	0.058336363499999995	0.0547526326	0.0	0.0	0.0	0.0	-0.0119782	0.110173	0.0696519	-0.00059941	-0.000609574	0.000439859
6231.3345	6435.8345	9592.035	1.02124882	53.22846603	1.00874913	0.1941943	-0.058898581799999995	-0.0454535199	0.0262334786	-0.046168502199999996	-0.052861094500000004	-0.0830566054	0.0188411372	-0.0243098553	-0.10205154849999999	-0.025432185	-0.0106972241	-0.0165785081	0.06634875559999999	0.0651770366	0.0632394753	0.0605588383	0.0571666238	0.0531026907	0.0	0.0	0.0	0.0	-0.0237083	0.0182765	0.0500719	0.000168991	-0.000941904	0.000758882
6217.906999999999	6442.6475	9587.35	1.00633287	52.45103836	0.99883831	0.02157885	-0.0381679477	0.058650227699999995	-0.004900616	0.0240984119	-0.0368169691	0.1016421923	0.0586669322	0.061658459699999994	0.0267715024	-0.0189856447	-0.0026468081	-0.1877006336	0.06629658690000001	0.0649696691	0.0627777771	0.0597500926	0.05592692480000001	0.0513591733	0.0	0.0	0.0	0.0	-0.024065	0.0122768	0.049662	0.000377672	-0.000945426	0.000674834
6226.565	6431.9580000000005	9580.933	1.02292323	53.31573868	1.01529229	0.17688939999999997	0.0736308308	0.0516321323	0.0376869139	0.0243689672	-0.056222811399999996	-0.0591813171	-0.0721566487	0.017528467	0.0832050838	-0.0051195782	0.010157910899999999	0.05588465559999999	0.0662411725	0.0647495792	0.0622884198	0.058894547900000004	0.054618783600000005	0.0495251527	0.0	0.0	0.0	0.0	-0.0149355	0.10689100000000001	0.0641173	-0.000373587	-0.00068883	0.000508881
6220.6855	6430.3335	9570.737	1.00950909	52.61658096	0.99960089	0.07139270000000002	0.032289559	-0.0664274055	0.073997892	-0.0304195981	-0.08004951240000001	0.0681428736	-0.0014779214000000002	-0.0918238025	0.0136713805	0.027996145299999997	-0.0033904878000000005	-0.010396161	0.06618251530000001	0.06451681	0.0617716189	0.0579928741	0.0532438012	0.0476038607	0.0	0.0	0.0	0.0	-0.0179437	0.0661821	0.0477121	-0.000251021	-0.0007413409999999999	0.000559212
6189.8115	6437.581	9569.5625	1.01520038	52.91321945	1.00224245	0.06961578	-0.048102065	-0.027063420699999997	0.0696352905	-0.012756991399999999	0.032769119900000004	-0.0496204458	0.0347793883	0.030808603799999997	-0.0763685694	-0.0031023002	0.0315045563	0.0062534477	0.06612061799999999	0.06427140690000001	0.0612276021	0.057045777699999994	0.051803660099999996	0.045598683099999995	0.0	0.0	0.0	0.0	-0.00940722	0.0570627	0.0632791	0.000221553	-0.000809795	0.000372382
6242.1533	6420.3955	9578.167	1.01995289	53.160923	1.00704336	0.134429827	0.0429822023	0.08848431650000001	0.0417515053	0.018902911100000003	0.0577739108	-0.037196491899999996	-0.049443633099999995	0.0484233353	0.050173641399999996	-0.023205745	-0.014513303600000001	0.0108426901	0.0660554837	0.0640134182	0.06065660900000001	0.056054000300000004	0.0503001228	0.04351315309999999	0.0	0.0	0.0	0.0	-0.000597593	0.123384	0.08230279999999998	-0.000319481	-0.000631558	0.000458615
6200.571999999999	6428.289000000001	9586.669	1.00670946	52.47066116	0.99524587	0.08209038699999999	0.0520051642	-0.035665738599999997	0.0339639423	-0.02455479	0.0102259241	0.0441181125	-0.0386371945	-0.062466134900000005	0.027858818100000002	-0.054333003399999996	0.028580677999999998	0.0017453689	0.0659871156	0.06374289429999999	0.060058891399999995	0.0550183187	0.048735029400000004	0.041350946	0.0	0.0	0.0	0.0	-0.007381279999999999	0.0836535	0.0679897	-0.000118884	-0.0007362	0.000338592
6202.3696	6434.8486	9589.617	1.01096725	52.69258499	1.00180852	0.14116582	-0.043705194	-0.0493123577	0.058750394299999995	-0.020813086499999998	0.046649023	-0.0775224665	0.0667488681	-0.0206389119	-0.0280400931	-0.015586093200000001	0.0070700319999999995	0.0299933023	0.065915517	0.0634598881	0.0594347124	0.053939544299999996	0.047110295	0.0391158718	0.0	0.0	0.0	0.0	-0.0129928	0.0206027	0.0687372	0.000647101	-0.000985046	0.000758881
6222.132	6432.354	9576.8955	1.02613723	53.48325729	1.01545668	0.18355084	-0.0362061051	0.032169734	0.0248869167	0.0888139075	0.061667348899999995	0.0248417468	-0.0198271674	0.0837067054	-0.025601355099999997	0.0142000834	0.0366652356	-0.0210305771	0.0658406915	0.0631644552	0.058784347199999996	0.0528185218	0.0454279081	0.0368118692	0.0	0.0	0.0	0.0	-0.00349456	0.114335	0.0857277	-0.000176608	-0.0007921589999999999	0.000508881
6230.226	6435.4526	9569.094000000001	1.03392196	53.88900757	1.02059841	0.04369145000000001	0.0576103332	0.0768346268	0.0034789992	-0.0009612533	-0.0254494002	-0.08597157960000001	-0.06293499400000001	-0.0111138952	0.058480522699999996	-0.0871066943	-0.0037642464000000003	0.0563571791	0.0657626427	0.0628566533	0.058108082199999994	0.05165612940000001	0.0436899275	0.034442997999999996	0.0	0.0	0.0	0.0	-0.00736471	0.09971410000000003	0.0684128	-0.000249024	-0.000706865	0.000508881
6243.306	6437.2236	9566.929	1.03770483	54.0861702	1.02426839	0.207116011	0.044738635199999995	-0.0500834017	0.0375188983	-0.03080397	-0.055614743	0.059693264100000004	0.033711729100000004	-0.1013459205	0.0095080463	-0.0042078175	-0.0235650544	-0.08837675140000001	0.0656813745	0.06253654269999999	0.057406215499999996	0.0504532775	0.0418984802	0.0320134327	0.0	0.0	0.0	0.0	0.000167381	0.00107453	0.0317126	0.000630807	-0.000861917	0.000758881
6215.0156	6454.4233	9566.5	1.0337131	53.87811661	1.0210191	0.180605274	-0.0798345776	-0.0157288048	0.048335662800000005	0.0030046933000000002	0.054497216900000006	-0.0310626085	0.0205518178	0.0571009607	-0.06748567700000001	0.0220537121	-0.0418100475	0.0194157774	0.06559689070000001	0.0622041861	0.0566790562	0.0492109083	0.0400557583	0.0295274546	0.0	0.0	0.0	0.0	-0.000602578	0.07917789999999998	0.0711396	1.48241e-05	-0.0004818	0.000508882
6238.2793	6436.616999999999	9572.577	1.02594268	53.47311783	1.01051247	0.11860547300000003	0.027361245699999998	0.10088997429999999	0.037074299	0.0204572747	-0.0081281809	-0.0336154013	-0.07903131990000001	0.043007126900000005	0.0211311167	-0.054873248799999996	-0.024906660299999998	0.0007755886999999999	0.0655091956	0.0618596487	0.05592692480000001	0.0479299947	0.0381640171	0.026989444300000002	0.0	0.0	0.0	0.0	-0.000682296	0.14310400000000004	0.0897256	-0.000582164	-0.000538918	0.000442715
6246.135	6442.085999999999	9575.036	1.01674688	52.99382401	1.00368667	0.162974854	0.0475311026	-0.052264559800000006	0.0200066225	-0.006013038	-0.0472479762	0.0830614771	-0.0202905518	-0.06877812030000001	0.0157053091	0.013848764599999999	-0.0647666276	-0.0151515522	0.0654182934	0.0615029978	0.0551501525	0.046611540099999994	0.0362255716	0.024403874300000003	0.0	0.0	0.0	0.0	-0.0120653	0.0684983	0.0681693	0.000105698	-0.000893487	0.000508881
6214.3335	6453.24	9573.213	0.99815083	52.02457809	0.99160838	0.11099725	-0.059805306399999994	-0.0684914399	0.021750307000000003	-0.018340215400000002	0.0293249721	-0.07239314849999999	0.0872042363	-0.0401087208	-0.0659807842	0.0144971042	-0.055035170599999995	-0.0025797728	0.0653241886	0.0611343033	0.054349081699999996	0.045256577199999995	0.034242794	0.021775300600000002	0.0	0.0	0.0	0.0	-0.0122824	0.0242191	0.0634053	0.000909499	-0.000985046	0.00084826
6230.4062	6437.6963	9563.328000000001	1.02138448	53.23553848	1.01021719	0.15931346	-0.0205627518	0.0418309143	0.0316050866	0.08560581810000001	0.0272598323	0.0209193162	-0.0044364681	0.09549436380000001	0.0151325034	0.043091220300000004	0.003295255	-0.0914217485	0.0652268858	0.060753637400000005	0.0535240653	0.0438661672	0.0322181109	0.0191083554	0.0	0.0	0.0	0.0	-0.0111581	0.113447	0.0728363	3.04448e-05	-0.0008865789999999998	0.000635176
6246.7837	6427.9233	9562.896999999999	1.00921011	52.60099792	0.99741095	0.03881641000000001	0.1015778655	0.028588143700000002	0.0491725374	-0.007340632299999999	0.028831137000000003	-0.0307929442	-0.0530805959	-0.031230197999999997	0.0874534826	-0.0476350695	-0.0082311142	0.0204599284	0.0651263897	0.0603610746	0.052675466799999994	0.0424413992	0.030153999900000002	0.0164077382	0.0	0.0	0.0	0.0	-0.0147004	0.10002	0.0625702	0.000109286	-0.000985046	0.000689488
6220.8345	6431.0195	9566.795	1.01438856	52.87090302	1.00368249	0.14422195	-0.0154207986	-0.0709107775	0.0476642424	-0.0655501177	0.0103571421	-0.011400063200000001	0.0484229383	-0.0598228203	-0.0635118526	0.055115367900000004	-0.0099438783	-0.0072258847999999995	0.0650227054	0.059956691900000005	0.051803660099999996	0.0409833891	0.0280529871	0.0136782078	0.0	0.0	0.0	0.0	-0.0239192	0.0125671	0.0657189	0.000882387	-0.00105123	0.000738234
6234.536999999999	6430.3276	9578.585	1.02431858	53.38846588	1.0154134	0.1686366	-0.053281580599999996	0.060682224800000004	-0.0085722264	-0.0051224543	0.043234882	0.1231906476	0.0243061636	0.09889135060000001	0.0400071387	0.0380461071	0.0212024287	-0.1056807872	0.0649158378	0.0595405683	0.0509090292	0.039493278799999997	0.025917643599999998	0.0109245743	0.0	0.0	0.0	0.0	-0.0135489	0.100171	0.087728	0.000380355	-0.000882914	0.000435516
6227.593000000001	6425.5547	9579.449	1.01191401	52.74193192	1.00593269	0.06673048	0.0690048907	0.030275719	0.0438936111	0.0327415096	0.0081545544	-0.014133211000000001	-0.064014337	0.0069588352	0.07108858900000001	-0.039704959399999996	0.0394951763	0.0656873251	0.0648057921	0.0591127855	0.049991968399999996	0.0379722356	0.0237505827	0.0081516899	0.0	0.0	0.0	0.0	-0.00738875	0.124454	0.0894615	-9.82186e-05	-0.000688033	0.000417894
6224.107	6447.9253	9575.885	1.01672637	52.99275208	1.00751817	0.19560558	-0.0037082593	-0.0783836755	0.0468932326	-0.0173468279	-0.033934830299999996	0.0263413063	0.048197413700000004	-0.07868896980000001	-0.051471096699999996	0.0325130426	-0.0368888145	-0.10024963199999999	0.0646925739	0.0586734271	0.0490528817	0.036421450699999997	0.0215544564	0.0053644409	0.0	0.0	0.0	0.0	-0.0165544	0.0310702	0.072527	0.00081709	-0.000985046	0.000728005
6196.2935	6431.8564	9560.919	1.00139773	52.19380951	0.99362487	0.05942500000000001	-0.059905541500000006	-0.011476049299999999	0.05094279559999999	0.0263335802	0.0626046456	-0.014004679099999999	0.0629691488	0.026827845299999997	-0.0552075636	0.0658504617	0.0542019925	-0.04237143610000001	0.06457618849999999	0.0582225792	0.0480921828	0.0348421388	0.0193319522	0.0025677388000000002	0.0	0.0	0.0	0.0	-0.0198622	0.0537082	0.0755474	0.00106828	-0.00104592	0.000430893
6226.414000000001	6426.1294	9559.038	1.01955354	53.14011002	1.00563252	0.1709551	0.0389020608	0.0873029132	0.0592125767	0.04948991480000001	0.0503907492	-0.0080074035	-0.0564284974	0.050427419400000006	0.0666605193	-0.018778111	0.0523593676	-0.025499365	0.06445664179999999	0.05776033	0.047110295	0.033235537	0.0170857899	-0.00023348799999999998	0.0	0.0	0.0	0.0	-0.0134955	0.14812	0.0922321	0.000150673	-0.000903643	0.000440847
6216.0869999999995	6426.565	9565.462	1.02912641	53.63905716	1.01821518	0.12430835	0.0639974254	-0.043574542599999995	0.06890497599999999	-0.0151492473	0.0036038530999999998	0.007520415799999999	-0.020234971	-0.08535592980000001	0.0413679742	-0.019731344799999998	0.046577987	0.038838795499999995	0.0643339395	0.057286770199999996	0.046107651	0.0316029035	0.014818718400000002	-0.0030343033	0.0	0.0	0.0	0.0	-0.0172102	0.0910822	0.0615131	0.000441213	-0.000985046	0.0007256409999999999
6192.21	6442.9565	9567.908000000001	1.03102899	53.73822021	1.02077866	0.13772820000000002	-0.061845823099999996	-0.053150897300000007	0.0806619987	-0.045192557	0.0547065637	-0.0752798599	0.0982935189	-0.0229555342	-0.1147615597	0.0037946687	-0.0302698623	-0.0121197863	0.0642080877	0.0568019924	0.0450846924	0.0299455171	0.0125335121	-0.005829771700000001	0.0	0.0	0.0	0.0	-0.0171658	0.0207555	0.0485039	0.00131723	-0.0008491809999999999	0.000800717
6250.908	6443.826	9569.693000000001	1.0293684	53.65166855	1.01626098	0.20854688	-0.0148006119	0.08729487960000001	-0.0003162132	0.026349901800000002	0.053148108	0.09230074960000001	-0.0088620978	0.07645856990000001	0.04903871480000001	0.0254523625	0.036705245299999995	-0.08686526550000001	0.0640790926	0.056306091600000004	0.04404187	0.028264676000000002	0.0102329676	-0.008614967099999999	0.0	0.0	0.0	0.0	-0.00727542	0.136293	0.0856906	0.000431128	-0.00083222	0.0008162999999999998
6228.7466	6427.246999999999	9562.652	0.99071932	51.63724136	0.98451358	0.040837251	0.0736629551	2.23358e-05	0.040284237	0.0043968615999999995	0.0070580177000000004	0.0188430132	-0.06852925	-0.0439583995	0.0185290995	0.011662308400000002	0.060505386900000006	0.07484461790000001	0.0639469604	0.0557991648	0.0429796433	0.026561696699999998	0.0079199002	-0.0113849816	0.0	0.0	0.0	0.0	-0.000774219	0.148612	0.0747869	0.000453359	-0.000985046	0.0008635099999999998
6221.005	6429.726	9559.363000000001	0.98806077	51.4986763	0.98139167	0.055807430999999984	-0.0090387386	-0.08937550279999999	0.046830605899999996	-0.036920855499999995	0.042221585199999995	-0.0377051864	0.025083952799999996	-0.0576244003	-0.024123568999999997	0.047838909400000004	0.027940540099999998	-0.0172914165	0.0638116976	0.0552813113	0.0418984802	0.024837913	0.0055971405	-0.014134933899999999	0.0	0.0	0.0	0.0	-0.0035333	0.110682	0.0759614	0.000640843	-0.0009028	0.000854363
6204.335999999999	6427.1694	9548.853000000001	0.98966861	51.58247757	0.98296297	0.027136940000000005	-0.0632598496	-0.0089590969	0.0542878027	0.0384420379	0.0755330977	-0.020031411000000002	0.0457251091	0.035600960099999995	-0.048342035	-0.0434176242	0.0111739324	-0.01761733	0.06367331080000001	0.0547526326	0.040798857	0.023094675099999996	0.0032675313	-0.0168599781	0.0	0.0	0.0	0.0	0.00271954	0.115165	0.0828232	0.00066215	-0.0007670469999999998	0.000820637
6239.289000000001	6430.9116	9544.363000000001	1.00184441	52.21709061	0.98764884	0.07002485	-0.023712035299999996	0.0684915783	0.0378970209	0.0778640326	0.043966425	0.04390356	-0.0070636985	0.0892002471	-0.0036948974	-0.009260702800000001	0.074518061	-0.0786680582	0.0635318069	0.054213232199999996	0.039681258399999995	0.0213333483	0.0009339232000000001	-0.0195553123	0.0	0.0	0.0	0.0	0.00812414	0.157486	0.0928574	0.000424119	-0.000772945	0.0008220089999999998
6240.819	6413.8555	9540.148000000001	1.01172781	52.73222351	0.99269915	0.06453742000000001	0.08292605480000001	0.0408257587	0.0303986862	-0.0203352675	0.025876666800000003	-0.0441152023	-0.025591550499999997	-0.0574008542	0.0781863276	-0.0418242006	0.0817773836	0.013806822	0.0633871927	0.0536632157	0.0385461766	0.0195553123	-0.0014008277	-0.0222161869	0.0	0.0	0.0	0.0	0.008240509999999998	0.120609	0.070255	0.000473062	-0.000795139	0.0008497049999999998
6243.762	6430.951999999999	9548.506	1.00694418	52.4828949	0.99509227	0.06268009	0.0062647431	-0.0666772308	0.0140900424	-0.08507038539999999	0.027854445699999997	0.0365853715	0.0466451688	-0.0801360691	-0.0115421598	0.05841998599999999	0.01750132	-0.0015290344	0.0632394753	0.0531026907	0.037394111800000004	0.0177619596	-0.0037338643	-0.024837913	0.0	0.0	0.0	0.0	0.0134952	0.0896393	0.0638073	0.000764438	-0.0007723629999999998	0.000935713
6229.4414	6433.6475	9569.075	1.03064966	53.71844864	1.01206648	0.14220783999999997	-0.0649841926	0.0261887798	0.0396819575	0.021286647000000002	0.1185431292	0.0433333303	-0.0275977781	0.0761904571	-0.0501134707	0.0096927224	0.0239138623	0.0022580864	0.063088662	0.0525317671	0.0362255716	0.015954695	-0.0060623315	-0.0274158706	0.0	0.0	0.0	0.0	0.008701759999999998	0.162532	0.0891155	0.000184663	-0.00072106	0.000782521
6240.0957	6435.3306	9589.911	1.01252484	52.77376938	0.99997324	0.061754650000000015	0.056629547	0.0618242525	-0.0270175584	-0.045127325499999996	0.0345565934	-0.059462857599999995	-0.0529308779	-0.0353766988	0.0504785524	-0.1016516974	-0.0216533275	0.0367006725	0.0629347601	0.0519505567	0.0350410708	0.014134933899999999	-0.0083833798	-0.0299455171	0.0	0.0	0.0	0.0	0.00474276	0.128791	0.071697	0.000209986	-0.000812106	0.000766167
6252.55	6442.38	9599.323	1.00248349	52.25040436	0.99620736	0.11523277999999998	0.013621513899999998	-0.0751681062	-0.051462619800000005	-0.021908003500000002	-0.051430424100000004	0.0821030643	0.0524664466	-0.09070585279999999	-0.0018366242	0.0408015049	-0.0190703842	-0.060783923499999996	0.0627777771	0.0513591733	0.0338411313	0.012304101599999999	-0.010694168700000001	-0.0324223947	0.0	0.0	0.0	0.0	0.00456268	0.0672959	0.0616298	0.00079872	-0.000861247	0.0009981
6251.436	6452.0	9594.739	1.01326847	52.8125267	1.00524282	0.15743369000000002	-0.0612668122	-0.0356025471	-0.0188011043	0.0284366841	0.013218736299999999	-0.0756218498	-0.0120841244	0.0622692562	-0.0747941021	0.0422563676	0.0001646788	0.0810113699	0.06261772089999999	0.0507577326	0.0326262817	0.0104636322	-0.0129918702	-0.0348421388	0.0	0.0	0.0	0.0	0.00869522	0.153402	0.0848043	0.000336727	-0.00066134	0.000779589
6244.8325	6447.49	9588.402	1.01756775	53.03660583	1.00572133	0.03408537000000001	-0.0135902125	0.0725175758	0.005723166700000001	0.08678589689999999	-0.043067923	0.029676042200000002	-0.0385043783	0.0527763847	0.0070950461	-0.06311259599999999	0.0188331753	-0.019972213500000002	0.0624545991	0.0501463525	0.031397057400000004	0.008614967099999999	-0.0152736726	-0.0372004855	0.0	0.0	0.0	0.0	0.0069802	0.144041	0.07719589999999998	0.000220683	-0.0008204659999999998	0.0007467399999999998
6225.4165	6449.637	9587.849	1.04542291	54.48844528	1.02853143	0.25407565	0.0433324492	-0.0016267022	-0.0331347928	-0.065889137	-0.06670725150000001	-0.0162343527	0.08244502849999999	-0.0815926867	0.0677767631	-0.0225408004	-0.0199014242	0.039618917000000003	0.0622884198	0.0495251527	0.030153999900000002	0.0067595545	-0.017536783400000002	-0.039493278799999997	0.0	0.0	0.0	0.0	-0.00254155	0.0222477	0.0340463	0.00145935	-0.000985046	0.000935713
