CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	NonSteadyStateOutlier06	NonSteadyStateOutlier07	NonSteadyStateOutlier08	X	Y	Z	RotX	RotY	RotZ
6966.8154	6151.124	8741.888	0.99751663	49.6339798	0.99312407	0.018838425000000006	-0.0567587136	0.0245544198	-0.0262923535	-0.0901823178	-0.0089784329	0.0136105846	-0.048714776200000004	0.0153226575	-0.029005037999999997	-0.058689522	0.0373704401	-0.033452495	0.0476255004	0.0004748832	-0.046951542400000004	-0.0671088854	-0.0482899211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0374093	0.044709	0.0581641	-0.00167152	2.20905e-05	0.000213475
6973.014	6143.906999999999	8735.004	1.00095248	49.80493927	0.9945181	0.036406403	-0.0599751125	0.0483258506	0.0073422777	-0.10162449929999999	0.0140996087	-0.021939364	-0.0323891579	0.06614881110000001	-0.0756790378	-0.0025811115	0.0854682512	0.047711436399999994	0.0472897052	-0.0004748832	-0.0479589113	-0.0671088854	-0.046611029000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0443463	0.0534264	0.048625	-0.00188161	7.92244e-06	0.000213475
6986.858	6151.3335	8733.078000000001	1.03356576	51.42769623	1.00263405	0.038902632	-0.0256224675	0.0592757159	0.053705330700000005	-0.0326060703	-0.0278564546	-0.0535695421	-0.0173089648	0.0678270911	0.0509905451	-0.1246155396	0.0751544933	-0.0977513534	0.046951542400000004	-0.0014245545000000001	-0.048944671399999994	-0.0670551321	-0.044873803600000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0396056	0.0429394	0.0559202	-0.00157716	-1.52212e-05	0.000213474
6982.9033	6143.3564	8734.440999999999	1.01832926	50.66956329	1.00244939	0.02818321	-0.013017933899999999	0.0637722476	0.0841125209	0.0420657354	-0.02844505	-0.09488245449999999	0.0004574054	0.0561954166	0.072348933	-0.013142113200000001	0.0103100343	0.0754043658	0.046611029000000005	-0.0023739404	-0.049908378600000004	-0.06694766860000001	-0.04308041889999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0399268	0.0486446	0.0559526	-0.00189996	0.000104467	0.000213474
6990.2919999999995	6144.558000000001	8732.208	1.02017379	50.76134109	1.00522971	0.034771135	0.032111471	0.0499964375	0.015933777	0.07223826009999999	-0.0243340957	-0.0416573789	0.0471346633	0.025221181000000002	0.0779803759	0.0280747865	-0.047461595700000005	0.0512044162	0.0462681821	-0.003322851	-0.0508495987	-0.066786581	-0.0412331193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0361405	0.0329333	0.0559282	-0.0016046	9.48443e-05	0.000213474
6976.8984	6140.8325	8732.739	1.01305068	50.40691757	1.00227582	0.04651604	0.0622697146	0.0325398962	-0.0605033443	0.0465226433	0.016688141899999998	-0.0045876262	0.0692703895	0.0181940905	-0.0061214799	0.0430828796	0.0324292532	-0.0567133799	0.0459230187	-0.0042710962	-0.0517679077	-0.0665719983	-0.0393342168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0352344	0.0555992	0.0559274	-0.00179081	-9.22465e-05	0.000299038
6985.355	6143.951999999999	8735.152	1.02036297	50.77075577	1.00918293	0.07308142500000002	0.0756190091	-0.0077095713	-0.0369834201	-0.0438438438	0.052925142	0.0028077093	0.0634294069	-0.030804235	-0.0683172916	0.0275667052	-0.0612583677	-0.045540533200000004	0.0455755562	-0.0052184861	-0.0526628917	-0.0663040924	-0.037386087799999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0375117	0.0338414	0.0389484	-0.00141239	-0.000269609	0.000213474
6978.9863	6160.4517	8732.1455	1.0211972	50.81226349	1.01036394	0.0887817	0.0562585563	-0.03981727	0.029432651400000003	-0.0643234947	0.0152399258	0.020194951200000002	0.051516134400000003	-0.0481498548	-0.030544602200000003	-0.0653254261	0.0065542599	0.0250359702	0.045225812000000004	-0.0061648308999999995	-0.0535341475	-0.0659830779	-0.0353911703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183947	0.0428777	0.0537145	-0.00177282	-0.000275714	0.000764185
6994.0894	6150.189	8727.773000000001	1.02492046	50.99752808	1.00830495	0.08995560999999999	0.022928872700000002	-0.0727827177	0.0820054081	-0.015348049099999999	0.043154993200000005	-0.0007368842	0.013930724399999999	-0.077816023	0.0246438499	-0.057484643200000005	0.0089642605	-0.027604544900000003	0.044873803600000005	-0.0071099412	-0.0543812826	-0.0656092118	-0.033351961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381649	0.0257755	0.0511628	-0.00153985	-4.87648e-05	0.000213474
6979.513000000001	6146.4565	8722.994	1.00782299	50.14679718	0.99357826	0.035517935	-0.0012679529	-0.0636214615	0.0392928625	0.06960091980000001	0.0641509482	-0.0380862449	-0.0196076429	-0.056455923	0.0920387408	0.0155970821	0.014606913999999999	-0.0237295414	0.0445195486	-0.0080536276	-0.055203915199999995	-0.0651827937	-0.031271012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0365672	0.0422552	0.0575896	-0.00153985	4.13035e-05	8.32676e-05
6976.7627	6143.865	8718.541	1.00549865	50.03114319	1.00037158	0.116663045	-0.037580063500000004	-0.049012534299999994	-0.0052575538	0.035863614	0.045681003	-0.0871462527	-0.0423890907	-0.0242782172	0.021913013399999997	-0.0129352	0.0047695899	0.0672950394	0.0441630647	-0.0089957013	-0.0560016747	-0.0647041651	-0.0291509275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108639	0.0487783	0.0462509	-0.00172397	-0.000652429	0.000667374
6954.682	6142.031	8712.594000000001	1.03576958	51.53735352	1.01717353	0.09073455	-0.0486486625	-0.039362368700000004	-0.0679731362	0.042810544000000006	0.0104657185	-0.0179262318	-0.0622802227	-0.0421318681	-0.058692052300000006	0.0154978251	0.0466845903	-0.0865327779	0.043804369800000006	-0.0099359736	-0.056774201600000004	-0.0641737094	-0.026994360800000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029431	0.0375511	0.0511524	-0.00155671	-0.000152814	0.000213474
6964.859	6130.3423	8714.848	1.02486074	50.99455261	1.01063514	0.0415701	-0.0689274767	0.0124492899	-0.0602568365	-0.0354928084	-0.031769252000000005	-0.0492430878	-0.0635033664	0.033754312	-0.0491485759	0.007324771999999999	0.0209489972	-0.00039071959999999997	0.043443481799999996	-0.010874256	-0.057521148	-0.0635918514	-0.0248040108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0337142	0.0591952	0.0550064	-0.00170149	-0.00024381	0.000213474
6966.446999999999	6141.536999999999	8717.442	1.02590394	51.04646301	1.00769436	0.0562674	-0.0378547457	0.0517336931	-0.0072118971	-0.0816440577	-0.0991811512	-0.0003717297	-0.0166935071	0.0547330361	-0.083547309	-0.0151699499	0.061347889	-0.040718771200000003	0.04308041889999999	-0.0118103609	-0.058242177199999995	-0.06295905730000001	-0.0225826188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0352361	0.0293201	0.0618645	-0.00143224	-0.000152814	0.000213474
6988.302	6131.9956	8726.573	1.02331388	50.91758728	1.00656033	0.08065205	-0.0146972106	0.051404634299999995	0.08969476039999999	0.0074036097	-0.0853104359	-0.0417717289	-0.0073151395	0.059862263799999996	0.0417966967	-0.015289118400000001	0.0964930001	0.0408147998	0.042715199100000004	-0.0127441006	-0.0589369643	-0.062275833899999994	-0.0203329649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276583	0.0693179	0.0527471	-0.00173629	-0.000327945	0.000213474
6970.975	6143.669	8731.799	1.05907297	52.69687271	1.02649581	0.09389875	0.0221095361	0.0454003813	0.0190402247	0.0592523654	0.007940588699999999	-0.0421519946	0.0225373094	0.0415635949	0.0101460585	0.0080538259	-0.084658074	0.056472848799999996	0.042347840899999996	-0.013675288300000001	-0.0596051964	-0.0615427285	-0.0180578643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0443822	0.0296523	0.0301472	-0.00153985	-0.000226198	0.000213474
6970.9907	6145.382	8729.693000000001	1.04191542	51.84315109	1.0169518	0.13102015	0.0577809313	0.0254923962	-0.051519158499999995	0.0389718908	-0.0217292578	-0.0006269903	0.0559605485	0.0200948021	-0.0279556696	0.0712246795	-0.0388851544	0.024287314700000003	0.0419783625	-0.0146037374	-0.060246572199999994	-0.0607603281	-0.0157601644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229301	0.0202531	0.0587097	-0.00122343	-0.000580199	0.00097518
6957.243	6146.7544	8728.891	1.01110482	50.31009293	1.00483286	0.1110663	0.056354951699999996	-0.0014859086	-0.0621043522	-0.012907653100000001	-0.042355129299999995	-0.022552205	0.048491880700000004	-0.0122464627	-0.0488269717	0.06408160389999999	0.0046856204	-0.0103086133	0.0416067824	-0.015529262	-0.060860802900000004	-0.059929259699999994	-0.0134427408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372655	0.0602061	0.0629142	-0.00159617	-0.000340183	0.000536468
6955.982	6147.254	8722.265	0.99602318	49.55966949	0.99351013	0.089374	0.0741100823	-0.0243669587	-0.0591011214	-0.0278037647	-0.006902815600000001	-0.0033339917	0.0800302264	-0.0491902449	-0.0827399239	0.016828749	-0.0208777964	0.0265363706	0.0412331193	-0.0164516767	-0.061447611799999996	-0.0590501887	-0.011108493700000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0503017	0.0345983	0.0514022	-0.00134469	-0.000130297	0.000213474
6955.946999999999	6143.1772	8717.708	0.99160206	49.33968353	0.99088109	0.06947429999999999	0.0743155506	-0.0304709617	-0.0431107408	-0.0338135	-0.0588142045	0.0118348703	0.0558327534	-0.05539006849999999	-0.0616328961	0.0253979949	0.0558656791	0.0317351923	0.0408573919	-0.0173707969	-0.0620067343	-0.058123819400000006	-0.0087603444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038723	0.0465352	0.0657548	-0.0014314000000000004	-0.000297692	0.000591491
6971.83	6146.5127	8720.601999999999	1.00663161	50.08751678	1.0011009	0.03310355	0.0553439873	-0.0453868813	0.0198790584	-0.077613873	-0.0110808249	0.0563655062	0.0400949217	-0.0632156444	-0.0424463493	-0.0709383081	0.0172108256	-0.046766143899999994	0.040479619	-0.018286438500000002	-0.0625379185	-0.057150893700000004	-0.0064012316000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309756	0.0422262	0.0556351	-0.00147368	-0.000271832	0.0007419
6970.025	6144.0425	8728.896	1.02608907	51.05567551	1.00261497	0.018818349999999994	0.0285959798	-0.056124972599999996	0.054153586100000005	-0.0319800327	-0.0587119513	0.10845100810000001	0.014671233200000001	-0.0782408001	-0.007612308000000001	-0.045501775	0.0880472506	-0.09462440230000001	0.0400998195	-0.0191984181	-0.0630409252	-0.056132191	-0.0040341077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0311503	0.0414168	0.0623609	-0.0012898600000000003	-0.000310181	0.0007419
7002.7305	6148.098000000001	8749.989	1.03261745	51.38050842	1.01324606	0.07510189999999999	-0.0074458791	-0.0662187792	0.0547057191	0.0547364799	0.0012963752999999999	0.09407965300000001	-0.00549604	-0.0623773628	0.0892220061	-0.0020507085	-0.0378870821	0.0261281892	0.0397180124	-0.0201065531	-0.06351552769999999	-0.055068527199999995	-0.0016619351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289323	0.0464739	0.0421254	-0.00189513	-0.000508239	0.000890398
6999.6416	6150.094	8761.497	1.031847	51.34217453	1.01578045	0.07468395	-0.029551906	-0.0595550302	-0.0074203173	0.09403193160000001	0.0302309823	0.1054819725	-0.040410940299999996	-0.0592568742	0.0476169656	0.0556919929	-0.0514015164	-0.0835402746	0.0393342168	-0.0210106617	-0.0639615122	-0.0539607542	0.0007123173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021212	0.015149	0.0383828	-0.00153986	-0.0006364	0.00104489
6973.922	6155.9004	8764.669	0.9996438	49.73982239	0.99375725	0.041823099999999995	-0.052644490499999995	-0.041130753	-0.025561780299999996	0.0273969117	0.0158812794	0.0549798357	-0.0651910632	-0.0225679638	-0.016395864099999997	0.0206434478	-0.050061563499999996	-0.0421086711	0.038948452	-0.0219105627	-0.0643786777	-0.052809759500000004	0.0030856784000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0269767	0.0329627	0.0427107	-0.00153986	-0.000411054	0.0009919
6994.264	6168.54	8761.317	1.00454247	49.9835701	0.99691939	0.042216149999999994	-0.060445583600000005	-0.031778337000000004	-0.0253182441	-0.0008790756	0.1211128029	-0.035377446800000004	-0.071211165	-0.016474200300000002	-0.0658539452	-0.0492974828	-0.12512877039999998	0.054790705	0.0385607372	-0.022806076	-0.0647668362	-0.0516164649	0.0054551777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312324	0.0268139	0.0255042	-0.00167205	-0.000399551	0.00114031
6982.6045	6151.210999999999	8746.553	0.99146533	49.33288193	0.98959541	0.048304949999999985	-0.06578036	-0.0350148932	-0.039322436	0.0034596053000000002	0.0772998285	-0.051435089	-0.0762856747	-0.0206735144	-0.0550563321	-0.0200566949	-0.0841945576	0.0085216103	0.0381710919	-0.0236970222	-0.0651258129	-0.0503818263	0.0078178499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270172	0.0276301	0.0431003	-0.00153986	-0.0006364	0.00128482
6972.29	6155.379	8737.965	0.98908693	49.21453857	0.99075925	0.0418098	-0.073850162	-0.0227610501	-0.0130572425	-0.00046920519999999995	0.1031192036	-0.09115131359999999	-0.089920271	-0.0088176609	-0.0191332655	-0.0427894981	-0.0600844803	0.012792714699999999	0.037779535499999996	-0.024583222999999998	-0.065455446	-0.0491068326	0.0101707381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270059	0.0139844	0.0282071	-0.0016696	-0.000531278	0.00131515
6968.334	6151.4956	8723.586	0.99492282	49.50491714	0.99257392	0.032436830000000014	-0.0585028143	-0.0295771989	-0.0575879211	0.0038000004999999997	0.066352718	-0.0525915141	-0.067838279	-0.012109903200000001	-0.07246818049999999	-0.0035718703999999997	-0.0369552382	0.0041379048	0.037386087799999995	-0.0254645008	-0.065755587	-0.047792504900000005	0.0125108976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270155	0.00993577	0.0412411	-0.00160798	-0.0006364	0.0014553
6961.6025	6146.26	8716.666	0.98383033	48.95298386	0.98547643	0.04858748	-0.071805359	-0.0210497261	-0.0361678727	-0.0006496678	0.0384594265	-0.1026114457	-0.0784948062	-0.0029489884	0.007660297900000001	0.057112884800000006	-0.04882415440000001	0.0513337817	0.0369907683	-0.0263406791	-0.0660261007	-0.046439896200000004	0.0148353999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0397924	0.0268295	0.0395995	-0.00174289	-0.000443005	0.0014725
6958.8193	6148.558000000001	8714.591	0.99817389	49.6666832	0.992396	0.042258	-0.057767493499999996	-0.0137928167	-0.0632672135	0.0034900148	0.0020528658	-0.044623003099999996	-0.05417890400000001	-0.0324890681	-0.0789876379	0.0163791022	-0.08437054849999999	-0.0433702947	0.0365935969	-0.0272115826	-0.0662668651	-0.0450500897	0.0171413358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0421824	0.011367	0.0525548	-0.00159491	-0.000464539	0.00141301
6943.424	6136.6904	8710.723	0.99017328	49.26859283	0.99095273	0.0473902	-0.0754626266	-0.0080483448	-0.057228688300000004	-0.0019723444	-0.0102198492	-0.0427111365	-0.08256921769999999	0.013369951399999998	-0.09540893560000001	0.0345941429	0.0773574021	0.052762574699999995	0.036194593399999996	-0.028077036800000003	-0.0664777718	-0.0436241988	0.0194258194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458692	0.0343306	0.0525718	-0.00187816	-0.000387333	0.00135901
6974.4062	6146.4307	8723.767	1.03283942	51.39155197	1.01619053	0.0644885	-0.0499154645	0.0249313265	-0.038699625	-0.0449297712	-0.0785220283	0.041734796	-0.048234448099999994	0.0370865773	-0.0150128481	0.0009775358	0.061618991399999996	-0.1009342609	0.035793777799999996	-0.0289368683	-0.0666587258	-0.0421633655	0.021685991800000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458627	0.0122045	0.0703083	-0.00154014	-0.000367835	0.00149388
6986.2324	6141.9517	8736.708	1.01817775	50.66202545	1.00614786	0.04610885000000001	-0.039435242999999995	0.0601759431	-0.0050395712	-0.0511209513	-0.11097046470000001	0.0649146781	-0.0294284654	0.0656663234	-0.0047820911	-0.0205626867	0.1061206165	-0.0133082806	0.0353911703	-0.029790905099999997	-0.0668096455	-0.04066876	0.0239190242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458826	0.030322	0.0600386	-0.0018013599999999997	-0.00045624	0.00148947
6961.7974	6145.226	8743.275	1.0034045	49.92694473	1.00064468	0.06883514999999998	-0.0277108525	0.051298820499999995	0.0089557717	-0.0556749086	-0.0183826295	0.0568354911	-0.02690732	0.064233496	-0.004999857700000001	-0.0179372066	-0.0140084689	-0.0762280823	0.0349867909	-0.030638976000000002	-0.066930463	-0.0391415793	0.026122122200000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0511339	0.013118	0.0460497	-0.00129965	-0.000344971	0.00145463
6961.951999999999	6147.646	8742.692	0.98320651	48.92194366	0.98584586	0.04592879999999999	-0.015654646100000003	0.0751734161	0.0298729469	-0.0378252431	-0.0190983077	0.0435754218	0.012321169199999999	0.0735907712	0.0001917596	-0.058209807	0.0559007367	-0.0299559734	0.034580659900000005	-0.0314809113	-0.0670211238	-0.0375830468	0.0282925285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458867	0.0301471	0.0547581	-0.00136282	-0.000484383	0.00135833
6974.7456	6149.2	8744.848	1.00702047	50.10686874	0.99628341	0.025002250000000007	-0.007462093299999999	0.0625332613	0.0496550538	-0.0425375236	0.0602908313	-0.0004232324	0.0070906893	0.054365009000000006	0.013991965700000001	-0.0580988867	-0.066275426	0.0069885178	0.0341727976	-0.0323165424	-0.067081587	-0.035994410899999996	0.030427526899999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0428924	0.028665	0.0435682	-0.00129965	-0.000470254	0.0012489100000000004
6970.8423	6151.7334	8742.671	1.00069726	49.79223633	0.99167025	0.038790000000000005	-0.0038655697	0.0714915357	0.054372158200000006	-0.0121040221	-0.007728725200000001	0.013799118700000002	0.0115137607	0.053197280300000004	0.0319162619	-0.060851670700000006	0.0165592478	-0.008462156	0.0337632245	-0.0331457018	-0.0671118254	-0.0343769439	0.0325244455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417777	0.0165436	0.0555109	-0.00129965	-0.00033264	0.00138352
6987.5557	6147.9756	8741.612	0.99598289	49.55766296	0.9929142	0.06740284999999999	0.0002921436	0.0669152791	0.0305427844	-0.0192681227	0.0960391408	-0.0246501833	0.026490778700000002	0.0637976765	-0.0276820482	-0.062190814000000004	-0.0688074197	-0.0179255471	0.033351961	-0.0339682236	-0.0671118254	-0.0327319415	0.034580659900000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458784	0.0313057	0.0348544	-0.00179043	-0.000319189	0.00143696
6984.7505	6144.387	8731.671999999999	1.02487779	50.99540329	1.00424528	0.05609175	0.0169948055	0.06666977730000001	0.0326077631	-0.060910552	0.1321710353	-0.0318207571	0.046913039100000005	0.0695826646	0.0172313148	-0.0556777287	-0.07796028519999999	0.0807727719	0.0329390278	-0.0347839431	-0.067081587	-0.031060721200000002	0.0365935969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522023	0.0136283	0.0180676	-0.00154965	-0.000262986	0.00144605
6980.3369999999995	6161.731	8720.468	1.02175081	50.83980942	1.00435364	0.04774611	0.0237564506	0.0702041872	0.0535417214	0.0136119355	0.059749272199999995	-0.037355205	0.031295192400000005	0.074318295	0.0533448389	0.0199641657	-0.0625813061	-0.0674668052	0.0325244455	-0.035592696800000004	-0.0670211238	-0.0293646218	0.0385607372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458593	-0.00365761	0.0348368	-0.00143044	-0.000285626	0.00144094
6968.679	6142.028	8719.358	0.99206448	49.36269379	0.99274063	0.07573701	0.0265602008	0.0645414321	0.023044405499999997	0.0347865289	0.0263659927	-0.0375127347	0.0235323538	0.0626784804	0.0468577011	0.054937737699999996	0.0003393229	0.0054410674	0.0321082348	-0.0363943229	-0.066930463	-0.027645001699999998	0.040479619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0497512	0.0257717	0.0458726	-0.00178401	-0.000421946	0.00157865
6981.071999999999	6146.7354	8724.57	1.03472292	51.48527527	1.01098526	0.05123157999999998	0.0332874999	0.0551480622	0.04131134	0.033101842400000005	0.0530661089	-0.0474622503	0.0417120719	0.053059737999999995	0.0689826915	0.022047466	-0.06767988679999999	-0.0047980014	0.0316904167	-0.0371886608	-0.0668096455	-0.025903238399999997	0.042347840899999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0554425	-0.00141523	0.0435474	-0.00154965	-0.000357473	0.00155692
6987.7915	6140.8784	8735.351999999999	1.02728665	51.11526108	1.01065528	0.049833440000000014	0.043431045300000005	0.0421789608	0.0023882575	0.0831603991	-0.0571426002	0.0171406337	0.0497861455	0.0349521915	0.0606214041	0.0619861258	-0.020163581899999998	-0.039807505099999994	0.031271012	-0.0379755514	-0.0666587258	-0.0241407269	0.0441630647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0403278	0.00843831	0.05689	-0.00171462	-0.000393895	0.00152786
6986.686	6151.005	8749.189	1.03288519	51.39383316	1.01954138	0.03956276000000001	0.0655694549	0.0370295398	-0.0722421113	0.0464639751	-0.016204194499999998	0.019466673400000002	0.0632323821	0.0173845069	-0.0292133925	0.0794973217	-0.0233048992	0.0051560381	0.0308500417	-0.0387548371	-0.0664777718	-0.022358878999999998	0.0459230187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458766	0.007326799999999999	0.0452336	-0.00146272	-0.000359694	0.00138904
6967.5186	6145.0234	8755.953000000001	1.00498724	50.00569916	0.99915344	0.04140172	0.06492728190000001	0.0125457807	-0.0784877514	0.0284174692	-0.0485519957	0.0317284235	0.0692453916	-0.0008151564	-0.0340940142	0.0257001042	0.0267807267	0.0229675596	0.030427526899999998	-0.039526362	-0.0662668651	-0.0205591221	0.0476255004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458816	0.00953792	0.0538802	-0.00103554	-0.000225504	0.00143845
6961.058000000001	6145.0405	8751.2295	0.98899454	49.20994186	0.98937792	0.06483743	0.0692881944	-0.007715576899999999	-0.0684315482	-0.008180845	-0.015999733000000002	-0.026977049500000003	0.0646364499	-0.02229279	-0.0081106491	-0.035933037200000004	0.0183196073	0.013126208	0.0300034888	-0.0402899714	-0.0660261007	-0.0187428975	0.0492683791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045901	0.0370181	0.0472678	-0.0014516799999999997	-0.000363063	0.00137764
6975.3423	6147.182	8740.196	0.98807943	49.16440582	0.98646075	0.055930149999999984	0.08346166299999999	-0.019033923600000002	-0.0526064067	-0.0224108659	-0.0048151764	-0.0029119938	0.07328588059999999	-0.0236907472	-0.029704358599999998	-0.0040475497	0.0261891533	-0.0450374977	0.0295779485	-0.0410455125	-0.065755587	-0.0169116602	0.0508495987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458984	0.0162834	0.0524961	-0.00115359	-0.000206932	0.00152271
6978.308000000001	6146.4259999999995	8732.54	1.00126171	49.82032394	0.99885529	0.0602659	0.0721591536	-0.0375224032	-0.0378177945	-0.048371689	0.0150906046	-0.0304949198	0.0637691826	-0.059034028899999993	-0.0460419189	-0.0183060802	-0.0566667308	0.0367518376	0.0291509275	-0.041792834	-0.065455446	-0.0150668768	0.0523671805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0420635	0.0376542	0.0450131	-0.00161302	-0.000297356	0.0015244
7008.4336	6155.4297	8734.108	1.0359174	51.54470444	1.01345837	0.0960122	0.0604974175	-0.0617618258	0.0872667455	-0.0771146818	0.0367220429	0.0600403376	0.059428167999999996	-0.07859956559999999	-0.0031060156	-0.12124665789999998	-0.08446114130000001	-0.0445343491	0.028722447	-0.0425317862	-0.0651258129	-0.0132100251	0.053819225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0423116	0.013573600000000003	0.0539425	-0.000782005	-0.000461593	0.00178423
6977.888000000001	6139.710999999999	8735.389000000001	1.01548624	50.52810287	0.9995479	0.054756749999999986	0.0143384747	-0.061196393700000004	0.0566473554	0.0063098239	-0.005966596899999999	0.032002854500000004	0.013987208400000001	-0.0650961924	0.054639917999999996	-0.06851834820000001	0.023096372999999996	-0.0027939767	0.0282925285	-0.043262221100000005	-0.0647668362	-0.0113425924	0.055203915199999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0395234	0.0267983	0.0603106	-0.00122829	-0.000539163	0.00166057
7006.8984	6148.8769999999995	8737.187	1.00643396	50.07768631	0.99886453	0.06560969999999999	-0.0099963421	-0.0615902021	0.0444155688	0.0072758044	0.0706009666	-0.0387436305	-0.0120859695	-0.0585242279	0.056867554800000004	-0.0351891715	-0.045112725599999993	0.0397713996	0.027861193599999997	-0.0439839925	-0.0643786777	-0.0094660744	0.056519518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458957	0.0234255	0.0386049	-0.00150787	-0.000267945	0.00152819
6990.34	6154.2373	8729.956	1.01358068	50.43328857	0.9996925	0.07789175000000001	-0.027401553	-0.0694719056	0.013594185600000001	0.0738371964	0.0545216063	-0.029322021400000002	-0.0330096712	-0.04285488639999999	0.0599633666	0.0014814243	-0.07698845929999999	-0.0666406361	0.0274284638	-0.0446969558	-0.0639615122	-0.0075819742	0.057764387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042778	0.0117916	0.0557112	-0.000866298	-0.0003404	0.00173484
6967.4136	6139.0396	8721.97	1.00011873	49.76345444	0.99680126	0.09682909999999997	-0.042635819500000005	-0.040991070899999996	-0.0097793377	0.049467363099999995	0.0208618185	-0.0557050827	-0.0542388913	-0.036977741200000004	0.0413075649	-0.018103084499999998	0.0442603958	0.0211117723	0.026994360800000002	-0.0454009682	-0.06351552769999999	-0.005691801	0.0589369643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0420868	0.0479834	0.0597975	-0.0018149	-0.000316126	0.00159052
