CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6833.0303	6169.684	9652.335	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
6718.4126	6156.6064	9620.059000000001	1.00641358	52.35214996	0.98963028	0.05780834	0.0478995597	-0.0420590059	0.0033690309999999998	-0.013804161	0.07755688599999999	-0.043438274000000006	-0.0142122405	0.0666188388	0.0660481585	-0.0412812028	-0.0114076619	0.049602981500000004	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	-0.00436697	0.00527722	0.0170596	0.0	0.000150604	-0.000471487
6698.1655	6171.0713	9619.738000000001	1.02788436	53.46902847	0.99684739	0.14590849	-0.0706061464	0.020238989199999998	-0.0051934003000000005	-0.0727903854	-0.0097127761	-0.0250880894	0.0572850705	-0.0489848805	0.0014888457999999998	0.0138100213	0.0004625859	0.0558855535	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	-0.0190865	0.064614	0.0202849	-0.000611124	-5.92062e-05	8.01164e-05
6670.648	6169.1543	9613.689	1.00542879	52.30092621	0.98839706	0.07565334499999998	0.051546824000000005	-0.0085570392	0.0541079743	-0.038212585699999996	-0.0099257334	-0.050363545	-0.0367602817	0.0379935921	-0.0058131007	0.0003490812	-0.0295705341	0.0173953147	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	-0.0213577	0.0159967	0.0161892	-0.000443819	-0.000301201	8.41995e-05
6646.266	6170.8433	9617.886999999999	1.00824332	52.44733047	0.98782557	0.097426385	-0.071184473	-0.0231785498	0.0402463967	-0.007915463000000001	-0.0457091108	-0.0300709071	0.0770232633	0.0047504515	0.0351867923	0.034361172	0.0380209368	-0.03721505	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	-0.0272892	-0.0270953	0.0166286	0.00034384	-0.000233547	-1.97572e-05
6612.344	6160.7827	9613.447	1.0274514	53.4465065	0.99632049	0.14555487999999997	-0.017068879	0.0599468906	-0.0374808611	0.0253919094	0.057290329400000006	0.005366825600000001	-0.0159139781	-0.061862193600000004	0.045793351399999994	-0.041016767	-0.038509238599999995	0.0191475811	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	-0.033558	0.0504403	0.0251416	-0.000470467	-7.51646e-05	7.2303e-05
6648.956999999999	6163.1123	9593.635	1.03206301	53.68639755	0.9986589	0.14682203499999996	0.0721304122	-0.0033863851	-0.0140083217	-0.0581984031	-0.0327837329	-0.0114531129	-0.0707865655	0.0371494915	0.030825715299999997	0.0445798596	-0.0190015408	0.0083199661	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	-0.0507815	-0.0132892	0.00560885	0.000120675	-0.000318688	-1.97573e-05
6605.095	6162.721	9597.987	1.03870428	54.03186798	1.00655377	0.135285815	-0.048033559299999994	-0.022137427999999997	0.045453119800000004	0.0117787058	-0.053999494800000006	-0.0068660467000000005	0.049756575	0.0231205316	0.0348733758	0.0487409867	0.020276467	-0.018982228	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	-0.0482134	0.0522662	0.0362056	-0.000402304	-0.000343528	0.000163735
6666.4604	6168.081	9615.128	1.0184269	52.97706985	0.99478906	0.088543575	0.0391633959	0.0708353741	0.1103765822	-0.0096102313	-0.0162220304	-0.0262171323	-0.063537077	-0.0253416273	0.0440193266	0.0822378128	0.0323039446	0.0643604263	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	-0.058779	0.013508	0.0207341	-6.91744e-05	-0.000373266	5.16371e-05
6621.915	6154.438	9632.3545	1.03467548	53.82229233	1.00391853	0.045355275	-0.0289630573	-0.050425482599999995	0.0949069481	0.07627858629999999	-0.0023447375	0.054996089500000005	0.0381852342	0.0418013942	0.080205818	-0.0165267764	0.0346087943	-0.028170195800000002	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	-0.0587657	0.0335386	0.0285022	-0.000234231	-0.000404485	0.000206227
6626.0493	6168.6353	9641.702	1.05519545	54.8897171	1.00802112	0.017579099999999997	-0.0270259773	0.0673823817	0.015340969	-0.0057799203000000006	0.0458771507	0.1038835463	-0.019866457	-0.054978936	0.0486776501	-0.0406733927	-0.0340138898	-0.0388387115	0.0663740572	0.0659398291	0.0652182186	0.06421237070000001	0.0629266692	0.0613667174	0.0	-0.0587523	0.037218	0.0248788	-0.00030761	-0.000316048	0.000249669
