CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	X	Y	Z	RotX	RotY	RotZ
6510.154	6141.4707	9536.028	0.97942364	49.68954086	0.9869253	0.08599522999999999	0.0084492579	0.0510947146	-0.0097408693	-0.0539844913	0.0689153267	-0.0173921841	-0.0063893535	0.0474762233	-0.047787841100000006	-0.0545745245	-0.0495534126	0.02405736	0.0664857635	0.0657224108	0.06445664179999999	0.06269813269999999	0.0604603265	0.05776033	0.0	0.0	0.0	0.0	-0.007451959999999999	0.105495	0.0719687	-9.79842e-05	-4.89865e-05	-7.1327e-05
6499.4883	6151.557	9525.384	1.00705886	51.09157181	1.00458086	0.1036513	-0.0017288554999999998	0.0653381204	-0.049387254299999996	-0.0315620085	0.0521733976	-0.0010459347	-0.0032531362	0.0321510158	0.0229435669	-0.0140000634	-0.042431774900000004	0.0150074267	0.0664433463	0.0655534443	0.0640790926	0.0620334358	0.0594347124	0.056306091600000004	0.0	0.0	0.0	0.0	-0.0177083	0.0614244	0.0534512	0.000301537	-0.000261238	-6.69625e-05
6495.526999999999	6144.7236	9517.686	0.98612827	50.02968979	0.98876804	0.023958125	0.0139486056	0.0451019668	-0.0396598192	-0.0130903338	0.077573528	-0.042732247599999995	-0.0044445365	0.0325946005	0.0788956746	-0.006234475600000001	0.0042510158	0.0027429366	0.0663976762	0.065371641	0.06367331080000001	0.0613201515	0.058336363499999995	0.0547526326	0.0	0.0	0.0	0.0	-0.0208551	0.0609336	0.0533801	0.000594873	-0.000197665	-0.000115042
6475.017	6145.036	9518.367	0.98620754	50.03371429	0.99180818	0.104506125	0.0070937789	0.041868845	-0.0238659304	0.023715688199999998	0.0784820684	-0.0697849044	-0.0094795521	0.0297271556	-0.0490784016	-0.030265682999999998	-0.0327994167	0.0429048821	0.06634875559999999	0.0651770366	0.0632394753	0.0605588383	0.0571666238	0.0531026907	0.0	0.0	0.0	0.0	-0.0130454	0.0973376	0.0696554	-8.894499999999998e-05	-4.89865e-05	-0.000162888
6481.8877	6153.138000000001	9518.895	1.0292387	52.21683502	1.01980495	0.008540099999999993	0.010025576500000001	0.0462161825	0.0036421557	0.046267430199999994	0.056235449400000005	-0.052185800899999996	-0.0032481206	0.0420107907	-0.0043488303	0.0058254425	-0.0294941318	0.049937742199999996	0.06629658690000001	0.0649696691	0.0627777771	0.0597500926	0.05592692480000001	0.0513591733	0.0	0.0	0.0	0.0	-0.0144548	0.0992144	0.0731503	-0.00010512	-4.89865e-05	-0.000143883
6480.433000000001	6138.903	9522.801	1.03028584	52.26995468	1.01938426	0.08077609999999998	0.0023675532999999998	0.0316258044	-0.0134816632	0.0295081354	0.0268278145	0.0086329931	-0.0024798008999999998	0.0368551208	0.0586698179	0.0355315213	0.0110767659	0.0344737788	0.0662411725	0.0647495792	0.0622884198	0.058894547900000004	0.054618783600000005	0.0495251527	0.0	0.0	0.0	0.0	-0.0209081	0.0661917	0.0707274	0.000594873	-4.89865e-05	-0.000221434
6468.331	6146.334	9518.553	0.96667278	49.04264832	0.9779737	0.017160535000000005	0.0142377622	0.010757567800000001	-0.016024371000000003	0.036804164900000005	0.0116482594	0.0159927217	-0.0025418922	0.0135804032	0.0288013225	0.056101386399999995	0.0591661287	-0.0670693182	0.06618251530000001	0.06451681	0.0617716189	0.0579928741	0.0532438012	0.0476038607	0.0	0.0	0.0	0.0	-0.0209219	0.0765644	0.0701178	0.000594873	5.82902e-05	-0.000205422
6492.573	6135.5317	9523.12	0.98400718	49.92208099	0.98733228	0.07770927000000001	0.0240460331	-0.0037629077	-0.017461058300000002	0.0018220437	0.0549913047	0.0321753263	-0.0233399635	0.012092128999999998	-0.0082103876	-0.0359106603	0.0151266297	-0.0680022438	0.06612061799999999	0.06427140690000001	0.0612276021	0.057045777699999994	0.051803660099999996	0.045598683099999995	0.0	0.0	0.0	0.0	-0.00938037	0.10167300000000001	0.0721789	-7.15104e-05	8.69566e-05	-0.000120511
6486.223000000001	6145.3027	9519.228000000001	0.99668819	50.5654335	0.99600333	0.093585355	0.0144003847	0.0017289757999999998	-0.027627187200000004	0.001949385	0.0489156237	0.0306047396	-0.0069024973	0.0010440397	0.042559435300000004	0.0395364722	0.0142175007	-0.0582641904	0.0660554837	0.0640134182	0.06065660900000001	0.056054000300000004	0.0503001228	0.04351315309999999	0.0	0.0	0.0	0.0	-0.0208889	0.0720296	0.0607706	0.000594873	-4.89865e-05	-0.000138687
6489.991999999999	6149.09	9514.655	0.95807534	48.6064682	0.97103733	0.0351511	0.011216971599999999	-0.0170783012	-0.0108617818	0.0230038108	-0.0137158673	0.026604595499999998	-0.0128232478	-0.0074916958	0.0305073563	0.0920586467	0.0240289675	-0.0366939205	0.0659871156	0.06374289429999999	0.060058891399999995	0.0550183187	0.048735029400000004	0.041350946	0.0	0.0	0.0	0.0	-0.0169781	0.0897772	0.07349609999999998	0.000594873	-4.89865e-05	-0.000154031
6505.2827	6132.8174	9518.631	0.98777741	50.11335754	0.99321562	0.062210000000000015	0.019958568700000002	-0.0248398483	-0.0036883428999999997	0.0068866369	0.006794910699999999	0.0409071836	-0.0202349886	-0.0254086555	-0.0392971929	-0.0095736793	-0.016210435	-0.0633930589	0.065915517	0.0634598881	0.0594347124	0.053939544299999996	0.047110295	0.0391158718	0.0	0.0	0.0	0.0	-0.0165865	0.102268	0.0830954	-0.000184325	-4.89865e-05	-0.000138663
6486.2827	6141.2334	9516.846	1.00246203	50.85836029	1.00104737	0.08611315	0.0056772101	-0.028904492900000002	-0.0030476996000000003	0.0347190116	-0.0701750402	0.0129527661	0.0026550312	-0.0335204328	0.049365793600000006	0.0651024074	0.0778480657	0.0044596545	0.0658406915	0.0631644552	0.058784347199999996	0.0528185218	0.0454279081	0.0368118692	0.0	0.0	0.0	0.0	-0.0208839	0.0767937	0.0657208	0.000594873	-4.89865e-05	-0.000138524
6513.814	6148.4634	9521.681999999999	0.99305147	50.38092804	0.98995858	0.029720064999999986	-0.020094667	-0.0781134632	0.0560698249	0.0780700145	-0.0507312128	-0.028580350299999998	0.040408974199999996	-0.07445421690000001	-0.0199735212	0.1180133413	0.0058536019	-0.014309587	0.0657626427	0.0628566533	0.058108082199999994	0.05165612940000001	0.0436899275	0.034442997999999996	0.0	0.0	0.0	0.0	-0.0104873	0.0860983	0.0641285	0.000649584	4.52638e-05	-0.000158094
6505.9414	6136.4683	9540.233	1.01478708	51.48365402	1.01125538	0.113721075	-0.0362669521	-0.0885502157	0.054249840300000005	0.050192185099999995	-0.0356571799	-0.0071146184	0.033118450099999995	-0.0857914381	-0.10286918	0.020096772199999998	0.007453547	-0.01638793	0.0656813745	0.06253654269999999	0.057406215499999996	0.0504532775	0.0418984802	0.0320134327	0.0	0.0	0.0	0.0	0.00447356	0.116622	0.0806188	-0.000316188	6.11861e-05	-0.000104864
6511.161999999999	6145.798000000001	9545.224	1.02028394	51.76252747	1.01487052	0.111444395	-0.0569599108	-0.08081434650000001	0.0394359766	0.0082095243	-0.0362081158	-0.024109142799999997	0.0385064096	-0.1021600657	-0.053016741900000004	0.07987749799999999	-0.0743347407	-0.029446217	0.06559689070000001	0.0622041861	0.0566790562	0.0492109083	0.0400557583	0.0295274546	0.0	0.0	0.0	0.0	-0.0106901	0.0711411	0.0683619	0.000239634	-4.89866e-05	0.0
6495.638000000001	6146.6655	9543.579	0.98432201	49.93805313	0.98531169	0.06820482	-0.0487905319	-0.0543729805	-0.014130973799999998	-0.045314346900000003	-0.0426984909	0.011529085900000001	0.0350542587	-0.07023283599999999	0.0331700504	0.0072748776	-0.0764709792	-0.06673417820000001	0.0655091956	0.0618596487	0.05592692480000001	0.0479299947	0.0381640171	0.026989444300000002	0.0	0.0	0.0	0.0	-0.00182816	0.0711734	0.0553733	0.000572074	0.000254014	-0.000290999
6499.5366	6145.109	9542.405	1.0170356	51.59772873	1.01297712	0.106013195	-0.0291991665	-0.053429204	-0.049838524599999996	-0.0612201633	-0.0342937979	0.0458602232	-0.0066141261	-0.0779389603	0.019250821499999998	-0.1010132796	0.0020635669	-0.005945456700000001	0.0654182934	0.0615029978	0.0551501525	0.046611540099999994	0.0362255716	0.024403874300000003	0.0	0.0	0.0	0.0	-0.0005811	0.115589	0.0707103	-0.000121469	0.000252554	-8.57313e-05
6503.2236	6145.3623	9535.204	1.02651095	52.07844543	1.01134121	0.105787595	-0.0397975078	-0.055141740999999994	-0.0334772458	-0.0304834322	-0.037423564900000005	0.0384188072	0.0207403746	-0.0767747549	0.057820600300000004	-0.0280992667	0.013085941100000002	-0.0641062698	0.0653241886	0.0611343033	0.054349081699999996	0.045256577199999995	0.034242794	0.021775300600000002	0.0	0.0	0.0	0.0	-0.0159433	0.0793955	0.0599219	0.000360129	-4.89866e-05	0.0
6479.630999999999	6142.826999999999	9522.627	0.9815312	49.79646683	0.98200405	0.026900950000000007	-0.0418344408	-0.0422616212	-0.026679046	-0.0170758501	-0.0624533681	0.0157907518	0.0428116357	-0.0302293224	0.0427317921	0.0192717944	0.0417149494	-0.1077438769	0.0652268858	0.060753637400000005	0.0535240653	0.0438661672	0.0322181109	0.0191083554	0.0	0.0	0.0	0.0	-0.0207287	0.07913299999999998	0.06502520000000002	0.000499442	1.73064e-05	-0.000129389
6476.0303	6143.2715	9529.492	0.99508053	50.48387146	0.9950738	0.10207078000000001	-0.0401869303	-0.0695790105	0.019102634	0.0015537532999999998	-0.0122126171	0.0473833012	0.0082329711	-0.06271488830000001	0.0051671814	-0.0259329425	-0.0086458635	-0.0631735452	0.0651263897	0.0603610746	0.052675466799999994	0.0424413992	0.030153999900000002	0.0164077382	0.0	0.0	0.0	0.0	-0.0088897	0.105577	0.0784708	-0.000203906	0.000212622	-0.000237569
6495.504	6140.5596	9538.214	0.99909341	50.68745804	1.00049877	0.06198615	-0.0458850783	-0.0651722249	0.021971047400000002	0.0037451632	-0.0178017923	0.0460874493	0.0315932897	-0.0691878329	-0.037552910099999996	-0.0306476209	0.008624801999999999	0.0268369496	0.0650227054	0.059956691900000005	0.051803660099999996	0.0409833891	0.0280529871	0.0136782078	0.0	0.0	0.0	0.0	-0.0207045	0.08869889999999998	0.0617957	-0.000308857	6.8957e-05	-0.000153822
6507.359	6147.4004	9536.610999999999	1.00271857	50.87137222	0.99974573	0.047193049999999986	-0.0518131659	-0.0696531834	0.025399530400000002	0.00262927	-0.0430577886	-0.0247361824	0.0291614696	-0.08845672630000001	0.0117526369	0.0421427947	0.0319060702	0.0032052753	0.0649158378	0.0595405683	0.0509090292	0.039493278799999997	0.025917643599999998	0.0109245743	0.0	0.0	0.0	0.0	-0.0209536	0.0812639	0.06525830000000002	0.000188097	0.000139108	0.0
6503.08	6142.353	9543.061	0.95491874	48.44632339	0.96836549	0.046197007499999984	-0.0520825741	-0.0769055866	0.044233910999999994	0.033014715699999996	-0.022080722999999997	0.020029848700000002	0.0416488978	-0.0646010888	-0.031075871	0.0557498925	-0.024013280499999998	-0.0077891528	0.0648057921	0.0591127855	0.049991968399999996	0.0379722356	0.0237505827	0.0081516899	0.0	0.0	0.0	0.0	-0.0155035	0.097461	0.0734396	-9.97615e-06	0.000127257	-0.000117446
6520.4463	6140.345	9558.674	1.02314734	51.90779877	1.01372409	0.0807892925	-0.0329016617	-0.0687949771	0.0020016295	-0.015002843899999998	-0.0113974673	0.0945007183	0.0089418651	-0.0470471351	-0.06591476019999999	-0.043152084400000006	-0.0119357621	-0.057363368	0.0646925739	0.0586734271	0.0490528817	0.036421450699999997	0.0215544564	0.0053644409	0.0	0.0	0.0	0.0	-0.0058548	0.118817	0.0737882	-0.000925656	0.00018005	-0.000137693
6505.2812	6141.170999999999	9550.139000000001	1.02085698	51.79159927	1.01404417	0.1127891	-0.023476527200000003	-0.048494639400000004	-0.014242408600000001	0.0101391139	-0.06444499620000001	0.0494504819	0.0193079296	-0.0444674199	-0.0044933949	-0.0197771465	0.0196739018	0.066840945	0.06457618849999999	0.0582225792	0.0480921828	0.0348421388	0.0193319522	0.0025677388000000002	0.0	0.0	0.0	0.0	-0.0168092	0.07532809999999998	0.0614173	-0.000275255	-4.89866e-05	-9.76326e-05
6499.398	6143.9214	9545.485	1.00404727	50.93878174	0.99944532	0.031536825000000004	0.0085946132	-0.041604587900000004	-0.0305990604	0.004689595	-0.0377900049	0.0651616505	-0.0093260303	-0.013897559399999999	0.04988650360000001	0.0257472836	0.0731853808	-0.036751217200000005	0.06445664179999999	0.05776033	0.047110295	0.033235537	0.0170857899	-0.00023348799999999998	0.0	0.0	0.0	0.0	-0.0188161	0.0753538	0.0667403	6.40121e-05	-4.89866e-05	-0.00024199
6478.544	6146.3022	9544.136	0.97646266	49.5393219	0.98501718	0.098717465	0.011024018899999998	-0.0276012445	-0.0050814279	0.041521248999999996	0.0119970444	0.0440996403	0.0038916636	-0.019696661100000002	-0.0653656334	0.021753212999999997	0.0298144933	-0.0169503548	0.0643339395	0.057286770199999996	0.046107651	0.0316029035	0.014818718400000002	-0.0030343033	0.0	0.0	0.0	0.0	-0.00396757	0.102286	0.0735469	-0.000269087	0.000392135	-0.000470372
6498.2383	6132.8730000000005	9549.697	0.99497664	50.47859955	0.99762428	0.040662750000000004	0.0179087868	-0.026408097999999998	0.017535601499999998	0.0115322535	0.012807081100000001	0.043580067300000004	-0.0090134029	-0.0483859182	-0.041741074700000005	-0.056397547199999995	0.050466820499999995	0.0099953226	0.0642080877	0.0568019924	0.0450846924	0.0299455171	0.0125335121	-0.005829771700000001	0.0	0.0	0.0	0.0	-0.00212332	0.10942	0.0801681	-0.000673277	0.000323271	-0.00044216
6478.869000000001	6146.3696	9549.063	1.01034021	51.25804901	1.0051173	0.10606052	0.0192344134	-0.0176353491	-0.0117850515	0.0033173476	-0.0426394998	0.0501842636	-0.0047588132	0.008317994300000001	0.0699505378	0.0319074944	0.0384432683	-0.0353431113	0.0640790926	0.056306091600000004	0.04404187	0.028264676000000002	0.0102329676	-0.008614967099999999	0.0	0.0	0.0	0.0	-0.00773041	0.0737938	0.0616863	5.28076e-05	0.000133814	-0.000453527
6490.802	6142.323	9545.454	0.94585341	47.98640823	0.96228242	0.024323539999999994	0.0239330023	-0.0274787398	-0.0099695814	0.0434559743	-0.011938166799999999	0.0511690988	-0.0055380997	-0.013462266399999999	0.051124511100000006	0.0413361922	0.035394058799999996	-0.0633571659	0.0639469604	0.0557991648	0.0429796433	0.026561696699999998	0.0079199002	-0.0113849816	0.0	0.0	0.0	0.0	-0.00782255	0.081317	0.0699277	5.28076e-05	0.00011142	-0.000306585
6497.6963	6141.4043	9548.3955	0.974145	49.42173767	0.98392659	0.05299379	0.0326349928	-0.0185613203	-0.012234427800000001	0.0248767832	0.0184254674	0.0459971049	-0.0385353297	0.0164536263	-0.0346099894	0.0349011094	0.027477397200000003	-0.008179344100000001	0.0638116976	0.0552813113	0.0418984802	0.024837913	0.0055971405	-0.014134933899999999	0.0	0.0	0.0	0.0	-0.00715704	0.0969537	0.07385949999999998	-0.000129218	0.00046089	-0.000430285
6512.6359999999995	6134.956999999999	9560.145	1.01411164	51.44938278	1.01073396	0.07769882999999998	0.0245229303	-0.029634796	0.0096767696	0.011384298300000002	0.0103811446	0.0118685886	-0.0113010279	-0.0228988273	-0.0932023791	-0.0794982422	0.0298599174	0.008260715699999999	0.06367331080000001	0.0547526326	0.040798857	0.023094675099999996	0.0032675313	-0.0168599781	0.0	0.0	0.0	0.0	-0.00346136	0.112999	0.07811809999999998	-0.000952393	0.000244115	-0.00039625
6510.5522	6144.5527	9565.233	1.05588603	53.56874084	1.0356828	0.115827215	0.009092473	-0.0604175184	0.0504796463	0.052677495899999996	-0.0380374845	-0.0155427609	0.011889443999999999	-0.055774864900000005	0.0087246173	0.0084648148	0.032170828900000004	0.045932109699999994	0.0635318069	0.054213232199999996	0.039681258399999995	0.0213333483	0.0009339232000000001	-0.0195553123	0.0	0.0	0.0	0.0	-0.00669132	0.0721619	0.0649091	-1.27039e-05	0.000422256	-0.000449443
6510.797	6154.3057	9565.322	0.97639388	49.53583145	0.9791292	0.013202129999999996	-0.002938855	-0.0516214715	0.0316612966	0.0047298072	-0.034192082799999995	0.0029359831	-0.0041543521000000005	-0.027521988799999998	-0.0252493662	0.0349274146	0.030616620299999998	-0.014413603899999999	0.0633871927	0.0536632157	0.0385461766	0.0195553123	-0.0014008277	-0.0222161869	0.0	0.0	0.0	0.0	-0.00371649	0.07424569999999998	0.0649049	-1.27039e-05	0.000567346	-0.000431747
6526.7593	6151.6846	9571.546999999999	1.0279547	52.15169144	1.01431417	0.085074075	0.0283531832	-0.0276935866	-0.0185094059	-0.0324251747	-0.0356235621	0.0789743598	-0.042835032	0.0119577137	-0.022337313199999997	-0.0837658832	0.0098083972	-0.1019412464	0.0632394753	0.0531026907	0.037394111800000004	0.0177619596	-0.0037338643	-0.024837913	0.0	0.0	0.0	0.0	-0.007252609999999999	0.10991600000000001	0.0755383	-0.000672633	0.000587953	-0.000455896
6517.1187	6143.45	9562.379	1.01223242	51.35404205	1.00604832	0.09697591	0.026091878	-0.009470959000000001	-0.0465549112	-0.0436802369	-0.022111768700000003	0.0743507534	-0.029326806400000002	0.0101001844	0.0247713576	-0.0753018674	0.0165004543	-0.0620932129	0.063088662	0.0525317671	0.0362255716	0.015954695	-0.0060623315	-0.0274158706	0.0	0.0	0.0	0.0	-0.0040853	0.0716907	0.0550958	-0.000151332	0.000406776	-0.000456234
6498.175	6158.1504	9553.645	0.97983485	49.71040344	0.98478001	0.055649099999999986	0.0516959963	-0.0050902213	-0.0594402528	-0.0358087081	-0.0173111927	0.0493552009	-0.047620442400000004	0.0234766702	0.062014709800000005	-0.0209608735	0.0202913436	-0.0193889977	0.0629347601	0.0519505567	0.0350410708	0.014134933899999999	-0.0083833798	-0.0299455171	0.0	0.0	0.0	0.0	-0.0174692	0.0715621	0.0462047	0.000309626	0.000477644	-0.000589318
6493.1367	6151.3286	9545.937	0.98381972	49.91257095	0.99179906	0.09354045	0.046875216500000004	0.0016394216	-0.034659758	0.0028453021	0.0018907758	0.0406478095	-0.04511182230000001	0.0001288018	0.027971193	-0.0326952587	0.0385094909	0.0246792188	0.0627777771	0.0513591733	0.0338411313	0.012304101599999999	-0.010694168700000001	-0.0324223947	0.0	0.0	0.0	0.0	-0.0113141	0.102951	0.069092	-0.000194217	0.000535335	-0.000488669
6512.818	6135.273	9550.688	1.00243616	50.85704803	1.00256348	0.0406446	0.032110702000000005	-0.0280948941	-0.000633986	0.0080409264	-0.021294080899999998	0.051442571799999996	-0.024066506499999998	-0.0086275359	-0.0424752818	-0.048642064400000004	0.0307877624	-0.0234873147	0.06261772089999999	0.0507577326	0.0326262817	0.0104636322	-0.0129918702	-0.0348421388	0.0	0.0	0.0	0.0	-0.0149507	0.107513	0.0710398	-0.000694809	0.000477644	-0.000436988
6501.3457	6149.047	9555.604	1.02744603	52.12588501	1.01667798	0.1057735	0.0088300994	-0.0258439837	0.014273048100000001	0.0013340495	-0.0364721239	0.0362224291	-0.0029165040000000003	-0.0202263967	0.0090229338	-0.0345228735	0.0267475164	-0.051605106	0.0624545991	0.0501463525	0.031397057400000004	0.008614967099999999	-0.0152736726	-0.0372004855	0.0	0.0	0.0	0.0	-0.0146772	0.0696054	0.0587358	0.000195971	0.000534429	-0.000595191
6507.7827	6138.0874	9555.194	0.96987534	49.2051239	0.97857481	0.035566999999999994	0.0216067665	-0.0173708274	-0.0027638196999999996	-0.0358272517	-0.0643299632	0.0583385311	-0.0214961628	-0.011130971399999998	0.0498853913	-0.0085568808	0.030398688599999998	-0.0515152637	0.0622884198	0.0495251527	0.030153999900000002	0.0067595545	-0.017536783400000002	-0.039493278799999997	0.0	0.0	0.0	0.0	-0.0211888	0.0825423	0.0586677	0.000424279	0.000605136	-0.000573198
