CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
7517.14	6652.0024	8928.431	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
7411.3369999999995	6635.3613	8898.138	1.04973495	52.17470932	1.02000642	0.11121321	-0.0375579605	0.0393624007	-0.0156915826	0.0028544981	-0.0484082267	0.0300478198	0.0588492977	0.0372496236	-0.010651945800000001	0.045995082400000005	-0.0538731088	0.0335236214	0.0665186088	0.0665174038	0.0665153954	0.0665125838	0.0665089688	0.06650455059999999	0.0	0.00132693	0.0363247	0.0277196	-1.80566e-05	-0.00013442	0.000764363
7351.55	6636.448	8885.521	1.04077995	51.72961807	1.00485659	0.07118944999999999	0.054967834800000004	0.0613142862	-0.0031884213	-0.0155942952	0.048076555300000004	-0.053607858099999996	-0.0335581823	0.0693749569	0.0188549817	0.005812472900000001	-0.053745941500000005	0.0559418049	0.0665153954	0.06650455059999999	0.06648647719999999	0.0664611772	0.0664286533	0.0663889091	0.0	-0.0104036	0.0450357	0.0365121	-0.000470222	-2.7746899999999996e-23	0.00051184
7342.4653	6627.2183	8879.04	1.03262627	51.32435989	0.99533767	0.09139724999999999	0.0515202985	-0.048337211	0.015736899	-0.0595267813	-0.0795445247	0.0250170441	-0.07461229929999999	-0.0045583728	0.0009213963	0.042779545499999995	0.0025430598	-0.0334517477	0.0665089688	0.0664788467	0.0664286533	0.0663584038	0.0662681193	0.0661578271	0.0	-0.0155016	0.0287005	0.0570055	-0.000301093	-0.000652283	0.000343839
7307.4805	6626.168000000001	8888.84	1.06703079	53.03435898	1.01283145	0.14188855	-0.08020777330000001	-0.0032346885999999997	0.0219169577	-0.0900274283	0.0491046556	0.030228556400000002	0.0331021371	-0.0418577871	-0.0031227255	0.0801051361	0.08001543629999999	-0.0362314617	0.0664993292	0.0664402971	0.0663419489	0.0662043429	0.0660275606	0.0658117066	0.0	0.0101472	0.0554628	0.0644543	-0.000918205	0.000138245	0.000110906
7326.7163	6626.66	8897.26	1.05166018	52.27039337	1.00994778	0.08856678999999999	0.0029974471999999995	0.0746620283	0.0336886759	-0.0165449235	-0.0103236856	-0.07888248240000001	0.0272398714	0.0690312196	-4.3143000000000004e-05	-0.005524151800000001	-0.0757987969	0.0584484054	0.06648647719999999	0.0663889091	0.0662264016	0.0659991137	0.0657072678	0.0653511492	0.0	0.0234505	0.0356166	0.0438921	-0.000682983	0.000568071	7.885219999999998e-05
7309.253000000001	6636.7603	8898.947	1.0253408	50.96224976	0.99425763	0.045909525	0.0498410442	-0.008161475	0.0620321664	-0.0678183274	-0.0271586996	0.06759978330000001	-0.030649666000000002	0.0344094903	-0.0016005133	0.0471968109	0.013386799	0.0018872960000000001	0.0664704133	0.0663246928	0.0660820618	0.0657428748	0.0653076276	0.0647769559	0.0	0.0216725	0.0356374	0.0608558	-0.000634349	0.00025	-9.73833e-05
7291.544	6632.4443	8897.931999999999	1.04787219	52.0821228	1.00549591	0.06337246500000002	0.0049427629	-0.06989124349999999	0.0205934568	0.0173055753	-0.0392369366	-0.0683217633	-0.0329509919	-0.0560028941	-0.0310500922	0.021756507400000003	-0.0530920705	0.0369759469	0.0664511384	0.0662476605	0.0659089921	0.06543582419999999	0.0648291226	0.0640901252	0.0	0.0128346	0.0596299	0.0579251	-0.000980703	0.00025	0.00010849000000000003
7267.3594	6629.4575	8883.096	1.06123722	52.74639893	1.00662947	0.11005041499999998	-0.0672632147	-0.0147034653	-0.0168287101	0.012697845400000001	0.0662659787	0.0507180484	0.0797738595	-0.0848867165	0.043676337999999995	-0.030908287000000003	0.030113473199999997	-0.0472345321	0.0664286533	0.0661578271	0.0657072678	0.0650781993	0.0642723306	0.0632918512	0.0	0.0141171	0.0182037	0.0441493	-0.000365258	-0.0	-9.73833e-05
7283.0845	6628.681	8880.067	1.03895998	51.63916016	1.00755656	0.124142315	-0.0275394788	0.0515834576	-0.0139225876	0.0397411245	-0.0671887016	-0.0072917111	0.061972104699999996	0.0088042077	-0.027722703199999997	0.0706949769	0.0019293742999999999	0.012473193	0.0664029592	0.0660552101	0.0654769766	0.0646702763	0.0636379241	0.0623835221	0.0	0.0199566	0.0800311	0.0452109	-0.000788857	0.000544361	4.2933e-05
