CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
6850.4634	7007.025	9449.142	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0254993	-0.0305912	0.016327	0.000122369	-0.0	-0.000450649
6734.9546	7002.9688	9416.423	1.05713034	48.50243759	1.03297341	0.14949443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00632071	0.0276566	0.00617748	-0.000412524	-0.0	0.0
6708.575	7024.078	9408.57	1.06998932	49.09242249	1.03748035	0.15324176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00263368	-0.0174465	-0.0242635	0.00040012	-3.6189e-23	0.000667569
6641.354	7019.4937	9369.99	1.06036568	48.65087891	1.02137101	0.11154242	-0.0390712572	0.0491632327	-0.0043444891	0.0242555325	-0.0429518632	-0.0275110604	-0.0048584318	0.013415166000000001	-0.0170341209	0.07714114650000001	-0.0176166309	0.0940336825	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	0.0210931	-0.0593811	-0.0242475	0.000629286	0.000691713	0.0005658
6596.34	7002.308000000001	9350.686	1.00653267	46.18095398	0.98607945	0.09670268	0.014316201399999999	0.052552383200000004	-0.0396317199	-0.0312753514	0.047215576399999994	-0.0205374888	0.0278972883	0.039208688	-0.055929646	0.0444097961	0.0331530929	0.04423364690000001	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	0.0230276	-0.0237199	-0.00716592	0.000243334	0.0007944999999999999	0.000917569
6614.710999999999	7002.3276	9347.463	1.02281952	46.92821121	1.00096941	0.03686146	0.0404297648	0.0178566316	-0.0791221782	-0.019776928899999997	0.0312582332	0.0055844171	0.046080696799999994	0.025445991299999998	-0.0019016603	0.0416434564	0.0419069791	-0.0301540583	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	0.0288685	-0.0237348	-0.0227122	-4.46766e-05	0.000773323	0.000917569
6649.5093	7004.6665	9330.065999999999	1.03106678	47.30660629	0.99694496	0.09529843	0.060594948600000004	-0.0558359136	0.013420391299999999	-0.046349453	-0.0895466857	-0.0695972402	0.0299379763	0.0873716794	0.0726373645	0.0124873704	0.0332403455	0.06654234049999999	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	0.028856	-0.0634885	-0.0148922	0.0007549339999999999	0.0008184639999999998	0.000808076
6613.88	6999.7334	9344.382	1.05781782	48.53397751	1.02139997	0.24855769	-0.0121358302	-0.05384211	0.0470782264	-0.05700602900000001	0.0160671002	-0.0083191795	0.0412889098	-0.0576938942	0.0706010896	-0.0023895904	0.0383311256	0.0139193225	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	0.063329	0.0238516	-0.00309056	-0.000672322	0.00102713	0.000145139
6627.3145	6991.1406	9356.519	1.10270917	50.593647	1.06237996	0.25133699	-0.0678916024	0.0131050288	0.0136609577	0.0113595546	-0.0501535817	0.057733505	-0.06431546269999999	-0.0052049011	-0.041342596	0.024910915	-0.0039854421	0.006980893100000001	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	0.0596045	-0.0684554	-0.0426727	0.000343512	0.00148181	0.000989092
6658.9175	6983.5376	9349.953000000001	1.01694357	46.65861893	0.99123073	0.0765722	0.0297084495	0.0853122844	0.0738906518	0.0270252716	0.054320905999999995	-0.024200636	-0.0103814914	0.045231222300000005	-0.0445862454	-0.042498924800000004	0.0755325723	0.054128681799999995	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	0.0461445	-0.0680985	-0.0283243	0.000758882	0.00111618	0.00117623
6639.887	6988.7886	9364.6875	1.02971601	47.24463272	1.00338209	0.137451579	0.0528931778	0.0031573677	0.0854996285	0.0728335839	-0.027268396	0.0129679935	0.0721420872	-0.0118497143	0.0510012607	0.0294390864	0.0893126914	0.035844736099999996	0.0665753023	0.0663014597	0.06584588940000001	0.06520984	0.0643950551	0.0634037678	0.0	0.0	0.0	0.049138	0.000182969	-0.00484377	-2.41796e-05	0.00104532	0.00117623
6633.045	6995.2607	9364.211	1.04287755	47.8484993	1.01454151	0.139166279	-0.0124222297	-0.05963385190000001	-0.010387252	0.0738499883	0.0627354616	-0.0165551914	-0.049133841100000006	0.011630431200000001	0.054596052699999995	-0.006792467900000001	-0.009393063	-0.0669597371	0.0665493219	0.0661977005	0.0656130405	0.0647974	0.0637536504	0.062485465999999996	0.0	0.0	0.0	0.0411727	-0.0549752	-0.0433047	0.000599215	0.000917077	0.00117623
6615.6714	6999.5854	9350.863000000001	1.01327908	46.49048615	0.9882288	0.03579245	-0.056375521	-0.0036530897	0.0489492175	-0.0049076	0.0311744158	0.0355107062	-0.0580911588	-0.018226645700000002	0.0110811211	0.07116495490000001	0.0291157136	0.0399485667	0.0665200979	0.066081036	0.0653514116	0.064334433	0.0630345717	0.0614575434	0.0	0.0	0.0	0.0454502	-0.0546272	-0.0326283	0.0009237300000000002	0.0008317809999999998	0.00117623
6610.731	6995.2637	9343.978000000001	0.9916684	45.4989624	0.98468256	0.156916159	-0.04636208519999999	0.0127962104	-0.0023769236999999998	0.0290271088	-0.0433431713	-0.005876148100000001	-0.042869762	-0.0585151921	-0.015975821100000002	0.0906961768	0.0427003063	0.0200749292	0.0664876318	0.0659514889	0.0650611175	0.06382129980000001	0.0622386951	0.06032180349999999	0.0	0.0	0.0	0.0475467	0.000211966	-0.00638691	3.66694e-06	0.0011365	0.00142623
6658.273	6995.916	9347.187	1.07268465	49.21608734	1.02587533	0.150753309	-0.0164102327	0.037895423399999996	-0.0845643898	0.058995647000000005	-0.0317178543	-0.037144412	-0.045008654	0.0185160801	-0.0531871455	0.0189921476	-0.0048201558	-0.0945919858	0.0664519252	0.0658090843	0.06474228530000001	0.0632584008	0.0613669902	0.0590802386	0.0	0.0	0.0	0.0455996	-0.0634238	-0.0454902	0.00076831	0.00106899	0.00133704
6604.6606	7000.2915	9332.581	1.05215967	48.27437592	1.00523043	0.0358712	0.07542044219999999	0.0244641965	0.0095365773	0.0031690587	-0.0079288866	0.0990223009	0.0216684633	0.0998887576	0.015993883400000002	-0.0063479547	0.008787175999999999	0.037318125699999996	0.0664129799	0.0656538502	0.0643950551	0.0626461747	0.0604205191	0.05773502690000001	0.0	0.0	0.0	0.0426739	-0.0702885	-0.0354549	0.00102977	0.00106564	0.00128094
6623.882	6992.8374	9343.555	1.01517951	46.5776825	0.99299371	0.121016745	0.038490912099999997	-0.0326967458	0.033044585099999996	0.0355139641	-0.0404583733	-0.0033015742	0.0525606117	-0.0060145954	0.0309859771	-0.0153043422	0.0565552088	-0.0202701611	0.0663707976	0.0654858167	0.06401957900000001	0.0619850991	0.0594004349	0.056288528399999996	0.0	0.0	0.0	0.0415201	-0.0127668	-0.024496	3.31531e-05	0.00109667	0.00128094
6622.8687	6997.632	9346.145	1.01574326	46.60354614	0.9901672	0.09745579499999997	-0.0073749296	-0.0693179248	0.014406253700000001	0.027461791800000003	0.0861462618	-0.0346207005	-0.032520601499999996	-0.0148163545	0.07036737559999999	-0.0365542399	0.0096312805	0.0366836757	0.0663253806	0.0653050166	0.0636160219	0.0612756893	0.058307980499999995	0.05474328059999999	0.0	0.0	0.0	0.0465808	-0.0725204	-0.0290719	0.000312835	0.00102818	0.0010678
6611.0109999999995	7007.5063	9360.131	1.07541537	49.34137344	1.04810131	0.19821575	-0.0559696258	-0.0016274528	0.0707092344	-0.0113925069	0.0434857013	0.0397414116	-0.0130814227	-0.020634191	-0.0016660495000000001	0.0451867965	0.0071694154	0.05125097309999999	0.0662767309	0.0651114852	0.0631845607	0.060518498600000005	0.0571444867	0.0531019945	0.0	0.0	0.0	-0.0325254	-0.0594912	-0.0150166	0.00024751	-0.000331736	0.00065254
6645.3804	7013.9746	9368.271	1.11653769	51.2281189	1.08226216	0.120669095	-0.063032178	0.0176240739	-0.027526233900000002	0.0418784836	-0.09052343869999999	0.0147019711	-0.0580917899	-0.0197923698	-0.0210450027	0.0578047042	-0.039211215099999995	-0.031526572999999995	0.066224851	0.0649052602	0.0627253846	0.0597141173	0.055911371200000004	0.051367549500000005	0.0	0.0	0.0	-0.00984203	-0.0895802	-0.0489061	-5.61165e-05	-0.000115414	0.000812736
6606.5894	7008.2163	9351.083	1.09727192	50.34418106	1.06614864	0.18382366	0.0021500104	0.0574923991	0.031682177799999996	0.0005731137999999999	0.0083343994	-0.0338050275	0.0352028038	0.048746643	-0.0371989406	0.056203879299999995	0.0379989506	-0.0005729998	0.0661697434	0.0646863818	0.0622386951	0.0588631729	0.0546101363	0.0495429884	0.0	0.0	0.0	0.0169545	-0.0377125	-0.0138009	2.65671e-05	0.000333563	0.00168216
6599.531999999999	6998.0864	9343.328000000001	1.0171622	46.66864777	1.00384867	0.100508355	0.0250405192	0.0375001483	-0.0577518167	0.021465879700000003	0.0716014754	0.011903116699999999	0.032127787799999995	0.0275006029	0.018249318100000002	0.0406668097	0.0514819487	-0.056715297000000005	0.0661114108	0.0644548926	0.0617247057	0.057966328600000006	0.0532423673	0.047631512	0.0	0.0	0.0	0.022569	0.0076786	-0.0137831	-0.000595038	0.000160569	0.00187726
6681.7393	7010.54	9341.072	1.09075534	50.04519272	1.05069017	0.23220535	0.0661128311	-0.0238622667	0.0186414675	0.0153457048	-0.0125161061	-0.0461049406	0.059532904000000005	0.0495987747	0.0538241181	0.016243668899999997	0.0164036989	0.027286683	0.06604985599999999	0.0642108378	0.0611836417	0.057024284	0.0518097308	0.0456364737	0.0	0.0	0.0	0.0403963	-0.0555969	0.0177782	0.000834751	0.0009265050000000002	0.00168216
6617.56	6987.8755	9324.078000000001	1.05818474	48.55081177	1.03150797	0.1451916	0.0206055343	-0.059966686	0.0227565074	-0.0243124433	-0.0145274501	-0.0700279846	-0.029993154700000003	-0.0169869338	0.05688983809999999	-0.0176422461	0.0181946599	0.0470947106	0.0659850821	0.063954265	0.060615740599999995	0.0560377736	0.050313972	0.0435613736	0.0	0.0	0.0	0.0275638	0.00155704	-0.00536491	0.00026341	0.000577755	0.00180331
6605.715999999999	6989.8096	9332.966999999999	1.06336081	48.78829956	1.03081179	0.09015623	-0.0623932519	-0.0257308715	-0.0252489615	-0.0028123853000000002	0.0128914175	0.0947224473	-0.0662652135	-0.0418733124	-0.0214023148	-0.0003921618	-0.0075707027	-0.0343098675	0.0659170921	0.0636852241	0.060021251399999996	0.0550075666	0.0487569134	0.041409852000000004	0.0	0.0	0.0	0.0201228	-0.0355689	-0.0371815	0.000445286	0.000514577	0.00177291
6614.8047	6985.4985	9331.221	1.04970324	48.16167068	1.01645613	0.12782265000000004	-0.0474048455	0.0495577586	0.003240228	-0.025694841	-0.0397502935	-0.056132684800000006	-0.059287987	0.0011427111	-0.078184986	0.0120933303	0.040801106499999996	0.041972151299999996	0.06584588940000001	0.0634037678	0.0594004349	0.0539344663	0.0471404521	0.0391856835	0.0	0.0	0.0	0.0386727	-0.0653866	-0.0462732	0.00122169	0.00105469	0.00168216
6609.9697	6994.374	9326.103000000001	1.01233327	46.44709396	0.99398768	0.14430534000000003	0.019585105	0.0522122564	-0.0367765271	-0.0080727802	0.054135718	-0.015049403700000002	-0.0052919887	0.016359940700000002	-0.031376634199999996	0.027107444100000003	0.09474088720000001	-0.033763489	0.0657714774	0.0631099507	0.058753563499999995	0.0528193096	0.0454665573	0.036892769900000004	0.0	0.0	0.0	0.0431288	-0.00200341	-0.0266617	0.000347199	0.00099608	0.00188615
6651.1963	6997.0117	9326.239	1.03366268	47.42571259	1.00730288	0.16630979	0.0545428104	-0.0050393843	-0.0827245222	-0.0052964961999999996	0.001973633	-0.0125778141	-0.0287448409	0.0648803221	0.016596488200000002	-0.0078359299	0.0115738529	-0.0416494082	0.0656938599	0.0628038302	0.058080920700000004	0.051662965899999996	0.043737268600000004	0.034535134	0.0	0.0	0.0	0.0503808	-0.0712869	-0.0547262	0.000823555	0.00131881	0.00145104
6628.4214	6987.329000000001	9309.573	1.00544357	46.13098145	0.97944242	0.038221	0.029578937200000002	-0.061576612999999995	-0.0183000189	-0.0280548328	-0.047863382999999995	-0.0661458113	-0.046953301100000004	0.0294427404	0.0679861426	-0.059208895	0.04835353480000001	-0.0039344904	0.0656130405	0.062485465999999996	0.057382801799999994	0.050466337	0.0419546927	0.0321169116	0.0	0.0	0.0	0.050631	-0.0621643	-0.0399575	0.0009755050000000002	0.00127557	0.00136464
6595.4204	6992.3584	9320.778	1.01679933	46.65200043	0.99525356	0.127213885	-0.0266727794	-0.0669606075	-0.013197967	-0.062016956	0.0300196414	0.0200115463	-0.0303322294	-0.0505361591	0.06540056059999999	-0.0407139042	0.0342094408	-0.0031735831	0.0655290233	0.0621549201	0.0566595129	0.049230355999999996	0.040121001499999996	0.029642345299999998	0.0	0.0	0.0	0.0435605	-0.0192518	-0.0269669	7.23793e-05	0.00113191	0.0016026599999999997
6607.2036	6998.168000000001	9323.269	1.1704452	53.70145798	1.14017785	0.136796815	-0.0564607591	-0.0148229575	-0.06465687440000001	-0.0103889506	-0.056549017	0.0873089877	0.0186169645	-0.103642001	-0.0179536265	-0.0319728943	-0.0686186736	-0.0318684289	0.06544181219999999	0.061812257	0.055911371200000004	0.0479559867	0.0382384291	0.0271157762	0.0	0.0	0.0	0.040691	-0.0820221	-0.0215388	-0.000416747	0.000552988	0.00184919
