CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
7950.691	6692.0283	9277.356	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00288007	-0.0669386	-0.0273223	0.000342734	0.000284066	0.0
7818.6304	6694.8237	9237.454	1.06753325	52.72040939	1.04995704	0.191170415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.015013	0.031229	0.0178376	-8.73997e-05	-0.0	0.0
7745.6304	6688.914000000001	9202.798	1.08985555	53.82279968	1.04447103	0.065518865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0157488	0.045603	0.0103801	-0.000225056	-0.000120855	0.0
7696.465999999999	6679.9307	9183.298	1.0553298	52.11773682	1.02678418	0.15367187	-0.0406976974	0.0557574346	-0.0318009206	-0.0455903935	0.0554678589	-0.0130641093	-0.0577321067	0.049785684299999994	-0.042537247300000004	-0.014245889099999999	0.0656788348	-0.0846843572	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	-0.0247945	-0.0491244	0.00684818	0.000447311	-0.00025	0.00012582500000000004
7658.148	6684.2827	9172.005	1.03745294	51.23488617	1.02617478	0.23362812	-0.0578945392	0.0194582368	-0.0076748139	0.012200946499999999	0.0609659906	-0.0259321338	-0.0433016904	-0.024815314900000003	0.058656660599999993	0.0126055898	0.0786550899	-0.0446608143	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	-0.0304011	0.07773879999999998	0.0438892	-0.000514122	-0.000309153	0.000387585
7656.363	6679.5312	9166.681999999999	1.05793655	52.24647522	1.03548503	0.12977025	-0.0490555541	-0.0301320102	-0.0219023733	0.0421367184	-0.0504403011	0.015096191699999999	-0.0394054218	-0.023906148	-0.0456686755	0.0432038368	0.011566691100000002	-0.0393361339	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.0304112	0.0209281	-0.0161168	-0.000498444	-0.000333345	0.000606584
7626.7080000000005	6690.75	9163.005	1.0494746	51.82857513	1.02483475	0.10695555	-0.029959660200000002	-0.0678677979	0.0031719746000000004	-0.0333877246	-0.0365300046	0.013944133400000001	0.0029577839	-0.0771639376	-0.0156098878	-0.07438567480000001	0.057104885999999994	-0.0397631839	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.0328051	-0.0205128	-0.0015286	0.000163941	-0.00016824	0.000749745
7626.745	6683.514	9169.612	1.07774162	53.22455215	1.04570794	0.24807865	0.026813170299999998	-0.050316835899999995	0.0643879384	-0.058567695499999996	0.0101125617	0.0401393605	0.045852467599999995	-0.044455322400000004	0.0685122695	0.0136206837	0.0090241132	-0.021778028900000003	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	-0.0283738	0.097172	0.0468109	-0.000717059	-0.00042702	0.000337064
7618.1836	6673.1846	9167.110999999999	1.05739391	52.21967316	1.02599275	0.12796827	0.0645091698	-0.0077460239	0.0410154969	0.0452171529	0.0423241974	0.0289811398	0.059959693499999994	0.0204103352	-0.027230507299999998	0.0233693133	-0.0390929041	0.0469714505	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	-0.0276838	0.0432601	0.00785218	-0.000120579	-0.000413109	0.000259302
7616.391	6683.3184	9165.589	1.05376387	52.04040527	1.02040899	0.14361683	0.0470533146	0.054155269900000004	0.0125111482	0.0454156298	-0.057342309	-0.037247653799999995	0.0176003388	0.04799967980000001	-0.022758077400000003	-0.0636485324	-0.021078268100000002	0.0048184134	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	-0.0233829	-0.0312026	-0.00588895	0.000654074	-0.000315476	0.000109346
