CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
6402.8755	6471.9214	9676.847	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00390064	-0.0165223	0.00980109	0.000273927	-0.000352444	0.0
6321.845	6468.34	9637.683	1.05269086	52.18842697	1.05407	0.09757844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00648528	0.00620322	-0.00775886	-0.00031177	-0.0	0.0
6282.8267	6469.8145	9618.327	1.05114758	52.11191559	1.04444885	0.11933690000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0137075	-0.0174794	0.0120557	0.000526625	-0.000333604	0.000200351
6279.816999999999	6469.178000000001	9596.601999999999	1.00571597	49.85958862	1.01464939	0.06646713	-0.0138996732	0.0677368721	-0.0267532366	-0.041030975	0.023535465699999997	-0.009482978000000001	0.048366405599999995	-0.018672921999999998	-0.069815045	0.023097276899999998	-0.0693509672	0.0320382159	0.0666662605	0.06666504200000001	0.0666630113	0.0666601683	0.066656513	0.0666520456	0.0	0.0	0.0	-0.0147616	0.00215833	0.0433721	0.000633772	-0.000398926	0.00031706
6236.674	6458.119000000001	9583.198	1.00310838	49.73031616	1.0149163	0.13431536	0.0103340719	0.058774329400000005	-0.0388643791	-0.0310940912	0.0782229312	0.04043012	0.011094563200000001	-0.0117173691	-0.057685257000000004	0.054692000899999996	0.026878492	-0.0251700705	0.0666630113	0.0666520456	0.0666337707	0.0666081887	0.0665753023	0.0665351152	0.0	0.0	0.0	-0.00646186	0.0584056	0.0465787	-0.000195317	-0.000106179	0.000107661
6246.843000000001	6475.4033	9586.923	1.02392888	50.76251984	1.03111291	0.08592534	0.0420123938	0.0478559532	0.0329578674	0.0333664717	0.046429821399999995	-0.0354830064	0.0187859375	-0.07288475059999999	-0.0052452793999999995	-0.0056978918	0.07791355009999999	0.0626905747	0.066656513	0.0666260551	0.0665753023	0.06650427	0.0664129799	0.0663014597	0.0	0.0	0.0	-0.0164513	0.0251934	0.01864	-0.000195317	-0.000314292	2.0074e-05
6239.137	6468.7905	9583.136999999999	1.0153712	50.33826065	1.02226019	0.08139154	0.0721112663	-0.0121744366	-0.0074202845	0.0717057268	-0.0152165925	0.0031527763	-0.0447779607	-0.0581611976	-0.0015381727	-0.0364412977	0.0534075089	0.0665340294	0.066646766	0.0665870758	0.0664876318	0.0663484933	0.0661697434	0.0659514889	0.0	0.0	0.0	-0.006474	0.0361123	0.0520436	0.000225085	-0.000211822	3.90368e-05
6238.971	6462.9756	9580.7705	1.0265125	50.89060593	1.02518511	0.04999033000000001	0.036450529599999996	-0.073004805	0.0149092696	0.05320389019999999	-0.019650486	0.006240288	-0.057650935300000004	0.0072582525	0.0345511947	0.0328451471	-0.0693004293	-0.0236407595	0.0666337707	0.0665351152	0.0663707976	0.0661409801	0.06584588940000001	0.0654858167	0.0	0.0	0.0	-0.0164839	0.0466764	0.0519689	-0.000197371	-0.000325304	-1.18578e-05
6280.069	6471.268	9606.85	1.07534981	53.31177139	1.06112385	0.11124085	-0.031265079700000004	-0.0827893055	0.0456698371	-0.0013193323999999998	0.1035968694	-0.020662850700000002	-0.0024035337	0.0291543732	0.12396906880000001	0.0570232947	-0.0643847959	0.0261316618	0.0666175278	0.0664701835	0.066224851	0.0658818921	0.06544181219999999	0.0649052602	0.0	0.0	0.0	-0.0262245	0.0380823	-0.0139335	-0.000427812	-0.000554804	6.82762e-05
6269.7676	6477.6953	9607.716	1.10975337	55.01737213	1.08455193	0.15943046500000002	-0.0584740187	-0.028113240699999997	-0.0019945207	0.0207034709	-0.0438881042	-0.038576908300000004	0.0352139633	0.0557742991	0.013614637800000001	-0.125494855	0.0731092003	0.0597015688	0.066598038	0.06639229320000001	0.06604985599999999	0.06557143139999999	0.0649580043	0.0642108378	0.0	0.0	0.0	-0.0175064	-0.00815826	0.0248597	0.000480721	-0.000159926	7.84373e-05
