CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	X	Y	Z	RotX	RotY	RotZ
6791.3145	7286.7036	10308.606	n/a	n/a	n/a	n/a	-0.0695697886	0.0461852067	-0.07147422980000001	0.0304230041	-0.0319556385	-0.0343094808	-0.0144547623	0.1314184887	-0.0071371575	0.24376967260000001	-0.15094415449999998	0.053752678600000006	0.06644515	0.0664439516	0.0664419543	0.06643915809999999	0.066435563	0.0664311692	0.0264774	-0.237338	-0.0368466	0.00311929	-0.00050487	-0.000247191
6689.955	7286.7754	10296.348	1.0607357	49.89057159	1.02630639	0.05261295000000002	0.0684325003	0.008856732800000001	-0.034214681000000004	-0.0910680636	-0.0945012177	-0.1226840202	0.1021124031	0.1464939442	-0.0233369628	0.1486394324	-0.1893748675	-0.0732810951	0.0664419543	0.0664311692	0.0664131953	0.0663880347	0.0663556899	0.0663161646	0.0232325	-0.246921	-0.017212	0.00320285	-0.000236314	-0.000196298
6656.7173	7289.7896	10293.312	1.02603209	48.25832367	1.00464773	0.06040871	0.0121114202	-0.0737134564	0.046332775300000004	0.0422467149	-0.11411074210000001	-0.0497558855	0.0815382296	0.1226767817	-0.1160678217	0.127288864	-0.1991016267	-0.08913608769999999	0.066435563	0.06640560690000001	0.0663556899	0.0662858273	0.06619603980000001	0.0660863546	0.0244305	-0.208819	-0.00716274	0.00305197	-0.000201174	-0.000231467
6637.0728	7292.1245	10286.345	1.02850163	48.37447739	1.01308739	0.10831854	-0.057689749000000005	-0.0014288145000000002	-0.0202487995	-0.0557323197	-0.0600654149	-0.018132808700000003	-0.0472644969	0.0647646348	-0.0235139059	0.1234707025	-0.1464925072	0.026730172200000003	0.0664259766	0.0663672696	0.066269463	0.0661326144	0.0659568046	0.0657421369	0.023677	-0.129629	-0.0049421	0.00275705	-0.000322828	-0.000337981
6606.361999999999	7298.4077	10292.504	1.05384982	49.56669998	1.02557611	0.0979437	0.0070274840000000005	0.062040097	0.0719574506	0.0424481881	-0.0374188325	0.0051887956	0.0659232908	0.1177689808	0.023004631600000002	0.20557028579999997	-0.0880937823	0.0287614481	0.0664131953	0.0663161646	0.0661545517	0.0659285141	0.0656382718	0.0652841075	0.0320763	-0.18713	-0.014058	0.00291431	-0.000220736	-0.000138783
6613.351	7302.3804	10299.675	1.05565679	49.65169144	1.01859117	0.09111285000000001	0.0738768026	0.0063529851	-0.044624714100000004	-0.0306936677	0.001157627	-0.0393043678	0.11931545980000001	0.10169032800000001	-0.0550120471	0.1703164802	-0.132033138	-0.0106602088	0.06639722	0.0662523019	0.066011006	0.06567368330000001	0.0652408245	0.06471305940000001	0.0323988	-0.240738	-0.0243971	0.00340031	-0.000194619	-0.000163531
6595.5566	7299.5913	10283.778	1.00890279	47.45266342	0.99221975	0.028645330000000014	0.0292184803	-0.0493491213	-0.0352269219	0.0690375442	0.0057831337	-0.0244375007	0.07266120690000001	0.09035407529999999	-0.06797848969999999	0.1284471842	-0.1217863443	-0.0737969235	0.0663780512	0.0661756936	0.06583888780000001	0.06536831809999999	0.0647649406	0.064029981	0.0256071	-0.235277	-0.0195035	0.00348189	-5.46974e-05	-0.000155052
6592.0493	7303.6104	10277.36	1.06406724	50.0472641	1.04791474	0.19581128	-0.050073859400000004	-0.0298486892	0.021876394900000002	-0.0181664297	0.0943981571	-0.0338221113	-0.0331288715	0.0571742198	-0.05852564019999999	0.09973282369999999	-0.0727836863	-0.0832993372	0.0663556899	0.0660863546	0.0656382718	0.0650126536	0.0642111921	0.063236055	0.0176867	-0.139541	-0.00230518	0.00218183	-3.85552e-05	-0.000337981
6605.1235	7289.066999999999	10265.136999999999	1.03192234	48.53536606	1.00885892	0.0347791	-0.0659199808	0.0414734648	-0.0405366474	0.045261113799999995	0.0147441629	0.0155622317	-0.0476297124	0.10957525859999999	0.0043705485	0.074828308	-0.08518224419999999	0.046732073799999996	0.06633013730000001	0.06598430200000001	0.0654092447	0.0646069633	0.0635802447	0.0623326557	0.0121231	-0.143093	-0.00207662	0.00177867	6.69836e-05	-0.000337981
6610.2666	7293.01	10309.518	1.29129755	60.73480225	1.22958016	0.38621196	0.0415719532	0.0584423348	0.0695008964	-0.0198658737	-0.0016239535999999998	-0.0495159058	0.0371077928	0.0040954892	0.0192277444	-0.0598105559	0.061001954299999994	-0.10781297220000001	0.0663013945	0.0658695554	0.0651519057	0.0641515595	0.06287285719999999	0.0613213471	-0.00450257	0.0325892	0.0466242	-0.000669086	0.000196292	-0.000664982
6582.0740000000005	7279.558000000001	10266.9	1.10373592	51.91304016	1.06706583	0.12591416	0.0457810362	-0.044629181500000004	-0.0625736306	0.0532155215	-0.0194341993	-0.0101374688	0.0138007538	-0.1361331847	0.0037872022999999996	-0.0806751074	-0.019158477	0.0502761068	0.066269463	0.0657421369	0.0648663662	0.0636467925	0.062089879800000004	0.060203880099999996	-0.00936238	0.0989552	0.04494	-0.00114619	0.00045227	-0.000337981
6558.5625	7276.613	10249.405	1.04993379	49.38251495	1.02923501	0.12102601	-0.044260568300000004	-0.0605692568	0.0363590857	-0.0109357539	0.07551408230000001	-0.035717577599999994	-0.0679190548	-0.0936051726	-0.0130296786	-0.07080946639999999	-0.0130411917	-0.0045762835	0.0662343442	0.0656020711	0.0645527497	0.0630930508	0.0612322541	0.058982189000000004	-0.00933247	0.049472	0.0218818	-0.000313444	0.000315922	-0.000337981
6553.054	7262.274	10250.708	1.00508046	47.27288818	0.98994267	0.038294360000000006	-0.0600893472	0.0233578796	-0.049044634299999994	-0.0118363648	0.0083618401	-0.0125009914	-0.07052376269999999	-0.0638751741	0.0679034148	-0.09713423800000001	0.0810584234	0.027025361499999997	0.06619603980000001	0.06544938480000001	0.0642111921	0.0624907605	0.060301010999999995	0.057658388899999996	0.00276699	0.0424342	0.0315725	-0.00017288	0.000267158	-0.000337981
